代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920879.BJ,基康技术,2022-12-20,6.4,6.5,6.11,6.14,7152068,
920879.BJ,基康技术,2022-12-21,6.01,6.15,5.95,5.99,2325146,
920879.BJ,基康技术,2022-12-22,6,6.07,5.85,5.99,1683603,
920879.BJ,基康技术,2022-12-23,5.94,5.94,5.7,5.75,1280900,
920879.BJ,基康技术,2022-12-26,5.73,5.75,5.67,5.68,450617,
920879.BJ,基康技术,2022-12-27,5.68,5.8,5.68,5.72,853723,
920879.BJ,基康技术,2022-12-28,5.7,5.86,5.68,5.79,746590,
920879.BJ,基康技术,2022-12-29,5.8,5.8,5.73,5.8,490109,
920879.BJ,基康技术,2022-12-30,5.82,5.82,5.68,5.68,687689,
920879.BJ,基康技术,2023-01-03,5.68,5.68,5.56,5.66,627606,
920879.BJ,基康技术,2023-01-04,5.67,5.67,5.6,5.6,351779,
920879.BJ,基康技术,2023-01-05,5.68,5.8,5.65,5.7,622620,
920879.BJ,基康技术,2023-01-06,5.67,5.7,5.62,5.68,381717,
920879.BJ,基康技术,2023-01-09,5.66,5.68,5.63,5.67,298281,
920879.BJ,基康技术,2023-01-10,5.66,5.72,5.63,5.69,257327,
920879.BJ,基康技术,2023-01-11,5.66,5.72,5.66,5.71,191587,
920879.BJ,基康技术,2023-01-12,5.7,5.78,5.7,5.7,452382,
920879.BJ,基康技术,2023-01-13,5.7,5.77,5.68,5.77,298345,
920879.BJ,基康技术,2023-01-16,5.72,5.82,5.72,5.8,412456,
920879.BJ,基康技术,2023-01-17,5.8,5.82,5.77,5.8,175810,
920879.BJ,基康技术,2023-01-18,5.79,5.96,5.77,5.95,818356,
920879.BJ,基康技术,2023-01-19,5.97,6,5.86,5.96,683665,
920879.BJ,基康技术,2023-01-20,5.92,6,5.9,5.97,581679,
920879.BJ,基康技术,2023-01-30,5.98,6.06,5.96,6,441581,
920879.BJ,基康技术,2023-01-31,5.96,6.51,5.96,6.5,3014678,
920879.BJ,基康技术,2023-02-01,6.55,6.59,6.3,6.47,1923521,
920879.BJ,基康技术,2023-02-02,6.51,6.52,6.25,6.26,1067202,
920879.BJ,基康技术,2023-02-03,6.26,6.33,6.21,6.26,273721,
920879.BJ,基康技术,2023-02-06,6.24,6.35,6.16,6.19,382114,
920879.BJ,基康技术,2023-02-07,6.18,6.46,6.18,6.36,614318,
920879.BJ,基康技术,2023-02-08,6.33,6.36,6.21,6.31,632452,
920879.BJ,基康技术,2023-02-09,6.32,6.54,6.32,6.52,1062079,
920879.BJ,基康技术,2023-02-10,6.52,6.54,6.38,6.4,656871,
920879.BJ,基康技术,2023-02-13,6.45,6.59,6.4,6.51,532492,
920879.BJ,基康技术,2023-02-14,6.5,6.5,6.41,6.45,385321,
920879.BJ,基康技术,2023-02-15,6.44,6.53,6.43,6.46,236143,
920879.BJ,基康技术,2023-02-16,6.47,6.51,6.25,6.27,483828,
920879.BJ,基康技术,2023-02-17,6.34,6.35,6.2,6.2,426466,
920879.BJ,基康技术,2023-02-20,6.19,6.28,6.15,6.24,336272,
920879.BJ,基康技术,2023-02-21,6.28,6.28,6.17,6.23,259227,
920879.BJ,基康技术,2023-02-22,6.19,6.36,6.18,6.28,247935,
920879.BJ,基康技术,2023-02-23,6.28,6.28,6.21,6.25,219338,
920879.BJ,基康技术,2023-02-24,6.22,6.22,6.05,6.1,499156,
920879.BJ,基康技术,2023-02-27,6.06,6.1,6.06,6.08,90342,
920879.BJ,基康技术,2023-02-28,6.16,6.46,6.15,6.3,817380,
920879.BJ,基康技术,2023-03-01,6.29,6.39,6.27,6.39,426258,
920879.BJ,基康技术,2023-03-02,6.39,6.48,6.33,6.42,439296,
920879.BJ,基康技术,2023-03-03,6.42,6.46,6.32,6.41,281656,
920879.BJ,基康技术,2023-03-06,6.43,6.43,6.33,6.41,141728,
