¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002795.SZ,”¿∫Õ÷«øÿ,2016-04-28,17.82,21.38,17.82,21.38,18659,
002795.SZ,”¿∫Õ÷«øÿ,2016-04-29,23.52,23.52,23.52,23.52,5800,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-03,25.87,25.87,25.87,25.87,6800,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-04,28.46,28.46,28.46,28.46,5300,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-05,31.31,31.31,31.31,31.31,12651,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-06,34.44,34.44,34.44,34.44,13660,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-09,37.88,37.88,37.88,37.88,82251,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-10,41.67,41.67,41.67,41.67,109810,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-11,45.84,45.84,45.84,45.84,100289,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-12,50.42,50.42,45.01,46.09,14713585,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-13,43.1,47.74,42.48,45.66,10413203,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-16,44,44.44,41.53,42.6,7881639,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-17,42.28,44.09,42.05,42.56,6390744,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-18,41.7,42,38.8,39.18,6369948,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-19,39.5,40.4,39,39.15,4151185,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-20,38.5,40.83,38.21,40.81,5884144,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-23,40.6,44.89,40.22,44.89,9624803,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-24,45.2,49.38,43.64,49.2,12429517,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-25,48.18,50.58,47,48.4,12244740,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-26,46.99,50,46.07,49.52,9694630,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-27,49.04,50.5,46.52,46.61,10660737,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-30,46,51.27,45.31,51.27,10270547,
002795.SZ,”¿∫Õ÷«øÿ,2016-05-31,51.99,54.78,50.05,53.02,15566866,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-01,52.11,55,52.01,53.69,12469201,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-02,52.82,56.37,52.1,55.33,11075266,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-03,54.55,55.81,53.25,53.51,9549911,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-06,52.8,54.25,52.18,53.5,5490004,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-07,53.53,58.85,53.53,58.5,12501749,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-08,56.88,57.13,54.3,54.96,10331981,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-13,52.02,52.6,49.46,49.46,6554054,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-14,48.02,49.49,46.9,49.29,4609292,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-15,48.1,52.8,47.8,51.43,5900720,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-16,51.3,52.56,50.7,51.03,4953449,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-17,51.33,56,51.33,55.1,8437543,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-20,55.2,57.85,53.01,56.44,9046005,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-21,56.5,62.08,55.81,60.21,12493454,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-22,59.3,61.96,58.5,59.49,9312535,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-23,58.88,60.66,56.5,58.93,6314241,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-24,58,60,54.82,58.95,6974712,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-27,58.11,64.8,57.6,63.51,9158164,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-28,63.48,64.49,62.52,63.96,8243526,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-29,63.5,70.36,63.4,70.36,9678066,
002795.SZ,”¿∫Õ÷«øÿ,2016-06-30,67.5,71.68,67.01,68.08,12643685,
002795.SZ,”¿∫Õ÷«øÿ,2016-07-01,69.18,73.77,69.18,72.14,10173086,
002795.SZ,”¿∫Õ÷«øÿ,2016-07-04,69.9,74.89,69.2,74.13,8904135,
002795.SZ,”¿∫Õ÷«øÿ,2016-07-05,73.8,81.54,73.38,81.54,8652527,
