代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000927.SZ,中国铁物,2015-01-05,10.5614,11.1967,10.4185,10.9902,10826632,
000927.SZ,中国铁物,2015-01-06,10.8314,11.8796,10.7361,11.2443,19445598,
000927.SZ,中国铁物,2015-01-07,11.1173,11.1649,10.8314,11.0538,9299513,
000927.SZ,中国铁物,2015-01-08,10.9585,11.0855,10.6408,10.6726,8348275,
000927.SZ,中国铁物,2015-01-09,10.6408,10.8314,10.482,10.482,8558093,
000927.SZ,中国铁物,2015-01-12,10.482,10.6567,10.1009,10.1644,8604290,
000927.SZ,中国铁物,2015-01-13,10.1803,10.355,10.1009,10.2279,5159407,
000927.SZ,中国铁物,2015-01-14,10.1326,10.2597,9.9261,10.0056,4912770,
000927.SZ,中国铁物,2015-01-15,10.0056,10.3708,9.9897,10.3391,6546057,
000927.SZ,中国铁物,2015-01-16,10.3391,10.5773,10.0056,10.2914,9980651,
000927.SZ,中国铁物,2015-01-19,10.0691,10.0691,9.2591,9.275,13188838,
000927.SZ,中国铁物,2015-01-20,9.3226,9.6403,9.3226,9.4815,6892089,
000927.SZ,中国铁物,2015-01-21,9.5132,9.7673,9.3862,9.7356,8587103,
000927.SZ,中国铁物,2015-01-22,9.815,9.942,9.7197,9.9103,7783533,
000927.SZ,中国铁物,2015-01-23,9.9897,10.0214,9.8309,9.942,6068554,
000927.SZ,中国铁物,2015-01-26,10.0532,10.2279,9.8785,10.212,8621529,
000927.SZ,中国铁物,2015-01-27,10.212,11.2285,10.212,11.2285,35572967,
000927.SZ,中国铁物,2015-01-28,11.1173,11.292,10.9108,11.0061,21692189,
000927.SZ,中国铁物,2015-01-29,10.7997,11.2443,10.7361,11.2126,14980971,
000927.SZ,中国铁物,2015-01-30,11.2285,11.6732,10.9744,11.1808,16643500,
000927.SZ,中国铁物,2015-02-02,10.7361,11.1649,10.5932,10.7044,12697517,
000927.SZ,中国铁物,2015-02-03,10.7202,10.9267,10.4185,10.6567,11060915,
000927.SZ,中国铁物,2015-02-04,10.6567,10.8632,10.5614,10.625,5486141,
000927.SZ,中国铁物,2015-02-05,10.7997,11.1173,10.6567,10.9426,9705670,
000927.SZ,中国铁物,2015-02-06,10.8791,10.9585,10.4503,10.4503,7606107,
000927.SZ,中国铁物,2015-02-09,10.212,10.5932,9.8467,9.9738,8226208,
000927.SZ,中国铁物,2015-02-10,10.0373,10.8791,9.9579,10.5614,10359130,
000927.SZ,中国铁物,2015-02-11,10.5614,10.8314,10.4026,10.4344,9038573,
000927.SZ,中国铁物,2015-02-12,10.4344,10.482,10.0691,10.3232,7986617,
000927.SZ,中国铁物,2015-02-13,10.4185,10.9267,10.3073,10.9108,10217455,
000927.SZ,中国铁物,2015-02-16,11.0061,11.1173,10.8155,11.0061,7973690,
000927.SZ,中国铁物,2015-02-17,11.0379,11.3873,11.0379,11.1173,10403992,
000927.SZ,中国铁物,2015-02-25,11.1491,11.2761,10.6567,10.8791,9578043,
000927.SZ,中国铁物,2015-02-26,10.7997,10.8791,10.5773,10.8632,9178887,
000927.SZ,中国铁物,2015-02-27,10.8314,11.022,10.6408,10.8791,13803350,
000927.SZ,中国铁物,2015-03-02,10.9585,11.5143,10.7997,11.4508,21020369,
000927.SZ,中国铁物,2015-03-03,11.3555,12.102,11.2285,11.562,23481530,
000927.SZ,中国铁物,2015-03-04,11.6096,11.9908,11.4349,11.8637,11560057,
000927.SZ,中国铁物,2015-03-05,11.8955,11.9273,11.6414,11.832,8760370,
000927.SZ,中国铁物,2015-03-06,11.8161,12.3561,11.5937,11.6732,13981510,
000927.SZ,中国铁物,2015-03-09,11.6255,11.689,11.3555,11.5779,9045398,
000927.SZ,中国铁物,2015-03-10,11.5779,12.0702,11.4826,11.9114,14110496,
000927.SZ,中国铁物,2015-03-11,11.8479,12.0226,11.689,11.7684,8308136,
000927.SZ,中国铁物,2015-03-12,11.7684,12.2131,11.7049,12.2131,12190803,
000927.SZ,中国铁物,2015-03-13,12.2131,12.6419,11.832,12.0384,14411699,
000927.SZ,中国铁物,2015-03-16,11.6732,12.0543,11.6096,12.0384,23640786,
000927.SZ,中国铁物,2015-03-17,11.9908,12.0702,11.689,12.0384,26854652,
000927.SZ,中国铁物,2015-03-18,11.9273,12.2131,11.8637,12.1178,20331369,
000927.SZ,中国铁物,2015-03-19,12.1178,12.1337,11.7843,11.9273,15918160,
000927.SZ,中国铁物,2015-03-20,11.8955,11.9908,11.562,11.6255,24842055,
000927.SZ,中国铁物,2015-03-23,11.6096,11.7684,11.5143,11.7684,27902238,
000927.SZ,中国铁物,2015-03-24,11.7049,11.7049,11.2602,11.4349,29156279,
000927.SZ,中国铁物,2015-03-25,11.4349,11.8161,11.4349,11.8002,29601202,
000927.SZ,中国铁物,2015-03-26,11.8002,11.9273,11.6096,11.7367,21140817,
000927.SZ,中国铁物,2015-03-27,11.7367,12.0543,11.6096,12.0226,27458384,
000927.SZ,中国铁物,2015-03-30,12.3084,13.2296,12.1496,13.2296,65121863,
000927.SZ,中国铁物,2015-03-31,13.309,13.8172,12.5784,13.3566,51156872,
000927.SZ,中国铁物,2015-04-01,13.3566,13.3566,13.3566,13.3566,0,
000927.SZ,中国铁物,2015-04-02,12.9437,13.7537,12.7214,12.9437,58777860,
000927.SZ,中国铁物,2015-04-03,12.7214,12.8961,12.4355,12.7531,40209523,
000927.SZ,中国铁物,2015-04-07,12.5467,12.8325,12.4355,12.7849,40888216,
000927.SZ,中国铁物,2015-04-08,12.6737,12.7214,12.3243,12.3878,25436221,
000927.SZ,中国铁物,2015-04-09,12.372,12.8325,12.2449,12.7531,26566629,
000927.SZ,中国铁物,2015-04-10,12.6578,12.8325,12.5467,12.7531,21630165,
000927.SZ,中国铁物,2015-04-13,12.8961,13.3884,12.8802,13.0072,32270123,
000927.SZ,中国铁物,2015-04-14,12.8802,13.039,12.7849,12.8484,20632408,
000927.SZ,中国铁物,2015-04-15,12.7055,12.769,12.2131,12.229,20302307,
000927.SZ,中国铁物,2015-04-16,12.2449,12.5625,12.2449,12.499,14651204,
000927.SZ,中国铁物,2015-04-17,12.5784,13.1184,12.499,13.1184,31214790,
000927.SZ,中国铁物,2015-04-20,13.2931,13.7696,13.1184,13.7696,27295760,
000927.SZ,中国铁物,2015-04-21,14.2937,14.4525,13.9443,14.4525,15401861,
000927.SZ,中国铁物,2015-04-22,15.183,15.183,15.183,15.183,1797748,
000927.SZ,中国铁物,2015-04-23,15.9454,15.9454,15.9454,15.9454,4017291,
000927.SZ,中国铁物,2015-04-24,16.5965,16.7395,15.1513,16.7395,63605685,
000927.SZ,中国铁物,2015-04-27,16.3583,17.1524,15.9136,16.1677,35730454,
000927.SZ,中国铁物,2015-04-28,16.0089,16.4853,15.3577,15.3895,30207907,
000927.SZ,中国铁物,2015-04-29,15.2783,16.1518,14.9289,16.1518,44486359,
000927.SZ,中国铁物,2015-04-30,16.3583,16.4853,15.8024,15.8342,25181318,
000927.SZ,中国铁物,2015-05-04,16.2789,16.6283,16.0089,16.3106,26491131,
000927.SZ,中国铁物,2015-05-05,16.3106,16.3106,16.3106,16.3106,0,
000927.SZ,中国铁物,2015-05-06,16.3106,16.3106,16.3106,16.3106,0,
000927.SZ,中国铁物,2015-05-07,16.3106,16.3106,16.3106,16.3106,0,
000927.SZ,中国铁物,2015-05-08,15.5007,15.5007,15.5007,15.5007,5189300,
000927.SZ,中国铁物,2015-05-11,15.1672,16.2789,15.1672,15.7071,28836477,
000927.SZ,中国铁物,2015-05-12,15.7071,15.7071,15.7071,15.7071,0,
000927.SZ,中国铁物,2015-05-13,15.866,16.0724,14.9289,15.3577,30595599,
000927.SZ,中国铁物,2015-05-14,15.2466,15.6436,15.0401,15.4054,20047305,
000927.SZ,中国铁物,2015-05-15,15.3101,16.0883,15.1672,15.6754,20256259,
000927.SZ,中国铁物,2015-05-18,15.4848,15.6595,15.2624,15.326,13616689,
000927.SZ,中国铁物,2015-05-19,15.1513,15.3736,15.1036,15.2783,14803145,
000927.SZ,中国铁物,2015-05-20,15.2783,15.8501,15.1036,15.3895,23844049,
000927.SZ,中国铁物,2015-05-21,15.3736,15.5166,15.2624,15.3895,15209585,
000927.SZ,中国铁物,2015-05-22,15.4848,16.0407,15.4054,15.9136,30204044,
000927.SZ,中国铁物,2015-05-25,15.9295,16.7077,15.9295,16.7077,12635639,
000927.SZ,中国铁物,2015-05-26,17.5336,17.5494,16.3901,16.803,64663997,
000927.SZ,中国铁物,2015-05-27,16.6124,16.6442,15.9612,16.2948,38191817,
000927.SZ,中国铁物,2015-05-28,16.1836,16.6124,15.4848,15.4848,33318596,
000927.SZ,中国铁物,2015-05-29,15.1354,15.4848,14.7066,15.2148,21012741,
000927.SZ,中国铁物,2015-06-01,15.1989,15.6754,15.0083,15.6436,18248826,
000927.SZ,中国铁物,2015-06-02,15.6436,16.0089,15.4848,15.8977,18028911,
000927.SZ,中国铁物,2015-06-03,15.8977,16.6918,15.7071,16.3424,32786612,
000927.SZ,中国铁物,2015-06-04,16.2948,16.3265,15.5324,15.8977,25937924,
000927.SZ,中国铁物,2015-06-05,16.0089,16.5806,15.866,16.5489,34320594,
000927.SZ,中国铁物,2015-06-08,16.7077,17.3747,16.4377,17.3747,55133631,
000927.SZ,中国铁物,2015-06-09,17.4383,18.2482,17.2953,18.2482,30653023,
000927.SZ,中国铁物,2015-06-10,18.2641,19.1535,17.3589,18.4706,52069748,
000927.SZ,中国铁物,2015-06-11,18.3912,18.4706,17.6765,17.7877,31608920,
000927.SZ,中国铁物,2015-06-12,17.7718,18.677,17.6606,18.677,31050340,
000927.SZ,中国铁物,2015-06-15,19.0582,19.5664,18.8359,19.36,35829570,
000927.SZ,中国铁物,2015-06-16,18.8994,19.1376,18.3912,18.4706,30076563,
000927.SZ,中国铁物,2015-06-17,18.28,18.5659,17.5494,18.3753,26075686,
000927.SZ,中国铁物,2015-06-18,18.1847,18.8359,17.7083,17.7559,17506375,
000927.SZ,中国铁物,2015-06-19,17.2794,17.2794,16.8665,16.8665,14066255,
000927.SZ,中国铁物,2015-06-23,16.8665,17.6447,16.0248,17.4541,28307153,
000927.SZ,中国铁物,2015-06-24,17.9465,17.9465,17.2794,17.7877,23719976,
000927.SZ,中国铁物,2015-06-25,17.74,18.2482,16.8983,16.9777,20706235,
000927.SZ,中国铁物,2015-06-26,16.3265,16.9936,16.1359,16.1359,12706302,
000927.SZ,中国铁物,2015-06-29,16.2154,16.3583,15.326,15.326,15855199,
000927.SZ,中国铁物,2015-06-30,14.9607,15.6436,14.5636,15.3419,21187581,
000927.SZ,中国铁物,2015-07-01,15.2466,15.5801,14.5795,14.5795,15528451,
000927.SZ,中国铁物,2015-07-02,13.8966,14.1984,13.849,13.849,6652400,
000927.SZ,中国铁物,2015-07-03,13.1502,13.1502,13.1502,13.1502,1793200,
000927.SZ,中国铁物,2015-07-06,13.7378,13.7854,12.499,12.499,10531608,
000927.SZ,中国铁物,2015-07-07,11.8796,11.8796,11.8796,11.8796,180700,
000927.SZ,中国铁物,2015-07-08,11.292,11.292,11.292,11.292,213200,
000927.SZ,中国铁物,2015-07-09,10.7202,11.8637,10.7202,11.8637,67705681,
000927.SZ,中国铁物,2015-07-10,11.4032,12.4514,11.2761,12.1814,67859344,
000927.SZ,中国铁物,2015-07-13,11.9114,12.6102,11.6732,12.229,54041369,
000927.SZ,中国铁物,2015-07-14,11.832,12.2925,11.7049,11.7526,36526819,
000927.SZ,中国铁物,2015-07-15,11.2761,11.3555,11.1649,11.1649,10691430,
000927.SZ,中国铁物,2015-07-16,10.6091,11.0538,10.6091,10.6091,25193429,
000927.SZ,中国铁物,2015-07-17,10.2914,11.0379,10.085,10.8473,33148695,
000927.SZ,中国铁物,2015-07-20,10.7044,11.3873,10.5773,11.3873,34838640,
000927.SZ,中国铁物,2015-07-21,11.2443,11.8002,10.9744,11.1967,29792718,
000927.SZ,中国铁物,2015-07-22,11.1967,11.689,11.1649,11.562,26919028,
000927.SZ,中国铁物,2015-07-23,11.5143,11.9431,11.4826,11.8955,27480508,
000927.SZ,中国铁物,2015-07-24,11.9908,12.229,11.3714,11.4667,29551638,
000927.SZ,中国铁物,2015-07-27,11.1173,11.1967,10.8949,10.8949,30694331,
000927.SZ,中国铁物,2015-07-28,10.355,10.5455,10.355,10.355,10814100,
000927.SZ,中国铁物,2015-07-29,10.3232,10.752,9.8309,10.5614,25084013,
000927.SZ,中国铁物,2015-07-30,10.3232,10.5138,10.0373,10.0373,16777314,
000927.SZ,中国铁物,2015-07-31,9.6562,9.8626,9.5291,9.5767,15048472,
000927.SZ,中国铁物,2015-08-03,9.2909,9.4973,9.1003,9.1003,13015677,
000927.SZ,中国铁物,2015-08-04,9.1003,9.5609,9.0685,9.5609,16229392,
000927.SZ,中国铁物,2015-08-05,9.5926,9.8785,9.5291,9.7038,14331074,
000927.SZ,中国铁物,2015-08-06,9.5291,10.0532,9.3862,9.8944,13460975,
000927.SZ,中国铁物,2015-08-07,9.8785,10.1803,9.8626,10.1326,9784416,
000927.SZ,中国铁物,2015-08-10,10.6408,10.6408,10.625,10.6408,3916764,
000927.SZ,中国铁物,2015-08-11,11.1808,11.1808,10.8791,11.1173,28619522,
000927.SZ,中国铁物,2015-08-12,10.9108,11.6414,10.7202,11.2126,24939017,
000927.SZ,中国铁物,2015-08-13,11.1173,11.7208,10.9744,11.5937,18564278,
000927.SZ,中国铁物,2015-08-14,11.832,12.1814,11.419,12.1814,27799406,
000927.SZ,中国铁物,2015-08-17,11.9114,12.7849,11.7684,12.7214,36271647,
000927.SZ,中国铁物,2015-08-18,12.6419,12.6419,12.0861,12.0861,23279316,
000927.SZ,中国铁物,2015-08-19,11.4826,12.1655,11.4826,11.8955,24836455,
000927.SZ,中国铁物,2015-08-20,11.5937,11.6414,11.3079,11.3079,11157990,
000927.SZ,中国铁物,2015-08-21,10.7997,11.0696,10.7361,10.7361,11510451,
000927.SZ,中国铁物,2015-08-24,10.1961,10.3232,10.1961,10.1961,2121200,
000927.SZ,中国铁物,2015-08-25,9.6879,9.6879,9.6879,9.6879,809800,
000927.SZ,中国铁物,2015-08-26,9.2115,9.6244,9.2115,9.2115,15098869,
000927.SZ,中国铁物,2015-08-27,8.9732,9.402,8.7509,8.9256,15003948,
000927.SZ,中国铁物,2015-08-28,9.0526,9.3703,8.8621,9.3703,14969461,
000927.SZ,中国铁物,2015-08-31,9.4815,9.7832,9.3703,9.5291,14950358,
000927.SZ,中国铁物,2015-09-01,9.6085,9.6085,9.0526,9.0526,11869240,
000927.SZ,中国铁物,2015-09-02,8.608,9.0526,8.608,8.608,11412722,
000927.SZ,中国铁物,2015-09-07,8.735,8.9415,8.4968,8.5285,9200155,
000927.SZ,中国铁物,2015-09-08,8.5285,8.8938,8.2586,8.8144,8216533,
000927.SZ,中国铁物,2015-09-09,8.8462,9.2591,8.7509,9.2591,13189576,
000927.SZ,中国铁物,2015-09-10,8.9415,9.4656,8.9415,9.1956,9017421,
000927.SZ,中国铁物,2015-09-11,9.1321,9.2909,9.005,9.1797,7142153,
000927.SZ,中国铁物,2015-09-14,9.5291,9.6403,8.735,9.402,27818218,
000927.SZ,中国铁物,2015-09-15,9.0526,9.2115,8.9256,8.9256,8975100,
000927.SZ,中国铁物,2015-09-16,8.6238,9.3703,8.4968,9.3703,15724078,
000927.SZ,中国铁物,2015-09-17,9.3068,9.6085,8.9097,8.9097,15004000,
000927.SZ,中国铁物,2015-09-18,8.9574,9.0368,8.735,8.8462,6917288,
000927.SZ,中国铁物,2015-09-21,8.8621,9.1321,8.8303,9.0685,8186324,
000927.SZ,中国铁物,2015-09-22,9.1321,9.4497,9.0526,9.1956,10294361,
000927.SZ,中国铁物,2015-09-23,9.0685,9.1797,8.9574,8.9891,6518890,
000927.SZ,中国铁物,2015-09-24,9.0685,9.4338,9.005,9.4338,13127774,
000927.SZ,中国铁物,2015-09-25,9.4338,9.9103,9.402,9.7514,25007109,
000927.SZ,中国铁物,2015-09-28,9.6879,10.2438,9.3703,10.2438,18019404,
000927.SZ,中国铁物,2015-09-29,10.2438,10.2438,10.2438,10.2438,0,
000927.SZ,中国铁物,2015-09-30,10.2438,10.2438,10.2438,10.2438,0,
000927.SZ,中国铁物,2015-10-08,10.212,10.2597,9.7356,9.7356,22622952,
000927.SZ,中国铁物,2015-10-09,9.5291,9.6562,9.2432,9.3068,34225596,
000927.SZ,中国铁物,2015-10-12,9.2909,9.6403,9.2591,9.5291,23787620,
000927.SZ,中国铁物,2015-10-13,9.4815,9.9261,9.3385,9.7514,22331415,
000927.SZ,中国铁物,2015-10-14,9.6085,9.6879,9.3703,9.4338,15614411,
000927.SZ,中国铁物,2015-10-15,9.3703,9.6879,9.3544,9.6403,14756997,
000927.SZ,中国铁物,2015-10-16,9.6562,9.8467,9.5291,9.7356,17901676,
000927.SZ,中国铁物,2015-10-19,9.7356,9.8309,9.5767,9.8309,19983541,
000927.SZ,中国铁物,2015-10-20,9.7673,9.942,9.6403,9.8467,16647126,
000927.SZ,中国铁物,2015-10-21,9.8467,9.942,9.3544,9.3544,18066890,
000927.SZ,中国铁物,2015-10-22,9.2432,9.815,9.1956,9.7673,19736160,
000927.SZ,中国铁物,2015-10-23,9.7673,10.1644,9.672,9.8944,16036458,
000927.SZ,中国铁物,2015-10-26,9.8785,10.0691,9.815,9.942,13302090,
000927.SZ,中国铁物,2015-10-27,9.942,10.4344,9.8309,10.4344,26363342,
000927.SZ,中国铁物,2015-10-28,10.4026,10.5773,10.0056,10.2279,15656563,
000927.SZ,中国铁物,2015-10-29,10.3232,10.7361,10.2756,10.7044,22960032,
000927.SZ,中国铁物,2015-10-30,10.6091,10.7997,10.3232,10.482,16760255,
000927.SZ,中国铁物,2015-11-02,10.2279,10.9744,10.1644,10.625,14022646,
000927.SZ,中国铁物,2015-11-03,10.5138,10.8949,10.3073,10.4026,11596486,
000927.SZ,中国铁物,2015-11-04,10.4344,10.8632,10.4344,10.8473,14450020,
000927.SZ,中国铁物,2015-11-05,10.8314,11.0538,10.7202,10.8791,15849625,
000927.SZ,中国铁物,2015-11-06,10.9426,11.419,10.9426,11.419,24214950,
000927.SZ,中国铁物,2015-11-09,11.4667,11.8002,11.1967,11.5143,21108743,
000927.SZ,中国铁物,2015-11-10,11.4349,11.7843,11.292,11.6255,15003247,
000927.SZ,中国铁物,2015-11-11,11.5461,12.2131,11.4667,12.2131,24783010,
000927.SZ,中国铁物,2015-11-12,12.3878,12.6578,12.0702,12.4831,24604316,
000927.SZ,中国铁物,2015-11-13,12.3878,13.1025,12.1655,13.0072,35248084,
000927.SZ,中国铁物,2015-11-16,12.7531,13.6584,12.6261,13.6584,31362402,
000927.SZ,中国铁物,2015-11-17,13.9443,14.2301,13.3884,13.6743,36681153,
000927.SZ,中国铁物,2015-11-18,13.6743,13.9601,13.2772,13.5631,22665986,
000927.SZ,中国铁物,2015-11-19,13.4202,13.6266,12.8802,13.0072,28116725,
000927.SZ,中国铁物,2015-11-20,13.0231,13.1502,12.372,13.0549,25329014,
000927.SZ,中国铁物,2015-11-23,12.5784,12.8325,12.4672,12.5943,13321730,
000927.SZ,中国铁物,2015-11-24,12.5625,12.9119,12.5149,12.7055,7899571,
000927.SZ,中国铁物,2015-11-25,12.8008,13.3407,12.5467,13.2772,18424737,
000927.SZ,中国铁物,2015-11-26,13.1978,13.6107,13.1978,13.2455,14968782,
000927.SZ,中国铁物,2015-11-27,13.1819,13.5631,12.5784,12.5784,15634362,
000927.SZ,中国铁物,2015-11-30,12.5467,12.7372,11.9431,12.1178,13727526,
000927.SZ,中国铁物,2015-12-01,12.1337,12.4672,11.959,12.1178,8703659,
000927.SZ,中国铁物,2015-12-02,12.1496,12.3878,11.8161,12.2608,8669786,
000927.SZ,中国铁物,2015-12-03,12.2131,12.4672,12.1973,12.229,9794041,
000927.SZ,中国铁物,2015-12-04,12.229,12.6737,12.1655,12.5943,12113331,
000927.SZ,中国铁物,2015-12-07,13.0549,13.0549,12.5149,12.6578,15030125,
000927.SZ,中国铁物,2015-12-08,12.5943,12.6578,12.0226,12.0226,14453012,
000927.SZ,中国铁物,2015-12-09,11.7208,11.9114,11.419,11.419,17266710,
000927.SZ,中国铁物,2015-12-10,11.2761,11.7208,11.0379,11.7049,13751897,
000927.SZ,中国铁物,2015-12-11,11.4667,11.8002,11.3714,11.4985,7875335,
000927.SZ,中国铁物,2015-12-14,11.3714,11.7208,11.3079,11.5302,6342257,
