╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002842.SZ,оХПьныр╣,2017-06-29,40.7849,41.2662,39.8124,40.033,2081390,
002842.SZ,оХПьныр╣,2017-06-30,39.7723,41.0155,39.7021,41.0055,2148114,
002842.SZ,оХПьныр╣,2017-07-03,41.0957,41.4466,40.4541,41.3163,1845588,
002842.SZ,оХПьныр╣,2017-07-04,41.3163,42.9104,40.7949,40.9754,2883240,
002842.SZ,оХПьныр╣,2017-07-05,40.805,43.1911,40.1533,43.0307,5141378,
002842.SZ,оХПьныр╣,2017-07-06,42.9605,47.3318,42.4091,45.7377,7466787,
002842.SZ,оХПьныр╣,2017-07-07,45.6173,50.3094,45.1361,50.3094,8459675,
002842.SZ,оХПьныр╣,2017-07-10,53.1467,54.3398,50.4397,50.9009,11353573,
002842.SZ,оХПьныр╣,2017-07-11,51.1115,51.4323,45.8078,46.0284,7942691,
002842.SZ,оХПьныр╣,2017-07-12,46.2991,47.5924,45.9382,47.041,5646340,
002842.SZ,оХПьныр╣,2017-07-13,47.1212,49.367,45.3968,47.041,7327365,
002842.SZ,оХПьныр╣,2017-07-14,44.9155,46.5798,44.3541,45.868,4587203,
002842.SZ,оХПьныр╣,2017-07-17,45.5772,46.0986,41.3163,42.0883,5003189,
002842.SZ,оХПьныр╣,2017-07-18,42.5093,44.6148,42.5093,44.0232,3797838,
002842.SZ,оХПьныр╣,2017-07-19,43.552,47.6726,43.532,47.1312,5739222,
002842.SZ,оХПьныр╣,2017-07-20,47.021,48.6351,45.6274,47.5824,5717357,
002842.SZ,оХПьныр╣,2017-07-21,47.1212,47.7829,45.7377,45.7978,3310991,
002842.SZ,оХПьныр╣,2017-07-24,45.4269,46.7703,44.1135,45.2664,2739198,
002842.SZ,оХПьныр╣,2017-07-25,45.1261,47.7027,45.1161,47.3217,4291377,
002842.SZ,оХПьныр╣,2017-07-26,48.4346,49.0161,46.0184,46.8204,4296066,
002842.SZ,оХПьныр╣,2017-07-27,45.6775,46.0184,44.6348,45.5772,3674331,
002842.SZ,оХПьныр╣,2017-07-28,45.2263,47.6125,45.1862,46.8505,3930687,
002842.SZ,оХПьныр╣,2017-07-31,46.8204,48.976,46.7803,48.6351,6176447,
002842.SZ,оХПьныр╣,2017-08-01,48.0035,48.0035,46.4996,47.1212,3981090,
002842.SZ,оХПьныр╣,2017-08-02,47.0611,48.7855,45.9181,46.9608,5217892,
002842.SZ,оХПьныр╣,2017-08-03,45.9181,46.4495,43.933,45.5572,4199982,
002842.SZ,оХПьныр╣,2017-08-04,45.888,48.575,45.5171,45.5171,4717081,
002842.SZ,оХПьныр╣,2017-08-07,44.2438,46.4294,44.1135,46.1587,3750665,
002842.SZ,оХПьныр╣,2017-08-08,47.0711,47.9133,45.6474,45.9181,4146868,
002842.SZ,оХПьныр╣,2017-08-09,45.8078,46.7302,45.0058,45.8179,2527113,
002842.SZ,оХПьныр╣,2017-08-10,45.7176,45.7176,43.552,43.6824,3149155,
002842.SZ,оХПьныр╣,2017-08-11,43.0808,43.0808,40.1032,40.5443,2596693,
002842.SZ,оХПьныр╣,2017-08-14,40.7147,42.1584,40.6145,41.6772,1414202,
002842.SZ,оХПьныр╣,2017-08-15,41.607,41.607,40.7147,41.2561,1303840,
002842.SZ,оХПьныр╣,2017-08-16,41.2862,42.6096,40.2335,41.9279,1978264,
002842.SZ,оХПьныр╣,2017-08-17,42.8101,42.8101,41.7474,41.8777,1539688,
002842.SZ,оХПьныр╣,2017-08-18,41.1057,41.4065,40.6446,41.0857,1345967,
002842.SZ,оХПьныр╣,2017-08-21,40.815,41.7875,40.815,41.6371,1118570,
002842.SZ,оХПьныр╣,2017-08-22,41.6371,41.6371,41.6371,41.6371,0,
002842.SZ,оХПьныр╣,2017-08-23,41.6371,41.6371,41.6371,41.6371,0,
002842.SZ,оХПьныр╣,2017-08-24,41.6371,41.6371,41.6371,41.6371,0,
002842.SZ,оХПьныр╣,2017-08-25,41.6371,41.6371,41.6371,41.6371,0,
002842.SZ,оХПьныр╣,2017-08-28,45.1161,45.1161,43.4618,44.1135,3622467,
002842.SZ,оХПьныр╣,2017-08-29,43.1109,48.5248,42.7099,47.9032,8779768,
002842.SZ,оХПьныр╣,2017-08-30,46.1186,48.8055,45.1261,48.4045,8480140,
002842.SZ,оХПьныр╣,2017-08-31,48.575,53.247,47.6927,53.247,9314372,
002842.SZ,оХПьныр╣,2017-09-01,55.1418,58.5707,54.0691,56.0442,12695259,
002842.SZ,оХПьныр╣,2017-09-04,56.3449,58.0092,54.831,56.6457,8722468,
002842.SZ,оХПьныр╣,2017-09-05,56.1344,56.1444,52.2344,53.4675,8653448,
002842.SZ,оХПьныр╣,2017-09-06,52.8058,57.7486,52.485,55.4426,8504051,
002842.SZ,оХПьныр╣,2017-09-07,56.1444,57.7285,54.1493,54.6406,6533571,
002842.SZ,оХПьныр╣,2017-09-08,55.4426,59.5532,55.3123,58.5907,9706986,
002842.SZ,оХПьныр╣,2017-09-11,58.0192,58.5606,55.202,58.0493,7025988,
002842.SZ,оХПьныр╣,2017-09-12,57.4177,60.7463,54.9814,55.3925,9088246,
002842.SZ,оХПьныр╣,2017-09-13,54.1393,55.7033,53.247,55.0015,4412932,
002842.SZ,оХПьныр╣,2017-09-14,55.1619,56.6357,53.9087,54.1894,3855017,
002842.SZ,оХПьныр╣,2017-09-15,53.5477,54.1292,51.3421,51.9436,3718558,
002842.SZ,оХПьныр╣,2017-09-18,52.465,56.0943,52.465,55.4025,6068429,
002842.SZ,оХПьныр╣,2017-09-19,55.1118,56.4352,53.8385,55.2221,4944768,
002842.SZ,оХПьныр╣,2017-09-20,55.0215,60.7463,54.9514,60.7463,7421087,
002842.SZ,оХПьныр╣,2017-09-21,62.0697,63.8643,57.9591,58.33,8860786,
002842.SZ,оХПьныр╣,2017-09-22,58.32,59.0118,55.994,57.3074,6071085,
002842.SZ,оХПьныр╣,2017-09-25,56.5455,57.0668,53.8385,54.3498,4313390,
002842.SZ,оХПьныр╣,2017-09-26,54.4902,56.5354,54.44,55.6131,3796606,
002842.SZ,оХПьныр╣,2017-09-27,56.0442,56.6858,54.4902,56.4552,3799332,
002842.SZ,оХПьныр╣,2017-09-28,56.5755,56.8462,54.1493,54.3699,3820459,
002842.SZ,оХПьныр╣,2017-09-29,54.2997,55.4125,53.1367,54.1292,2888554,
002842.SZ,оХПьныр╣,2017-10-09,55.1218,55.2521,53.5878,54.0791,2072258,
002842.SZ,оХПьныр╣,2017-10-10,54.0891,54.2796,51.9536,53.4375,2666297,
002842.SZ,оХПьныр╣,2017-10-11,53.5177,53.5377,51.6529,52.4048,2485367,
002842.SZ,оХПьныр╣,2017-10-12,52.1341,52.5853,51.2318,52.0639,2098732,
002842.SZ,оХПьныр╣,2017-10-13,52.1642,53.4074,52.1441,53.0966,2344734,
002842.SZ,оХПьныр╣,2017-10-16,53.1267,54.7308,51.6328,53.8585,3722766,
002842.SZ,оХПьныр╣,2017-10-17,53.5377,53.5377,51.6328,52.0138,2266232,
002842.SZ,оХПьныр╣,2017-10-18,51.6729,52.2845,49.9886,50.1089,2185300,
002842.SZ,оХПьныр╣,2017-10-19,50.1189,50.4999,48.7253,49.2066,1432560,
002842.SZ,оХПьныр╣,2017-10-20,49.7179,51.4223,49.2066,50.931,2008304,
002842.SZ,оХПьныр╣,2017-10-23,50.129,50.129,49.2266,49.4171,1767483,
002842.SZ,оХПьныр╣,2017-10-24,49.4171,50.6302,49.357,50.149,1748104,
002842.SZ,оХПьныр╣,2017-10-25,49.9485,50.52,49.1264,50.3295,1471905,
002842.SZ,оХПьныр╣,2017-10-26,50.2894,52.6956,50.0086,51.7632,2746118,
002842.SZ,оХПьныр╣,2017-10-27,51.332,51.703,50.149,50.2493,1780569,
002842.SZ,оХПьныр╣,2017-10-30,50.0387,50.0387,47.1312,47.1713,1904321,
002842.SZ,оХПьныр╣,2017-10-31,47.823,48.3744,47.422,47.9834,1187873,
002842.SZ,оХПьныр╣,2017-11-01,48.7053,49.9986,48.4246,48.9259,1696575,
002842.SZ,оХПьныр╣,2017-11-02,48.6251,49.1765,47.422,48.0035,1633994,
002842.SZ,оХПьныр╣,2017-11-03,47.9233,48.6953,47.2515,47.5022,1193873,
002842.SZ,оХПьныр╣,2017-11-06,47.9734,48.6251,47.422,48.4246,1376600,
002842.SZ,оХПьныр╣,2017-11-07,48.4045,48.7354,47.5523,48.5248,1503201,
002842.SZ,оХПьныр╣,2017-11-08,48.1839,49.5174,47.8631,48.9058,1943924,
002842.SZ,оХПьныр╣,2017-11-09,48.9058,52.3346,48.8055,51.4824,4049928,
002842.SZ,оХПьныр╣,2017-11-10,50.55,51.3822,50.139,51.2218,2477904,
002842.SZ,оХПьныр╣,2017-11-13,50.6302,53.8986,50.159,53.3873,4078351,
002842.SZ,оХПьныр╣,2017-11-14,52.9863,54.2897,52.094,52.2845,3105573,
002842.SZ,оХПьныр╣,2017-11-15,52.0339,52.0339,50.3295,50.941,2126841,
002842.SZ,оХПьныр╣,2017-11-16,51.4323,52.9061,50.8007,52.3346,2991402,
002842.SZ,оХПьныр╣,2017-11-17,52.1542,52.3246,47.1012,47.1914,3635016,
002842.SZ,оХПьныр╣,2017-11-20,47.1914,47.813,43.6122,47.5122,2297899,
002842.SZ,оХПьныр╣,2017-11-21,47.1112,48.0235,44.6248,45.5271,2040427,
002842.SZ,оХПьныр╣,2017-11-22,45.5271,45.888,44.0132,44.2538,1680734,
002842.SZ,оХПьныр╣,2017-11-23,43.7225,46.0184,43.6122,44.0633,1997250,
002842.SZ,оХПьныр╣,2017-11-24,44.0533,46.1086,43.6623,45.0358,1866771,
002842.SZ,оХПьныр╣,2017-11-27,44.6148,45.6173,43.542,43.6523,1449704,
002842.SZ,оХПьныр╣,2017-11-28,42.9906,45.0358,42.9906,44.5947,1678702,
002842.SZ,оХПьныр╣,2017-11-29,44.695,46.7302,44.4945,45.868,2745104,
002842.SZ,оХПьныр╣,2017-11-30,45.6173,45.6173,44.1235,44.3641,1701604,
002842.SZ,оХПьныр╣,2017-12-01,44.1937,44.7351,44.1135,44.3942,1124704,
002842.SZ,оХПьныр╣,2017-12-04,44.4243,44.5446,40.6646,40.9955,2111404,
002842.SZ,оХПьныр╣,2017-12-05,40.8952,40.9554,37.5967,38.3988,1885200,
002842.SZ,оХПьныр╣,2017-12-06,38.1983,39.5918,38.108,39.2911,1189859,
002842.SZ,оХПьныр╣,2017-12-07,39.281,39.7322,39.1106,39.2911,789332,
002842.SZ,оХПьныр╣,2017-12-08,38.9402,40.4039,38.9402,40.0831,943030,
002842.SZ,оХПьныр╣,2017-12-11,39.9026,40.9955,39.6119,40.5543,1034931,
002842.SZ,оХПьныр╣,2017-12-12,40.5042,41.4065,40.1032,40.424,1341810,
002842.SZ,оХПьныр╣,2017-12-13,39.9026,40.3739,39.1507,40.033,1135434,
002842.SZ,оХПьныр╣,2017-12-14,39.8024,40.3739,39.4715,39.7422,778402,
002842.SZ,оХПьныр╣,2017-12-15,39.662,39.9628,39.2008,39.5618,661922,
002842.SZ,оХПьныр╣,2017-12-18,39.2409,40.805,39.2409,40.444,974696,
002842.SZ,оХПьныр╣,2017-12-19,40.3237,40.5643,39.9227,40.043,653005,
002842.SZ,оХПьныр╣,2017-12-20,39.9829,40.2034,38.4389,38.9502,879425,
002842.SZ,оХПьныр╣,2017-12-21,38.5191,39.271,38.2985,38.9201,676122,
002842.SZ,оХПьныр╣,2017-12-22,38.5492,39.9227,38.5492,39.0204,820204,
002842.SZ,оХПьныр╣,2017-12-25,39.1206,39.6019,38.6995,39.0103,617400,
002842.SZ,оХПьныр╣,2017-12-26,38.9803,39.9929,38.098,39.9127,1322987,
002842.SZ,оХПьныр╣,2017-12-27,39.6821,43.9029,39.6821,41.3664,2434119,
002842.SZ,оХПьныр╣,2017-12-28,40.5944,44.6849,40.3538,43.9831,3759421,
002842.SZ,оХПьныр╣,2017-12-29,43.7826,44.0533,42.2086,43.943,2754404,
002842.SZ,оХПьныр╣,2018-01-02,43.3114,44.0333,42.9906,43.7225,1706996,
002842.SZ,оХПьныр╣,2018-01-03,43.4919,45.7677,43.2713,44.0232,2082289,
002842.SZ,оХПьныр╣,2018-01-04,43.3916,44.9356,43.1109,44.5747,1727402,
002842.SZ,оХПьныр╣,2018-01-05,44.4945,44.8053,43.6122,43.6824,1205200,
002842.SZ,оХПьныр╣,2018-01-08,43.532,44.6448,43.2412,43.913,1245374,
002842.SZ,оХПьныр╣,2018-01-09,43.7225,44.7351,43.6222,44.0433,1076620,
002842.SZ,оХПьныр╣,2018-01-10,43.6322,44.0934,41.988,42.1083,1328122,
002842.SZ,оХПьныр╣,2018-01-11,42.5194,46.3191,42.5194,46.3191,2502620,
002842.SZ,оХПьныр╣,2018-01-12,46.3191,47.6726,45.1161,45.4369,4208726,
002842.SZ,оХПьныр╣,2018-01-15,45.2464,45.8078,43.3114,44.1035,2228504,
002842.SZ,оХПьныр╣,2018-01-16,44.3541,44.5346,42.9505,43.7124,2194292,
002842.SZ,оХПьныр╣,2018-01-17,43.161,43.6824,41.1158,41.6973,2001528,
002842.SZ,оХПьныр╣,2018-01-18,41.1057,42.4091,41.1057,41.5168,1098302,
002842.SZ,оХПьныр╣,2018-01-19,41.3063,42.3289,41.1057,41.5569,870654,
002842.SZ,оХПьныр╣,2018-01-22,41.5469,42.4392,40.6847,42.4392,1185973,
002842.SZ,оХПьныр╣,2018-01-23,42.6898,46.0184,41.9379,44.3741,2462355,
002842.SZ,оХПьныр╣,2018-01-24,43.4417,43.9932,42.9405,43.923,1324147,
002842.SZ,оХПьныр╣,2018-01-25,43.8328,45.6675,43.6924,44.0333,1797924,
002842.SZ,оХПьныр╣,2018-01-26,43.3816,43.5921,42.6397,42.9204,1084748,
002842.SZ,оХПьныр╣,2018-01-29,43.1109,43.5821,41.8476,42.9004,939748,
002842.SZ,оХПьныр╣,2018-01-30,42.8101,42.9605,41.8476,41.978,901100,
002842.SZ,оХПьныр╣,2018-01-31,41.2561,41.7374,38.9502,40.1633,1405913,
002842.SZ,оХПьныр╣,2018-02-01,40.7448,40.7849,38.7196,39.2309,687934,
002842.SZ,оХПьныр╣,2018-02-02,38.7096,40.7448,37.5967,40.2836,788804,
002842.SZ,оХПьныр╣,2018-02-05,44.0132,44.0132,42.1685,42.3088,2309050,
002842.SZ,оХПьныр╣,2018-02-06,38.098,41.8878,38.098,40.3939,1661532,
002842.SZ,оХПьныр╣,2018-02-07,42.1083,44.0734,41.2561,42.1083,2626106,
002842.SZ,оХПьныр╣,2018-02-08,40.6245,43.2513,40.6145,42.2487,2153720,
002842.SZ,оХПьныр╣,2018-02-09,40.5042,41.998,38.9001,39.5016,1800158,
002842.SZ,оХПьныр╣,2018-02-12,39.9628,41.3865,39.6019,40.9052,1974534,
002842.SZ,оХПьныр╣,2018-02-13,41.3063,42.3991,39.9227,40.1132,2086590,
002842.SZ,оХПьныр╣,2018-02-14,39.8325,40.4641,39.6019,39.8325,963816,
002842.SZ,оХПьныр╣,2018-02-22,40.3037,42.8101,39.9728,41.998,2448036,
002842.SZ,оХПьныр╣,2018-02-23,42.75,42.9906,41.8276,42.6998,2612222,
002842.SZ,оХПьныр╣,2018-02-26,43.1911,44.304,42.2687,43.6122,3120221,
002842.SZ,оХПьныр╣,2018-02-27,42.0983,42.6898,41.6171,42.379,3308524,
002842.SZ,оХПьныр╣,2018-02-28,42.3088,44.4042,41.8376,43.4117,3194117,
002842.SZ,оХПьныр╣,2018-03-01,42.6397,43.7225,42.1083,43.2212,2071800,
002842.SZ,оХПьныр╣,2018-03-02,42.6096,43.9631,42.3289,42.7901,2548400,
002842.SZ,оХПьныр╣,2018-03-05,42.6597,43.8829,42.6597,43.2613,1830002,
002842.SZ,оХПьныр╣,2018-03-06,43.2212,45.3166,43.2212,44.715,3999381,
002842.SZ,оХПьныр╣,2018-03-07,44.1335,45.0158,43.6623,44.1335,2982854,
002842.SZ,оХПьныр╣,2018-03-08,43.7225,44.5346,43.542,44.0734,2164148,
002842.SZ,оХПьныр╣,2018-03-09,44.0132,44.5045,43.6924,44.324,2093432,
002842.SZ,оХПьныр╣,2018-03-12,44.3541,45.7778,44.3541,45.4068,3624032,
002842.SZ,оХПьныр╣,2018-03-13,45.0158,45.2163,43.6322,43.6623,2961900,
002842.SZ,оХПьныр╣,2018-03-14,43.913,44.7952,43.3214,43.4919,2128000,
002842.SZ,оХПьныр╣,2018-03-15,43.0106,43.4117,40.3037,41.7975,2288015,
002842.SZ,оХПьныр╣,2018-03-16,41.7073,42.2286,41.3865,41.4466,1069600,
002842.SZ,оХПьныр╣,2018-03-19,41.226,42.0682,40.6345,41.8577,970600,
002842.SZ,оХПьныр╣,2018-03-20,41.4967,41.8075,41.1258,41.6371,796756,
002842.SZ,оХПьныр╣,2018-03-21,41.6572,43.2914,41.6572,43.0507,2395769,
002842.SZ,оХПьныр╣,2018-03-22,42.4993,43.0407,42.0883,42.1584,1881750,
002842.SZ,оХПьныр╣,2018-03-23,40.4039,41.5569,38.3486,39.7122,1773502,
002842.SZ,оХПьныр╣,2018-03-26,38.6394,40.5744,38.6394,40.5343,950166,
002842.SZ,оХПьныр╣,2018-03-27,41.1057,41.988,40.6044,41.3363,984908,
002842.SZ,оХПьныр╣,2018-03-28,40.9052,41.3564,40.7248,40.7548,769800,
002842.SZ,оХПьныр╣,2018-03-29,40.8852,41.7674,40.8852,41.3564,988700,
002842.SZ,оХПьныр╣,2018-03-30,41.206,42.0682,41.206,41.7273,1005406,
002842.SZ,оХПьныр╣,2018-04-02,41.8176,41.998,41.1057,41.2461,1265800,
002842.SZ,оХПьныр╣,2018-04-03,40.4942,42.0081,40.1132,41.3063,1339900,
002842.SZ,оХПьныр╣,2018-04-04,41.3363,41.607,40.4841,40.5443,905800,
002842.SZ,оХПьныр╣,2018-04-09,40.2235,41.0957,39.9528,40.7448,1047113,
002842.SZ,оХПьныр╣,2018-04-10,40.5042,41.607,40.5042,41.1559,1064800,
002842.SZ,оХПьныр╣,2018-04-11,41.3564,42.2788,41.3564,42.2086,2499101,
002842.SZ,оХПьныр╣,2018-04-12,42.2086,42.2086,41.1057,41.2461,1325204,
002842.SZ,оХПьныр╣,2018-04-13,41.6672,41.9379,41.1759,41.3464,883105,
002842.SZ,оХПьныр╣,2018-04-16,41.1158,41.988,40.1132,40.3538,1173400,
