´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688185.SH,¿µÏ£Åµ,2020-08-13,470,477,374.4,393.11,15747230,
688185.SH,¿µÏ£Åµ,2020-08-14,376.5,385,343.55,349.6,8572341,
688185.SH,¿µÏ£Åµ,2020-08-17,359.8,379.35,356.02,364.73,6525162,
688185.SH,¿µÏ£Åµ,2020-08-18,364.73,378.88,346.8,374.3,6698564,
688185.SH,¿µÏ£Åµ,2020-08-19,366,366.4,351,351,3531597,
688185.SH,¿µÏ£Åµ,2020-08-20,345,358.51,340.5,346.33,2340069,
688185.SH,¿µÏ£Åµ,2020-08-21,351.15,357.36,346.01,349.03,2123822,
688185.SH,¿µÏ£Åµ,2020-08-24,339.61,339.61,303,308.39,4279872,
688185.SH,¿µÏ£Åµ,2020-08-25,300,305,285.54,285.88,3752363,
688185.SH,¿µÏ£Åµ,2020-08-26,281.03,292.9,276.36,279.6,2228125,
688185.SH,¿µÏ£Åµ,2020-08-27,278.51,281.87,264.77,270,2543551,
688185.SH,¿µÏ£Åµ,2020-08-28,271,273,256.43,261.7,3382452,
688185.SH,¿µÏ£Åµ,2020-08-31,259.04,264.18,249.5,255.58,3426305,
688185.SH,¿µÏ£Åµ,2020-09-01,254.7,265.88,253.51,259,1871468,
688185.SH,¿µÏ£Åµ,2020-09-02,257.5,268,249.23,263.53,3015471,
688185.SH,¿µÏ£Åµ,2020-09-03,260,292,257,283.99,4132819,
688185.SH,¿µÏ£Åµ,2020-09-04,276,289.98,276,285.65,2259472,
688185.SH,¿µÏ£Åµ,2020-09-07,283,288,264.48,279.05,2901488,
688185.SH,¿µÏ£Åµ,2020-09-08,279.5,307.27,278.24,296.25,3202797,
688185.SH,¿µÏ£Åµ,2020-09-09,289.79,321,285.29,306.5,3624922,
688185.SH,¿µÏ£Åµ,2020-09-10,306,322.2,296,300,2690585,
688185.SH,¿µÏ£Åµ,2020-09-11,300,319.8,295.03,317.14,2481736,
688185.SH,¿µÏ£Åµ,2020-09-14,318.03,330.99,310.4,317.8,2392744,
688185.SH,¿µÏ£Åµ,2020-09-15,318.49,319,301.07,307,1964261,
688185.SH,¿µÏ£Åµ,2020-09-16,304.3,315,302.12,303.54,1303819,
688185.SH,¿µÏ£Åµ,2020-09-17,299.66,299.66,281,285.04,2530563,
688185.SH,¿µÏ£Åµ,2020-09-18,286,293.39,283.01,291.9,1386766,
688185.SH,¿µÏ£Åµ,2020-09-21,289.02,298.94,283.25,292.4,1553661,
688185.SH,¿µÏ£Åµ,2020-09-22,286.17,317,286.13,307.5,2669149,
688185.SH,¿µÏ£Åµ,2020-09-23,313.8,358.71,306.12,352.51,5129710,
688185.SH,¿µÏ£Åµ,2020-09-24,343,361.98,337.5,339.89,3447646,
688185.SH,¿µÏ£Åµ,2020-09-25,344.98,371,341.5,349,3474991,
688185.SH,¿µÏ£Åµ,2020-09-28,355.99,362,340.32,348.74,2165341,
688185.SH,¿µÏ£Åµ,2020-09-29,343.2,345.99,326.66,329.45,2397303,
688185.SH,¿µÏ£Åµ,2020-09-30,332.01,345.9,329,345,1789360,
688185.SH,¿µÏ£Åµ,2020-10-09,348.02,359,338.6,354.5,2244010,
688185.SH,¿µÏ£Åµ,2020-10-12,355.04,359.88,346.68,352.97,2293374,
688185.SH,¿µÏ£Åµ,2020-10-13,353,366.66,350.17,352.96,2508087,
688185.SH,¿µÏ£Åµ,2020-10-14,350.1,356.5,338.82,340,2273648,
688185.SH,¿µÏ£Åµ,2020-10-15,361.5,389.18,351.5,370.01,4308506,
688185.SH,¿µÏ£Åµ,2020-10-16,367,396.78,366,395.62,3978123,
688185.SH,¿µÏ£Åµ,2020-10-19,402,425.8,387.97,415.4,3896474,
688185.SH,¿µÏ£Åµ,2020-10-20,408.88,419.04,398.88,405.1,2581725,
688185.SH,¿µÏ£Åµ,2020-10-21,409.4,462,409.38,433.98,3793823,
688185.SH,¿µÏ£Åµ,2020-10-22,425.99,447.99,420.23,430.5,2488704,
688185.SH,¿µÏ£Åµ,2020-10-23,428.39,431.9,377.02,392,3871426,
688185.SH,¿µÏ£Åµ,2020-10-26,392,408.8,385,402.48,1830870,
688185.SH,¿µÏ£Åµ,2020-10-27,400.68,405,391.02,392.51,1586817,
688185.SH,¿µÏ£Åµ,2020-10-28,385,394.48,365.45,374.1,2541105,
688185.SH,¿µÏ£Åµ,2020-10-29,379.99,404.48,378,400.62,2577824,
688185.SH,¿µÏ£Åµ,2020-10-30,400,403.9,388.2,397.1,1754670,
688185.SH,¿µÏ£Åµ,2020-11-02,398,401,368.89,385.48,2116519,
688185.SH,¿µÏ£Åµ,2020-11-03,380.03,397.23,375.79,388.5,1470707,
688185.SH,¿µÏ£Åµ,2020-11-04,383.61,392.4,379,389,1235902,
688185.SH,¿µÏ£Åµ,2020-11-05,395,405,389.01,398.6,1549510,
688185.SH,¿µÏ£Åµ,2020-11-06,400,403,373.68,380,1807931,
