´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
301086.SZ,ºè¸»å«,2021-10-20,129.7,129.74,111.9,111.99,6864346,
301086.SZ,ºè¸»å«,2021-10-21,105.89,105.89,97.06,97.1,4818113,
301086.SZ,ºè¸»å«,2021-10-22,95.3,97.77,92.61,94.46,3208690,
301086.SZ,ºè¸»å«,2021-10-25,91.92,91.92,89.5,89.7,2757927,
301086.SZ,ºè¸»å«,2021-10-26,89.41,91.9,88,89.88,2167458,
301086.SZ,ºè¸»å«,2021-10-27,89.04,89.78,83.8,83.88,2582517,
301086.SZ,ºè¸»å«,2021-10-28,83.91,84.8,79.59,79.91,1973210,
301086.SZ,ºè¸»å«,2021-10-29,80.08,81.64,79.91,80.01,1294224,
301086.SZ,ºè¸»å«,2021-11-01,80.2,83.6,79.9,83.01,1603741,
301086.SZ,ºè¸»å«,2021-11-02,82.3,83.79,79.91,79.99,1535385,
301086.SZ,ºè¸»å«,2021-11-03,80.18,81.99,79.56,81.79,1046816,
301086.SZ,ºè¸»å«,2021-11-04,81.79,84.6,81.31,83.04,1462215,
301086.SZ,ºè¸»å«,2021-11-05,82.17,84.96,82,84.16,1511262,
301086.SZ,ºè¸»å«,2021-11-08,84.16,84.17,81.4,82.25,1184630,
301086.SZ,ºè¸»å«,2021-11-09,82.33,86.98,81.9,86.28,1934608,
301086.SZ,ºè¸»å«,2021-11-10,85.07,86.9,84.75,86.83,1409033,
301086.SZ,ºè¸»å«,2021-11-11,86.5,91.26,85.8,88.78,2072832,
301086.SZ,ºè¸»å«,2021-11-12,88.1,96.49,87.5,94.05,2804363,
301086.SZ,ºè¸»å«,2021-11-15,93.6,98.2,92.58,98.15,2973466,
301086.SZ,ºè¸»å«,2021-11-16,97,98.88,90.52,90.52,2487060,
301086.SZ,ºè¸»å«,2021-11-17,90.4,92.37,90.4,91.48,1181148,
301086.SZ,ºè¸»å«,2021-11-18,91.32,91.38,87.58,87.96,1403209,
301086.SZ,ºè¸»å«,2021-11-19,87.62,88.98,87.35,88.35,871559,
301086.SZ,ºè¸»å«,2021-11-22,88.36,90.68,88.15,90.02,980464,
301086.SZ,ºè¸»å«,2021-11-23,90,93.29,88.7,92.58,1570349,
301086.SZ,ºè¸»å«,2021-11-24,92.53,94.24,91.21,92.83,1528092,
301086.SZ,ºè¸»å«,2021-11-25,92.02,94.13,92.02,92.46,1161500,
301086.SZ,ºè¸»å«,2021-11-26,92.02,92.98,89.6,91.62,1314827,
301086.SZ,ºè¸»å«,2021-11-29,90.09,92.96,90.04,92.09,880981,
301086.SZ,ºè¸»å«,2021-11-30,92.18,92.89,89.87,90.66,1144536,
301086.SZ,ºè¸»å«,2021-12-01,90.84,94.68,90.02,93.5,1804523,
301086.SZ,ºè¸»å«,2021-12-02,93.47,93.5,88.55,88.58,1652901,
301086.SZ,ºè¸»å«,2021-12-03,88.88,89.3,88.1,89,652900,
301086.SZ,ºè¸»å«,2021-12-06,89.44,90.42,85.5,85.52,1056539,
301086.SZ,ºè¸»å«,2021-12-07,86.38,86.42,83.91,84.37,663300,
301086.SZ,ºè¸»å«,2021-12-08,84.38,85.75,84.38,85.16,434200,
301086.SZ,ºè¸»å«,2021-12-09,85.3,86.21,84.51,85.6,558500,
