¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-05,12.8682,13.0089,12.5568,12.9586,6447356,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-06,12.9285,13.3303,12.7577,13.2299,6485246,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-07,13.2198,13.5614,13.1194,13.4509,5457360,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-08,13.3404,13.7221,13.2098,13.5614,4152909,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-09,13.5714,13.7422,13.3906,13.5312,3443908,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-12,13.5312,13.5312,12.9084,13.0591,3575708,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-13,13.0591,13.1696,12.8783,13.1194,2413472,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-14,13.1093,13.1997,12.9787,13.0189,2191134,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-15,13.039,13.1997,12.9888,13.1395,1805506,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-16,13.1796,13.3102,13.0591,13.1897,4949208,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-19,13.0591,13.2299,12.6573,12.8783,3418383,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-20,12.8783,13.1897,12.8783,13.1897,5315006,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-21,13.26,13.5312,13.1596,13.5111,6348075,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-22,13.5212,13.9029,13.4609,13.8627,7265202,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-23,13.8025,14.0134,13.7422,13.8627,6959913,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-26,13.9431,14.0034,13.7824,13.923,5048464,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-27,13.9331,13.9531,13.6417,13.8025,5837851,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-28,13.7924,13.9029,13.6417,13.7221,4291431,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-29,13.6719,13.8125,13.6016,13.6819,3463282,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-01-30,13.6819,13.7623,13.4609,13.4911,3358389,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-02,13.5212,13.5212,13.1596,13.25,2975007,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-03,13.3303,13.8627,13.2701,13.7321,5163671,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-04,13.7623,13.8326,13.5815,13.6317,3172726,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-05,13.6618,14.3349,13.6618,13.7623,4596298,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-06,13.7924,13.7924,13.3002,13.3705,2939174,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-09,13.2098,13.4509,13.0892,13.1696,2746916,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-10,13.2098,13.7121,13.1495,13.6317,4990146,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-11,13.5413,13.7121,13.5212,13.5513,3907215,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-12,13.5714,13.702,13.5111,13.5714,2540426,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-13,13.5714,13.7824,13.5714,13.7623,6607208,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-16,13.7924,13.9331,13.6719,13.7623,7115564,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-17,13.8226,14.0134,13.7422,13.8728,8199690,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-25,13.913,14.1239,13.8025,14.0134,6136697,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-26,13.9632,14.144,13.9632,14.0837,4959164,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-02-27,14.1641,14.1942,13.9531,14.0134,6549914,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-02,14.0536,14.1541,13.9431,14.1139,7873097,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-03,14.0737,14.1038,13.8627,13.9531,6251523,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-04,13.9933,14.4152,13.9431,14.3449,12565006,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-05,14.3248,14.5659,14.2344,14.4655,8428084,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-06,14.4655,14.5458,14.2445,14.4454,5692831,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-09,14.3248,14.586,14.2947,14.4856,6412986,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-10,14.4956,14.9276,14.4956,14.7166,9087542,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-11,14.7668,15.018,14.6061,14.8673,8519775,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-12,14.8773,15.239,14.7769,14.9677,12871033,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-13,15.0581,15.2691,14.7467,15.1787,14213042,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-16,15.2992,15.6106,15.1686,15.5805,19070005,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-17,15.6006,16.2736,15.4801,15.8517,19905202,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-18,15.7814,16.0125,15.6106,15.902,12949227,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-19,15.912,15.9622,15.7312,15.8618,11101106,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-20,15.8618,16.2435,15.7011,16.0426,13481653,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-23,16.0326,16.2937,15.9221,16.2335,14221889,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-24,16.2335,16.2636,15.0682,15.7412,16423097,
002461.SZ,÷ÈΩ≠∆°æ∆,2015-03-25,15.7513,16.1732,15.691,15.7513,11712346,
