代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920006.BJ,晟楠科技,2023-05-18,16.77,18.49,15.51,15.51,20988420,
920006.BJ,晟楠科技,2023-05-19,14.08,15.21,13.83,14.41,9754443,
920006.BJ,晟楠科技,2023-05-22,14.37,14.44,13.55,13.81,5525351,
920006.BJ,晟楠科技,2023-05-23,13.92,16.99,13.9,15.86,11572837,
920006.BJ,晟楠科技,2023-05-24,15.51,15.8,14.71,15.37,7572777,
920006.BJ,晟楠科技,2023-05-25,15.23,16.11,14.73,15.08,5843859,
920006.BJ,晟楠科技,2023-05-26,15,15,13.85,14.49,5778970,
920006.BJ,晟楠科技,2023-05-29,14.58,15.48,14.37,14.55,3864850,
920006.BJ,晟楠科技,2023-05-30,14.39,14.39,13.77,14,3039285,
920006.BJ,晟楠科技,2023-05-31,13.88,14.38,13.6,13.95,2944321,
920006.BJ,晟楠科技,2023-06-01,13.69,14.03,13.62,13.63,2343288,
920006.BJ,晟楠科技,2023-06-02,13.68,14.37,13.68,14.03,2790598,
920006.BJ,晟楠科技,2023-06-05,14.1,14.74,14.05,14.36,2247052,
920006.BJ,晟楠科技,2023-06-06,14.49,14.5,13.95,14.14,1879896,
920006.BJ,晟楠科技,2023-06-07,14.01,14.14,13.78,13.85,1470312,
920006.BJ,晟楠科技,2023-06-08,13.78,13.94,13.1,13.1,2596203,
920006.BJ,晟楠科技,2023-06-09,13.1,13.12,12.35,12.45,2139912,
920006.BJ,晟楠科技,2023-06-12,12.47,12.47,11.88,12.13,1408559,
920006.BJ,晟楠科技,2023-06-13,12.1,12.59,12.06,12.36,1435300,
920006.BJ,晟楠科技,2023-06-14,12.35,12.44,11.82,11.82,1128068,
920006.BJ,晟楠科技,2023-06-15,11.76,12,11.53,11.81,1377113,
920006.BJ,晟楠科技,2023-06-16,11.9,12.26,11.76,11.91,1160815,
920006.BJ,晟楠科技,2023-06-19,11.88,12,11.58,11.63,1153243,
920006.BJ,晟楠科技,2023-06-20,11.72,12.35,11.52,12.18,1776256,
920006.BJ,晟楠科技,2023-06-21,12.02,12.48,11.7,12.31,1511249,
920006.BJ,晟楠科技,2023-06-26,12.3,12.31,11.91,12.04,764903,
920006.BJ,晟楠科技,2023-06-27,11.94,12.35,11.93,12.03,640961,
920006.BJ,晟楠科技,2023-06-28,12.18,12.18,11.83,11.98,597303,
920006.BJ,晟楠科技,2023-06-29,12,13.58,11.9,13.14,3538388,
920006.BJ,晟楠科技,2023-06-30,13,14.48,12.95,13.86,4146127,
920006.BJ,晟楠科技,2023-07-03,13.78,14.67,13.49,13.51,2519622,
920006.BJ,晟楠科技,2023-07-04,13.49,14.2,13.27,14.2,2992924,
920006.BJ,晟楠科技,2023-07-05,14.06,14.68,14.02,14.15,2716714,
920006.BJ,晟楠科技,2023-07-06,14.06,14.33,13.62,13.8,1498082,
920006.BJ,晟楠科技,2023-07-07,13.79,13.84,13.4,13.4,1163055,
920006.BJ,晟楠科技,2023-07-10,13.45,13.57,12.92,13.08,1290571,
920006.BJ,晟楠科技,2023-07-11,13.19,13.75,13.1,13.46,1250682,
920006.BJ,晟楠科技,2023-07-12,13.4,13.56,12.95,13.08,1137085,
920006.BJ,晟楠科技,2023-07-13,13.14,13.25,13.04,13.17,574122,
920006.BJ,晟楠科技,2023-07-14,13.13,13.94,13.07,13.7,1723006,
920006.BJ,晟楠科技,2023-07-17,13.7,14.23,13.58,13.85,923103,
920006.BJ,晟楠科技,2023-07-18,13.77,13.93,13.35,13.45,850543,
920006.BJ,晟楠科技,2023-07-19,13.34,13.51,13.12,13.42,606811,
920006.BJ,晟楠科技,2023-07-20,13.33,13.45,12.95,12.98,940716,
920006.BJ,晟楠科技,2023-07-21,13.01,13.19,12.9,13.13,341289,
920006.BJ,晟楠科技,2023-07-24,13.3,13.35,13.05,13.13,313297,
920006.BJ,晟楠科技,2023-07-25,13.26,13.38,13,13.15,471806,
920006.BJ,晟楠科技,2023-07-26,13.15,13.88,13.14,13.76,1110622,
920006.BJ,晟楠科技,2023-07-27,13.85,15.5,13.73,15,4913229,
920006.BJ,晟楠科技,2023-07-28,14.5,14.8,13.81,14.25,3081314,
920006.BJ,晟楠科技,2023-07-31,14.0643,14.3945,13.8373,13.9611,1605498,
920006.BJ,晟楠科技,2023-08-01,14.1159,14.1159,13.4142,13.5793,1543609,
920006.BJ,晟楠科技,2023-08-02,13.4967,13.9817,13.4864,13.765,1243606,
920006.BJ,晟楠科技,2023-08-03,13.6825,13.8992,13.5999,13.7753,594804,
920006.BJ,晟楠科技,2023-08-04,13.8269,14.1055,13.7031,13.8269,586303,
920006.BJ,晟楠科技,2023-08-07,13.8269,13.9301,13.569,13.5793,549704,
920006.BJ,晟楠科技,2023-08-08,13.7238,13.7238,13.5071,13.5174,386693,
920006.BJ,晟楠科技,2023-08-09,13.6515,13.6515,13.2181,13.2491,567650,
920006.BJ,晟楠科技,2023-08-10,13.2594,13.3936,13.2078,13.2388,358872,
920006.BJ,晟楠科技,2023-08-11,13.2801,13.2801,12.9395,12.9602,601460,
920006.BJ,晟楠科技,2023-08-14,12.8983,13.0014,12.7641,12.7641,390214,
920006.BJ,晟楠科技,2023-08-15,12.7744,12.7848,12.4958,12.5062,337572,
920006.BJ,晟楠科技,2023-08-16,12.4339,12.6197,12.3411,12.3411,344605,
920006.BJ,晟楠科技,2023-08-17,12.2276,12.8879,12.1966,12.7228,518123,
920006.BJ,晟楠科技,2023-08-18,12.5681,12.7848,12.2585,12.2895,506556,
920006.BJ,晟楠科技,2023-08-21,12.4855,12.4855,12.2688,12.2895,191507,
920006.BJ,晟楠科技,2023-08-22,12.4546,12.5784,12.145,12.5062,533829,
