¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
301003.SZ,Ω≠À’≤©‘∆,2021-06-01,82,82,73.88,74.09,6804882,
301003.SZ,Ω≠À’≤©‘∆,2021-06-02,72.04,80.75,70.51,75.85,5577484,
301003.SZ,Ω≠À’≤©‘∆,2021-06-03,74,74,67.22,67.67,4674832,
301003.SZ,Ω≠À’≤©‘∆,2021-06-04,68,70.22,66.22,66.8,2684811,
301003.SZ,Ω≠À’≤©‘∆,2021-06-07,67,67,63.2,63.49,2390428,
301003.SZ,Ω≠À’≤©‘∆,2021-06-08,63.01,63.86,62.6,62.95,1528096,
301003.SZ,Ω≠À’≤©‘∆,2021-06-09,63,65.06,62.51,63.82,1732305,
301003.SZ,Ω≠À’≤©‘∆,2021-06-10,63.45,63.55,62.56,62.83,1373906,
301003.SZ,Ω≠À’≤©‘∆,2021-06-11,62.98,64.43,62.8,63.55,1440001,
301003.SZ,Ω≠À’≤©‘∆,2021-06-15,63.5,63.5,60.2,60.3,1759907,
301003.SZ,Ω≠À’≤©‘∆,2021-06-16,60.4,60.6,58.79,58.85,1205242,
301003.SZ,Ω≠À’≤©‘∆,2021-06-17,58.5,60.36,58.5,59.47,977500,
301003.SZ,Ω≠À’≤©‘∆,2021-06-18,58.9,59.66,58.28,59.39,864361,
301003.SZ,Ω≠À’≤©‘∆,2021-06-21,59.15,60.38,59.05,60.04,850923,
301003.SZ,Ω≠À’≤©‘∆,2021-06-22,60.09,62.66,60.09,61.43,1429621,
301003.SZ,Ω≠À’≤©‘∆,2021-06-23,61.42,61.61,60.12,60.17,1085806,
301003.SZ,Ω≠À’≤©‘∆,2021-06-24,60,60,59.12,59.3,655581,
301003.SZ,Ω≠À’≤©‘∆,2021-06-25,59,60.4,59,59.9,603515,
301003.SZ,Ω≠À’≤©‘∆,2021-06-28,59.38,60.15,59.38,59.82,602200,
301003.SZ,Ω≠À’≤©‘∆,2021-06-29,60.49,62.35,60,60.94,1742961,
301003.SZ,Ω≠À’≤©‘∆,2021-06-30,59.74,60.6,59.59,60.35,926270,
301003.SZ,Ω≠À’≤©‘∆,2021-07-01,60,61.2,59.48,60.23,947481,
301003.SZ,Ω≠À’≤©‘∆,2021-07-02,59.86,59.92,58.68,58.82,786680,
301003.SZ,Ω≠À’≤©‘∆,2021-07-05,58.32,59.88,58.32,59.6,568004,
301003.SZ,Ω≠À’≤©‘∆,2021-07-06,58.94,60.33,58.45,60.27,1143307,
301003.SZ,Ω≠À’≤©‘∆,2021-07-07,59.72,61.25,59.69,60,890313,
301003.SZ,Ω≠À’≤©‘∆,2021-07-08,60.01,60.1,58.93,58.98,792707,
301003.SZ,Ω≠À’≤©‘∆,2021-07-09,58.84,59.76,58.79,59.66,557802,
301003.SZ,Ω≠À’≤©‘∆,2021-07-12,59.6,60.2,58.93,59.4,819466,
301003.SZ,Ω≠À’≤©‘∆,2021-07-13,59.56,59.57,58.92,59.25,625652,
301003.SZ,Ω≠À’≤©‘∆,2021-07-14,59.3,59.78,58.98,59.55,692612,
301003.SZ,Ω≠À’≤©‘∆,2021-07-15,59.5,59.5,57.62,58.06,818442,
301003.SZ,Ω≠À’≤©‘∆,2021-07-16,58.07,58.45,56.9,56.95,810200,
301003.SZ,Ω≠À’≤©‘∆,2021-07-19,56.95,57.48,56.55,57.1,386705,
301003.SZ,Ω≠À’≤©‘∆,2021-07-20,56.79,56.8,55.99,56.15,624300,
301003.SZ,Ω≠À’≤©‘∆,2021-07-21,56.5,56.99,56.1,56.51,480267,
301003.SZ,Ω≠À’≤©‘∆,2021-07-22,56.37,57.8,56.3,56.95,651600,
301003.SZ,Ω≠À’≤©‘∆,2021-07-23,56.91,57.09,55.55,55.81,756300,
301003.SZ,Ω≠À’≤©‘∆,2021-07-26,55.81,56.47,54.69,55.89,726400,
301003.SZ,Ω≠À’≤©‘∆,2021-07-27,56.69,57.3,55.72,55.77,752100,
301003.SZ,Ω≠À’≤©‘∆,2021-07-28,54.88,55.44,52.55,53.88,642318,
301003.SZ,Ω≠À’≤©‘∆,2021-07-29,54.37,54.69,54.05,54.48,420000,
301003.SZ,Ω≠À’≤©‘∆,2021-07-30,54.5,54.5,53.53,54.05,469362,
301003.SZ,Ω≠À’≤©‘∆,2021-08-02,54.05,56.5,53.56,56.17,700395,
301003.SZ,Ω≠À’≤©‘∆,2021-08-03,55.8,56.56,55.8,56.23,635019,
301003.SZ,Ω≠À’≤©‘∆,2021-08-04,56.23,56.98,56,56.66,501701,
301003.SZ,Ω≠À’≤©‘∆,2021-08-05,56.3,58.7,56.16,58.2,1131100,
301003.SZ,Ω≠À’≤©‘∆,2021-08-06,58.44,58.44,57.27,57.98,637501,
301003.SZ,Ω≠À’≤©‘∆,2021-08-09,58.05,59.61,58.05,59.37,951139,
301003.SZ,Ω≠À’≤©‘∆,2021-08-10,59.38,59.72,58.62,59.34,874031,
301003.SZ,Ω≠À’≤©‘∆,2021-08-11,59.49,59.49,57.5,57.79,1457821,
301003.SZ,Ω≠À’≤©‘∆,2021-08-12,57.44,57.98,56.85,57,997300,
301003.SZ,Ω≠À’≤©‘∆,2021-08-13,56.72,57.37,56.63,56.86,619047,
301003.SZ,Ω≠À’≤©‘∆,2021-08-16,57.31,58.78,56.78,58.75,1361450,
301003.SZ,Ω≠À’≤©‘∆,2021-08-17,58.75,60.8,57.83,59.2,1695985,
301003.SZ,Ω≠À’≤©‘∆,2021-08-18,58.79,60.18,58.31,59.3,1296372,
301003.SZ,Ω≠À’≤©‘∆,2021-08-19,58.85,60.39,58.6,60.01,1336854,
301003.SZ,Ω≠À’≤©‘∆,2021-08-20,59.8,60.5,57.62,58.35,1070900,
301003.SZ,Ω≠À’≤©‘∆,2021-08-23,58.3,61.89,58,61.54,2078396,
301003.SZ,Ω≠À’≤©‘∆,2021-08-24,61.4,61.72,60.3,60.65,1213263,
