ДњТы,МђГЦ,ШеЦк,ПЊХЬМл(дЊ),зюИпМл(дЊ),зюЕЭМл(дЊ),ЪеХЬМл(дЊ),ГЩНЛСП(ЙЩ),
300201.SZ,КЃТзем,2017-07-20,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-21,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-24,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-25,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-26,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-27,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-28,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-07-31,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-01,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-02,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-03,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-04,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-07,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-08,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-09,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-10,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-11,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-14,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-15,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-16,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-17,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-18,91.9341,91.9341,91.9341,91.9341,0,
300201.SZ,КЃТзем,2017-08-21,95.1078,95.1078,85.2691,90.8761,38471765,
300201.SZ,КЃТзем,2017-08-22,90.453,90.453,86.4328,87.4908,22421225,
300201.SZ,КЃТзем,2017-08-23,87.4908,96.2716,86.9618,96.2716,13927405,
300201.SZ,КЃТзем,2017-08-24,98.3874,101.0322,93.0978,93.9441,58420705,
300201.SZ,КЃТзем,2017-08-25,91.4051,93.7325,91.2993,92.992,23495100,
300201.SZ,КЃТзем,2017-08-28,94.5789,94.5789,91.6167,91.8283,21570860,
300201.SZ,КЃТзем,2017-08-29,91.0877,93.0978,89.924,91.1935,16810622,
300201.SZ,КЃТзем,2017-08-30,91.1935,91.5109,90.2414,90.9819,11457788,
300201.SZ,КЃТзем,2017-08-31,90.9819,91.2993,89.5008,90.2414,11606532,
300201.SZ,КЃТзем,2017-09-01,89.8182,89.8182,88.6545,88.9719,14144880,
300201.SZ,КЃТзем,2017-09-04,88.9719,92.6746,88.9719,90.8761,18777028,
300201.SZ,КЃТзем,2017-09-05,91.4051,91.4051,89.395,89.6066,10524573,
300201.SZ,КЃТзем,2017-09-06,89.395,89.395,87.7023,88.6545,11235577,
300201.SZ,КЃТзем,2017-09-07,88.3371,89.5008,87.8081,87.9139,9588144,
300201.SZ,КЃТзем,2017-09-08,87.8081,89.0776,87.2792,88.5487,9493393,
300201.SZ,КЃТзем,2017-09-11,88.2313,89.7124,87.4908,89.7124,10316752,
300201.SZ,КЃТзем,2017-09-12,89.7124,91.6167,89.0776,91.5109,19497917,
300201.SZ,КЃТзем,2017-09-13,91.0877,91.4051,90.0298,90.453,7783709,
300201.SZ,КЃТзем,2017-09-14,90.2414,90.9819,89.924,90.3472,9020331,
300201.SZ,КЃТзем,2017-09-15,90.453,90.6645,87.7023,87.8081,10390244,
300201.SZ,КЃТзем,2017-09-18,88.1255,88.5487,87.1734,88.1255,6261185,
300201.SZ,КЃТзем,2017-09-19,88.9719,89.395,87.4908,87.5965,5530897,
300201.SZ,КЃТзем,2017-09-20,87.5965,88.6545,86.2212,88.5487,11604047,
300201.SZ,КЃТзем,2017-09-21,88.6545,89.0776,87.2792,87.385,7855331,
300201.SZ,КЃТзем,2017-09-22,86.7502,86.9618,85.0575,85.2691,10201460,
300201.SZ,КЃТзем,2017-09-25,86.7502,88.8661,85.4807,85.5865,8763577,
300201.SZ,КЃТзем,2017-09-26,85.1633,86.327,83.6822,84.7401,7019536,
300201.SZ,КЃТзем,2017-09-27,85.0575,85.3749,84.4228,84.7401,5349064,
300201.SZ,КЃТзем,2017-09-28,85.4807,85.4807,84.2112,84.317,5025975,
300201.SZ,КЃТзем,2017-09-29,84.8459,85.0575,84.2112,84.6343,4095378,
300201.SZ,КЃТзем,2017-10-09,85.4807,86.5386,84.7401,86.0097,7688678,
300201.SZ,КЃТзем,2017-10-10,86.4328,86.4328,85.4807,86.327,4977323,
300201.SZ,КЃТзем,2017-10-11,86.6444,91.2993,86.2212,88.3371,13591974,
300201.SZ,КЃТзем,2017-10-12,88.8661,88.8661,86.856,87.5965,6373046,
300201.SZ,КЃТзем,2017-10-13,87.8081,88.6545,87.0676,87.7023,4821508,
300201.SZ,КЃТзем,2017-10-16,87.4908,88.2313,85.4807,85.5865,6585659,
300201.SZ,КЃТзем,2017-10-17,85.1633,85.9039,85.0575,85.1633,3347685,
300201.SZ,КЃТзем,2017-10-18,84.8459,85.5865,83.3648,83.6822,7189734,
300201.SZ,КЃТзем,2017-10-19,84.317,84.317,80.6142,80.9316,8520146,
300201.SZ,КЃТзем,2017-10-20,81.3548,83.259,80.9316,82.5185,4940826,
300201.SZ,КЃТзем,2017-10-23,83.3648,83.6822,82.6243,83.1532,3784039,
300201.SZ,КЃТзем,2017-10-24,83.6822,83.788,82.3069,82.8359,3448998,
300201.SZ,КЃТзем,2017-10-25,83.1532,83.1532,81.9895,82.2011,4617620,
300201.SZ,КЃТзем,2017-10-26,82.2011,82.6243,81.3548,81.6721,5224319,
300201.SZ,КЃТзем,2017-10-27,81.8837,81.9895,80.6142,80.72,5072614,
300201.SZ,КЃТзем,2017-10-30,80.72,86.7502,78.8157,83.788,13404852,
300201.SZ,КЃТзем,2017-10-31,83.8938,86.327,83.8938,85.2691,10347204,
300201.SZ,КЃТзем,2017-11-01,86.1154,86.1154,83.9996,84.4228,6244437,
300201.SZ,КЃТзем,2017-11-02,85.2691,85.3749,83.5764,83.788,5672846,
300201.SZ,КЃТзем,2017-11-03,83.9996,85.2691,83.5764,84.1054,4620357,
300201.SZ,КЃТзем,2017-11-06,84.1054,84.317,82.2011,82.2011,5977112,
300201.SZ,КЃТзем,2017-11-07,82.4127,85.7981,81.5663,85.5865,9365874,
300201.SZ,КЃТзем,2017-11-08,85.2691,86.1154,84.9517,85.3749,5862202,
300201.SZ,КЃТзем,2017-11-09,93.9441,93.9441,93.9441,93.9441,10225926,
300201.SZ,КЃТзем,2017-11-10,97.3295,100.5033,93.9441,94.1557,91236402,
300201.SZ,КЃТзем,2017-11-13,90.453,92.0398,88.1255,89.6066,46170506,
300201.SZ,КЃТзем,2017-11-14,88.9719,89.6066,86.856,87.0676,26703931,
300201.SZ,КЃТзем,2017-11-15,87.5965,89.5008,86.327,87.2792,18299504,
300201.SZ,КЃТзем,2017-11-16,87.4908,88.6545,86.0097,86.1154,11945735,
300201.SZ,КЃТзем,2017-11-17,85.9039,85.9039,81.1432,81.5663,18920757,
300201.SZ,КЃТзем,2017-11-20,81.5663,83.3648,80.8258,83.259,8225840,
300201.SZ,КЃТзем,2017-11-21,83.259,83.4706,81.4606,81.8837,10289976,
300201.SZ,КЃТзем,2017-11-22,82.0953,85.5865,79.8737,83.5764,17717706,
300201.SZ,КЃТзем,2017-11-23,83.0475,84.317,81.249,82.9417,12627999,
300201.SZ,КЃТзем,2017-11-24,82.3069,84.4228,81.6721,82.2011,7759958,
300201.SZ,КЃТзем,2017-11-27,82.2011,82.7301,80.4026,80.4026,6622086,
300201.SZ,КЃТзем,2017-11-28,80.4026,81.1432,79.8737,80.8258,6975270,
300201.SZ,КЃТзем,2017-11-29,81.1432,81.1432,78.2868,79.2389,10361437,
300201.SZ,КЃТзем,2017-11-30,78.8157,80.8258,77.7578,79.3447,8840500,
300201.SZ,КЃТзем,2017-12-01,78.3926,81.249,78.3926,80.72,7140700,
300201.SZ,КЃТзем,2017-12-04,80.8258,81.0374,78.8157,79.1331,5710194,
300201.SZ,КЃТзем,2017-12-05,79.2389,79.8737,75.8535,76.1709,7328004,
300201.SZ,КЃТзем,2017-12-06,76.1709,77.8636,75.5362,77.5462,6277733,
300201.SZ,КЃТзем,2017-12-07,77.8636,77.8636,75.5362,76.1709,5197906,
300201.SZ,КЃТзем,2017-12-08,75.6419,77.7578,75.6419,77.3346,6757138,
300201.SZ,КЃТзем,2017-12-11,77.5462,77.5462,76.3825,77.4404,5464690,
300201.SZ,КЃТзем,2017-12-12,76.8057,77.7578,75.5362,75.7477,7655154,
300201.SZ,КЃТзем,2017-12-13,75.6419,76.5941,75.6419,76.2767,2994239,
300201.SZ,КЃТзем,2017-12-14,77.123,77.5462,76.1709,77.0173,4699343,
300201.SZ,КЃТзем,2017-12-15,76.6999,77.8636,76.1709,77.7578,6108199,
300201.SZ,КЃТзем,2017-12-18,77.123,77.7578,76.9115,77.123,3805709,
300201.SZ,КЃТзем,2017-12-19,77.5462,77.652,76.6999,77.5462,2797106,
300201.SZ,КЃТзем,2017-12-20,77.7578,77.7578,76.1709,76.3825,3988596,
300201.SZ,КЃТзем,2017-12-21,76.4883,76.4883,75.3246,76.0651,3756723,
300201.SZ,КЃТзем,2017-12-22,76.4883,76.4883,75.4304,75.4304,3207563,
300201.SZ,КЃТзем,2017-12-25,75.6419,80.0852,74.4782,76.0651,13367881,
300201.SZ,КЃТзем,2017-12-26,75.6419,76.2767,74.584,75.7477,5984962,
300201.SZ,КЃТзем,2017-12-27,75.5362,76.1709,74.9014,74.9014,3889765,
300201.SZ,КЃТзем,2017-12-28,74.584,75.5362,74.584,74.6898,3811515,
300201.SZ,КЃТзем,2017-12-29,74.9014,75.2188,74.4782,75.113,3439601,
300201.SZ,КЃТзем,2018-01-02,75.0072,75.7477,74.7956,75.4304,3733381,
300201.SZ,КЃТзем,2018-01-03,75.9593,76.5941,75.3246,76.3825,5255376,
300201.SZ,КЃТзем,2018-01-04,76.5941,76.5941,75.6419,75.8535,4507148,
300201.SZ,КЃТзем,2018-01-05,75.7477,75.8535,75.2188,75.7477,4418170,
300201.SZ,КЃТзем,2018-01-08,75.7477,76.2767,75.2188,75.8535,3685930,
300201.SZ,КЃТзем,2018-01-09,76.1709,76.1709,75.113,75.2188,3660128,
300201.SZ,КЃТзем,2018-01-10,75.4304,75.6419,73.3145,74.1608,5461578,
300201.SZ,КЃТзем,2018-01-11,73.8435,74.2666,72.6797,73.9493,6016609,
300201.SZ,КЃТзем,2018-01-12,73.5261,74.2666,72.7855,72.8913,4180367,
300201.SZ,КЃТзем,2018-01-15,73.2087,74.0551,72.1508,72.2566,5507253,
300201.SZ,КЃТзем,2018-01-16,71.9392,71.9392,70.7755,71.4102,5776271,
300201.SZ,КЃТзем,2018-01-17,71.4102,75.0072,70.3523,73.5261,9633192,
300201.SZ,КЃТзем,2018-01-18,73.5261,74.9014,72.045,72.2566,5575004,
300201.SZ,КЃТзем,2018-01-19,72.2566,72.3624,70.9871,71.0928,4704168,
300201.SZ,КЃТзем,2018-01-22,70.7755,72.2566,69.9291,71.516,5200310,
300201.SZ,КЃТзем,2018-01-23,71.516,71.7276,70.5639,70.7755,3832504,
300201.SZ,КЃТзем,2018-01-24,70.7755,71.3044,70.1407,71.1986,4174070,
300201.SZ,КЃТзем,2018-01-25,71.0928,72.5739,71.0928,71.516,5886504,
300201.SZ,КЃТзем,2018-01-26,71.516,72.1508,70.6697,70.7755,4439603,
300201.SZ,КЃТзем,2018-01-29,70.6697,71.3044,69.8233,69.9291,4830534,
300201.SZ,КЃТзем,2018-01-30,70.1407,71.1986,69.9291,70.4581,3369690,
300201.SZ,КЃТзем,2018-01-31,70.5639,70.7755,65.6974,67.1785,9650088,
300201.SZ,КЃТзем,2018-02-01,66.8611,66.8611,61.5715,64.1105,9241162,
300201.SZ,КЃТзем,2018-02-02,65.0627,65.5916,63.37,64.0047,4596524,
300201.SZ,КЃТзем,2018-02-05,63.1584,63.6873,62.5236,62.6294,2782924,
300201.SZ,КЃТзем,2018-02-06,61.6773,61.6773,56.3876,58.1861,9091630,
300201.SZ,КЃТзем,2018-02-07,59.1382,60.0904,57.234,58.3977,5219922,
300201.SZ,КЃТзем,2018-02-08,58.3977,59.4556,57.6571,59.1382,3750329,
300201.SZ,КЃТзем,2018-02-09,58.2919,58.3977,56.0703,56.9166,4930704,
300201.SZ,КЃТзем,2018-02-12,57.5514,58.8209,57.1282,58.5035,2988206,
300201.SZ,КЃТзем,2018-02-13,59.0325,62.312,58.7151,59.9846,5760302,
300201.SZ,КЃТзем,2018-02-14,60.0904,61.6773,58.0803,61.3599,4278391,
300201.SZ,КЃТзем,2018-02-22,62.1004,62.841,61.2541,62.4178,3409307,
300201.SZ,КЃТзем,2018-02-23,63.0526,63.0526,61.6773,61.9947,3147318,
300201.SZ,КЃТзем,2018-02-26,62.1004,63.4758,61.8889,63.1584,4455043,
300201.SZ,КЃТзем,2018-02-27,64.3221,64.4279,63.1584,63.8989,4825849,
300201.SZ,КЃТзем,2018-02-28,64.0047,64.0047,62.4178,63.2642,3894231,
300201.SZ,КЃТзем,2018-03-01,63.2642,69.6117,62.6294,66.8611,11045639,
300201.SZ,КЃТзем,2018-03-02,65.8032,67.7075,65.2742,65.8032,6896809,
300201.SZ,КЃТзем,2018-03-05,66.438,68.6596,65.909,67.7075,5494747,
300201.SZ,КЃТзем,2018-03-06,68.2364,68.2364,66.6495,67.3901,4983965,
300201.SZ,КЃТзем,2018-03-07,67.7075,67.7075,66.438,66.6495,3086182,
300201.SZ,КЃТзем,2018-03-08,66.6495,67.1785,65.909,66.0148,2920669,
300201.SZ,КЃТзем,2018-03-09,66.1206,67.4959,65.909,67.4959,4832544,
300201.SZ,КЃТзем,2018-03-12,68.2364,69.6117,67.0727,68.3422,6395358,
300201.SZ,КЃТзем,2018-03-13,68.2364,68.8712,67.3901,68.8712,6124276,
300201.SZ,КЃТзем,2018-03-14,68.448,69.0828,64.6395,66.0148,10975122,
300201.SZ,КЃТзем,2018-03-15,66.0148,66.0148,63.0526,64.0047,9064827,
300201.SZ,КЃТзем,2018-03-16,64.4279,64.7453,63.5816,63.5816,4250337,
300201.SZ,КЃТзем,2018-03-19,63.6873,64.6395,63.37,63.5816,4682547,
300201.SZ,КЃТзем,2018-03-20,63.4758,63.5816,62.2062,63.2642,4729249,
300201.SZ,КЃТзем,2018-03-21,64.2163,64.9569,63.6873,64.0047,5565575,
300201.SZ,КЃТзем,2018-03-22,64.0047,64.6395,63.0526,63.4758,3791728,
300201.SZ,КЃТзем,2018-03-23,62.2062,62.4178,58.1861,58.9267,9578254,
300201.SZ,КЃТзем,2018-03-26,58.1861,61.2541,57.0224,60.5136,6929064,
300201.SZ,КЃТзем,2018-03-27,61.5715,63.0526,60.7251,61.8889,5930390,
300201.SZ,КЃТзем,2018-03-28,61.3599,62.5236,61.1483,61.6773,4393547,
300201.SZ,КЃТзем,2018-03-29,61.5715,62.9468,61.4657,62.1004,4201190,
300201.SZ,КЃТзем,2018-03-30,62.5236,63.7931,61.8889,63.6873,6536416,
300201.SZ,КЃТзем,2018-04-02,63.7931,67.4959,63.0526,65.4858,13593897,
300201.SZ,КЃТзем,2018-04-03,64.3221,64.5337,63.4758,64.1105,7144966,
300201.SZ,КЃТзем,2018-04-04,64.3221,64.8511,63.2642,63.5816,6425199,
300201.SZ,КЃТзем,2018-04-09,63.2642,64.4279,62.5236,63.7931,4621397,
300201.SZ,КЃТзем,2018-04-10,63.37,63.4758,62.5236,62.9468,5807538,
300201.SZ,КЃТзем,2018-04-11,62.9468,63.8989,62.7352,63.4758,4020245,
300201.SZ,КЃТзем,2018-04-12,63.0526,63.8989,62.7352,62.841,4052746,
300201.SZ,КЃТзем,2018-04-13,63.2642,63.6873,62.312,62.6294,2931194,
300201.SZ,КЃТзем,2018-04-16,62.4178,63.2642,61.5715,62.4178,3657863,
300201.SZ,КЃТзем,2018-04-17,62.5236,62.9468,60.0904,60.302,4372424,
300201.SZ,КЃТзем,2018-04-18,61.1483,63.0526,59.1382,62.5236,7822774,
300201.SZ,КЃТзем,2018-04-19,61.8889,62.4178,61.2541,61.5715,5805880,
300201.SZ,КЃТзем,2018-04-20,61.2541,61.5715,60.1962,60.1962,4136282,
300201.SZ,КЃТзем,2018-04-23,59.8788,60.7251,58.3977,60.0904,4262429,
300201.SZ,КЃТзем,2018-04-24,59.8788,61.1483,59.8788,60.8309,3430351,
300201.SZ,КЃТзем,2018-04-25,59.9846,66.6495,59.5614,63.8989,11857302,
300201.SZ,КЃТзем,2018-04-26,63.4758,63.6873,61.3599,61.5715,5952297,
300201.SZ,КЃТзем,2018-04-27,61.3599,61.3599,59.244,59.773,5176361,
300201.SZ,КЃТзем,2018-05-02,60.0904,61.7831,59.4556,60.1962,3751329,
300201.SZ,КЃТзем,2018-05-03,60.0904,60.8309,59.5614,60.4078,2429732,
300201.SZ,КЃТзем,2018-05-04,60.0904,64.1105,60.0904,61.6773,7853479,
300201.SZ,КЃТзем,2018-05-07,61.6773,62.7352,61.4657,62.312,4065771,
300201.SZ,КЃТзем,2018-05-08,61.8889,62.4178,61.5715,62.1004,4089978,
300201.SZ,КЃТзем,2018-05-09,61.9947,62.6294,61.6773,61.7831,3264691,
300201.SZ,КЃТзем,2018-05-10,61.5715,62.1004,60.302,60.5136,5344074,
300201.SZ,КЃТзем,2018-05-11,64.6395,66.5438,62.6294,63.1584,34636764,
300201.SZ,КЃТзем,2018-05-14,61.4657,61.4657,59.4556,59.5614,22265764,
300201.SZ,КЃТзем,2018-05-15,59.4556,60.302,58.7151,59.773,6115894,
300201.SZ,КЃТзем,2018-05-16,59.773,60.5136,59.4556,59.5614,4177327,
300201.SZ,КЃТзем,2018-05-17,59.3498,59.9846,59.244,59.3498,2867602,
300201.SZ,КЃТзем,2018-05-18,60.0904,60.0904,58.9267,59.5614,2864973,
300201.SZ,КЃТзем,2018-05-21,59.8788,60.1962,59.5614,59.9846,3825453,
300201.SZ,КЃТзем,2018-05-22,59.8788,59.8788,59.4556,59.773,2890165,
300201.SZ,КЃТзем,2018-05-23,60.0904,60.0904,58.8209,58.9267,4033872,
300201.SZ,КЃТзем,2018-05-24,58.9267,59.1382,58.0803,58.2919,3589257,
300201.SZ,КЃТзем,2018-05-25,58.3977,59.4556,57.4456,58.8209,4908484,
300201.SZ,КЃТзем,2018-05-28,58.7151,58.7151,57.4456,57.4456,3316700,
300201.SZ,КЃТзем,2018-05-29,57.234,58.0803,56.9166,58.0803,3564496,
300201.SZ,КЃТзем,2018-05-30,57.5514,57.6571,56.5992,56.8108,2863933,
300201.SZ,КЃТзем,2018-05-31,57.0224,57.234,51.4154,53.7428,8601940,
300201.SZ,КЃТзем,2018-06-01,53.8486,55.5413,53.5312,55.5413,3516800,
300201.SZ,КЃТзем,2018-06-04,54.5892,55.8587,54.4834,55.7529,2520104,
300201.SZ,КЃТзем,2018-06-05,55.7529,55.8587,55.1181,55.6471,1726350,
300201.SZ,КЃТзем,2018-06-06,55.6471,55.6471,54.4834,54.6949,2120254,
300201.SZ,КЃТзем,2018-06-07,54.5892,55.0123,53.5312,53.637,2357355,
300201.SZ,КЃТзем,2018-06-08,53.7428,53.8486,51.098,51.4154,5332014,
300201.SZ,КЃТзем,2018-06-11,51.2038,51.8385,49.1937,51.8385,7913341,
300201.SZ,КЃТзем,2018-06-12,51.3096,53.1081,51.3096,51.9443,3882560,
300201.SZ,КЃТзем,2018-06-13,52.3675,52.3675,49.7227,51.8385,5029834,
300201.SZ,КЃТзем,2018-06-14,51.7323,53.2195,51.095,52.6883,6796133,
300201.SZ,КЃТзем,2018-06-15,52.7946,54.7067,51.7323,54.2817,6928510,
300201.SZ,КЃТзем,2018-06-19,53.1133,54.7067,52.051,52.1572,8473281,
300201.SZ,КЃТзем,2018-06-20,52.1572,54.0693,52.1572,53.6444,5971472,
300201.SZ,КЃТзем,2018-06-21,53.2195,53.6444,51.7323,52.5821,5285591,
300201.SZ,КЃТзем,2018-06-22,52.5821,53.4319,51.4136,52.5821,5339918,
300201.SZ,КЃТзем,2018-06-25,53.1133,53.3257,50.67,51.095,4986936,
300201.SZ,КЃТзем,2018-06-26,51.3074,51.3074,49.5016,50.8825,3371326,
300201.SZ,КЃТзем,2018-06-27,50.8825,50.8825,49.6078,49.8202,3400600,
300201.SZ,КЃТзем,2018-06-28,49.8202,50.1389,45.5712,46.5272,6005168,
300201.SZ,КЃТзем,2018-06-29,46.7397,48.8642,46.1023,47.9082,4499925,
300201.SZ,КЃТзем,2018-07-02,48.2268,48.6517,46.2085,46.9521,3709688,
300201.SZ,КЃТзем,2018-07-03,47.1646,47.9082,46.3148,47.5895,3678203,
300201.SZ,КЃТзем,2018-07-04,47.1646,47.5895,46.1023,46.2085,3591613,
300201.SZ,КЃТзем,2018-07-05,45.8899,46.5272,45.2525,45.3587,3392226,
300201.SZ,КЃТзем,2018-07-06,44.8276,47.5895,41.4283,45.9961,7531847,
300201.SZ,КЃТзем,2018-07-09,45.3587,46.3148,45.04,45.9961,3497005,
300201.SZ,КЃТзем,2018-07-10,45.9961,46.2085,45.04,45.5712,2903353,
300201.SZ,КЃТзем,2018-07-11,44.8276,45.1463,43.128,43.3404,3338507,
300201.SZ,КЃТзем,2018-07-12,43.2342,45.1463,43.2342,44.5089,4289020,
300201.SZ,КЃТзем,2018-07-13,44.5089,45.7836,44.084,45.04,3041628,
300201.SZ,КЃТзем,2018-07-16,45.4649,45.5712,44.7214,45.04,2554621,
300201.SZ,КЃТзем,2018-07-17,44.7214,45.2525,44.5089,44.8276,1608800,
300201.SZ,КЃТзем,2018-07-18,44.9338,45.2525,44.6151,44.8276,2690472,
300201.SZ,КЃТзем,2018-07-19,46.421,47.5895,45.6774,45.6774,6892598,
300201.SZ,КЃТзем,2018-07-20,45.3587,45.8899,44.6151,45.4649,3329374,
300201.SZ,КЃТзем,2018-07-23,45.3587,45.9961,45.04,45.7836,2986688,
300201.SZ,КЃТзем,2018-07-24,46.1023,46.421,45.2525,46.421,5045808,
300201.SZ,КЃТзем,2018-07-25,46.3148,46.9521,45.9961,46.3148,3868991,
300201.SZ,КЃТзем,2018-07-26,46.3148,49.8202,45.9961,48.1206,10438661,
300201.SZ,КЃТзем,2018-07-27,47.8019,47.9082,46.7397,46.9521,5534316,
300201.SZ,КЃТзем,2018-07-30,46.8459,46.8459,45.7836,46.6334,4221483,
300201.SZ,КЃТзем,2018-07-31,46.3148,46.421,45.2525,45.8899,2660502,
300201.SZ,КЃТзем,2018-08-01,46.1023,46.2085,45.04,45.04,2107991,
300201.SZ,КЃТзем,2018-08-02,44.6151,45.04,42.5968,43.2342,3463225,
300201.SZ,КЃТзем,2018-08-03,43.3404,44.084,43.128,43.2342,1677394,
300201.SZ,КЃТзем,2018-08-06,43.4466,43.4466,42.4906,42.7031,1618838,
300201.SZ,КЃТзем,2018-08-07,43.128,43.8715,42.2782,43.5529,3260816,
300201.SZ,КЃТзем,2018-08-08,43.3404,43.9778,42.8093,42.9155,1860016,
300201.SZ,КЃТзем,2018-08-09,43.0217,43.9778,42.5968,43.7653,3144799,
300201.SZ,КЃТзем,2018-08-10,43.7653,44.1902,43.5529,43.8715,2512607,
300201.SZ,КЃТзем,2018-08-13,43.128,46.2085,42.7031,44.7214,5550874,
300201.SZ,КЃТзем,2018-08-14,44.4027,44.7214,44.084,44.1902,2607069,
300201.SZ,КЃТзем,2018-08-15,44.4027,44.8276,43.5529,43.6591,2063604,
300201.SZ,КЃТзем,2018-08-16,43.5529,43.6591,42.4906,42.8093,3622100,
300201.SZ,КЃТзем,2018-08-17,42.9155,43.4466,42.0657,42.1719,2130046,
300201.SZ,КЃТзем,2018-08-20,42.1719,42.7031,41.747,42.2782,2041908,
300201.SZ,КЃТзем,2018-08-21,42.5968,42.8093,42.0657,42.5968,1670356,
300201.SZ,КЃТзем,2018-08-22,42.5968,42.7031,42.1719,42.2782,837087,
300201.SZ,КЃТзем,2018-08-23,42.4906,43.0217,42.3844,42.8093,2066964,
300201.SZ,КЃТзем,2018-08-24,42.3844,42.8093,42.3844,42.8093,1754524,
300201.SZ,КЃТзем,2018-08-27,42.9155,43.7653,42.5968,43.7653,2964975,
300201.SZ,КЃТзем,2018-08-28,43.2342,43.9778,43.2342,43.7653,2638583,
300201.SZ,КЃТзем,2018-08-29,43.0217,44.4027,43.0217,44.2965,3513798,
300201.SZ,КЃТзем,2018-08-30,44.2965,44.2965,44.2965,44.2965,0,
300201.SZ,КЃТзем,2018-08-31,44.2965,44.2965,44.2965,44.2965,0,
300201.SZ,КЃТзем,2018-09-03,44.2965,44.2965,44.2965,44.2965,0,
300201.SZ,КЃТзем,2018-09-04,44.2965,44.2965,44.2965,44.2965,0,
300201.SZ,КЃТзем,2018-09-05,44.2965,44.2965,44.2965,44.2965,0,
300201.SZ,КЃТзем,2018-09-06,42.3844,43.4466,40.6848,42.7031,7423443,
300201.SZ,КЃТзем,2018-09-07,41.9595,42.9155,41.9595,42.1719,2905378,
300201.SZ,КЃТзем,2018-09-10,42.2782,42.3844,41.1097,41.1097,2291291,
300201.SZ,КЃТзем,2018-09-11,41.0034,41.6408,40.6848,41.6408,1965477,
300201.SZ,КЃТзем,2018-09-12,41.5346,41.9595,41.3221,41.5346,1594912,
300201.SZ,КЃТзем,2018-09-13,41.747,42.0657,41.2159,41.747,1099159,
300201.SZ,КЃТзем,2018-09-14,41.747,45.8899,41.5346,44.1902,23682911,
300201.SZ,КЃТзем,2018-09-17,42.2782,43.2342,41.6408,42.0657,12426930,
300201.SZ,КЃТзем,2018-09-18,42.2782,42.9155,41.9595,42.2782,5371763,
300201.SZ,КЃТзем,2018-09-19,42.5968,43.8715,42.0657,43.8715,8053672,
300201.SZ,КЃТзем,2018-09-20,43.5529,44.4027,43.128,43.6591,6584765,
300201.SZ,КЃТзем,2018-09-21,43.8715,44.084,42.9155,44.084,5349119,
300201.SZ,КЃТзем,2018-09-25,43.8715,44.4027,43.3404,44.1902,3633397,
300201.SZ,КЃТзем,2018-09-26,44.1902,45.6774,44.084,44.8276,5260608,
300201.SZ,КЃТзем,2018-09-27,44.8276,46.5272,44.4027,45.9961,11327494,
300201.SZ,КЃТзем,2018-09-28,45.2525,47.4832,45.04,46.1023,8024775,
300201.SZ,КЃТзем,2018-10-08,45.8899,45.8899,44.6151,44.6151,4804464,
300201.SZ,КЃТзем,2018-10-09,45.2525,45.3587,44.4027,44.5089,2471073,
300201.SZ,КЃТзем,2018-10-10,44.6151,45.1463,43.7653,44.4027,2686031,
300201.SZ,КЃТзем,2018-10-11,43.3404,43.7653,40.5785,41.747,5957216,
300201.SZ,КЃТзем,2018-10-12,41.4283,43.4466,40.6848,42.8093,4726980,
300201.SZ,КЃТзем,2018-10-15,42.8093,43.3404,41.747,42.2782,2680028,
300201.SZ,КЃТзем,2018-10-16,42.1719,42.8093,41.6408,41.747,1693996,
300201.SZ,КЃТзем,2018-10-17,42.4906,42.4906,41.2159,41.8532,1895349,
300201.SZ,КЃТзем,2018-10-18,41.5346,42.3844,40.8972,41.2159,2053264,
300201.SZ,КЃТзем,2018-10-19,40.6848,41.3221,37.498,41.2159,2890952,
