´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
601018.SH,Äþ²¨¸Û,2015-01-05,5.1792,5.347,5.1232,5.3022,120492505,
601018.SH,Äþ²¨¸Û,2015-01-06,5.3693,5.5707,5.3358,5.4141,189917142,
601018.SH,Äþ²¨¸Û,2015-01-07,5.4253,5.4364,5.2798,5.347,96618168,
601018.SH,Äþ²¨¸Û,2015-01-08,5.347,5.5371,5.1456,5.291,148218170,
601018.SH,Äþ²¨¸Û,2015-01-09,5.2351,5.4141,5.2015,5.2463,130256947,
601018.SH,Äþ²¨¸Û,2015-01-12,5.1568,5.2127,4.9778,5.0337,107466496,
601018.SH,Äþ²¨¸Û,2015-01-13,5.0002,5.1456,4.9778,5.0561,61239217,
601018.SH,Äþ²¨¸Û,2015-01-14,5.0337,5.0561,4.7988,4.8548,114059011,
601018.SH,Äþ²¨¸Û,2015-01-15,4.866,5.0337,4.7429,5.0002,105326988,
601018.SH,Äþ²¨¸Û,2015-01-16,5.0226,5.0785,4.9554,5.0561,94167077,
601018.SH,Äþ²¨¸Û,2015-01-19,4.8212,4.9443,4.5527,4.6422,124230515,
601018.SH,Äþ²¨¸Û,2015-01-20,4.6534,4.9107,4.6534,4.8771,116593439,
601018.SH,Äþ²¨¸Û,2015-01-21,4.8995,5.0561,4.8212,5.0226,141835397,
601018.SH,Äþ²¨¸Û,2015-01-22,5.1232,5.2351,5.0449,5.1456,185439597,
601018.SH,Äþ²¨¸Û,2015-01-23,5.0897,5.2351,5.0561,5.1009,121832343,
601018.SH,Äþ²¨¸Û,2015-01-26,5.0673,5.1568,5.0337,5.1232,73543416,
601018.SH,Äþ²¨¸Û,2015-01-27,5.1121,5.2687,4.9666,5.2015,173547680,
601018.SH,Äþ²¨¸Û,2015-01-28,5.1568,5.3358,5.1121,5.291,172628667,
