´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300521.SZ,°®Ë¾¿­,2016-07-05,13.51,16.21,13.51,16.21,4600,
300521.SZ,°®Ë¾¿­,2016-07-06,17.83,17.83,17.83,17.83,1000,
300521.SZ,°®Ë¾¿­,2016-07-07,19.61,19.61,19.61,19.61,2000,
300521.SZ,°®Ë¾¿­,2016-07-08,21.57,21.57,21.57,21.57,3100,
300521.SZ,°®Ë¾¿­,2016-07-11,23.73,23.73,23.73,23.73,2000,
300521.SZ,°®Ë¾¿­,2016-07-12,26.1,26.1,26.1,26.1,3100,
300521.SZ,°®Ë¾¿­,2016-07-13,28.71,28.71,28.71,28.71,4100,
300521.SZ,°®Ë¾¿­,2016-07-14,31.58,31.58,31.58,31.58,5200,
300521.SZ,°®Ë¾¿­,2016-07-15,34.74,34.74,34.74,34.74,6500,
300521.SZ,°®Ë¾¿­,2016-07-18,38.21,38.21,38.21,38.21,7100,
300521.SZ,°®Ë¾¿­,2016-07-19,42.03,42.03,42.03,42.03,7651,
300521.SZ,°®Ë¾¿­,2016-07-20,46.23,46.23,46.23,46.23,9300,
300521.SZ,°®Ë¾¿­,2016-07-21,50.85,50.85,50.85,50.85,14968,
300521.SZ,°®Ë¾¿­,2016-07-22,55.94,55.94,55.94,55.94,54600,
300521.SZ,°®Ë¾¿­,2016-07-25,61.53,61.53,61.53,61.53,96410,
300521.SZ,°®Ë¾¿­,2016-07-26,67.68,67.68,67.68,67.68,87300,
300521.SZ,°®Ë¾¿­,2016-07-27,74.45,74.45,74.45,74.45,203800,
300521.SZ,°®Ë¾¿­,2016-07-28,78.28,81.65,75.02,80.98,11345700,
300521.SZ,°®Ë¾¿­,2016-07-29,79,87.98,77,82.6,10544276,
300521.SZ,°®Ë¾¿­,2016-08-01,82,82.1,75.1,80.3,6994982,
300521.SZ,°®Ë¾¿­,2016-08-02,80.88,85,77.32,80.6,6767775,
300521.SZ,°®Ë¾¿­,2016-08-03,78.55,88.6,77.5,87.17,9339199,
300521.SZ,°®Ë¾¿­,2016-08-04,85.28,88.39,83.36,84.99,7573784,
300521.SZ,°®Ë¾¿­,2016-08-05,84.12,85.2,80.76,81.6,5307429,
300521.SZ,°®Ë¾¿­,2016-08-08,80,80.48,75.3,78.1,4603956,
300521.SZ,°®Ë¾¿­,2016-08-09,77.77,84,77.4,83.56,6205556,
