¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688314.SH,øµÕÿ“Ω¡∆,2021-05-18,100.2,105,86.78,92.05,10696324,
688314.SH,øµÕÿ“Ω¡∆,2021-05-19,94,106.12,83,102.5,8029581,
688314.SH,øµÕÿ“Ω¡∆,2021-05-20,100,109,97.53,99.8,4931807,
688314.SH,øµÕÿ“Ω¡∆,2021-05-21,99.6,103.5,94.6,94.83,3486228,
688314.SH,øµÕÿ“Ω¡∆,2021-05-24,97.26,102.1,94.12,102.1,2527094,
688314.SH,øµÕÿ“Ω¡∆,2021-05-25,105.8,114.99,104.33,114.99,3655116,
688314.SH,øµÕÿ“Ω¡∆,2021-05-26,112,119.88,111,111,2607991,
688314.SH,øµÕÿ“Ω¡∆,2021-05-27,111,116.29,107.02,113.7,2650000,
688314.SH,øµÕÿ“Ω¡∆,2021-05-28,113.99,122,113,119.5,2862444,
688314.SH,øµÕÿ“Ω¡∆,2021-05-31,119,128.88,119,125.38,2798257,
688314.SH,øµÕÿ“Ω¡∆,2021-06-01,127.2,134,121.78,133,2868128,
688314.SH,øµÕÿ“Ω¡∆,2021-06-02,131.71,134,123.67,127.6,2096794,
688314.SH,øµÕÿ“Ω¡∆,2021-06-03,128,129.44,117.51,119,1865416,
688314.SH,øµÕÿ“Ω¡∆,2021-06-04,119.5,122.44,115.3,117.02,1427559,
688314.SH,øµÕÿ“Ω¡∆,2021-06-07,117.8,119,108.33,111.5,2196951,
688314.SH,øµÕÿ“Ω¡∆,2021-06-08,113,118.36,111.51,111.8,2592209,
688314.SH,øµÕÿ“Ω¡∆,2021-06-09,110.01,125.58,109.01,124,2150999,
688314.SH,øµÕÿ“Ω¡∆,2021-06-10,123,128.59,120.21,126.7,1218928,
688314.SH,øµÕÿ“Ω¡∆,2021-06-11,127,128.01,105.61,108.5,1866590,
688314.SH,øµÕÿ“Ω¡∆,2021-06-15,107.9,109.9,100.15,108.49,1018733,
688314.SH,øµÕÿ“Ω¡∆,2021-06-16,106.45,108.9,100.6,105.3,1198583,
688314.SH,øµÕÿ“Ω¡∆,2021-06-17,104,105.3,99.75,100,931995,
688314.SH,øµÕÿ“Ω¡∆,2021-06-18,99.6,104.84,98,100.1,1415902,
688314.SH,øµÕÿ“Ω¡∆,2021-06-21,99,115.5,95.8,113.77,1787908,
688314.SH,øµÕÿ“Ω¡∆,2021-06-22,113.99,119.41,111.2,113.56,1604423,
688314.SH,øµÕÿ“Ω¡∆,2021-06-23,116.6,118.88,113,115.76,845483,
688314.SH,øµÕÿ“Ω¡∆,2021-06-24,115.8,117,108.38,109.88,735365,
688314.SH,øµÕÿ“Ω¡∆,2021-06-25,109.5,115.7,107.6,112.2,620958,
688314.SH,øµÕÿ“Ω¡∆,2021-06-28,113.32,117.98,111.19,116.79,1208127,
688314.SH,øµÕÿ“Ω¡∆,2021-06-29,115.11,115.78,110.21,112,628646,
688314.SH,øµÕÿ“Ω¡∆,2021-06-30,112.32,112.32,103.5,105.64,992598,
688314.SH,øµÕÿ“Ω¡∆,2021-07-01,106.07,111.52,104.57,109.1,740602,
688314.SH,øµÕÿ“Ω¡∆,2021-07-02,107,108.83,100,103,869139,
688314.SH,øµÕÿ“Ω¡∆,2021-07-05,101,105.6,100.75,102.9,730229,
688314.SH,øµÕÿ“Ω¡∆,2021-07-06,101.21,108.88,94.88,106.96,1349570,
688314.SH,øµÕÿ“Ω¡∆,2021-07-07,103.2017,112.3461,102.5083,111.3212,922968,
688314.SH,øµÕÿ“Ω¡∆,2021-07-08,110.6579,112.9591,106.7992,109.3214,612810,
688314.SH,øµÕÿ“Ω¡∆,2021-07-09,109.5124,115.411,105.5129,114.5569,919102,
688314.SH,øµÕÿ“Ω¡∆,2021-07-12,114.8584,117.0691,112.0447,114.6674,789950,
688314.SH,øµÕÿ“Ω¡∆,2021-07-13,114.5368,116.3355,111.3413,115.3608,843943,
688314.SH,øµÕÿ“Ω¡∆,2021-07-14,112.5471,114.5569,110.5374,112.0447,494096,
688314.SH,øµÕÿ“Ω¡∆,2021-07-15,111.7533,112.3964,102.6992,104.0056,1151570,
688314.SH,øµÕÿ“Ω¡∆,2021-07-16,103.885,105.0406,99.6946,100.7498,684594,
688314.SH,øµÕÿ“Ω¡∆,2021-07-19,100.3981,102.9706,96.1273,96.268,555560,
688314.SH,øµÕÿ“Ω¡∆,2021-07-20,96.6699,98.2979,94.1376,95.9163,598453,
688314.SH,øµÕÿ“Ω¡∆,2021-07-21,95.856,99.3731,95.1425,96.3685,931927,
688314.SH,øµÕÿ“Ω¡∆,2021-07-22,95.9665,98.6797,93.3036,98.6295,727376,
688314.SH,øµÕÿ“Ω¡∆,2021-07-23,96.9714,96.9714,91.4445,92.1178,665191,
688314.SH,øµÕÿ“Ω¡∆,2021-07-26,92.1178,94.4592,86.4302,93.4543,812602,
688314.SH,øµÕÿ“Ω¡∆,2021-07-27,92.4193,94.1577,88.5203,90.0377,721594,
688314.SH,øµÕÿ“Ω¡∆,2021-07-28,89.284,91.0426,85.5559,87.4049,593313,
688314.SH,øµÕÿ“Ω¡∆,2021-07-29,88.4299,90.3392,85.4554,86.7316,557039,
688314.SH,øµÕÿ“Ω¡∆,2021-07-30,86.2694,86.2694,80.9033,81.9986,756655,
688314.SH,øµÕÿ“Ω¡∆,2021-08-02,82.079,84.5008,77.6776,81.9484,676782,
688314.SH,øµÕÿ“Ω¡∆,2021-08-03,81.8981,84.0084,80.9535,81.9986,575930,
688314.SH,øµÕÿ“Ω¡∆,2021-08-04,82.1996,83.3753,78.984,79.1648,489931,
688314.SH,øµÕÿ“Ω¡∆,2021-08-05,85.4152,85.4152,79.3859,81.0942,667897,
688314.SH,øµÕÿ“Ω¡∆,2021-08-06,81.2952,81.2952,75.9693,76.2708,559560,
688314.SH,øµÕÿ“Ω¡∆,2021-08-09,75.9492,78.0193,74.7333,76.934,325855,
688314.SH,øµÕÿ“Ω¡∆,2021-08-10,76.7732,79.8884,76.5119,78.5016,234862,
688314.SH,øµÕÿ“Ω¡∆,2021-08-11,78.5016,78.6825,75.9794,76.311,247236,
688314.SH,øµÕÿ“Ω¡∆,2021-08-12,76.733,77.3761,76.0095,76.321,229899,
688314.SH,øµÕÿ“Ω¡∆,2021-08-13,76.8637,82.3604,75.6276,81.4057,577349,
688314.SH,øµÕÿ“Ω¡∆,2021-08-16,80.4008,81.868,78.4212,81.4761,528949,
688314.SH,øµÕÿ“Ω¡∆,2021-08-17,81.4761,81.4761,77.6073,77.8886,341014,
688314.SH,øµÕÿ“Ω¡∆,2021-08-18,77.4766,78.7629,76.6325,76.8436,193552,
688314.SH,øµÕÿ“Ω¡∆,2021-08-19,77.3661,78.4815,75.6779,76.5823,217618,
688314.SH,øµÕÿ“Ω¡∆,2021-08-20,75.3764,75.9593,71.4875,72.9145,516111,
688314.SH,øµÕÿ“Ω¡∆,2021-08-23,73.1255,73.7083,71.6583,72.8944,232632,
688314.SH,øµÕÿ“Ω¡∆,2021-08-24,73.1255,77.3761,71.0454,76.1803,661420,
688314.SH,øµÕÿ“Ω¡∆,2021-08-25,75.3563,79.4764,74.1505,79.4764,553144,
688314.SH,øµÕÿ“Ω¡∆,2021-08-26,81.3957,81.3957,74.3615,76.0296,611863,
688314.SH,øµÕÿ“Ω¡∆,2021-08-27,75.5874,75.8688,72.211,72.5627,337120,
688314.SH,øµÕÿ“Ω¡∆,2021-08-30,72.824,74.1505,71.3468,71.6483,292782,
688314.SH,øµÕÿ“Ω¡∆,2021-08-31,71.3468,72.9145,68.3322,69.0055,508853,
688314.SH,øµÕÿ“Ω¡∆,2021-09-01,69.0055,70.6133,67.3474,68.6336,490462,
688314.SH,øµÕÿ“Ω¡∆,2021-09-02,70.0103,70.0103,68.1814,68.6236,189124,
