¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603398.SH,*ST„Â∞Ó,2015-12-09,20.12,20.12,20.12,20.12,11200,
603398.SH,*ST„Â∞Ó,2015-12-10,22.13,22.13,22.13,22.13,8000,
603398.SH,*ST„Â∞Ó,2015-12-11,24.34,24.34,24.34,24.34,6000,
603398.SH,*ST„Â∞Ó,2015-12-14,26.77,26.77,26.77,26.77,22600,
603398.SH,*ST„Â∞Ó,2015-12-15,29.45,29.45,29.45,29.45,20400,
603398.SH,*ST„Â∞Ó,2015-12-16,32.4,32.4,32.4,32.4,16800,
603398.SH,*ST„Â∞Ó,2015-12-17,35.64,35.64,35.64,35.64,12000,
603398.SH,*ST„Â∞Ó,2015-12-18,39.2,39.2,39.2,39.2,50100,
603398.SH,*ST„Â∞Ó,2015-12-21,43.12,43.12,43.12,43.12,28500,
603398.SH,*ST„Â∞Ó,2015-12-22,47.43,47.43,47.43,47.43,34300,
603398.SH,*ST„Â∞Ó,2015-12-23,52.17,52.17,52.17,52.17,178100,
603398.SH,*ST„Â∞Ó,2015-12-24,57.39,57.39,57.39,57.39,140482,
603398.SH,*ST„Â∞Ó,2015-12-25,63.13,63.13,63.13,63.13,86600,
603398.SH,*ST„Â∞Ó,2015-12-28,69.44,69.44,69.44,69.44,150363,
603398.SH,*ST„Â∞Ó,2015-12-29,76.38,76.38,76.38,76.38,235047,
603398.SH,*ST„Â∞Ó,2015-12-30,84.02,84.02,84.02,84.02,303182,
603398.SH,*ST„Â∞Ó,2015-12-31,89.87,92.42,87.66,92.42,17017064,
603398.SH,*ST„Â∞Ó,2016-01-04,89,101.66,88.9,101.66,9525617,
603398.SH,*ST„Â∞Ó,2016-01-05,103.01,111.83,95.52,111.83,15318355,
603398.SH,*ST„Â∞Ó,2016-01-06,113,123.01,111.86,123.01,8171046,
603398.SH,*ST„Â∞Ó,2016-01-07,129.11,131.7,110.71,111.39,4986402,
603398.SH,*ST„Â∞Ó,2016-01-08,114.74,119.5,100.25,100.31,14183255,
603398.SH,*ST„Â∞Ó,2016-01-11,93,98.88,90.28,91.25,11083835,
603398.SH,*ST„Â∞Ó,2016-01-12,92.69,100.38,90.61,92.76,12415883,
603398.SH,*ST„Â∞Ó,2016-01-13,89.11,95,83.48,88.88,10465769,
603398.SH,*ST„Â∞Ó,2016-01-14,85.3,94.5,84.01,91.78,9810934,
603398.SH,*ST„Â∞Ó,2016-01-15,88.5,93.35,84,85.52,9276238,
603398.SH,*ST„Â∞Ó,2016-01-18,81.11,94.07,80.11,92.41,11506697,
603398.SH,*ST„Â∞Ó,2016-01-19,90,96.22,88.05,93.89,11139425,
603398.SH,*ST„Â∞Ó,2016-01-20,92.97,97.8,89.02,89.68,8846269,
603398.SH,*ST„Â∞Ó,2016-01-21,87.11,88.18,80.71,80.71,6977300,
603398.SH,*ST„Â∞Ó,2016-01-22,80.9,83.64,75,81.9,7800297,
603398.SH,*ST„Â∞Ó,2016-01-25,83.75,84.48,79.45,82.03,6285580,
603398.SH,*ST„Â∞Ó,2016-01-26,79.69,80,73.83,73.83,4142519,
603398.SH,*ST„Â∞Ó,2016-01-27,72.15,76.18,68.1,72.74,5167060,
603398.SH,*ST„Â∞Ó,2016-01-28,70,71.5,65.47,65.47,3905742,
603398.SH,*ST„Â∞Ó,2016-01-29,64.8,71.99,64.08,67.82,4745639,
603398.SH,*ST„Â∞Ó,2016-02-01,67.45,70.02,66.16,68.21,3866912,
603398.SH,*ST„Â∞Ó,2016-02-02,68.9,72.27,68.41,69.77,4594427,
603398.SH,*ST„Â∞Ó,2016-02-03,67.07,71.7,66,70.98,4661461,
603398.SH,*ST„Â∞Ó,2016-02-04,70.98,78,70.25,76.43,6172388,
603398.SH,*ST„Â∞Ó,2016-02-05,76.9,77.77,73.33,73.46,4008637,
603398.SH,*ST„Â∞Ó,2016-02-15,69.02,75.5,68.01,74.96,3382026,
603398.SH,*ST„Â∞Ó,2016-02-16,74.77,82.1,74.68,79.51,4601457,
603398.SH,*ST„Â∞Ó,2016-02-17,78.18,82.8,77,80.85,3788119,
603398.SH,*ST„Â∞Ó,2016-02-18,81,81.75,78,79.87,4100758,
603398.SH,*ST„Â∞Ó,2016-02-19,78.22,79.7,76.56,78.29,2806156,
603398.SH,*ST„Â∞Ó,2016-02-22,79.8,80.5,77.12,79.5,2981076,
603398.SH,*ST„Â∞Ó,2016-02-23,79.18,81.5,78.5,80.88,3597583,
603398.SH,*ST„Â∞Ó,2016-02-24,80.13,80.8,72.79,72.83,5372445,
603398.SH,*ST„Â∞Ó,2016-02-25,71,71.8,65.55,65.55,4123840,
603398.SH,*ST„Â∞Ó,2016-02-26,65.21,65.77,61,61.97,3476102,
603398.SH,*ST„Â∞Ó,2016-02-29,60.17,61.9,55.77,55.77,2840068,
603398.SH,*ST„Â∞Ó,2016-03-01,55,58.99,53.08,57.36,3443262,
603398.SH,*ST„Â∞Ó,2016-03-02,56.3,60.9,55.8,60.19,3972050,
603398.SH,*ST„Â∞Ó,2016-03-03,59.6,63.33,59.11,59.21,4138351,
603398.SH,*ST„Â∞Ó,2016-03-04,58.01,59.99,54.1,54.81,3444079,
603398.SH,*ST„Â∞Ó,2016-03-07,56.79,57.63,54.18,56,2253070,
603398.SH,*ST„Â∞Ó,2016-03-08,55.84,57.85,51.1,57.16,2687458,
603398.SH,*ST„Â∞Ó,2016-03-09,55.38,62.88,54.99,62.88,5829106,
603398.SH,*ST„Â∞Ó,2016-03-10,62.18,62.9,58.55,60.09,4916031,
603398.SH,*ST„Â∞Ó,2016-03-11,58.26,60.8,55.06,59.05,3457707,
603398.SH,*ST„Â∞Ó,2016-03-14,60.56,64.96,60,62.8,4975448,
603398.SH,*ST„Â∞Ó,2016-03-15,61.5,63.28,60.91,61.05,2834344,
603398.SH,*ST„Â∞Ó,2016-03-16,62.09,62.88,59,59.21,2539993,
603398.SH,*ST„Â∞Ó,2016-03-17,59.23,62.7,59.23,61.88,2771774,
603398.SH,*ST„Â∞Ó,2016-03-18,62.87,68.07,62,68.07,4415426,
603398.SH,*ST„Â∞Ó,2016-03-21,71.35,73.15,69.01,72.95,4904455,
603398.SH,*ST„Â∞Ó,2016-03-22,70.96,72.91,70.13,71.44,2906700,
603398.SH,*ST„Â∞Ó,2016-03-23,71,75.38,69.88,74.02,3506191,
603398.SH,*ST„Â∞Ó,2016-03-24,72.5,80.55,71,74.36,4752208,
603398.SH,*ST„Â∞Ó,2016-03-25,73.21,74.98,70.05,72.03,3255786,
603398.SH,*ST„Â∞Ó,2016-03-28,72.2,74.2,69.24,70.03,2451066,
603398.SH,*ST„Â∞Ó,2016-03-29,68.5,71.95,66.55,69.77,2924457,
603398.SH,*ST„Â∞Ó,2016-03-30,70.38,73.5,70.36,73.08,2577120,
603398.SH,*ST„Â∞Ó,2016-03-31,73,76.49,72.32,73.36,2811536,
603398.SH,*ST„Â∞Ó,2016-04-01,73.36,73.36,73.36,73.36,0,
603398.SH,*ST„Â∞Ó,2016-04-05,77.5,80.67,74.88,79.3,4680239,
603398.SH,*ST„Â∞Ó,2016-04-06,77.79,80.25,76.8,77.89,3381111,
603398.SH,*ST„Â∞Ó,2016-04-07,77.99,79.79,74.68,74.74,3255302,
603398.SH,*ST„Â∞Ó,2016-04-08,72.66,73.74,71.58,72.71,2262921,
603398.SH,*ST„Â∞Ó,2016-04-11,73.16,76.89,73,75.43,2621602,
