����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
688173.SH,ϣݶ΢,2024-10-09,13.4,14.95,12.78,13.32,18942581,
688173.SH,ϣݶ΢,2024-10-10,13.3,13.55,12.12,12.23,11970073,
688173.SH,ϣݶ΢,2024-10-11,11.93,11.99,10.74,10.97,10895125,
688173.SH,ϣݶ΢,2024-10-14,11.1,11.32,10.52,11.28,7512014,
688173.SH,ϣݶ΢,2024-10-15,11.28,11.6,10.89,10.94,7047011,
688173.SH,ϣݶ΢,2024-10-16,10.69,10.96,10.58,10.71,5399140,
688173.SH,ϣݶ΢,2024-10-17,10.83,11.13,10.76,10.8,5978640,
688173.SH,ϣݶ΢,2024-10-18,10.84,12.19,10.75,11.77,11546818,
688173.SH,ϣݶ΢,2024-10-21,12.3,13.05,12.01,12.41,13855391,
688173.SH,ϣݶ΢,2024-10-22,12.78,12.78,12.05,12.24,8873877,
688173.SH,ϣݶ΢,2024-10-23,11.98,12.68,11.98,12.3,7874315,
688173.SH,ϣݶ΢,2024-10-24,12.16,12.47,12.01,12.33,6150487,
688173.SH,ϣݶ΢,2024-10-25,12.4,12.84,12.23,12.65,7238682,
688173.SH,ϣݶ΢,2024-10-28,12.86,13.11,12.66,13.05,8007803,
688173.SH,ϣݶ΢,2024-10-29,13.11,13.15,12.36,12.37,9080283,
688173.SH,ϣݶ΢,2024-10-30,12.4,12.54,11.9,12.15,6987919,
688173.SH,ϣݶ΢,2024-10-31,11.99,12.53,11.75,12.37,8602820,
688173.SH,ϣݶ΢,2024-11-01,12.26,12.42,11.56,11.57,8259764,
688173.SH,ϣݶ΢,2024-11-04,11.56,11.84,11.36,11.8,4505696,
688173.SH,ϣݶ΢,2024-11-05,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-06,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-07,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-08,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-11,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-12,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-13,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-14,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-15,11.8,11.8,11.8,11.8,0,
688173.SH,ϣݶ΢,2024-11-18,14.16,14.16,14.16,14.16,2406443,
688173.SH,ϣݶ΢,2024-11-19,16.79,16.79,14.21,15.13,43152399,
688173.SH,ϣݶ΢,2024-11-20,14.31,15.2,13.74,14.79,29874268,
688173.SH,ϣݶ΢,2024-11-21,14.5,15.81,14.1,14.35,25692417,
688173.SH,ϣݶ΢,2024-11-22,14.11,14.5,13,13.05,20978801,
688173.SH,ϣݶ΢,2024-11-25,13.33,13.83,12.92,13.6,15409610,
688173.SH,ϣݶ΢,2024-11-26,13.56,13.74,12.92,13,10218512,
688173.SH,ϣݶ΢,2024-11-27,13.01,13.6,12.45,13.6,12936212,
688173.SH,ϣݶ΢,2024-11-28,13.5,13.8,13.19,13.23,10464217,
688173.SH,ϣݶ΢,2024-11-29,13.25,13.98,12.99,13.65,12508132,
688173.SH,ϣݶ΢,2024-12-02,13.52,13.95,13.52,13.76,10314748,
688173.SH,ϣݶ΢,2024-12-03,13.84,13.94,13.39,13.7,8101972,
688173.SH,ϣݶ΢,2024-12-04,13.94,14.7,13.61,13.61,14303413,
688173.SH,ϣݶ΢,2024-12-05,13.48,13.8,13.38,13.67,7191127,
688173.SH,ϣݶ΢,2024-12-06,13.78,13.97,13.3,13.62,8668769,
688173.SH,ϣݶ΢,2024-12-09,13.55,13.62,13.18,13.33,6364667,
688173.SH,ϣݶ΢,2024-12-10,13.86,13.95,13.5,13.56,9452783,
688173.SH,ϣݶ΢,2024-12-11,13.62,14.11,13.45,13.86,9888190,
688173.SH,ϣݶ΢,2024-12-12,13.9,13.9,13.36,13.56,8902799,
688173.SH,ϣݶ΢,2024-12-13,13.47,13.7,13.1,13.11,9200634,
688173.SH,ϣݶ΢,2024-12-16,13.06,13.26,12.72,12.83,6537707,
688173.SH,ϣݶ΢,2024-12-17,12.83,12.99,12.25,12.29,5407127,
688173.SH,ϣݶ΢,2024-12-18,12.3,12.9,12,12.68,6827348,
688173.SH,ϣݶ΢,2024-12-19,12.58,12.81,12.41,12.73,5097450,
688173.SH,ϣݶ΢,2024-12-20,12.75,13.68,12.64,13.32,10743121,
688173.SH,ϣݶ΢,2024-12-23,13.45,13.5,12.36,12.38,8004616,
688173.SH,ϣݶ΢,2024-12-24,12.75,12.77,12.19,12.58,5440326,
688173.SH,ϣݶ΢,2024-12-25,12.6,12.6,12.03,12.21,4725126,
688173.SH,ϣݶ΢,2024-12-26,12.26,12.65,12.08,12.61,5093768,
688173.SH,ϣݶ΢,2024-12-27,12.6,12.84,12.33,12.36,5617923,
688173.SH,ϣݶ΢,2024-12-30,12.18,12.18,11.46,11.71,9090524,
688173.SH,ϣݶ΢,2024-12-31,11.72,11.84,11.08,11.08,5915401,
