代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
300748.SZ,金力永磁,2018-09-21,6.47,7.76,6.47,7.76,28275,
300748.SZ,金力永磁,2018-09-25,8.54,8.54,8.54,8.54,18256,
300748.SZ,金力永磁,2018-09-26,9.39,9.39,9.39,9.39,33778,
300748.SZ,金力永磁,2018-09-27,10.33,10.33,10.33,10.33,47600,
300748.SZ,金力永磁,2018-09-28,11.36,11.36,11.36,11.36,96481,
300748.SZ,金力永磁,2018-10-08,12.5,12.5,12.5,12.5,155908,
300748.SZ,金力永磁,2018-10-09,13.75,13.75,13.75,13.75,97208,
300748.SZ,金力永磁,2018-10-10,15.13,15.13,15.13,15.13,72193,
300748.SZ,金力永磁,2018-10-11,16.64,16.64,16.64,16.64,1360481,
300748.SZ,金力永磁,2018-10-12,18.3,18.3,18.3,18.3,518101,
300748.SZ,金力永磁,2018-10-15,20.13,20.13,20.13,20.13,167757,
300748.SZ,金力永磁,2018-10-16,22.14,22.14,22.14,22.14,217473,
300748.SZ,金力永磁,2018-10-17,24.35,24.35,24.35,24.35,913288,
300748.SZ,金力永磁,2018-10-18,26.79,26.79,24.66,25.6,31608887,
300748.SZ,金力永磁,2018-10-19,25.01,25.47,23.45,25.2,21006113,
300748.SZ,金力永磁,2018-10-22,25,27.68,24.88,26.56,27383369,
300748.SZ,金力永磁,2018-10-23,25.72,28.82,24.2,24.23,28821227,
300748.SZ,金力永磁,2018-10-24,23.8,26.65,23.53,25.41,26509943,
300748.SZ,金力永磁,2018-10-25,23.95,25.87,22.87,25.87,21363913,
300748.SZ,金力永磁,2018-10-26,25.37,26.19,23.5,23.5,18519128,
300748.SZ,金力永磁,2018-10-29,22.8,24,22.41,23.93,15261909,
300748.SZ,金力永磁,2018-10-30,23.29,25.88,22.5,24.81,19687317,
300748.SZ,金力永磁,2018-10-31,26.2,27.29,26.2,27.29,10589305,
300748.SZ,金力永磁,2018-11-01,30.02,30.02,29.49,30.02,14119022,
300748.SZ,金力永磁,2018-11-02,31.01,33.02,31.01,33.02,12642087,
300748.SZ,金力永磁,2018-11-05,36.32,36.32,30.33,31.29,30169626,
300748.SZ,金力永磁,2018-11-06,30,31,28.2,28.41,24958081,
300748.SZ,金力永磁,2018-11-07,28.74,29.89,27.73,29.6,24178416,
300748.SZ,金力永磁,2018-11-08,28.49,29,27.47,28,17196526,
300748.SZ,金力永磁,2018-11-09,27.92,28.45,26.8,27.28,12681940,
300748.SZ,金力永磁,2018-11-12,27.09,27.9,26.7,27.84,12318509,
300748.SZ,金力永磁,2018-11-13,26.8,28.37,26.52,28.13,17057761,
300748.SZ,金力永磁,2018-11-14,27.7,30.87,27.6,29.8,24368630,
300748.SZ,金力永磁,2018-11-15,28.45,29.14,28,29.02,16886186,
300748.SZ,金力永磁,2018-11-16,28.74,28.83,27.7,27.81,13694846,
