╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002181.SZ,та╢╚ц╫,2015-01-05,20.6721,21.089,20.43,20.9814,6725449,
002181.SZ,та╢╚ц╫,2015-01-06,20.7931,22.0036,20.5645,21.6539,12657784,
002181.SZ,та╢╚ц╫,2015-01-07,21.6136,21.7346,21.0487,21.1159,7573268,
002181.SZ,та╢╚ц╫,2015-01-08,20.9814,21.4522,20.9814,21.089,5130653,
002181.SZ,та╢╚ц╫,2015-01-09,20.9814,21.3715,20.9814,20.9814,4889766,
002181.SZ,та╢╚ц╫,2015-01-12,20.8469,21.3446,20.5914,20.8469,4747821,
002181.SZ,та╢╚ц╫,2015-01-13,20.9142,21.7615,20.9142,21.4925,9203506,
002181.SZ,та╢╚ц╫,2015-01-14,21.5194,21.6136,21.1966,21.358,5559769,
002181.SZ,та╢╚ц╫,2015-01-15,21.4118,21.4791,21.2773,21.358,4365677,
002181.SZ,та╢╚ц╫,2015-01-16,21.358,22.0171,21.2908,21.7884,8339456,
002181.SZ,та╢╚ц╫,2015-01-19,21.3042,22.3937,21.0083,21.6539,14676675,
002181.SZ,та╢╚ц╫,2015-01-20,21.7212,22.972,21.7212,22.8375,17935318,
002181.SZ,та╢╚ц╫,2015-01-21,23.0392,23.4831,22.5954,23.4831,24697925,
002181.SZ,та╢╚ц╫,2015-01-22,23.0661,23.4696,22.9989,23.1065,14570758,
002181.SZ,та╢╚ц╫,2015-01-23,23.2006,23.4158,22.4743,22.5416,10835694,
002181.SZ,та╢╚ц╫,2015-01-26,22.6626,23.1468,22.5281,23.0258,8604027,
002181.SZ,та╢╚ц╫,2015-01-27,23.1603,23.2141,22.3533,22.6895,9890752,
002181.SZ,та╢╚ц╫,2015-01-28,22.703,24.2766,22.5147,23.6848,25533148,
002181.SZ,та╢╚ц╫,2015-01-29,23.3486,23.4831,22.7568,22.9989,11071640,
002181.SZ,та╢╚ц╫,2015-01-30,23.0123,23.3755,22.434,22.434,8560316,
002181.SZ,та╢╚ц╫,2015-02-02,22.0574,22.2457,21.5463,21.5867,7736791,
002181.SZ,та╢╚ц╫,2015-02-03,21.7884,22.044,21.506,21.9095,7422189,
002181.SZ,та╢╚ц╫,2015-02-04,21.9095,21.9229,21.5732,21.6674,7282906,
002181.SZ,та╢╚ц╫,2015-02-05,22.3264,23.8328,22.044,23.8328,27013592,
002181.SZ,та╢╚ц╫,2015-02-06,24.1287,24.3169,22.9854,23.2813,29023343,
002181.SZ,та╢╚ц╫,2015-02-09,23.1468,23.5234,22.6223,22.7568,11004898,
002181.SZ,та╢╚ц╫,2015-02-10,22.555,23.4696,22.4474,23.3889,12386008,
002181.SZ,та╢╚ц╫,2015-02-11,23.2679,23.5369,22.9316,23.1603,9858894,
002181.SZ,та╢╚ц╫,2015-02-12,23.1872,24.169,23.1468,23.9,20274551,
002181.SZ,та╢╚ц╫,2015-02-13,23.9,24.6532,23.4024,24.2766,23333888,
002181.SZ,та╢╚ц╫,2015-02-16,24.4111,25.3929,24.3842,25.0701,26225409,
002181.SZ,та╢╚ц╫,2015-02-17,24.9625,25.0163,23.9404,24.1959,18347089,
002181.SZ,та╢╚ц╫,2015-02-25,24.3304,24.438,23.9404,24.0345,8632466,
002181.SZ,та╢╚ц╫,2015-02-26,24.0211,24.1018,23.4024,23.8193,10627512,
002181.SZ,та╢╚ц╫,2015-02-27,23.8193,24.3842,23.5503,24.1825,13935045,
002181.SZ,та╢╚ц╫,2015-03-02,24.2228,24.3976,23.8328,24.3707,15992877,
002181.SZ,та╢╚ц╫,2015-03-03,24.4649,24.7742,23.9807,24.0076,18303279,
002181.SZ,та╢╚ц╫,2015-03-04,23.9673,25.0163,23.9269,24.7473,21282662,
002181.SZ,та╢╚ц╫,2015-03-05,25.1239,25.3526,24.3573,24.5994,17695548,
002181.SZ,та╢╚ц╫,2015-03-06,24.5994,24.8415,23.7521,23.7521,11555845,
002181.SZ,та╢╚ц╫,2015-03-09,23.8193,24.3169,23.5638,24.1421,7956883,
002181.SZ,та╢╚ц╫,2015-03-10,24.1421,24.8818,24.1421,24.5456,13933183,
002181.SZ,та╢╚ц╫,2015-03-11,24.5456,25.366,24.1287,25.0432,24889934,
002181.SZ,та╢╚ц╫,2015-03-12,25.9444,27.5449,25.2853,26.563,59725885,
002181.SZ,та╢╚ц╫,2015-03-13,26.3478,26.7917,25.4198,26.2133,32313319,
002181.SZ,та╢╚ц╫,2015-03-16,26.2402,27.5449,26.0251,27.37,38747536,
002181.SZ,та╢╚ц╫,2015-03-17,27.4642,27.9484,26.8186,27.2086,30872371,
002181.SZ,та╢╚ц╫,2015-03-18,26.9665,27.9349,26.7244,27.3969,25164917,
002181.SZ,та╢╚ц╫,2015-03-19,27.3028,27.4911,26.7648,26.98,19280495,
002181.SZ,та╢╚ц╫,2015-03-20,26.8993,27.8004,26.8993,27.1548,24089008,
002181.SZ,та╢╚ц╫,2015-03-23,26.9934,27.7063,26.8589,27.6794,25603682,
002181.SZ,та╢╚ц╫,2015-03-24,27.7063,29.0243,26.8724,28.3115,35020437,
002181.SZ,та╢╚ц╫,2015-03-25,28.3115,30.2617,27.9887,28.8495,30244231,
002181.SZ,та╢╚ц╫,2015-03-26,28.8495,29.2799,27.5583,27.8677,23255690,
002181.SZ,та╢╚ц╫,2015-03-27,27.8677,28.4863,27.6928,27.9753,12861514,
002181.SZ,та╢╚ц╫,2015-03-30,27.908,28.446,27.5045,27.8408,16847204,
002181.SZ,та╢╚ц╫,2015-03-31,27.9215,28.177,27.4238,27.518,16063807,
002181.SZ,та╢╚ц╫,2015-04-01,27.5718,28.2308,27.3566,28.2039,16961454,
002181.SZ,та╢╚ц╫,2015-04-02,28.1097,30.2751,27.8542,29.9389,40516980,
002181.SZ,та╢╚ц╫,2015-04-03,29.3875,30.5979,29.1992,30.1137,28332336,
002181.SZ,та╢╚ц╫,2015-04-07,29.7237,32.1581,29.2126,31.3646,32599395,
002181.SZ,та╢╚ц╫,2015-04-08,32.0908,33.4896,30.4365,32.0908,30804021,
002181.SZ,та╢╚ц╫,2015-04-09,32.5481,35.3053,31.3377,35.3053,42394133,
002181.SZ,та╢╚ц╫,2015-04-10,34.5656,36.0047,34.2966,34.8346,29409801,
002181.SZ,та╢╚ц╫,2015-04-13,34.7135,35.6012,33.8931,35.2246,21462882,
