測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
603566.SH,ぱ應螞,2016-01-21,43.66,44.68,42.21,42.25,1193085,
603566.SH,ぱ應螞,2016-01-22,43.02,43.77,41.6,43.16,1087015,
603566.SH,ぱ應螞,2016-01-25,43.61,44.34,43.18,43.58,896288,
603566.SH,ぱ應螞,2016-01-26,42.98,43.5,39.5,39.67,1355859,
603566.SH,ぱ應螞,2016-01-27,39.99,40.59,37.01,40.25,1561865,
603566.SH,ぱ應螞,2016-01-28,39.6,40.4,38.2,38.35,1031825,
603566.SH,ぱ應螞,2016-01-29,38.56,40.21,38.36,39.77,1057687,
603566.SH,ぱ應螞,2016-02-01,39.77,40.45,39.3,39.74,1066222,
603566.SH,ぱ應螞,2016-02-02,39.83,41.49,39.62,41.45,1299277,
603566.SH,ぱ應螞,2016-02-03,40.5,41.43,40.31,41.25,998140,
603566.SH,ぱ應螞,2016-02-04,41.51,42.39,41.3,41.96,1280471,
603566.SH,ぱ應螞,2016-02-05,42.26,42.28,41.5,41.68,741700,
603566.SH,ぱ應螞,2016-02-15,40,42.09,39.5,41.97,949071,
603566.SH,ぱ應螞,2016-02-16,42.03,43.6,42.03,43.25,1364244,
603566.SH,ぱ應螞,2016-02-17,43.2,43.51,42.65,43.43,1349996,
603566.SH,ぱ應螞,2016-02-18,43.66,44.2,43.42,43.8,1492579,
603566.SH,ぱ應螞,2016-02-19,43.49,43.9,43.24,43.78,915074,
603566.SH,ぱ應螞,2016-02-22,45,45.58,44.25,44.84,1346302,
603566.SH,ぱ應螞,2016-02-23,45,45.49,43.83,44.43,1280368,
603566.SH,ぱ應螞,2016-02-24,44.19,44.71,42.51,43.82,1523586,
603566.SH,ぱ應螞,2016-02-25,43.49,43.65,39.44,39.44,2209908,
603566.SH,ぱ應螞,2016-02-26,40.18,40.23,38.56,39.72,1642601,
603566.SH,ぱ應螞,2016-02-29,39.72,39.73,37.01,37.7,1589196,
603566.SH,ぱ應螞,2016-03-01,37.98,38.76,37.3,38.45,1090859,
603566.SH,ぱ應螞,2016-03-02,38.4,40.19,38.27,40.15,1613552,
603566.SH,ぱ應螞,2016-03-03,39.66,40.69,39.61,39.81,1611564,
603566.SH,ぱ應螞,2016-03-04,39.38,39.95,37.5,37.9,1214780,
603566.SH,ぱ應螞,2016-03-07,38.43,39.64,38.42,38.94,1145790,
603566.SH,ぱ應螞,2016-03-08,38.92,39.6,36,39.3,1171707,
603566.SH,ぱ應螞,2016-03-09,38,38.93,37.72,38.11,823900,
603566.SH,ぱ應螞,2016-03-10,38.3,38.31,37.56,37.63,623495,
603566.SH,ぱ應螞,2016-03-11,37.61,38.4,37.3,38.19,649650,
603566.SH,ぱ應螞,2016-03-14,38.59,40.3,38.5,39.74,1307896,
603566.SH,ぱ應螞,2016-03-15,39.59,39.97,39,39.03,858450,
603566.SH,ぱ應螞,2016-03-16,39.55,39.7,38.11,38.54,663625,
603566.SH,ぱ應螞,2016-03-17,38.62,40.15,38.62,39.97,1354473,
603566.SH,ぱ應螞,2016-03-18,40.1,42.9,40.1,42.03,2083372,
603566.SH,ぱ應螞,2016-03-21,42.98,43.2,42.28,43.06,1699281,
603566.SH,ぱ應螞,2016-03-22,42.9,43.28,41.7,42.81,1647495,
603566.SH,ぱ應螞,2016-03-23,42.36,46,42.36,45.81,2863101,
603566.SH,ぱ應螞,2016-03-24,45.6,45.6,43.6,43.73,2366947,
603566.SH,ぱ應螞,2016-03-25,43.4,45.99,43.32,45.37,2253521,
603566.SH,ぱ應螞,2016-03-28,46.06,47.88,45.3,45.42,2712609,
603566.SH,ぱ應螞,2016-03-29,45.1,45.42,43,44,1553544,
603566.SH,ぱ應螞,2016-03-30,44.4,46.17,44.4,46.13,1474354,
603566.SH,ぱ應螞,2016-03-31,46.91,48.36,46.4,47.92,2406227,
603566.SH,ぱ應螞,2016-04-01,52,52,48.36,48.43,2794905,
603566.SH,ぱ應螞,2016-04-05,48.7,49.85,47.67,49.13,2420581,
603566.SH,ぱ應螞,2016-04-06,49.15,52.87,49,52.28,3289685,
603566.SH,ぱ應螞,2016-04-07,52.01,56.44,51.99,56.26,4327276,
603566.SH,ぱ應螞,2016-04-08,54.5,55.86,53.61,55.05,3396701,
603566.SH,ぱ應螞,2016-04-11,54.5,54.5,52.66,52.87,4033382,
603566.SH,ぱ應螞,2016-04-12,52.47,54.97,50.56,54.53,3992549,
603566.SH,ぱ應螞,2016-04-13,54,54.84,53.37,53.73,3795990,
603566.SH,ぱ應螞,2016-04-14,53.8,53.8,52.68,53.46,2085892,
603566.SH,ぱ應螞,2016-04-15,53.46,53.78,50.5,50.97,3386922,
603566.SH,ぱ應螞,2016-04-18,50.98,51.88,50.5,50.52,1678026,
603566.SH,ぱ應螞,2016-04-19,51.4,51.4,50.52,50.91,856378,
603566.SH,ぱ應螞,2016-04-20,51.59,51.74,46.6,47.65,2543412,
603566.SH,ぱ應螞,2016-04-21,47.5,48.31,46.42,46.51,1447714,
603566.SH,ぱ應螞,2016-04-22,46.08,47.43,46.07,47.39,1029837,
603566.SH,ぱ應螞,2016-04-25,47.01,47.35,46.18,46.93,892758,
603566.SH,ぱ應螞,2016-04-26,46.93,47.6,46.56,47.57,1002738,
603566.SH,ぱ應螞,2016-04-27,47.8,48.48,47.58,47.66,1251917,
603566.SH,ぱ應螞,2016-04-28,47.88,47.88,46.22,47.28,1130113,
603566.SH,ぱ應螞,2016-04-29,46.71,47.64,46.58,47.18,588528,
603566.SH,ぱ應螞,2016-05-03,46.89,49.38,46.5,49.05,2032063,
603566.SH,ぱ應螞,2016-05-04,49.06,49.17,48.45,48.62,1687967,
603566.SH,ぱ應螞,2016-05-05,48.5,49.66,48.39,49.52,1505989,
603566.SH,ぱ應螞,2016-05-06,49.62,50.45,47.62,47.78,2062276,
603566.SH,ぱ應螞,2016-05-09,46.88,46.9,44.51,44.82,1788002,
603566.SH,ぱ應螞,2016-05-10,44.69,45.42,44.58,45,842459,
603566.SH,ぱ應螞,2016-05-11,45.47,46.49,44.9,45.74,1431401,
603566.SH,ぱ應螞,2016-05-12,44.25,44.89,43.6,44.49,1063937,
603566.SH,ぱ應螞,2016-05-13,44.29,44.93,43.7,43.93,695364,
603566.SH,ぱ應螞,2016-05-16,43.99,44.6,43.3,44.58,897611,
603566.SH,ぱ應螞,2016-05-17,44.58,45.48,44.3,44.91,1039655,
603566.SH,ぱ應螞,2016-05-18,44.7,44.73,42.2,42.74,973634,
603566.SH,ぱ應螞,2016-05-19,42.27,43.87,42.27,42.79,739679,
603566.SH,ぱ應螞,2016-05-20,42.4,43.38,42.35,43.37,781387,
603566.SH,ぱ應螞,2016-05-23,43.52,44.29,43.25,44.07,899145,
603566.SH,ぱ應螞,2016-05-24,43.9,43.98,42.78,43.4,742643,
603566.SH,ぱ應螞,2016-05-25,44.31,45.1,43.8,44.21,1781195,
603566.SH,ぱ應螞,2016-05-26,44.39,44.39,42.84,43.96,1091762,
603566.SH,ぱ應螞,2016-05-27,44.05,44.73,43.55,44.49,861288,
603566.SH,ぱ應螞,2016-05-30,44.37,44.71,43.8,44.16,812817,
603566.SH,ぱ應螞,2016-05-31,43.8982,47.4826,43.8982,46.6972,2285250,
603566.SH,ぱ應螞,2016-06-01,45.932,48.288,45.5897,47.7846,5335931,
603566.SH,ぱ應螞,2016-06-02,47.2007,47.845,46.7174,47.4624,3710203,
603566.SH,ぱ應螞,2016-06-03,48.0263,48.0263,46.8785,46.9792,3229801,
603566.SH,ぱ應螞,2016-06-06,47.1604,47.4222,46.516,46.9792,2324471,
603566.SH,ぱ應螞,2016-06-07,47.0194,47.845,46.073,47.7041,3099672,
603566.SH,ぱ應螞,2016-06-08,47.5228,47.7242,46.4757,46.6368,2589920,
603566.SH,ぱ應螞,2016-06-13,45.9119,46.073,42.247,42.3477,2741950,
603566.SH,ぱ應螞,2016-06-14,42.388,43.2538,41.2804,41.9248,2034500,
603566.SH,ぱ應螞,2016-06-15,41.2804,43.6767,40.6965,43.1532,2206402,
603566.SH,ぱ應螞,2016-06-16,43.1532,43.5358,42.388,42.5491,1976489,
603566.SH,ぱ應螞,2016-06-17,42.8712,43.6566,41.8845,42.388,2458446,
603566.SH,ぱ應螞,2016-06-20,42.3678,43.0525,41.6832,42.831,1808938,
603566.SH,ぱ應螞,2016-06-21,43.0928,43.7774,41.9852,42.1665,2265053,
603566.SH,ぱ應螞,2016-06-22,42.1665,42.8108,42.0054,42.7706,1961249,
603566.SH,ぱ應螞,2016-06-23,42.8712,43.1532,42.4081,42.7102,1607895,
603566.SH,ぱ應螞,2016-06-24,42.7706,43.3747,41.2603,41.8644,4055968,
603566.SH,ぱ應螞,2016-06-27,41.5019,42.9719,41.5019,42.8511,2243623,
603566.SH,ぱ應螞,2016-06-28,42.6497,44.2003,42.5692,43.858,3214363,
603566.SH,ぱ應螞,2016-06-29,44.0996,44.1801,43.4754,44.0392,2195438,
603566.SH,ぱ應螞,2016-06-30,44.2204,44.8849,43.9989,44.2808,2252077,
603566.SH,ぱ應螞,2016-07-01,44.2003,44.9051,43.9184,44.019,1947852,
603566.SH,ぱ應螞,2016-07-04,43.4955,45.6501,43.4955,45.3682,3131630,
603566.SH,ぱ應螞,2016-07-05,45.3682,45.7105,44.8648,45.1668,2982424,
603566.SH,ぱ應螞,2016-07-06,45.1266,46.8181,45.0057,46.7375,3842296,
603566.SH,ぱ應螞,2016-07-07,47.2409,50.342,46.9792,48.3485,7304401,
603566.SH,ぱ應螞,2016-07-08,48.3485,49.2143,47.543,48.2478,3619027,
603566.SH,ぱ應螞,2016-07-11,47.845,48.5901,47.543,47.6034,3097337,
603566.SH,ぱ應螞,2016-07-12,47.7041,49.4358,47.6034,49.4157,4991667,
603566.SH,ぱ應螞,2016-07-13,49.1137,50.9461,48.1068,48.5096,6761544,
603566.SH,ぱ應螞,2016-07-14,48.3283,49.0532,47.3618,49.0331,3787101,
603566.SH,ぱ應螞,2016-07-15,48.7311,48.8317,47.7041,47.845,2887875,
603566.SH,ぱ應螞,2016-07-18,47.845,48.3283,46.3146,48.127,2297706,
603566.SH,ぱ應螞,2016-07-19,47.9457,48.3082,47.2611,48.2679,2206929,
603566.SH,ぱ應螞,2016-07-20,48.3082,49.315,47.9256,48.7915,3008401,
603566.SH,ぱ應螞,2016-07-21,48.7915,49.1942,48.3485,48.5498,2320110,
603566.SH,ぱ應螞,2016-07-22,48.3283,48.5498,47.2812,47.402,3246422,
603566.SH,ぱ應螞,2016-07-25,47.6235,47.7242,47.1402,47.5631,1442583,
603566.SH,ぱ應螞,2016-07-26,47.5228,48.4491,47.3215,48.3485,1742464,
603566.SH,ぱ應螞,2016-07-27,48.5498,50.2413,46.4757,47.8249,6907422,
603566.SH,ぱ應螞,2016-07-28,46.7576,48.1068,46.3146,47.2611,3380652,
603566.SH,ぱ應螞,2016-07-29,46.657,47.0194,43.2941,43.9586,6634792,
603566.SH,ぱ應螞,2016-08-01,43.717,43.717,41.3207,41.9047,3016130,
603566.SH,ぱ應螞,2016-08-02,41.8644,42.4282,41.8644,42.2671,1231387,
603566.SH,ぱ應螞,2016-08-03,42.2671,42.3276,41.6026,42.0859,1405391,
603566.SH,ぱ應螞,2016-08-04,42.0658,42.388,41.8845,42.2269,1335830,
603566.SH,ぱ應螞,2016-08-05,42.247,42.7706,42.1463,42.3074,1311795,
603566.SH,ぱ應螞,2016-08-08,42.388,42.6699,41.7839,42.6497,1969324,
603566.SH,ぱ應螞,2016-08-09,42.6497,43.0726,42.4685,42.9921,1354637,
603566.SH,ぱ應螞,2016-08-10,43.0122,43.6566,42.7907,43.1934,1250925,
603566.SH,ぱ應螞,2016-08-11,43.1733,43.1733,42.1262,42.1866,1326660,
603566.SH,ぱ應螞,2016-08-12,42.0658,42.5893,41.8644,42.4886,1295448,
603566.SH,ぱ應螞,2016-08-15,42.4886,43.4552,42.247,43.3948,2088536,
603566.SH,ぱ應螞,2016-08-16,43.4149,44.0392,43.1733,43.717,1943442,
603566.SH,ぱ應螞,2016-08-17,43.6566,46.1938,43.3948,45.2474,4127375,
603566.SH,ぱ應螞,2016-08-18,45.3078,46.073,44.8044,44.9856,1796572,
603566.SH,ぱ應螞,2016-08-19,45.6904,46.8181,44.9051,46.2542,4712373,
603566.SH,ぱ應螞,2016-08-22,46.3146,48.2276,46.0327,47.2409,4889541,
603566.SH,ぱ應螞,2016-08-23,46.9187,47.6437,46.1133,47.2611,3294553,
603566.SH,ぱ應螞,2016-08-24,49.9191,49.9191,47.1402,47.6235,5598432,
603566.SH,ぱ應螞,2016-08-25,47.1201,47.1201,45.7105,46.7576,2693921,
603566.SH,ぱ應螞,2016-08-26,46.9187,49.4963,46.9187,47.9659,6695189,
603566.SH,ぱ應螞,2016-08-29,47.6638,51.8724,47.6638,51.3086,11382266,
603566.SH,ぱ應螞,2016-08-30,50.8051,51.4898,50.2212,51.1676,5807832,
603566.SH,ぱ應螞,2016-08-31,51.1072,51.7918,50.4024,50.6239,4119820,
603566.SH,ぱ應螞,2016-09-01,50.5635,50.9864,50.342,50.4225,2755770,
603566.SH,ぱ應螞,2016-09-02,50.201,51.228,49.9594,50.5836,2726174,
603566.SH,ぱ應螞,2016-09-05,50.785,51.0669,48.9526,49.1137,3633866,
603566.SH,ぱ應螞,2016-09-06,49.2345,51.7516,49.2345,51.5905,5484293,
603566.SH,ぱ應螞,2016-09-07,51.5502,52.255,50.7649,50.8051,4540801,
603566.SH,ぱ應螞,2016-09-08,50.7447,51.3086,49.9594,50.4024,2163198,
603566.SH,ぱ應螞,2016-09-09,50.1608,50.7246,49.9393,50.0399,2320696,
