╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002922.SZ,ра╦Й╤Ш,2018-05-07,23.85,24.76,23.85,24.57,3206964,
002922.SZ,ра╦Й╤Ш,2018-05-08,24.62,25.3,24.36,24.89,3707344,
002922.SZ,ра╦Й╤Ш,2018-05-09,24.81,25.99,24.46,25.65,4839928,
002922.SZ,ра╦Й╤Ш,2018-05-10,25.45,25.68,25.25,25.57,3180309,
002922.SZ,ра╦Й╤Ш,2018-05-11,25.67,25.83,24.8,24.95,2489624,
002922.SZ,ра╦Й╤Ш,2018-05-14,24.95,25.42,24.75,25.13,1920725,
002922.SZ,ра╦Й╤Ш,2018-05-15,25.38,26.35,25.18,26.07,5628442,
002922.SZ,ра╦Й╤Ш,2018-05-16,25.5,25.8,25.28,25.49,3109859,
002922.SZ,ра╦Й╤Ш,2018-05-17,25.54,26.03,25.35,25.97,3028651,
002922.SZ,ра╦Й╤Ш,2018-05-18,25.9,26.28,25.21,25.8,2879519,
002922.SZ,ра╦Й╤Ш,2018-05-21,26.1,26.6,25.86,26.4,4471675,
002922.SZ,ра╦Й╤Ш,2018-05-22,26.26,27.88,25.9,27.43,7397929,
002922.SZ,ра╦Й╤Ш,2018-05-23,27.03,28.3,26.91,27.5,6798111,
002922.SZ,ра╦Й╤Ш,2018-05-24,27.01,28.8,27.01,28.53,8293678,
002922.SZ,ра╦Й╤Ш,2018-05-25,28.48,29.79,27.88,28.15,7348396,
002922.SZ,ра╦Й╤Ш,2018-05-28,28.01,29.49,27.27,27.55,6694554,
002922.SZ,ра╦Й╤Ш,2018-05-29,27.58,28.51,26.9,28.2,5657347,
002922.SZ,ра╦Й╤Ш,2018-05-30,27.46,27.46,25.38,25.38,5010955,
002922.SZ,ра╦Й╤Ш,2018-05-31,25.7,27.92,24.1,27.92,5876279,
002922.SZ,ра╦Й╤Ш,2018-06-01,28.59,29.28,27.41,27.95,6958698,
002922.SZ,ра╦Й╤Ш,2018-06-04,28,28.4,27,27.9,4064182,
002922.SZ,ра╦Й╤Ш,2018-06-05,28.02,28.88,27.74,28.86,6477667,
002922.SZ,ра╦Й╤Ш,2018-06-06,28.3,29.91,28.3,29.49,8093841,
002922.SZ,ра╦Й╤Ш,2018-06-07,29.2886,29.5403,27.6978,28.02,5755706,
002922.SZ,ра╦Й╤Ш,2018-06-08,28.0502,28.7852,27.1844,27.9898,4130098,
002922.SZ,ра╦Й╤Ш,2018-06-11,27.7582,28.3925,27.3656,27.4461,2998506,
002922.SZ,ра╦Й╤Ш,2018-06-12,26.3084,27.1743,24.8485,26.2782,4629033,
002922.SZ,ра╦Й╤Ш,2018-06-13,26.0869,26.0869,24.5465,24.5666,3306545,
002922.SZ,ра╦Й╤Ш,2018-06-14,24.5666,25.9762,24.4659,25.4224,3207346,
002922.SZ,ра╦Й╤Ш,2018-06-15,25.7245,25.7245,23.8115,24.2041,3186071,
002922.SZ,ра╦Й╤Ш,2018-06-19,23.2678,23.9524,21.7878,21.7878,2878300,
002922.SZ,ра╦Й╤Ш,2018-06-20,21.5058,22.9154,21.5058,22.4925,2724257,
002922.SZ,ра╦Й╤Ш,2018-06-21,22.6033,22.855,20.9722,21.2038,2781022,
002922.SZ,ра╦Й╤Ш,2018-06-22,21.234,23.3282,20.3379,23.3282,5815968,
002922.SZ,ра╦Й╤Ш,2018-06-25,23.3181,25.2714,22.9557,24.3854,7719047,
002922.SZ,ра╦Й╤Ш,2018-06-26,23.3081,24.7478,23.3081,24.4559,5105170,
002922.SZ,ра╦Й╤Ш,2018-06-27,24.1639,24.768,23.9323,24.4659,4490365,
002922.SZ,ра╦Й╤Ш,2018-06-28,24.2646,24.7176,23.3383,23.4591,3110524,
002922.SZ,ра╦Й╤Ш,2018-06-29,23.6202,24.4055,23.1671,24.2646,3178967,
002922.SZ,ра╦Й╤Ш,2018-07-02,24.1236,25.6741,24.0833,24.7176,5434510,
002922.SZ,ра╦Й╤Ш,2018-07-03,24.6673,24.8687,23.7712,24.7378,3889635,
002922.SZ,ра╦Й╤Ш,2018-07-04,24.476,24.476,22.4523,22.8953,3479185,
002922.SZ,ра╦Й╤Ш,2018-07-05,23.3785,25.1808,23.0463,25.1808,7537267,
002922.SZ,ра╦Й╤Ш,2018-07-06,25.1707,26.6809,24.4055,25.7446,10183409,
002922.SZ,ра╦Й╤Ш,2018-07-09,25.2613,26.6709,24.9995,26.0768,8184465,
002922.SZ,ра╦Й╤Ш,2018-07-10,25.4727,26.0668,25.4224,25.7748,5639182,
002922.SZ,ра╦Й╤Ш,2018-07-11,24.9794,25.0197,23.6605,24.919,4805902,
002922.SZ,ра╦Й╤Ш,2018-07-12,24.768,25.8755,24.4357,25.3117,4822592,
002922.SZ,ра╦Й╤Ш,2018-07-13,25.0801,25.4123,24.3954,24.6169,3321773,
002922.SZ,ра╦Й╤Ш,2018-07-16,24.5666,24.768,23.8417,24.3652,2204353,
002922.SZ,ра╦Й╤Ш,2018-07-17,24.476,26.8018,24.476,26.8018,4331649,
002922.SZ,ра╦Й╤Ш,2018-07-18,27.6878,29.4799,27.3958,29.4799,13437652,
002922.SZ,ра╦Й╤Ш,2018-07-19,29.3188,29.6007,26.6809,26.691,14819177,
002922.SZ,ра╦Й╤Ш,2018-07-20,26.8722,27.3757,25.8251,26.5299,9927513,
002922.SZ,ра╦Й╤Ш,2018-07-23,26.0768,26.2883,25.6238,26.1675,6764320,
002922.SZ,ра╦Й╤Ш,2018-07-24,26.1775,26.6709,25.6842,26.2883,6333507,
002922.SZ,ра╦Й╤Ш,2018-07-25,26.2782,27.1642,25.7345,26.6105,8094840,
002922.SZ,ра╦Й╤Ш,2018-07-26,26.1775,26.2681,25.07,25.1606,5491808,
002922.SZ,ра╦Й╤Ш,2018-07-27,24.5263,27.6777,23.9424,27.6777,14295870,
002922.SZ,ра╦Й╤Ш,2018-07-30,26.9528,28.6241,26.7313,27.6777,14697511,
002922.SZ,ра╦Й╤Ш,2018-07-31,27.3253,27.8891,26.0768,26.7414,8068272,
002922.SZ,ра╦Й╤Ш,2018-08-01,26.691,27.0837,25.4727,26.0164,7044565,
002922.SZ,ра╦Й╤Ш,2018-08-02,25.8453,26.5299,25.0902,25.3217,7169607,
002922.SZ,ра╦Й╤Ш,2018-08-03,24.5163,27.1844,22.7946,25.3217,8179146,
002922.SZ,ра╦Й╤Ш,2018-08-06,24.3552,25.4224,23.9625,24.1538,5418063,
002922.SZ,ра╦Й╤Ш,2018-08-07,24.2142,26.5702,23.9424,26.5702,12181147,
002922.SZ,ра╦Й╤Ш,2018-08-08,26.7111,26.983,25.3318,25.3318,11854719,
002922.SZ,ра╦Й╤Ш,2018-08-09,25.2714,27.1844,25.2714,26.4594,10966498,
002922.SZ,ра╦Й╤Ш,2018-08-10,25.2714,26.0668,24.8989,25.8352,8028909,
002922.SZ,ра╦Й╤Ш,2018-08-13,25.2512,25.8352,25.0197,25.6338,4847656,
002922.SZ,ра╦Й╤Ш,2018-08-14,25.5332,27.6878,25.4123,26.2279,8496935,
002922.SZ,ра╦Й╤Ш,2018-08-15,26.389,27.285,26.1977,26.8823,10272625,
002922.SZ,ра╦Й╤Ш,2018-08-16,24.8687,26.5702,24.1941,25.5533,8707482,
002922.SZ,ра╦Й╤Ш,2018-08-17,25.7043,26.0265,24.3451,24.5968,5273424,
002922.SZ,ра╦Й╤Ш,2018-08-20,24.0934,24.7378,23.157,24.5565,4883244,
002922.SZ,ра╦Й╤Ш,2018-08-21,24.3552,24.9593,23.9625,24.5767,3612160,
002922.SZ,ра╦Й╤Ш,2018-08-22,24.335,24.3652,23.3987,23.4289,3318500,
002922.SZ,ра╦Й╤Ш,2018-08-23,23.6504,24.0934,23.4591,23.7209,2458970,
002922.SZ,ра╦Й╤Ш,2018-08-24,23.7209,23.9323,23.157,23.3584,2804963,
002922.SZ,ра╦Й╤Ш,2018-08-27,23.4792,24.1337,23.3483,23.9927,3135310,
002922.SZ,ра╦Й╤Ш,2018-08-28,24.0229,24.0632,23.4994,23.9222,2915967,
002922.SZ,ра╦Й╤Ш,2018-08-29,23.9524,23.9524,23.3685,23.4792,1914277,
002922.SZ,ра╦Й╤Ш,2018-08-30,23.4893,23.8115,23.2779,23.5094,1878100,
002922.SZ,ра╦Й╤Ш,2018-08-31,23.449,23.6504,21.3649,22.1704,2933500,
002922.SZ,ра╦Й╤Ш,2018-09-03,22.1804,23.2779,20.9722,22.4523,3036715,
002922.SZ,ра╦Й╤Ш,2018-09-04,21.6468,22.5227,21.526,22.2811,1999533,
002922.SZ,ра╦Й╤Ш,2018-09-05,22.2811,22.5127,21.9791,22.0495,1801024,
002922.SZ,ра╦Й╤Ш,2018-09-06,22.0697,22.9557,21.6669,22.2106,2173421,
002922.SZ,ра╦Й╤Ш,2018-09-07,22.2106,22.7845,22.2106,22.3113,2237469,
002922.SZ,ра╦Й╤Ш,2018-09-10,22.3113,24.1135,22.1804,22.9758,5185944,
002922.SZ,ра╦Й╤Ш,2018-09-11,22.4523,22.8248,21.7475,22.2811,3156345,
002922.SZ,ра╦Й╤Ш,2018-09-12,22.2207,22.563,22.0495,22.3314,1828000,
002922.SZ,ра╦Й╤Ш,2018-09-13,22.6033,22.6033,22.0999,22.5227,2072258,
002922.SZ,ра╦Й╤Ш,2018-09-14,22.6033,23.0966,22.2006,22.271,2954111,
002922.SZ,ра╦Й╤Ш,2018-09-17,21.9489,21.9489,20.8212,20.8715,2746050,
002922.SZ,ра╦Й╤Ш,2018-09-18,20.3883,21.1132,20.3883,21.0628,1714998,
002922.SZ,ра╦Й╤Ш,2018-09-19,20.8917,21.375,20.64,21.0326,2384300,
002922.SZ,ра╦Й╤Ш,2018-09-20,20.8413,21.0326,20.6098,20.6098,1840245,
002922.SZ,ра╦Й╤Ш,2018-09-21,20.6098,20.8715,20.3883,20.8011,1878298,
002922.SZ,ра╦Й╤Ш,2018-09-25,20.8011,21.3045,20.5796,20.9823,1823998,
002922.SZ,ра╦Й╤Ш,2018-09-26,21.0326,21.2843,20.8615,21.1031,1825798,
002922.SZ,ра╦Й╤Ш,2018-09-27,21.0326,21.093,20.3379,20.3581,2221701,
002922.SZ,ра╦Й╤Ш,2018-09-28,20.6601,22.3415,20.5594,21.0528,2611472,
002922.SZ,ра╦Й╤Ш,2018-10-08,20.7809,21.4756,20.3379,21.2541,3324358,
002922.SZ,ра╦Й╤Ш,2018-10-09,21.3045,21.9489,21.0226,21.9489,4192924,
002922.SZ,ра╦Й╤Ш,2018-10-10,22.1502,22.1502,21.3548,21.6166,2863400,
002922.SZ,ра╦Й╤Ш,2018-10-11,20.7306,20.9722,19.4519,19.462,3235862,
002922.SZ,ра╦Й╤Ш,2018-10-12,19.4217,19.462,17.5389,18.6565,2591724,
002922.SZ,ра╦Й╤Ш,2018-10-15,18.7773,19.0492,18.284,18.3947,1541446,
002922.SZ,ра╦Й╤Ш,2018-10-16,18.3947,18.7371,17.1161,17.9517,1775483,
002922.SZ,ра╦Й╤Ш,2018-10-17,18.0122,18.5256,17.2168,18.1833,1963186,
002922.SZ,ра╦Й╤Ш,2018-10-18,18.0927,18.0927,17.1161,17.1161,1591600,
002922.SZ,ра╦Й╤Ш,2018-10-19,16.512,17.7101,16.2703,17.4483,1845328,
002922.SZ,ра╦Й╤Ш,2018-10-22,17.7,18.4048,17.4584,18.2135,2605189,
002922.SZ,ра╦Й╤Ш,2018-10-23,18.143,18.9787,17.8813,18.3142,3462315,
002922.SZ,ра╦Й╤Ш,2018-10-24,17.9215,18.3746,17.8712,18.0222,1608731,
002922.SZ,ра╦Й╤Ш,2018-10-25,17.1463,17.4181,16.2804,17.2671,2017811,
002922.SZ,ра╦Й╤Ш,2018-10-26,17.4584,17.7,17.3476,17.4383,1431132,
002922.SZ,ра╦Й╤Ш,2018-10-29,17.5691,17.6698,17.1161,17.1866,1214100,
002922.SZ,ра╦Й╤Ш,2018-10-30,17.2369,17.6195,17.0154,17.4181,1500100,
002922.SZ,ра╦Й╤Ш,2018-10-31,17.4181,17.992,17.4181,17.7,1981645,
002922.SZ,ра╦Й╤Ш,2018-11-01,17.8108,18.2236,17.7,17.7604,2169002,
002922.SZ,ра╦Й╤Ш,2018-11-02,18.0524,18.8982,17.8712,18.5458,3941134,
002922.SZ,ра╦Й╤Ш,2018-11-05,18.6364,18.7572,18.0524,18.576,3105734,
002922.SZ,ра╦Й╤Ш,2018-11-06,18.3243,18.4451,17.7504,18.0726,2161469,
002922.SZ,ра╦Й╤Ш,2018-11-07,18.133,18.3746,17.9215,17.9215,1750738,
002922.SZ,ра╦Й╤Ш,2018-11-08,18.1531,18.2236,17.8209,17.9215,1371900,
002922.SZ,ра╦Й╤Ш,2018-11-09,17.7202,18.5055,17.4987,18.1028,1899301,
002922.SZ,ра╦Й╤Ш,2018-11-12,18.0927,18.4552,17.8007,18.425,2562680,
002922.SZ,ра╦Й╤Ш,2018-11-13,18.0323,18.7169,17.9316,18.5659,3039955,
002922.SZ,ра╦Й╤Ш,2018-11-14,18.6162,18.8277,18.2941,18.3746,2899942,
002922.SZ,ра╦Й╤Ш,2018-11-15,18.5256,19.2707,18.3847,19.029,4557180,
002922.SZ,ра╦Й╤Ш,2018-11-16,18.9284,19.3613,18.8277,19.0089,3503853,
002922.SZ,ра╦Й╤Ш,2018-11-19,19.029,19.2103,18.6364,18.9988,1949279,
002922.SZ,ра╦Й╤Ш,2018-11-20,18.8982,19.1096,18.4753,18.5156,2100800,
002922.SZ,ра╦Й╤Ш,2018-11-21,18.3847,18.727,18.1732,18.6767,1456703,
002922.SZ,ра╦Й╤Ш,2018-11-22,18.7169,18.9686,18.4753,18.4954,1624103,
002922.SZ,ра╦Й╤Ш,2018-11-23,18.4954,18.6162,16.8342,16.9953,2777766,
002922.SZ,ра╦Й╤Ш,2018-11-26,16.9348,17.106,16.4616,16.663,1526110,
002922.SZ,ра╦Й╤Ш,2018-11-27,16.7133,17.1362,16.7133,17.0255,1331610,
002922.SZ,ра╦Й╤Ш,2018-11-28,16.955,17.1463,16.4214,17.0657,1416731,
002922.SZ,ра╦Й╤Ш,2018-11-29,17.1261,17.3678,16.6227,16.663,1482700,
002922.SZ,ра╦Й╤Ш,2018-11-30,16.663,16.7033,15.8777,16.5019,1529300,
002922.SZ,ра╦Й╤Ш,2018-12-03,16.9147,17.3275,16.7133,17.1765,2145100,
002922.SZ,ра╦Й╤Ш,2018-12-04,17.1866,17.3577,16.9852,17.3074,1710200,
002922.SZ,ра╦Й╤Ш,2018-12-05,16.9651,17.3074,16.814,17.0959,1212652,
002922.SZ,ра╦Й╤Ш,2018-12-06,16.9147,17.2067,16.7133,16.7536,1286879,
002922.SZ,ра╦Й╤Ш,2018-12-07,16.8442,17.0355,16.6026,16.7738,951000,
002922.SZ,ра╦Й╤Ш,2018-12-10,16.7133,16.7435,16.3207,16.3912,957571,
002922.SZ,ра╦Й╤Ш,2018-12-11,16.3912,16.7536,16.3912,16.7536,943674,
002922.SZ,ра╦Й╤Ш,2018-12-12,17.0959,17.2671,16.6127,16.6227,1038279,
002922.SZ,ра╦Й╤Ш,2018-12-13,16.7435,16.8744,16.4113,16.7838,1290300,
002922.SZ,ра╦Й╤Ш,2018-12-14,16.7335,16.7637,16.1193,16.1395,1398500,
002922.SZ,ра╦Й╤Ш,2018-12-17,16.2401,16.361,16.0891,16.3308,935000,
002922.SZ,ра╦Й╤Ш,2018-12-18,16.2099,16.9046,16.1294,16.6026,1698700,
002922.SZ,ра╦Й╤Ш,2018-12-19,16.5321,17.4483,16.3509,17.0959,4153907,
002922.SZ,ра╦Й╤Ш,2018-12-20,16.7234,18.0222,16.5925,17.5792,4404339,
002922.SZ,ра╦Й╤Ш,2018-12-21,17.3376,17.9417,17.0255,17.841,4149698,
002922.SZ,ра╦Й╤Ш,2018-12-24,17.7907,19.6231,17.7907,19.6231,5058021,
002922.SZ,ра╦Й╤Ш,2018-12-25,20.1366,21.5864,19.0895,21.5864,14010009,
002922.SZ,ра╦Й╤Ш,2018-12-26,20.7004,22.5529,19.7942,19.8345,13986407,
002922.SZ,ра╦Й╤Ш,2018-12-27,19.4016,19.6331,18.3645,18.425,9968330,
002922.SZ,ра╦Й╤Ш,2018-12-28,18.5156,18.6062,17.4584,17.4584,6724123,
002922.SZ,ра╦Й╤Ш,2019-01-02,17.4785,17.7,17.1463,17.4584,4442446,
002922.SZ,ра╦Й╤Ш,2019-01-03,17.4081,17.4081,16.522,16.6328,4740320,
002922.SZ,ра╦Й╤Ш,2019-01-04,16.6127,17.257,16.3509,17.1161,4106999,
002922.SZ,ра╦Й╤Ш,2019-01-07,17.1463,17.841,16.8644,17.5087,5308078,
002922.SZ,ра╦Й╤Ш,2019-01-08,17.4886,18.0021,17.1261,17.8108,5993200,
002922.SZ,ра╦Й╤Ш,2019-01-09,17.6497,17.9819,17.4483,17.4987,5481410,
002922.SZ,ра╦Й╤Ш,2019-01-10,17.3275,17.7907,17.3275,17.6195,4157069,
002922.SZ,ра╦Й╤Ш,2019-01-11,17.5691,18.7069,17.3174,18.4854,7833642,
002922.SZ,ра╦Й╤Ш,2019-01-14,18.3041,18.3041,17.8813,18.0122,4733274,
002922.SZ,ра╦Й╤Ш,2019-01-15,17.9417,18.5156,17.9014,18.4149,4345685,
002922.SZ,ра╦Й╤Ш,2019-01-16,18.2739,18.3243,17.9719,18.0625,2771300,
002922.SZ,ра╦Й╤Ш,2019-01-17,17.8007,18.1531,17.1966,17.3174,3278005,
002922.SZ,ра╦Й╤Ш,2019-01-18,17.4785,17.5792,17.0255,17.3074,2327900,
002922.SZ,ра╦Й╤Ш,2019-01-21,17.7202,18.1028,17.3174,17.5087,2431705,
002922.SZ,ра╦Й╤Ш,2019-01-22,17.1966,17.7,17.1966,17.6094,2046185,
002922.SZ,ра╦Й╤Ш,2019-01-23,17.4081,17.6598,17.2772,17.4886,1815313,
002922.SZ,ра╦Й╤Ш,2019-01-24,17.4886,17.5691,17.2772,17.4886,1664464,
002922.SZ,ра╦Й╤Ш,2019-01-25,17.3376,17.5893,17.1261,17.1563,1571590,
002922.SZ,ра╦Й╤Ш,2019-01-28,17.2168,17.3476,16.6127,16.6529,1834349,
002922.SZ,ра╦Й╤Ш,2019-01-29,16.1092,16.1999,15.0621,15.1024,3441998,
002922.SZ,ра╦Й╤Ш,2019-01-30,14.7098,15.1226,14.599,14.8104,1576184,
002922.SZ,ра╦Й╤Ш,2019-01-31,14.7802,15.0823,13.7432,13.9848,1701179,
002922.SZ,ра╦Й╤Ш,2019-02-01,14.0453,14.9313,14.0453,14.8708,1640384,
002922.SZ,ра╦Й╤Ш,2019-02-11,15.0017,15.4649,15.0017,15.3239,1225500,
002922.SZ,ра╦Й╤Ш,2019-02-12,15.3441,15.5857,15.2635,15.4447,1394479,
002922.SZ,ра╦Й╤Ш,2019-02-13,15.4447,15.7971,15.334,15.6964,1764158,
002922.SZ,ра╦Й╤Ш,2019-02-14,15.6562,16.2603,15.6159,16.069,2216148,
002922.SZ,ра╦Й╤Ш,2019-02-15,15.9381,16.8946,15.777,16.1596,2465913,
002922.SZ,ра╦Й╤Ш,2019-02-18,16.1596,16.663,16.1092,16.5724,2252997,
002922.SZ,ра╦Й╤Ш,2019-02-19,16.7738,16.8543,16.2099,16.4516,2598842,
002922.SZ,ра╦Й╤Ш,2019-02-20,16.512,16.7637,16.3408,16.6932,2363024,
002922.SZ,ра╦Й╤Ш,2019-02-21,16.7335,16.9046,16.3106,16.5623,2671294,
002922.SZ,ра╦Й╤Ш,2019-02-22,16.5925,16.7637,16.3005,16.7435,2452558,
002922.SZ,ра╦Й╤Ш,2019-02-25,17.0959,17.5893,16.814,17.4584,3608369,
002922.SZ,ра╦Й╤Ш,2019-02-26,17.4383,17.8209,16.9651,17.2973,4167500,
002922.SZ,ра╦Й╤Ш,2019-02-27,17.3577,17.6195,17.0053,17.1261,2661179,
002922.SZ,ра╦Й╤Ш,2019-02-28,17.1866,17.398,17.0859,17.1866,1980179,
