¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688050.SH,∞Æ≤©“Ω¡∆,2020-07-29,188.88,290,185.05,240.5,16817592,
688050.SH,∞Æ≤©“Ω¡∆,2020-07-30,240.8,269.99,238,240.65,7402354,
688050.SH,∞Æ≤©“Ω¡∆,2020-07-31,240.65,254.58,236.01,248,4505688,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-03,250,298,248.11,293.18,4267707,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-04,286,310,277.5,288.9,3210163,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-05,283.15,293.48,263.22,285.82,2467686,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-06,285,302,267.6,270.2,2322790,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-07,265.1,275.9,255.34,257.55,1722173,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-10,255,255,239.55,239.99,2331543,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-11,238.5,256.99,236.2,242.71,1624471,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-12,238,247.65,237.02,245.99,1186173,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-13,243.69,248.39,228.3,230,1277221,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-14,226,231.86,214,224.88,1828084,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-17,224.66,232,215.61,229.09,986851,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-18,235,237.99,221.88,224.6,784275,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-19,220,222.87,213.51,213.56,627419,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-20,212.88,212.88,200,200.8,1118290,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-21,205.22,216,205.22,209.9,976461,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-24,207,211.66,201.66,203.11,735324,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-25,202.2,230.6,202.2,218.58,1213577,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-26,219.5,237.88,219.5,230.5,1701279,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-27,232.08,233.88,213.1,220.08,1136950,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-28,222,230.52,216,225.57,853201,
688050.SH,∞Æ≤©“Ω¡∆,2020-08-31,229.86,229.88,219,223.87,587517,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-01,218,225.1,215.12,217,605556,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-02,220,220,200,203.98,1316472,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-03,203.89,209.88,198,205.5,1060494,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-04,201.01,205.44,199.74,201.7,763038,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-07,198.3,205.5,195,200.8,787733,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-08,200.8,208.99,198.02,205.14,529545,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-09,203,203,196.02,198.2,482930,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-10,200.43,203.77,196,197.75,520835,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-11,197.75,205,195,202.37,434593,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-14,204.96,218.55,203.66,210.49,803712,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-15,207.22,210.55,206,208,302742,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-16,209.12,212.49,203,203.5,462779,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-17,200.5,204.8,195.59,199.99,877205,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-18,199,210.88,198.58,210,615121,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-21,207.9,213.78,203.51,205.25,479381,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-22,203.19,206.69,201,204.99,500142,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-23,202.82,220,202.82,215.1,1186541,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-24,213.75,219.2,208.51,209.6,486630,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-25,211.33,214.97,205.67,209.4,470591,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-28,209.01,210,198.01,199,739589,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-29,200.05,202.78,198.36,199.55,320880,
688050.SH,∞Æ≤©“Ω¡∆,2020-09-30,200,201.89,199,200.38,379573,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-09,205,205,200,201.01,469233,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-12,202,210,202,209.59,933937,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-13,212,215.91,207.61,212.95,633810,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-14,213.75,219,209.13,209.73,924462,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-15,209.73,213,205.3,207.6,394916,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-16,206.6,209,202.81,207.89,383608,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-19,207.9,209.5,202.22,202.53,372154,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-20,200.5,207.5,200.12,204.9,264590,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-21,205.39,209.91,204.12,206,346020,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-22,204.6,206.99,201.28,201.8,341802,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-23,202,203.84,189,191.06,756278,
688050.SH,∞Æ≤©“Ω¡∆,2020-10-26,189,191.86,186.12,188.29,395309,
