´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
002868.SZ,*STÂÌ¿µ,2017-05-03,18.24,21.89,18.24,21.89,8671,
002868.SZ,*STÂÌ¿µ,2017-05-04,24.08,24.08,24.08,24.08,5200,
002868.SZ,*STÂÌ¿µ,2017-05-05,26.49,26.49,26.49,26.49,4082,
002868.SZ,*STÂÌ¿µ,2017-05-08,29.14,29.14,29.14,29.14,14098,
002868.SZ,*STÂÌ¿µ,2017-05-09,32.05,32.05,32.05,32.05,26039,
002868.SZ,*STÂÌ¿µ,2017-05-10,35.26,35.26,35.26,35.26,40950,
002868.SZ,*STÂÌ¿µ,2017-05-11,38.79,38.79,38.79,38.79,1170910,
002868.SZ,*STÂÌ¿µ,2017-05-12,42,42.67,41.43,42.67,5155942,
002868.SZ,*STÂÌ¿µ,2017-05-15,45.97,45.97,41.87,42.98,17519293,
002868.SZ,*STÂÌ¿µ,2017-05-16,41,41.32,38.68,40.63,12474837,
002868.SZ,*STÂÌ¿µ,2017-05-17,39.75,40.88,39.01,39.36,9141245,
002868.SZ,*STÂÌ¿µ,2017-05-18,38,38.5,36.51,36.8,8202479,
002868.SZ,*STÂÌ¿µ,2017-05-19,36.8,37.28,34.83,35.13,6870965,
002868.SZ,*STÂÌ¿µ,2017-05-22,35,35.56,32,32.69,6328291,
002868.SZ,*STÂÌ¿µ,2017-05-23,32.49,33.58,31.51,32.83,5720762,
002868.SZ,*STÂÌ¿µ,2017-05-24,32.25,33.19,31.55,33,4760464,
002868.SZ,*STÂÌ¿µ,2017-05-25,32.88,32.91,30.41,31.73,5671112,
002868.SZ,*STÂÌ¿µ,2017-05-26,31.65,33.09,31.33,32.35,5313321,
002868.SZ,*STÂÌ¿µ,2017-05-31,33.88,34.86,32.4,32.4,6679207,
