測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
001373.SZ,矧枆陔第,2024-01-02,44.15,45.95,44.15,45.03,3480320,
001373.SZ,矧枆陔第,2024-01-03,44.84,45.3,43.59,44.4,2579421,
001373.SZ,矧枆陔第,2024-01-04,44.32,44.64,43.43,43.72,1337700,
001373.SZ,矧枆陔第,2024-01-05,44.07,44.15,42.55,43.24,1413352,
001373.SZ,矧枆陔第,2024-01-08,43,43.65,42.13,42.16,1265809,
001373.SZ,矧枆陔第,2024-01-09,42.28,43.41,40.8,41.15,1882800,
001373.SZ,矧枆陔第,2024-01-10,40.81,41.08,39.81,40.2,1338200,
001373.SZ,矧枆陔第,2024-01-11,40.3,43,40.3,41.93,1832450,
001373.SZ,矧枆陔第,2024-01-12,41.53,42.1,40.8,40.8,1274100,
001373.SZ,矧枆陔第,2024-01-15,40.6,41.16,39.83,40.55,1115800,
001373.SZ,矧枆陔第,2024-01-16,40.55,40.79,39.58,40.29,1200569,
001373.SZ,矧枆陔第,2024-01-17,40.22,40.28,39,39.03,912900,
001373.SZ,矧枆陔第,2024-01-18,38.98,39.57,37.91,38.97,1421734,
001373.SZ,矧枆陔第,2024-01-19,38.86,39.28,36.78,37,1549430,
001373.SZ,矧枆陔第,2024-01-22,36.79,37.48,34,34.19,1835897,
001373.SZ,矧枆陔第,2024-01-23,34.08,34.75,33.26,34.08,1136900,
001373.SZ,矧枆陔第,2024-01-24,34.22,34.89,32.9,34.22,1116634,
001373.SZ,矧枆陔第,2024-01-25,34.29,35.38,33.61,35.25,1140700,
001373.SZ,矧枆陔第,2024-01-26,35.1,35.45,34.54,34.6,980607,
001373.SZ,矧枆陔第,2024-01-29,35,35.6,34.25,35.55,1768437,
001373.SZ,矧枆陔第,2024-01-30,34.35,34.35,32,32,2142300,
001373.SZ,矧枆陔第,2024-01-31,31,31.99,29.21,29.5,1978399,
001373.SZ,矧枆陔第,2024-02-01,29.95,30.08,28.84,29.52,1171076,
001373.SZ,矧枆陔第,2024-02-02,29.73,30.3,26.7,27.72,1537059,
001373.SZ,矧枆陔第,2024-02-05,27.79,28,24.95,24.95,1584276,
001373.SZ,矧枆陔第,2024-02-06,22.91,25.51,22.46,24.32,2499286,
001373.SZ,矧枆陔第,2024-02-07,24,26.75,23.07,26.75,2835435,
001373.SZ,矧枆陔第,2024-02-08,26.7,29.43,24.5,29.43,4467098,
001373.SZ,矧枆陔第,2024-02-19,27.6,29.43,27.59,29,4058834,
001373.SZ,矧枆陔第,2024-02-20,28.14,28.68,27.71,28.5,2271892,
001373.SZ,矧枆陔第,2024-02-21,28,29.51,27.91,28.57,2566573,
001373.SZ,矧枆陔第,2024-02-22,28.39,29.35,28.32,29.27,2080451,
001373.SZ,矧枆陔第,2024-02-23,29.29,30.44,29.12,30.42,2462056,
001373.SZ,矧枆陔第,2024-02-26,30.82,31.4,29.82,30.57,2345553,
001373.SZ,矧枆陔第,2024-02-27,30.23,31.74,30,31.68,2136098,
001373.SZ,矧枆陔第,2024-02-28,31.68,32.39,28.51,28.51,3221901,
001373.SZ,矧枆陔第,2024-02-29,27.77,29.85,27.65,29.74,1989848,
001373.SZ,矧枆陔第,2024-03-01,30.2,30.98,29.74,30.88,1762184,
001373.SZ,矧枆陔第,2024-03-04,31.68,32.25,30.16,31.05,1869243,
001373.SZ,矧枆陔第,2024-03-05,30.38,33.07,30.1,31.34,2656811,
001373.SZ,矧枆陔第,2024-03-06,30.66,32.27,30.5,32.14,2341261,
001373.SZ,矧枆陔第,2024-03-07,31.81,32.26,30.92,30.92,1908500,
001373.SZ,矧枆陔第,2024-03-08,31.05,31.39,30.41,31.26,1288739,
001373.SZ,矧枆陔第,2024-03-11,31.4,31.77,31.02,31.77,1457620,
001373.SZ,矧枆陔第,2024-03-12,31.73,32.11,31.33,32.03,1597465,
001373.SZ,矧枆陔第,2024-03-13,32.28,32.48,31.85,32.1,1416883,
001373.SZ,矧枆陔第,2024-03-14,31.88,32.32,31,31.66,1386663,
001373.SZ,矧枆陔第,2024-03-15,31.85,32.2,31.51,32.09,1103681,
001373.SZ,矧枆陔第,2024-03-18,32.11,33.12,32.11,33.07,1593350,
001373.SZ,矧枆陔第,2024-03-19,33.49,33.95,33.15,33.28,1629861,
001373.SZ,矧枆陔第,2024-03-20,33.37,33.58,32.95,33.5,1141767,
001373.SZ,矧枆陔第,2024-03-21,33.68,33.86,32.68,33.13,1083397,
001373.SZ,矧枆陔第,2024-03-22,33.1,33.11,32,32.32,1047851,
001373.SZ,矧枆陔第,2024-03-25,32.68,32.68,31.03,31.04,943000,
001373.SZ,矧枆陔第,2024-03-26,31.05,31.7,30.19,30.56,904889,
001373.SZ,矧枆陔第,2024-03-27,30.6,30.93,29.07,29.07,872500,
001373.SZ,矧枆陔第,2024-03-28,29.16,30.61,29,30.18,941400,
001373.SZ,矧枆陔第,2024-03-29,30.28,30.66,29.85,30.66,841434,
001373.SZ,矧枆陔第,2024-04-01,30.64,33.73,30.64,33.73,1635461,
001373.SZ,矧枆陔第,2024-04-02,36.5,37.1,35.7,37.1,5423222,
001373.SZ,矧枆陔第,2024-04-03,39.26,40.81,36,36,9531406,
001373.SZ,矧枆陔第,2024-04-08,32.4,35.36,32.4,32.4,6321841,
001373.SZ,矧枆陔第,2024-04-09,30.77,31.4,30.3,31.08,4338282,
001373.SZ,矧枆陔第,2024-04-10,31.2,34.19,30.59,34.19,3442345,
001373.SZ,矧枆陔第,2024-04-11,33.19,33.5,32.16,32.37,5199047,
001373.SZ,矧枆陔第,2024-04-12,32.13,32.98,31.01,31.24,3333812,
001373.SZ,矧枆陔第,2024-04-15,31.47,33.9,29.11,30,3091719,
001373.SZ,矧枆陔第,2024-04-16,29.07,29.14,27,27,2790000,
001373.SZ,矧枆陔第,2024-04-17,27.07,28.85,27.07,28.57,2712150,
001373.SZ,矧枆陔第,2024-04-18,28.5,28.99,27.84,28.41,1801850,
001373.SZ,矧枆陔第,2024-04-19,28.1,28.39,27.36,27.81,2077364,
001373.SZ,矧枆陔第,2024-04-22,27.79,27.8,26.5,27.05,1244429,
001373.SZ,矧枆陔第,2024-04-23,26.99,27.75,26.98,27.32,1418675,
001373.SZ,矧枆陔第,2024-04-24,27.34,28.44,27.3,28.41,1572881,
001373.SZ,矧枆陔第,2024-04-25,27.98,29.12,27.7,28.59,1705539,
001373.SZ,矧枆陔第,2024-04-26,28.6,28.94,28.13,28.79,1314611,
001373.SZ,矧枆陔第,2024-04-29,28.9,29.54,28.8,29.4,1770700,
001373.SZ,矧枆陔第,2024-04-30,29.35,29.37,28.62,28.88,1298200,
001373.SZ,矧枆陔第,2024-05-06,29.64,29.64,29.2,29.44,1262800,
001373.SZ,矧枆陔第,2024-05-07,29.44,29.79,29.36,29.76,1395981,
001373.SZ,矧枆陔第,2024-05-08,29.75,29.76,29.06,29.16,1130100,
001373.SZ,矧枆陔第,2024-05-09,29.16,30.09,29.11,29.67,1220867,
001373.SZ,矧枆陔第,2024-05-10,29.71,30,28.71,28.93,1157500,
001373.SZ,矧枆陔第,2024-05-13,28.57,28.8,27.5,28.07,1061500,
001373.SZ,矧枆陔第,2024-05-14,28,28.98,28,28.6,1025300,
001373.SZ,矧枆陔第,2024-05-15,28.65,29.23,28.2,28.37,1000000,
001373.SZ,矧枆陔第,2024-05-16,28.65,29.07,28.44,28.66,802900,
001373.SZ,矧枆陔第,2024-05-17,28.87,30,28.51,29.74,2035584,
001373.SZ,矧枆陔第,2024-05-20,29.87,30.5,29.31,29.45,1652604,
001373.SZ,矧枆陔第,2024-05-21,29.18,30.5,28.97,29.88,2210100,
001373.SZ,矧枆陔第,2024-05-22,29.55,30.26,29.55,29.91,1543800,
001373.SZ,矧枆陔第,2024-05-23,29.86,30.19,29.31,29.36,1672976,
001373.SZ,矧枆陔第,2024-05-24,29.35,29.48,28.51,28.55,1382200,
001373.SZ,矧枆陔第,2024-05-27,29.16,29.16,27.62,28.53,1155693,
001373.SZ,矧枆陔第,2024-05-28,28.59,28.59,28.07,28.54,946400,
001373.SZ,矧枆陔第,2024-05-29,28.54,29.55,28.48,29.51,1774215,
001373.SZ,矧枆陔第,2024-05-30,29.34,29.6,28.68,28.97,1435064,
001373.SZ,矧枆陔第,2024-05-31,28.97,30.2,28.97,29.38,1954894,
001373.SZ,矧枆陔第,2024-06-03,29.1,29.88,27.68,28.15,1924215,
001373.SZ,矧枆陔第,2024-06-04,27.86,28.05,26.06,26.23,2256915,
001373.SZ,矧枆陔第,2024-06-05,26.1,26.97,25.4,26.05,1613152,
001373.SZ,矧枆陔第,2024-06-06,26,26.88,24.3,24.51,1936700,
001373.SZ,矧枆陔第,2024-06-07,24.5,25.55,24.5,25.17,1566145,
001373.SZ,矧枆陔第,2024-06-11,25.51,25.63,24.4,25.62,1194100,
001373.SZ,矧枆陔第,2024-06-12,25.6,26.25,25.32,26.19,1089582,
001373.SZ,矧枆陔第,2024-06-13,26.2101,26.7039,26.0691,26.2706,1090100,
001373.SZ,矧枆陔第,2024-06-14,26.3714,26.5225,25.797,26.4621,893522,
001373.SZ,矧枆陔第,2024-06-17,26.4621,26.8047,26.0791,26.6435,952700,
001373.SZ,矧枆陔第,2024-06-18,26.8651,26.9861,26.2404,26.9659,977997,
001373.SZ,矧枆陔第,2024-06-19,27.0768,27.1675,26.6435,26.8752,618800,
001373.SZ,矧枆陔第,2024-06-20,26.9155,27.3488,25.9683,26.0691,1055347,
001373.SZ,矧枆陔第,2024-06-21,26.0288,26.3008,25.1924,25.9985,819886,
001373.SZ,矧枆陔第,2024-06-24,25.8575,25.8575,24.3862,24.4568,1131100,
001373.SZ,矧枆陔第,2024-06-25,24.4769,25.6156,23.9831,24.2754,976200,
001373.SZ,矧枆陔第,2024-06-26,24.2754,25.6861,23.8018,25.5249,1260086,
001373.SZ,矧枆陔第,2024-06-27,25.5753,25.9784,25.3133,25.3234,1063000,
001373.SZ,矧枆陔第,2024-06-28,25.1118,26.6938,25.1118,25.7869,1233204,
001373.SZ,矧枆陔第,2024-07-01,25.797,26.19,24.9203,25.6055,907207,
001373.SZ,矧枆陔第,2024-07-02,26.0892,26.0892,25.3133,25.4745,713700,
001373.SZ,矧枆陔第,2024-07-03,25.2831,25.4342,24.8901,24.9808,537200,
001373.SZ,矧枆陔第,2024-07-04,24.9808,25.142,23.832,23.8924,811300,
001373.SZ,矧枆陔第,2024-07-05,23.9529,24.3258,23.2274,24.094,874800,
001373.SZ,矧枆陔第,2024-07-08,24.0335,24.3358,23.2979,23.439,665600,
001373.SZ,矧枆陔第,2024-07-09,23.4692,24.356,23.0561,24.225,1226338,
001373.SZ,矧枆陔第,2024-07-10,23.963,24.356,23.8018,23.9831,779700,
001373.SZ,矧枆陔第,2024-07-11,24.2754,24.9908,24.2754,24.9808,993200,
001373.SZ,矧枆陔第,2024-07-12,24.9808,25.1017,24.5978,24.5978,774000,
001373.SZ,矧枆陔第,2024-07-15,24.6281,24.6785,23.8421,23.9227,671300,
001373.SZ,矧枆陔第,2024-07-16,24.0738,24.356,23.5801,23.9932,614900,
001373.SZ,矧枆陔第,2024-07-17,23.9932,24.0738,23.3281,23.3584,658200,
001373.SZ,矧枆陔第,2024-07-18,23.3181,23.3181,22.3708,22.8444,856600,
001373.SZ,矧枆陔第,2024-07-19,22.6026,23.4793,22.5724,23.3382,626200,
001373.SZ,矧枆陔第,2024-07-22,23.308,23.6607,23.0661,23.6405,574200,
001373.SZ,矧枆陔第,2024-07-23,23.6304,23.6909,22.7134,22.8344,627600,
001373.SZ,矧枆陔第,2024-07-24,22.8243,23.2979,22.5623,23.0561,866500,
001373.SZ,矧枆陔第,2024-07-25,23.0359,24.5575,22.6228,23.57,1552800,
001373.SZ,矧枆陔第,2024-07-26,23.3281,24.9505,23.046,24.749,2032100,
001373.SZ,矧枆陔第,2024-07-29,24.7288,26.1295,24.2351,25.2831,2334600,
001373.SZ,矧枆陔第,2024-07-30,25.0715,26.1799,24.9001,25.4645,1994300,
001373.SZ,矧枆陔第,2024-07-31,25.2226,27.6713,24.7087,25.928,3622500,
001373.SZ,矧枆陔第,2024-08-01,25.6156,26.7543,25.4241,25.8575,2800700,
001373.SZ,矧枆陔第,2024-08-02,25.797,27.5101,25.1924,27.0163,4508034,
001373.SZ,矧枆陔第,2024-08-05,26.7039,27.4698,25.8978,26.6938,3770946,
001373.SZ,矧枆陔第,2024-08-06,26.5528,26.6838,24.6381,25.011,3730194,
001373.SZ,矧枆陔第,2024-08-07,24.749,25.4141,24.5273,24.7893,2399321,
001373.SZ,矧枆陔第,2024-08-08,24.7893,25.0412,23.7816,23.8824,1869513,
001373.SZ,矧枆陔第,2024-08-09,24.0839,24.3056,23.8421,23.8723,974192,
001373.SZ,矧枆陔第,2024-08-12,24.0134,24.0234,23.5297,23.7111,884322,
001373.SZ,矧枆陔第,2024-08-13,23.7614,24.4668,23.4088,24.2552,1103100,
001373.SZ,矧枆陔第,2024-08-14,24.094,24.8901,24.094,24.3963,906600,
001373.SZ,矧枆陔第,2024-08-15,24.2854,24.7792,24.0537,24.5071,1021200,
001373.SZ,矧枆陔第,2024-08-16,24.5374,25.1319,24.5172,24.7087,1204713,
001373.SZ,矧枆陔第,2024-08-19,24.5374,24.5374,23.5801,23.7111,1345592,
001373.SZ,矧枆陔第,2024-08-20,23.4994,23.832,23.2677,23.3483,635299,
001373.SZ,矧枆陔第,2024-08-21,23.2878,23.9731,23.177,23.7111,777800,
001373.SZ,矧枆陔第,2024-08-22,23.6405,23.7514,22.9251,22.9855,794900,
001373.SZ,矧枆陔第,2024-08-23,22.9855,25.2831,22.3708,25.2831,2132490,
001373.SZ,矧枆陔第,2024-08-26,25.7466,27.8124,25.7466,27.8124,5533419,
001373.SZ,矧枆陔第,2024-08-27,27.2581,27.8023,25.1118,25.6257,6476247,
001373.SZ,矧枆陔第,2024-08-28,25.404,26.2303,24.9203,26.1598,5006794,
001373.SZ,矧枆陔第,2024-08-29,25.7567,26.6938,25.5048,26.5528,4737980,
001373.SZ,矧枆陔第,2024-08-30,26.0489,27.7418,25.7668,26.6334,5291960,
001373.SZ,矧枆陔第,2024-09-02,26.3411,26.6031,26.0892,26.3915,2653094,
001373.SZ,矧枆陔第,2024-09-03,26.5024,26.8349,26.0086,26.8349,2998686,
001373.SZ,矧枆陔第,2024-09-04,27.3186,29.0317,25.797,25.8171,4077378,
001373.SZ,矧枆陔第,2024-09-05,25.7567,27.8628,25.7567,26.5225,2747974,
001373.SZ,矧枆陔第,2024-09-06,26.0086,26.3008,24.9707,25.2327,2686554,
001373.SZ,矧枆陔第,2024-09-09,25.1924,25.6962,24.4668,24.5475,1588500,
001373.SZ,矧枆陔第,2024-09-10,24.487,25.3637,24.1343,25.0614,1400600,
001373.SZ,矧枆陔第,2024-09-11,25.0815,25.1218,24.5878,24.8095,900320,
001373.SZ,矧枆陔第,2024-09-12,25.1521,25.1521,24.4164,24.5374,1065600,
001373.SZ,矧枆陔第,2024-09-13,24.4366,24.6381,23.6304,23.6909,1185181,
001373.SZ,矧枆陔第,2024-09-18,23.9428,24.1645,23.0057,23.3684,1019200,
001373.SZ,矧枆陔第,2024-09-19,23.3886,23.9529,23.1871,23.7312,1126600,
001373.SZ,矧枆陔第,2024-09-20,23.7111,24.1343,23.1871,24.0537,1537200,
001373.SZ,矧枆陔第,2024-09-23,23.8118,24.2854,23.6506,23.8219,1080800,
