¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600981.SH,À’∫¿ª„∫Ë,2015-01-05,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-06,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-07,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-08,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-09,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-12,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-13,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-14,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-15,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-16,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-19,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-20,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-21,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-22,18.7102,18.7102,18.7102,18.7102,0,
600981.SH,À’∫¿ª„∫Ë,2015-01-23,20.5768,20.5768,20.5768,20.5768,171559,
600981.SH,À’∫¿ª„∫Ë,2015-01-26,22.6211,22.6211,22.6211,22.6211,359156,
600981.SH,À’∫¿ª„∫Ë,2015-01-27,24.8877,24.8877,24.8877,24.8877,77182,
600981.SH,À’∫¿ª„∫Ë,2015-01-28,27.3764,27.3764,27.3764,27.3764,201283,
600981.SH,À’∫¿ª„∫Ë,2015-01-29,30.1318,30.1318,30.1318,30.1318,451252,
600981.SH,À’∫¿ª„∫Ë,2015-01-30,33.1539,33.1539,33.1539,33.1539,2588841,
600981.SH,À’∫¿ª„∫Ë,2015-02-02,34.265,36.4871,33.1539,33.6428,66781858,
600981.SH,À’∫¿ª„∫Ë,2015-02-03,32.7984,32.7984,31.1096,31.9095,33978611,
600981.SH,À’∫¿ª„∫Ë,2015-02-04,31.7318,32.7984,31.1096,32.4428,28896013,
600981.SH,À’∫¿ª„∫Ë,2015-02-05,32.4873,33.2872,31.2429,32.7095,28557397,
600981.SH,À’∫¿ª„∫Ë,2015-02-06,32.4873,33.9983,32.0429,32.5762,25500077,
600981.SH,À’∫¿ª„∫Ë,2015-02-09,31.9984,33.9094,31.8651,33.865,18907455,
600981.SH,À’∫¿ª„∫Ë,2015-02-10,33.7761,34.5761,33.1095,33.7761,23247546,
600981.SH,À’∫¿ª„∫Ë,2015-02-11,33.5095,34.1761,32.9317,33.7761,15840745,
600981.SH,À’∫¿ª„∫Ë,2015-02-12,33.465,37.1537,33.465,35.776,36104922,
600981.SH,À’∫¿ª„∫Ë,2015-02-13,35.9982,35.9982,34.665,35.2871,21940023,
600981.SH,À’∫¿ª„∫Ë,2015-02-16,34.8427,35.1983,34.1761,34.6205,14245994,
600981.SH,À’∫¿ª„∫Ë,2015-02-17,34.8872,34.9761,33.9539,34.5761,10726562,
600981.SH,À’∫¿ª„∫Ë,2015-02-25,34.2205,34.665,33.7761,34.1761,9367126,
600981.SH,À’∫¿ª„∫Ë,2015-02-26,34.0872,34.8427,33.865,34.5316,8359031,
600981.SH,À’∫¿ª„∫Ë,2015-02-27,34.665,34.8872,34.1316,34.3539,9052774,
600981.SH,À’∫¿ª„∫Ë,2015-03-02,34.4872,36.5315,33.9094,36.3538,20009570,
600981.SH,À’∫¿ª„∫Ë,2015-03-03,36.2204,38.3537,35.9982,36.7093,27908889,
600981.SH,À’∫¿ª„∫Ë,2015-03-04,36.4426,38.5759,36.2649,38.1315,14497400,
600981.SH,À’∫¿ª„∫Ë,2015-03-05,38.087,41.9535,37.4204,41.198,29938994,
600981.SH,À’∫¿ª„∫Ë,2015-03-06,39.9536,42.8423,38.7981,39.8647,24272421,
600981.SH,À’∫¿ª„∫Ë,2015-03-09,39.5536,39.598,37.4204,38.887,13258080,
600981.SH,À’∫¿ª„∫Ë,2015-03-10,38.8425,39.8647,38.2648,38.7092,9515570,
600981.SH,À’∫¿ª„∫Ë,2015-03-11,39.1092,41.0646,38.4425,40.5758,14088982,
600981.SH,À’∫¿ª„∫Ë,2015-03-12,41.7757,41.7757,39.1092,39.1981,10600362,
600981.SH,À’∫¿ª„∫Ë,2015-03-13,39.3314,39.7758,38.6648,39.3314,6789208,
600981.SH,À’∫¿ª„∫Ë,2015-03-16,39.1981,40.2647,39.1536,40.0425,8986081,
600981.SH,À’∫¿ª„∫Ë,2015-03-17,40.0425,41.198,39.6425,40.7091,12578988,
600981.SH,À’∫¿ª„∫Ë,2015-03-18,41.1535,43.0645,41.1091,41.6868,15395447,
600981.SH,À’∫¿ª„∫Ë,2015-03-19,41.7757,41.7757,40.5313,41.0646,12302256,
600981.SH,À’∫¿ª„∫Ë,2015-03-20,40.9758,41.1535,40.5758,40.798,7816816,
600981.SH,À’∫¿ª„∫Ë,2015-03-23,41.0202,43.0645,40.5758,41.9535,15480785,
600981.SH,À’∫¿ª„∫Ë,2015-03-24,42.2201,42.4868,39.6425,40.9758,15143541,
600981.SH,À’∫¿ª„∫Ë,2015-03-25,43.0201,43.1979,41.1091,41.6424,15348767,
600981.SH,À’∫¿ª„∫Ë,2015-03-26,40.8869,41.2869,39.8203,40.7535,10090007,
600981.SH,À’∫¿ª„∫Ë,2015-03-27,40.5313,41.8646,40.4424,41.1535,6214172,
600981.SH,À’∫¿ª„∫Ë,2015-03-30,41.1535,41.6868,40.8424,41.0646,10267526,
600981.SH,À’∫¿ª„∫Ë,2015-03-31,41.1535,42.1757,40.5758,41.7313,12981639,
600981.SH,À’∫¿ª„∫Ë,2015-04-01,41.4646,42.4423,41.3757,42.2201,10951203,
600981.SH,À’∫¿ª„∫Ë,2015-04-02,42.2201,46.4422,42.2201,46.4422,32765928,
600981.SH,À’∫¿ª„∫Ë,2015-04-03,47.1088,49.642,45.82,47.6421,28459373,
600981.SH,À’∫¿ª„∫Ë,2015-04-07,47.6421,48.6198,46.531,48.4865,16712978,
600981.SH,À’∫¿ª„∫Ë,2015-04-08,49.4198,51.9974,47.9976,51.8197,21874376,
600981.SH,À’∫¿ª„∫Ë,2015-04-09,52.3974,57.0194,51.153,54.7084,28638212,
600981.SH,À’∫¿ª„∫Ë,2015-04-10,54.8417,54.8862,52.4419,53.3751,19188805,
600981.SH,À’∫¿ª„∫Ë,2015-04-13,53.3307,53.6418,51.9085,53.3751,17680896,
600981.SH,À’∫¿ª„∫Ë,2015-04-14,52.4863,53.064,51.9085,52.0863,10952874,
600981.SH,À’∫¿ª„∫Ë,2015-04-15,51.7308,51.7308,47.1088,47.731,16740036,
600981.SH,À’∫¿ª„∫Ë,2015-04-16,47.5088,48.842,45.4644,48.0865,12702081,
