´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300681.SZ,Ó¢²«¶û,2017-07-25,20.95,25.14,20.95,25.14,10958,
300681.SZ,Ó¢²«¶û,2017-07-26,27.65,27.65,27.65,27.65,3044,
300681.SZ,Ó¢²«¶û,2017-07-27,30.42,30.42,30.42,30.42,3000,
300681.SZ,Ó¢²«¶û,2017-07-28,33.46,33.46,33.46,33.46,4823,
300681.SZ,Ó¢²«¶û,2017-07-31,36.81,36.81,36.81,36.81,20900,
300681.SZ,Ó¢²«¶û,2017-08-01,40.49,40.49,40.49,40.49,100900,
300681.SZ,Ó¢²«¶û,2017-08-02,44.54,44.54,43.72,44.54,2191804,
300681.SZ,Ó¢²«¶û,2017-08-03,45.88,48,44.7,45.95,10065470,
300681.SZ,Ó¢²«¶û,2017-08-04,47.98,47.98,44.7,45.5,7399099,
300681.SZ,Ó¢²«¶û,2017-08-07,45.8,47.2,42.83,43.07,7013941,
300681.SZ,Ó¢²«¶û,2017-08-08,41.96,42.64,41.2,41.81,4764855,
300681.SZ,Ó¢²«¶û,2017-08-09,41.31,45.9,41.31,44.78,6570613,
300681.SZ,Ó¢²«¶û,2017-08-10,43.8,45.45,43.01,43.6,3540041,
300681.SZ,Ó¢²«¶û,2017-08-11,43.6,46.5,43.6,44.74,4165215,
300681.SZ,Ó¢²«¶û,2017-08-14,44.75,46.79,43.2,46.27,4290285,
300681.SZ,Ó¢²«¶û,2017-08-15,45.85,50.47,45.85,49.6,5724663,
300681.SZ,Ó¢²«¶û,2017-08-16,49.04,50.4,48.02,48.75,4451478,
300681.SZ,Ó¢²«¶û,2017-08-17,48.58,50.79,47.14,47.21,4645004,
300681.SZ,Ó¢²«¶û,2017-08-18,47.23,47.9,46.11,47.7,3444617,
300681.SZ,Ó¢²«¶û,2017-08-21,47.7,50.6,47.28,50.29,4131258,
