´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
600380.SH,½¡¿µÔª,2015-01-05,72.7101,73.641,70.8481,73.641,72904584,
600380.SH,½¡¿µÔª,2015-01-06,72.5239,73.2686,70.1033,72.4308,51555445,
600380.SH,½¡¿µÔª,2015-01-07,71.5929,72.9893,71.1274,71.8722,21663569,
600380.SH,½¡¿µÔª,2015-01-08,72.5239,76.1547,71.8722,73.4548,37418902,
600380.SH,½¡¿µÔª,2015-01-09,72.617,74.9444,71.7791,71.7791,24053082,
600380.SH,½¡¿µÔª,2015-01-12,71.3136,71.4998,67.962,68.9861,20395015,
600380.SH,½¡¿µÔª,2015-01-13,68.9861,70.0102,68.4275,69.7309,10965805,
600380.SH,½¡¿µÔª,2015-01-14,69.7309,69.9171,68.2413,68.7999,10028458,
600380.SH,½¡¿µÔª,2015-01-15,68.7999,69.5447,68.0551,69.5447,9890154,
600380.SH,½¡¿µÔª,2015-01-16,69.1723,71.4067,68.893,71.3136,17231310,
600380.SH,½¡¿µÔª,2015-01-19,68.7068,70.6619,66.6586,67.2172,19440246,
600380.SH,½¡¿µÔª,2015-01-20,67.4034,69.2654,67.4034,69.1723,11942883,
600380.SH,½¡¿µÔª,2015-01-21,69.6378,71.1274,69.2654,70.9412,16185631,
600380.SH,½¡¿µÔª,2015-01-22,71.686,73.4548,71.4067,72.0584,20226480,
600380.SH,½¡¿µÔª,2015-01-23,72.1515,72.8032,71.0343,71.5929,15962556,
600380.SH,½¡¿µÔª,2015-01-26,71.686,73.8272,71.2205,73.2686,18485444,
600380.SH,½¡¿µÔª,2015-01-27,73.5479,74.2927,71.7791,72.9893,21281424,
600380.SH,½¡¿µÔª,2015-01-28,71.8722,73.3617,71.3136,71.8722,15884996,
600380.SH,½¡¿µÔª,2015-01-29,71.3136,71.9653,70.6619,71.0343,10435758,
600380.SH,½¡¿µÔª,2015-01-30,71.0343,71.686,69.3585,69.824,12274089,
600380.SH,½¡¿µÔª,2015-02-02,69.0792,70.3826,68.7999,69.6378,8988387,
600380.SH,½¡¿µÔª,2015-02-03,69.6378,72.0584,69.6378,71.8722,11841525,
600380.SH,½¡¿µÔª,2015-02-04,72.4308,72.5239,70.3826,70.8481,13276083,
600380.SH,½¡¿µÔª,2015-02-05,71.4067,71.9653,69.6378,69.7309,10065605,
600380.SH,½¡¿µÔª,2015-02-06,69.3585,70.1033,67.5896,68.1482,12007115,
600380.SH,½¡¿µÔª,2015-02-09,68.0551,69.0792,67.6827,68.4275,5042567,
600380.SH,½¡¿µÔª,2015-02-10,68.4275,68.9861,67.8689,68.893,6959537,
600380.SH,½¡¿µÔª,2015-02-11,69.1723,70.3826,68.5206,70.0102,10274003,
600380.SH,½¡¿µÔª,2015-02-12,70.2895,70.5688,69.3585,70.0102,7770861,
600380.SH,½¡¿µÔª,2015-02-13,71.5929,76.9926,71.4998,76.9926,49559869,
600380.SH,½¡¿µÔª,2015-02-16,79.0408,83.4164,77.2719,81.182,99883386,
600380.SH,½¡¿µÔª,2015-02-17,79.6925,80.6234,78.3891,78.8546,48059695,
