╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
603656.SH,л╘╨лжгдэ,2017-07-20,44.4816,46.2384,44.4394,44.5659,491920,
603656.SH,л╘╨лжгдэ,2017-07-21,44.7767,46.2524,44.5659,45.0297,668680,
603656.SH,л╘╨лжгдэ,2017-07-24,44.6924,45.4654,43.8491,45.381,467960,
603656.SH,л╘╨лжгдэ,2017-07-25,45.2405,45.4935,44.3832,44.7486,305700,
603656.SH,л╘╨лжгдэ,2017-07-26,44.7627,45.0859,44.5237,44.7767,414660,
603656.SH,л╘╨лжгдэ,2017-07-27,44.6362,46.2805,44.5237,45.9994,647620,
603656.SH,л╘╨лжгдэ,2017-07-28,45.7886,46.0556,44.5237,44.6362,967932,
603656.SH,л╘╨лжгдэ,2017-07-31,44.1162,44.9032,43.1464,44.2286,1340323,
603656.SH,л╘╨лжгдэ,2017-08-01,44.2567,44.2989,43.4416,44.0459,585443,
603656.SH,л╘╨лжгдэ,2017-08-02,44.0037,44.2005,43.0199,43.1043,509487,
603656.SH,л╘╨лжгдэ,2017-08-03,42.8794,43.5259,42.8513,43.048,612440,
603656.SH,л╘╨лжгдэ,2017-08-04,42.9075,43.0762,42.4718,42.6264,436392,
603656.SH,л╘╨лжгдэ,2017-08-07,42.8653,43.1324,42.1626,42.4718,284560,
603656.SH,л╘╨лжгдэ,2017-08-08,42.4156,43.5681,41.9799,43.048,669940,
603656.SH,л╘╨лжгдэ,2017-08-09,42.9918,43.1464,42.5421,42.9778,329656,
603656.SH,л╘╨лжгдэ,2017-08-10,43.287,45.8167,42.4718,44.847,1579980,
603656.SH,л╘╨лжгдэ,2017-08-11,43.9475,44.2708,43.2448,43.287,735260,
603656.SH,л╘╨лжгдэ,2017-08-14,43.1464,46.0978,43.0199,45.5497,1362776,
603656.SH,л╘╨лжгдэ,2017-08-15,45.5497,45.8167,44.9173,45.2967,716700,
603656.SH,л╘╨лжгдэ,2017-08-16,45.4232,46.0978,44.9735,45.367,789960,
603656.SH,л╘╨лжгдэ,2017-08-17,45.2827,47.5173,44.4254,46.8427,1746760,
603656.SH,л╘╨лжгдэ,2017-08-18,46.3648,46.6038,45.8308,45.9854,955560,
603656.SH,л╘╨лжгдэ,2017-08-21,45.9573,47.194,45.9573,46.913,809742,
603656.SH,л╘╨лжгдэ,2017-08-22,46.8146,48.3043,46.4913,47.5173,1374020,
603656.SH,л╘╨лжгдэ,2017-08-23,47.5032,49.8362,46.913,48.9649,1552560,
603656.SH,л╘╨лжгдэ,2017-08-24,49.0914,49.6395,47.0816,47.1097,1448800,
603656.SH,л╘╨лжгдэ,2017-08-25,47.1519,48.993,46.8708,48.7822,1298360,
603656.SH,л╘╨лжгдэ,2017-08-28,49.1897,52.4222,48.7822,52.1692,2539906,
603656.SH,л╘╨лжгдэ,2017-08-29,52.7033,54.1087,51.4525,51.9725,3488350,
603656.SH,л╘╨лжгдэ,2017-08-30,50.9465,52.2817,50.4546,51.1573,1534036,
603656.SH,л╘╨лжгдэ,2017-08-31,50.8903,52.0708,50.8903,51.5649,1185600,
603656.SH,л╘╨лжгдэ,2017-09-01,51.6773,51.9865,50.6092,51.2557,1072980,
603656.SH,л╘╨лжгдэ,2017-09-04,51.1433,52.6752,50.6233,52.4644,1300813,
603656.SH,л╘╨лжгдэ,2017-09-05,52.1833,53.6871,51.7335,51.9303,1170133,
603656.SH,л╘╨лжгдэ,2017-09-06,50.8481,51.6914,50.3141,50.553,1189100,
603656.SH,л╘╨лжгдэ,2017-09-07,50.553,51.7195,50.033,50.1876,834556,
603656.SH,л╘╨лжгдэ,2017-09-08,50.033,50.9465,49.4849,50.3562,799493,
603656.SH,л╘╨лжгдэ,2017-09-11,50.4546,51.1995,50.0752,50.9465,1042150,
603656.SH,л╘╨лжгдэ,2017-09-12,50.7357,50.9465,48.9087,48.9649,1339600,
603656.SH,л╘╨лжгдэ,2017-09-13,48.7822,49.4708,48.6276,49.4568,498921,
603656.SH,л╘╨лжгдэ,2017-09-14,49.3303,49.5411,48.3605,48.4027,657901,
603656.SH,л╘╨лжгдэ,2017-09-15,48.3465,48.8524,48.2059,48.6416,425661,
603656.SH,л╘╨лжгдэ,2017-09-18,48.6135,49.0492,48.3886,48.8805,395860,
603656.SH,л╘╨лжгдэ,2017-09-19,49.1616,50.9746,48.9087,50.5811,1453640,
603656.SH,л╘╨лжгдэ,2017-09-20,50.9325,50.9606,49.8924,50.7357,839933,
603656.SH,л╘╨лжгдэ,2017-09-21,50.4546,50.9465,50.033,50.1454,758140,
603656.SH,л╘╨лжгдэ,2017-09-22,50.1735,52.2817,50.0752,52.0427,1852137,
603656.SH,л╘╨лжгдэ,2017-09-25,51.7898,52.4503,49.7097,50.3,1205000,
603656.SH,л╘╨лжгдэ,2017-09-26,50.3141,50.5811,47.7984,48.2059,1076840,
603656.SH,л╘╨лжгдэ,2017-09-27,48.5995,49.3303,47.8265,48.8805,562433,
603656.SH,л╘╨лжгдэ,2017-09-28,48.9789,52.9703,48.9789,51.5368,1719686,
603656.SH,л╘╨лжгдэ,2017-09-29,51.6492,53.659,51.1714,52.8017,2011254,
603656.SH,л╘╨лжгдэ,2017-10-09,52.9563,53.6871,51.86,53.0828,1250737,
603656.SH,л╘╨лжгдэ,2017-10-10,53.5325,55.5001,53.1811,53.406,2032677,
603656.SH,л╘╨лжгдэ,2017-10-11,53.406,53.6871,51.846,51.9163,1348301,
603656.SH,л╘╨лжгдэ,2017-10-12,52.0708,57.1023,51.7335,54.6709,3007441,
603656.SH,л╘╨лжгдэ,2017-10-13,55.0925,55.3174,53.8276,54.8395,1902160,
603656.SH,л╘╨лжгдэ,2017-10-16,55.0222,55.233,51.7617,51.8881,1515261,
603656.SH,л╘╨лжгдэ,2017-10-17,52.5206,53.0546,51.4384,52.6049,800680,
603656.SH,л╘╨лжгдэ,2017-10-18,52.619,53.0968,50.033,50.4265,1140700,
603656.SH,л╘╨лжгдэ,2017-10-19,50.4546,51.2979,49.0773,50.8341,716300,
603656.SH,л╘╨лжгдэ,2017-10-20,50.4968,52.5627,50.4546,52.2957,859856,
603656.SH,л╘╨лжгдэ,2017-10-23,52.2254,53.3919,52.0006,52.9984,991789,
603656.SH,л╘╨лжгдэ,2017-10-24,52.9984,52.9984,50.5952,51.9584,860020,
603656.SH,л╘╨лжгдэ,2017-10-25,51.9444,52.9563,51.34,52.3238,909520,
603656.SH,л╘╨лжгдэ,2017-10-26,52.1692,52.4644,51.6773,51.9022,904333,
603656.SH,л╘╨лжгдэ,2017-10-27,52.1411,53.6871,51.5508,51.593,1501780,
603656.SH,л╘╨лжгдэ,2017-10-30,51.0871,51.2979,49.3303,49.6816,1254200,
603656.SH,л╘╨лжгдэ,2017-10-31,49.6816,50.5389,49.5692,50.2719,559540,
603656.SH,л╘╨лжгдэ,2017-11-01,50.286,51.9584,49.9768,51.5508,1129581,
603656.SH,л╘╨лжгдэ,2017-11-02,51.5508,54.5303,51.1714,54.2774,3109101,
603656.SH,л╘╨лжгдэ,2017-11-03,54.0384,54.0947,52.7033,53.659,2344760,
603656.SH,л╘╨лжгдэ,2017-11-06,53.406,55.3736,53.406,54.2914,1981760,
603656.SH,л╘╨лжгдэ,2017-11-07,54.2493,54.6428,52.9984,54.0806,1657820,
603656.SH,л╘╨лжгдэ,2017-11-08,53.5746,55.0503,53.153,53.2655,2076901,
603656.SH,л╘╨лжгдэ,2017-11-09,53.2795,56.6385,52.7876,56.5822,4586741,
603656.SH,л╘╨лжгдэ,2017-11-10,55.9358,56.3855,55.2471,56.3152,2736324,
603656.SH,л╘╨лжгдэ,2017-11-13,56.0904,57.1023,55.233,55.9639,2558877,
603656.SH,л╘╨лжгдэ,2017-11-14,56.006,58.845,55.4158,58.2547,4474617,
603656.SH,л╘╨лжгдэ,2017-11-15,57.8471,57.8893,54.3476,54.4741,3094120,
603656.SH,л╘╨лжгдэ,2017-11-16,54.1368,55.1347,53.1952,53.2233,2031760,
603656.SH,л╘╨лжгдэ,2017-11-17,52.7736,53.1952,48.0935,49.6395,2837997,
603656.SH,л╘╨лжгдэ,2017-11-20,48.8946,50.8481,48.2762,50.5952,904800,
603656.SH,л╘╨лжгдэ,2017-11-21,50.4265,50.6514,47.8967,48.9227,1407320,
603656.SH,л╘╨лжгдэ,2017-11-22,49.1897,50.2719,48.2059,48.9368,943940,
603656.SH,л╘╨лжгдэ,2017-11-23,48.9087,49.4427,47.9249,48.0513,1037040,
603656.SH,л╘╨лжгдэ,2017-11-24,48.0795,48.4168,46.2384,46.3086,1359280,
603656.SH,л╘╨лжгдэ,2017-11-27,46.0416,46.3789,44.7064,44.861,723500,
603656.SH,л╘╨лжгдэ,2017-11-28,44.9173,46.7162,44.9173,46.4913,591097,
603656.SH,л╘╨лжгдэ,2017-11-29,46.2946,46.2946,44.2708,45.4654,708160,
603656.SH,л╘╨лжгдэ,2017-11-30,45.4654,46.14,45.0859,45.2686,441740,
603656.SH,л╘╨лжгдэ,2017-12-01,45.2686,46.1681,44.8751,46.0697,434260,
603656.SH,л╘╨лжгдэ,2017-12-04,45.6902,45.6902,43.7367,44.2005,696820,
603656.SH,л╘╨лжгдэ,2017-12-05,44.4113,44.6783,41.994,42.1486,799820,
603656.SH,л╘╨лжгдэ,2017-12-06,42.4156,43.5399,41.741,43.287,467820,
603656.SH,л╘╨лжгдэ,2017-12-07,43.2729,43.5681,42.7951,43.1745,299800,
603656.SH,л╘╨лжгдэ,2017-12-08,42.7951,44.5097,42.7951,44.2427,506780,
603656.SH,л╘╨лжгдэ,2017-12-11,44.6502,44.9735,44.2286,44.7627,412380,
603656.SH,л╘╨лжгдэ,2017-12-12,44.7486,44.9173,43.4275,43.6383,448260,
603656.SH,л╘╨лжгдэ,2017-12-13,43.4837,44.4113,43.0902,44.3832,447717,
603656.SH,л╘╨лжгдэ,2017-12-14,44.1021,44.5518,43.5118,44.0178,431340,
603656.SH,л╘╨лжгдэ,2017-12-15,44.0037,45.1843,43.7929,44.2708,510580,
603656.SH,л╘╨лжгдэ,2017-12-18,44.1302,44.8189,43.7367,43.9475,319200,
603656.SH,л╘╨лжгдэ,2017-12-19,43.7508,44.4675,43.7508,44.4254,290700,
603656.SH,л╘╨лжгдэ,2017-12-20,44.5518,44.5518,43.287,43.4416,251960,
603656.SH,л╘╨лжгдэ,2017-12-21,43.4978,44.4675,43.3151,44.2989,380397,
603656.SH,л╘╨лжгдэ,2017-12-22,44.3832,44.8329,43.9475,44.0178,290470,
603656.SH,л╘╨лжгдэ,2017-12-25,44.4254,44.4254,42.7107,42.767,460984,
603656.SH,л╘╨лжгдэ,2017-12-26,42.767,44.3129,42.3875,44.1021,517044,
603656.SH,л╘╨лжгдэ,2017-12-27,44.3129,44.5518,43.8913,44.1162,511284,
603656.SH,л╘╨лжгдэ,2017-12-28,43.8772,44.7908,43.6945,44.4816,510860,
603656.SH,л╘╨лжгдэ,2017-12-29,44.2848,44.7908,44.2708,44.7346,388844,
603656.SH,л╘╨лжгдэ,2018-01-02,44.861,44.9313,44.4394,44.7346,414266,
603656.SH,л╘╨лжгдэ,2018-01-03,44.9173,44.9173,44.1302,44.7346,470730,
603656.SH,л╘╨лжгдэ,2018-01-04,44.6924,44.6924,44.1583,44.2145,415780,
603656.SH,л╘╨лжгдэ,2018-01-05,44.2708,44.5237,43.1886,43.2589,596960,
603656.SH,л╘╨лжгдэ,2018-01-08,43.2589,43.4275,42.5843,43.3291,482580,
603656.SH,л╘╨лжгдэ,2018-01-09,43.2589,43.5259,42.767,42.9356,395200,
603656.SH,л╘╨лжгдэ,2018-01-10,42.767,42.9356,41.8815,42.2048,642057,
603656.SH,л╘╨лжгдэ,2018-01-11,41.9097,43.2026,41.7551,42.9356,536280,
603656.SH,л╘╨лжгдэ,2018-01-12,42.8232,42.9216,42.2891,42.3032,312320,
603656.SH,л╘╨лжгдэ,2018-01-15,42.0783,42.4437,40.5183,40.701,624930,
603656.SH,л╘╨лжгдэ,2018-01-16,40.6167,41.4459,40.6167,41.1648,303580,
603656.SH,л╘╨лжгдэ,2018-01-17,41.3194,42.3875,40.7713,42.008,469720,
603656.SH,л╘╨лжгдэ,2018-01-18,41.6286,42.1064,41.4318,41.6988,314660,
603656.SH,л╘╨лжгдэ,2018-01-19,41.8675,42.781,41.3896,41.8956,394260,
603656.SH,л╘╨лжгдэ,2018-01-22,42.3032,42.3594,41.0102,42.0783,496560,
603656.SH,л╘╨лжгдэ,2018-01-23,41.8113,42.4437,41.7691,42.0783,244560,
603656.SH,л╘╨лжгдэ,2018-01-24,41.8815,42.6405,41.8815,42.528,449320,
603656.SH,л╘╨лжгдэ,2018-01-25,42.4578,42.8653,41.6707,41.7972,366640,
603656.SH,л╘╨лжгдэ,2018-01-26,41.8113,42.1486,40.968,40.9961,377860,
603656.SH,л╘╨лжгдэ,2018-01-29,40.9961,41.5864,40.5183,40.6026,261340,
603656.SH,л╘╨лжгдэ,2018-01-30,40.6167,41.0242,40.3496,41.0102,170040,
603656.SH,л╘╨лжгдэ,2018-01-31,40.4902,40.9961,38.9723,39.0566,536860,
603656.SH,л╘╨лжгдэ,2018-02-01,39.1129,39.1129,36.5691,37.2577,474520,
603656.SH,л╘╨лжгдэ,2018-02-02,37.3842,37.3842,35.1777,35.7961,578960,
603656.SH,л╘╨лжгдэ,2018-02-05,35.1355,35.9507,34.4328,35.1636,280639,
603656.SH,л╘╨лжгдэ,2018-02-06,34.7139,34.8123,31.9733,32.142,511520,
603656.SH,л╘╨лжгдэ,2018-02-07,32.7323,33.702,31.7485,33.1539,494580,
603656.SH,л╘╨лжгдэ,2018-02-08,33.5474,34.3625,32.6901,33.7582,287100,
603656.SH,л╘╨лжгдэ,2018-02-09,32.3387,33.449,32.1982,32.5777,365480,
603656.SH,л╘╨лжгдэ,2018-02-12,33.2944,34.4328,32.9009,33.9831,329380,
603656.SH,л╘╨лжгдэ,2018-02-13,34.0252,34.222,33.449,33.4912,225800,
603656.SH,л╘╨лжгдэ,2018-02-14,33.3787,33.702,32.8025,33.1258,199560,
603656.SH,л╘╨лжгдэ,2018-02-22,34.4188,34.4188,33.3085,33.7442,178460,
603656.SH,л╘╨лжгдэ,2018-02-23,33.6739,34.1377,33.3085,34.1236,273180,
603656.SH,л╘╨лжгдэ,2018-02-26,34.4188,36.3723,34.4188,36.0912,753133,
603656.SH,л╘╨лжгдэ,2018-02-27,36.0912,36.7939,35.5993,36.1334,479260,
603656.SH,л╘╨лжгдэ,2018-02-28,35.8242,36.4707,35.5009,36.0631,316140,
603656.SH,л╘╨лжгдэ,2018-03-01,35.8523,37.0891,35.2058,37.0328,615020,
603656.SH,л╘╨лжгдэ,2018-03-02,36.4285,37.7356,36.3723,36.4285,514780,
603656.SH,л╘╨лжгдэ,2018-03-05,36.4145,37.1031,36.1755,36.9485,401660,
603656.SH,л╘╨лжгдэ,2018-03-06,36.822,38.0729,36.7518,37.5247,496380,
603656.SH,л╘╨лжгдэ,2018-03-07,37.3561,39.2534,37.3561,39.1129,1054040,
603656.SH,л╘╨лжгдэ,2018-03-08,38.6631,39.914,38.6631,39.0988,928020,
603656.SH,л╘╨лжгдэ,2018-03-09,38.9161,39.6329,38.6631,39.408,750060,
603656.SH,л╘╨лжгдэ,2018-03-12,39.7172,41.1086,39.6048,41.0523,1226040,
603656.SH,л╘╨лжгдэ,2018-03-13,40.8556,40.8556,39.8577,39.8999,799360,
603656.SH,л╘╨лжгдэ,2018-03-14,39.4642,39.7453,38.8739,38.9302,516196,
603656.SH,л╘╨лжгдэ,2018-03-15,38.9302,38.9302,36.8923,37.5247,753056,
603656.SH,л╘╨лжгдэ,2018-03-16,37.5247,38.5085,37.2718,37.7637,437660,
603656.SH,л╘╨лжгдэ,2018-03-19,37.4264,38.4945,37.4123,38.1291,350260,
603656.SH,л╘╨лжгдэ,2018-03-20,37.6653,39.0285,37.5247,38.8599,427080,
603656.SH,л╘╨лжгдэ,2018-03-21,39.2112,39.7313,37.9464,38.101,546060,
603656.SH,л╘╨лжгдэ,2018-03-22,37.8058,39.0426,37.8058,38.4664,414120,
603656.SH,л╘╨лжгдэ,2018-03-23,37.862,37.862,34.995,35.2058,791740,
603656.SH,л╘╨лжгдэ,2018-03-26,34.9669,36.0912,34.2361,35.9788,416960,
603656.SH,л╘╨лжгдэ,2018-03-27,36.4145,38.368,36.0069,37.7777,832740,
603656.SH,л╘╨лжгдэ,2018-03-28,37.4123,39.3658,37.2718,39.1972,934733,
603656.SH,л╘╨лжгдэ,2018-03-29,39.2675,40.3075,38.3118,39.2675,1005153,
603656.SH,л╘╨лжгдэ,2018-03-30,39.3518,40.8275,39.2956,40.7994,1561397,
603656.SH,л╘╨лжгдэ,2018-04-02,40.6588,41.8534,40.2513,40.6588,1338480,
603656.SH,л╘╨лжгдэ,2018-04-03,39.675,40.448,39.3658,40.1248,782440,
603656.SH,л╘╨лжгдэ,2018-04-04,40.1107,42.4156,39.8015,42.0924,2041516,
603656.SH,л╘╨лжгдэ,2018-04-09,42.0361,43.2589,41.2069,42.3594,1413237,
603656.SH,л╘╨лжгдэ,2018-04-10,41.7551,42.1486,40.0545,40.954,1142020,
603656.SH,л╘╨лжгдэ,2018-04-11,41.2351,41.7129,40.7291,41.4037,847920,
603656.SH,л╘╨лжгдэ,2018-04-12,41.8534,42.8513,41.5302,41.7129,1014239,
603656.SH,л╘╨лжгдэ,2018-04-13,41.9097,42.247,41.0523,41.1367,861240,
603656.SH,л╘╨лжгдэ,2018-04-16,40.7572,41.0383,39.3799,40.1669,807980,
603656.SH,л╘╨лжгдэ,2018-04-17,40.4059,41.4459,39.4923,39.928,805360,
603656.SH,л╘╨лжгдэ,2018-04-18,39.928,40.4199,37.6653,40.2091,1034900,
603656.SH,л╘╨лжгдэ,2018-04-19,39.8296,41.1507,39.7453,39.9561,740680,
603656.SH,л╘╨лжгдэ,2018-04-20,39.8858,40.1669,38.5085,38.5788,607300,
603656.SH,л╘╨лжгдэ,2018-04-23,38.3961,39.0988,38.2275,38.5929,436340,
603656.SH,л╘╨лжгдэ,2018-04-24,38.6491,42.4156,38.5929,40.8696,1184040,
603656.SH,л╘╨лжгдэ,2018-04-25,40.5464,44.2427,40.5464,42.781,1873375,
603656.SH,л╘╨лжгдэ,2018-04-26,42.3032,43.3853,41.474,42.008,1070780,
603656.SH,л╘╨лжгдэ,2018-04-27,42.0924,42.781,41.1507,41.5442,1057340,
603656.SH,л╘╨лжгдэ,2018-05-02,41.8534,41.8534,38.7615,39.4783,1217890,
603656.SH,л╘╨лжгдэ,2018-05-03,39.141,40.3075,38.6491,40.2794,714180,
603656.SH,л╘╨лжгдэ,2018-05-04,40.6167,40.7432,39.928,40.2513,590520,
603656.SH,л╘╨лжгдэ,2018-05-07,39.8437,44.2708,39.8437,44.2708,2557490,
603656.SH,л╘╨лжгдэ,2018-05-08,44.1021,44.2427,42.9216,44.1162,2691526,
603656.SH,л╘╨лжгдэ,2018-05-09,43.3853,43.9897,43.034,43.8351,1372149,
603656.SH,л╘╨лжгдэ,2018-05-10,44.2427,44.9735,43.1745,43.9194,1467080,
603656.SH,л╘╨лжгдэ,2018-05-11,43.301,44.2145,43.0902,43.4697,893019,
603656.SH,л╘╨лжгдэ,2018-05-14,43.4275,44.4675,43.1464,44.1021,1037340,
603656.SH,л╘╨лжгдэ,2018-05-15,43.9194,44.9735,43.6383,44.327,1505079,
603656.SH,л╘╨лжгдэ,2018-05-16,44.6046,45.1401,43.4147,43.4543,817159,
603656.SH,л╘╨лжгдэ,2018-05-17,43.0378,43.2362,41.8875,42.304,1577942,
603656.SH,л╘╨лжгдэ,2018-05-18,42.304,42.8395,41.6495,42.542,856402,
603656.SH,л╘╨лжгдэ,2018-05-21,42.6213,44.446,42.6015,44.0493,1579528,
603656.SH,л╘╨лжгдэ,2018-05-22,44.1088,45.7946,43.6725,45.6558,2554964,
