代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920207.BJ,众诚科技,2022-09-23,10,10.68,9.69,9.77,12585049,
920207.BJ,众诚科技,2022-09-26,8.69,8.89,8.22,8.35,7072592,
920207.BJ,众诚科技,2022-09-27,8.03,10.1,8.02,9,8279606,
920207.BJ,众诚科技,2022-09-28,8.61,9,8.32,8.4,5224338,
920207.BJ,众诚科技,2022-09-29,8.49,8.85,8.1,8.43,4178017,
920207.BJ,众诚科技,2022-09-30,8.26,8.37,7.33,7.39,4100483,
920207.BJ,众诚科技,2022-10-10,7.43,7.43,6.88,6.95,2603561,
920207.BJ,众诚科技,2022-10-11,6.98,7.22,6.85,7.05,1677506,
920207.BJ,众诚科技,2022-10-12,7.03,7.35,6.95,7.29,1458376,
920207.BJ,众诚科技,2022-10-13,7.35,8.71,7.3,7.95,5309216,
920207.BJ,众诚科技,2022-10-14,8,8.09,7.6,7.85,3442210,
920207.BJ,众诚科技,2022-10-17,7.92,8.57,7.89,8.27,3335184,
920207.BJ,众诚科技,2022-10-18,8.11,8.77,8,8.75,3264918,
920207.BJ,众诚科技,2022-10-19,8.98,8.98,8.33,8.38,2298341,
920207.BJ,众诚科技,2022-10-20,8.2,8.76,8.2,8.35,2277411,
920207.BJ,众诚科技,2022-10-21,8.45,8.45,7.9,8.15,2359890,
920207.BJ,众诚科技,2022-10-24,8.01,8.35,7.86,7.94,1422406,
920207.BJ,众诚科技,2022-10-25,7.95,8.1,7.58,7.65,1442100,
920207.BJ,众诚科技,2022-10-26,7.66,8.15,7.65,7.89,1574008,
920207.BJ,众诚科技,2022-10-27,7.98,8.68,7.79,8.15,2895003,
920207.BJ,众诚科技,2022-10-28,8.1,8.3,7.88,7.93,1868014,
920207.BJ,众诚科技,2022-10-31,7.9,8.59,7.41,8.36,2925968,
920207.BJ,众诚科技,2022-11-01,8.39,8.39,7.91,8.06,2340877,
920207.BJ,众诚科技,2022-11-02,8.2,8.55,8.02,8.36,2292474,
920207.BJ,众诚科技,2022-11-03,8.2,8.35,7.96,8,2164496,
920207.BJ,众诚科技,2022-11-04,7.98,8.1,7.93,7.95,1656880,
