¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-13,20.86,22.75,20.86,22.75,15704,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-14,25.03,25.03,25.03,25.03,10891,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-17,27.53,27.53,27.53,27.53,15041,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-18,30.28,30.28,30.28,30.28,24506,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-19,33.31,33.31,33.31,33.31,34492,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-20,36.64,36.64,36.64,36.64,100668,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-21,40.3,40.3,40.3,40.3,2110401,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-24,41.99,43.99,41.88,42.75,13627432,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-25,41,42.36,40.1,42.11,10122513,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-26,41.81,42.78,41.23,42.36,9784371,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-27,43,43.2,40.18,40.29,8683448,
300753.SZ,∞Æ≈Û“Ω¡∆,2018-12-28,40.76,41.2,39.23,40.12,6627664,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-02,40.66,41.45,39.8,41.35,7088492,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-03,39.99,40.45,37.22,37.22,7384718,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-04,35.7,37.3,35.4,36.84,6000643,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-07,37.05,37.85,36.73,37.22,5016760,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-08,36.8,39.6,36.56,37.85,6509241,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-09,37.91,40.39,37.71,39.07,7830986,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-10,38.6,42.98,38.05,42.98,10119778,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-11,43.18,47.28,42.98,47.28,12166897,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-14,49.48,52.01,42.55,42.55,12291002,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-15,39.13,41.6,38.47,40.18,9170562,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-16,40.38,42.6,40.38,41.5,7976430,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-17,41.28,42.49,41.01,42.09,5700910,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-18,42.33,45.61,42.33,44.4,7369740,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-21,44,45.29,42.88,44.61,5406323,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-22,44.31,47.4,44.1,46.2,6803892,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-23,45.55,46.33,42,45.48,6227752,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-24,45.1,46.5,43.81,46.04,6363316,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-25,44.9,45.6,41.44,41.95,5923549,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-28,42.65,44.87,41.12,44.86,4996787,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-29,43.94,47.15,40.88,45.9,6730437,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-30,45,49,44.9,46.77,7698621,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-01-31,42.64,46.75,42.5,45.94,6350432,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-01,45.8,49.5,45.61,48.39,7071666,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-11,46,49.9,44.8,49.9,7652204,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-12,49.1,51.15,47.01,48.16,7894149,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-13,47.25,48.5,46.6,47.63,5662378,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-14,46.7,47.8,46.33,46.47,5305941,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-15,46.15,46.97,45.98,46.42,3810326,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-18,46.5,47.65,45.58,47.64,5143213,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-19,47.59,49.13,47,47.78,5620704,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-20,47.74,47.74,43.5,44.3,7088861,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-21,43.58,44.18,42.84,43.19,4600752,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-22,42.5,43.67,42.46,43.15,3081717,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-25,43.22,44.97,43.22,44.93,4565717,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-26,45,47.66,44,45.77,6508941,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-27,45.23,45.77,43.57,44.1,4520862,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-02-28,43.66,45.18,43.66,44.38,3316902,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-01,44.75,44.78,43.01,43.63,3364083,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-04,43.62,45.18,43.43,44.16,4094779,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-05,43.94,44.56,43.52,44.25,3088460,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-06,44.51,46.96,44.05,46.79,6724065,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-07,46.48,50.49,45.17,48.61,8541561,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-08,46.5,47.29,43.75,43.75,5853836,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-11,43.66,44.76,43.35,44.56,3068375,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-12,44.68,45.79,44.27,44.97,3364709,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-13,45.1,46.29,44.5,45.4,4587987,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-14,44.8,45.1,40.86,41.31,4373573,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-15,40.98,42.48,40.74,41.7,2505482,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-18,41.21,42.93,41.21,42.83,2381818,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-19,42.83,43.18,42.22,42.72,2062999,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-20,42.7,43,41.7,42.59,1829055,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-21,42.6,42.96,42.3,42.65,1880905,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-22,42.62,42.75,41.5,42.02,1515368,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-25,41.78,43.03,41.55,42.58,2020969,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-26,42.62,42.8,41.2,41.24,1743900,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-27,41.45,41.84,40.16,40.57,1529626,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-28,40.05,40.72,39.35,39.4,1537041,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-03-29,39.49,40.59,38.8,40.5,1717747,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-01,40.4,41.87,40.3,41.77,1859917,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-02,41.74,41.89,41.21,41.23,1782112,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-03,40.9,41.99,40.56,41.52,1710693,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-04,41.72,41.9,41.28,41.76,1645162,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-08,41.88,42.38,41.21,41.59,1889600,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-09,41.02,41.6,40.01,40.57,1768614,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-10,40.77,41.47,40.4,41,1453626,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-11,40.59,40.92,39.13,39.48,1847868,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-12,39.53,40.18,39.21,39.59,909559,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-15,39.83,40.37,39.31,39.32,979936,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-16,39.32,39.75,38.72,39.7,1077591,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-17,39.62,40.3,39.37,40.01,1151841,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-18,39.8,40.36,39.51,40.23,1015059,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-19,40.19,40.34,39.6,39.95,894027,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-22,40.0005,40.3035,39.0106,39.0813,1021705,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-23,39.1924,39.2934,37.5661,37.7379,1371371,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-24,37.8288,38.0005,36.9197,37.6773,1121266,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-25,37.6065,38.2025,37.1621,37.2025,1257629,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-26,36.8692,40.1823,36.8692,38.3843,2164543,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-29,38.3944,39.7783,38.3944,38.5763,2022562,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-04-30,38.5864,39.4753,37.1722,37.4651,1298736,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-06,36.354,36.354,33.7176,33.8287,1774945,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-07,33.8893,34.4449,33.2631,33.9701,1254904,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-08,32.8792,34.6368,32.7378,34.0307,1205553,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-09,33.5055,34.3439,33.5055,33.859,719558,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-10,34.1217,34.8388,33.7479,34.7883,1756949,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-13,34.3843,35.95,34.3843,35.5358,1667610,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-14,35.051,35.9399,34.7479,35.2126,931885,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-15,35.556,35.556,35.0611,35.4348,692430,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-16,35.4045,36.1621,35.253,35.5863,1033590,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-17,35.5762,35.8489,33.7782,33.7782,1404794,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-20,33.253,33.7681,31.3135,33.4449,932962,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-21,33.3338,34.0711,33.2631,33.6469,655069,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-22,33.8388,33.8388,32.6974,32.7782,662734,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-23,32.859,32.859,31.8489,31.8994,696933,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-24,31.8893,32.8186,31.8287,32.4853,802906,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-27,32.8489,33.556,32.4853,33.2934,1060540,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-28,33.3035,33.657,33.0307,33.1115,749885,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-29,33.1418,34.0913,32.8893,33.7883,1188500,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-30,33.7176,34.6166,33.2024,34.5156,1383436,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-05-31,34.4449,36.8692,34.1318,36.152,3145282,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-06-03,36.0005,37.2429,34.9499,34.9802,2023747,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-06-04,34.7883,35.6368,34.2025,35.3237,1435469,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-06-05,35.4247,35.657,34.152,34.4449,1388833,
300753.SZ,∞Æ≈Û“Ω¡∆,2019-06-06,34.3439,34.3641,32.2327,32.4449,1153039,
