代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
002728.SZ,特一药业,2015-01-05,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-06,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-07,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-08,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-09,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-12,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-13,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-14,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-15,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-16,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-19,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-20,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-21,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-22,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-23,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-26,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-27,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-28,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-29,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-01-30,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-02,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-03,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-04,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-05,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-06,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-09,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-10,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-11,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-12,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-13,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-16,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-17,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-25,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-26,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-02-27,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-02,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-03,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-04,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-05,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-06,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-09,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-10,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-11,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-12,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-13,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-16,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-17,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-18,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-19,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-20,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-23,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-24,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-25,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-26,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-27,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-30,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-03-31,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-01,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-02,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-03,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-07,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-08,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-09,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-10,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-13,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-14,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-15,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-16,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-17,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-20,41.99,41.99,41.99,41.99,0,
002728.SZ,特一药业,2015-04-21,46.19,46.19,46.19,46.19,12149,
002728.SZ,特一药业,2015-04-22,50.81,50.81,50.81,50.81,8549,
