ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002312.SZ,ґЁ·ўБътю,2017-06-22,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-23,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-26,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-27,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-28,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-29,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-06-30,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-03,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-04,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-05,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-06,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-07,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-10,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-11,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-12,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-13,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-14,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-17,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-18,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-19,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-20,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-21,124.1723,124.1723,124.1723,124.1723,0,
002312.SZ,ґЁ·ўБътю,2017-07-24,130.3628,130.3628,117.9819,117.9819,71338400,
002312.SZ,ґЁ·ўБътю,2017-07-25,112.5198,113.7943,112.1557,112.1557,14326700,
002312.SZ,ґЁ·ўБътю,2017-07-26,106.5115,106.5115,106.5115,106.5115,5624000,
002312.SZ,ґЁ·ўБътю,2017-07-27,102.1418,110.6991,102.1418,108.6963,59473907,
002312.SZ,ґЁ·ўБътю,2017-07-28,107.0577,108.1501,104.5087,105.0549,27242531,
002312.SZ,ґЁ·ўБътю,2017-07-31,105.237,106.1473,103.7804,103.7804,18211785,
002312.SZ,ґЁ·ўБътю,2017-08-01,103.9625,104.1445,102.5059,102.688,18264867,
002312.SZ,ґЁ·ўБътю,2017-08-02,103.0521,103.5983,97.59,97.7721,47911754,
002312.SZ,ґЁ·ўБътю,2017-08-03,97.4079,97.4079,93.9486,94.8589,35761985,
002312.SZ,ґЁ·ўБътю,2017-08-04,94.4948,95.9514,93.5844,95.7693,21278933,
002312.SZ,ґЁ·ўБътю,2017-08-07,95.2231,97.0438,94.8589,95.4051,16969563,
002312.SZ,ґЁ·ўБътю,2017-08-08,95.2231,95.7693,94.1306,94.4948,17682044,
002312.SZ,ґЁ·ўБътю,2017-08-09,94.3127,95.5872,94.1306,94.6769,10918962,
002312.SZ,ґЁ·ўБътю,2017-08-10,94.8589,95.4051,93.9486,94.3127,13625020,
002312.SZ,ґЁ·ўБътю,2017-08-11,93.9486,95.2231,93.4024,93.7665,15679065,
002312.SZ,ґЁ·ўБътю,2017-08-14,93.7665,95.041,93.7665,95.041,12500226,
002312.SZ,ґЁ·ўБътю,2017-08-15,95.2231,95.4051,94.4948,94.8589,10434666,
002312.SZ,ґЁ·ўБътю,2017-08-16,94.8589,99.5928,94.6769,99.5928,16524891,
002312.SZ,ґЁ·ўБътю,2017-08-17,101.4135,102.688,99.0466,99.2286,36089568,
002312.SZ,ґЁ·ўБътю,2017-08-18,99.9569,101.9597,99.7748,100.5031,21687980,
002312.SZ,ґЁ·ўБътю,2017-08-21,100.6852,102.688,100.5031,101.4135,15291126,
002312.SZ,ґЁ·ўБътю,2017-08-22,101.7776,102.3238,100.3211,100.6852,13357134,
002312.SZ,ґЁ·ўБътю,2017-08-23,100.6852,103.4163,100.5031,102.87,23923589,
002312.SZ,ґЁ·ўБътю,2017-08-24,103.0521,107.968,102.688,107.968,37483532,
002312.SZ,ґЁ·ўБътю,2017-08-25,108.6963,108.8784,106.5115,107.2397,36376202,
002312.SZ,ґЁ·ўБътю,2017-08-28,106.6935,108.1501,106.5115,107.786,20963677,
002312.SZ,ґЁ·ўБътю,2017-08-29,108.3322,109.0605,107.0577,107.0577,19598724,
002312.SZ,ґЁ·ўБътю,2017-08-30,106.6935,107.2397,104.5087,104.8728,21407338,
002312.SZ,ґЁ·ўБътю,2017-08-31,104.8728,107.968,104.8728,106.8756,18500711,
002312.SZ,ґЁ·ўБътю,2017-09-01,107.0577,107.786,105.7832,106.3294,14606135,
002312.SZ,ґЁ·ўБътю,2017-09-04,106.6935,107.0577,105.6011,106.1473,13290977,
002312.SZ,ґЁ·ўБътю,2017-09-05,106.1473,107.968,105.6011,107.2397,15149479,
002312.SZ,ґЁ·ўБътю,2017-09-06,107.4218,112.3377,106.8756,110.335,31051392,
002312.SZ,ґЁ·ўБътю,2017-09-07,110.1529,111.2453,109.2425,109.4246,19238150,
002312.SZ,ґЁ·ўБътю,2017-09-08,109.4246,111.4274,109.4246,110.6991,16015519,
002312.SZ,ґЁ·ўБътю,2017-09-11,110.517,115.615,110.517,114.1584,27227403,
002312.SZ,ґЁ·ўБътю,2017-09-12,113.6122,115.615,112.5198,113.7943,24633585,
002312.SZ,ґЁ·ўБътю,2017-09-13,113.6122,114.5226,112.3377,114.3405,14409799,
002312.SZ,ґЁ·ўБътю,2017-09-14,114.3405,116.7074,113.7943,115.9792,24725264,
002312.SZ,ґЁ·ўБътю,2017-09-15,116.1612,119.0744,115.7971,116.5254,28083970,
002312.SZ,ґЁ·ўБътю,2017-09-18,117.4357,122.3516,116.8895,121.9875,38505621,
002312.SZ,ґЁ·ўБътю,2017-09-19,121.9875,128.1779,121.2592,128.1779,56458552,
002312.SZ,ґЁ·ўБътю,2017-09-20,128.9062,129.2703,124.1723,125.2648,41776450,
002312.SZ,ґЁ·ўБътю,2017-09-21,125.2648,128.542,124.9006,125.6289,29006912,
002312.SZ,ґЁ·ўБътю,2017-09-22,124.7186,125.6289,120.1668,121.6233,30878042,
002312.SZ,ґЁ·ўБътю,2017-09-25,120.8951,123.262,118.8923,118.8923,20216178,
002312.SZ,ґЁ·ўБътю,2017-09-26,120.713,124.9006,119.4385,124.9006,35529989,
002312.SZ,ґЁ·ўБътю,2017-09-27,125.6289,130.1807,124.9006,126.3572,40328145,
002312.SZ,ґЁ·ўБътю,2017-09-28,125.6289,129.6345,125.0827,128.1779,30297181,
002312.SZ,ґЁ·ўБътю,2017-09-29,128.1779,134.1862,128.1779,133.458,34707647,
002312.SZ,ґЁ·ўБътю,2017-10-09,135.6428,136.189,131.2731,133.64,29902194,
002312.SZ,ґЁ·ўБътю,2017-10-10,133.458,133.458,131.091,132.1835,22909987,
002312.SZ,ґЁ·ўБътю,2017-10-11,132.1835,136.9173,132.1835,136.3711,30678690,
002312.SZ,ґЁ·ўБътю,2017-10-12,136.5532,137.4635,133.458,134.9145,22260345,
002312.SZ,ґЁ·ўБътю,2017-10-13,134.3683,135.6428,132.3655,133.458,20276090,
002312.SZ,ґЁ·ўБътю,2017-10-16,133.2759,135.2787,131.2731,132.1835,22001908,
002312.SZ,ґЁ·ўБътю,2017-10-17,132.0014,133.8221,131.4552,132.5476,14545021,
002312.SZ,ґЁ·ўБътю,2017-10-18,132.5476,133.0938,125.993,125.993,39700043,
002312.SZ,ґЁ·ўБътю,2017-10-19,123.0799,125.2648,119.6206,119.6206,39167569,
002312.SZ,ґЁ·ўБътю,2017-10-20,117.7999,122.3516,115.0688,121.4413,26759251,
002312.SZ,ґЁ·ўБътю,2017-10-23,120.3489,123.262,119.8026,121.4413,18820936,
002312.SZ,ґЁ·ўБътю,2017-10-24,121.4413,122.5337,116.5254,120.5309,18935063,
002312.SZ,ґЁ·ўБътю,2017-10-25,120.5309,126.5393,119.8026,126.5393,28345411,
002312.SZ,ґЁ·ўБътю,2017-10-26,126.7213,127.0855,123.0799,124.3544,27003550,
002312.SZ,ґЁ·ўБътю,2017-10-27,124.3544,127.0855,123.8082,124.3544,15920858,
002312.SZ,ґЁ·ўБътю,2017-10-30,122.7158,123.8082,118.164,118.164,27305847,
002312.SZ,ґЁ·ўБътю,2017-10-31,117.2536,120.713,117.2536,119.9847,12061847,
002312.SZ,ґЁ·ўБътю,2017-11-01,119.4385,120.3489,117.7999,118.7102,12041191,
002312.SZ,ґЁ·ўБътю,2017-11-02,118.3461,118.7102,113.6122,113.9764,21560276,
002312.SZ,ґЁ·ўБътю,2017-11-03,114.8867,117.0716,111.4274,115.0688,17014979,
002312.SZ,ґЁ·ўБътю,2017-11-06,114.8867,117.9819,114.3405,117.4357,11628429,
002312.SZ,ґЁ·ўБътю,2017-11-07,117.9819,117.9819,116.3433,117.6178,9536127,
002312.SZ,ґЁ·ўБътю,2017-11-08,118.3461,122.7158,117.4357,120.1668,18684889,
002312.SZ,ґЁ·ўБътю,2017-11-09,120.713,125.0827,119.8026,123.8082,27325763,
002312.SZ,ґЁ·ўБътю,2017-11-10,124.7186,127.0855,122.5337,123.6261,29788047,
002312.SZ,ґЁ·ўБътю,2017-11-13,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-14,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-15,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-16,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-17,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-20,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-21,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-22,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-23,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-24,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-27,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-28,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-29,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-11-30,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-01,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-04,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-05,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-06,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-07,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-08,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-11,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-12,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-13,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-14,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-15,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-18,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-19,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-20,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-21,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-22,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-25,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-26,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-27,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-28,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2017-12-29,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-02,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-03,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-04,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-05,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-08,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-09,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-10,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-11,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-12,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-15,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-16,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-17,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-18,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-19,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-22,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-23,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-24,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-25,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-26,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-29,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-30,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-01-31,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-01,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-02,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-05,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-06,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-07,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-08,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-09,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-12,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-13,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-14,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-22,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-23,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-26,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-27,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-02-28,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-01,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-02,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-05,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-06,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-07,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-08,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-09,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-12,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-13,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-14,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-15,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-16,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-19,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-20,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-21,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-22,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-23,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-26,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-27,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-28,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-29,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-03-30,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-02,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-03,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-04,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-09,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-10,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-11,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-12,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-13,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-16,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-17,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-18,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-19,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-20,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-23,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-24,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-25,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-26,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-04-27,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-05-02,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-05-03,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-05-04,123.6261,123.6261,123.6261,123.6261,0,
002312.SZ,ґЁ·ўБътю,2018-05-07,117.4357,117.4357,117.4357,117.4357,546400,
002312.SZ,ґЁ·ўБътю,2018-05-08,117.4357,117.4357,117.4357,117.4357,0,
002312.SZ,ґЁ·ўБътю,2018-05-09,105.7832,108.8784,105.7832,105.7832,79344859,
002312.SZ,ґЁ·ўБътю,2018-05-10,101.9597,102.3238,97.59,98.3183,57867355,
002312.SZ,ґЁ·ўБътю,2018-05-11,99.0466,102.688,98.3183,99.4107,31543521,
002312.SZ,ґЁ·ўБътю,2018-05-14,98.3183,99.0466,94.8589,95.4051,29708690,
002312.SZ,ґЁ·ўБътю,2018-05-15,95.041,95.9514,93.9486,95.4051,17906780,
002312.SZ,ґЁ·ўБътю,2018-05-16,95.041,100.139,93.9486,97.2258,27539154,
002312.SZ,ґЁ·ўБътю,2018-05-17,96.6796,99.0466,95.9514,96.3155,16839200,
002312.SZ,ґЁ·ўБътю,2018-05-18,96.8617,97.0438,94.6769,95.4051,13158300,
002312.SZ,ґЁ·ўБътю,2018-05-21,95.7693,97.4079,95.041,96.1334,13212850,
002312.SZ,ґЁ·ўБътю,2018-05-22,95.7693,96.4976,94.6769,95.4051,14195567,
002312.SZ,ґЁ·ўБътю,2018-05-23,95.041,95.4051,93.2203,93.2203,16550350,
002312.SZ,ґЁ·ўБътю,2018-05-24,93.0382,93.5844,90.8534,91.2175,18523249,
002312.SZ,ґЁ·ўБътю,2018-05-25,91.0354,92.1279,88.3044,88.4864,19096375,
002312.SZ,ґЁ·ўБътю,2018-05-28,88.3044,89.2147,80.1112,82.8423,34131384,
002312.SZ,ґЁ·ўБътю,2018-05-29,81.9319,83.5705,80.4753,81.5678,17726471,
002312.SZ,ґЁ·ўБътю,2018-05-30,80.4753,80.4753,73.3746,73.5566,33459227,
002312.SZ,ґЁ·ўБътю,2018-05-31,74.6491,75.1953,73.0104,74.2849,21572987,
002312.SZ,ґЁ·ўБътю,2018-06-01,73.9208,81.5678,73.5566,76.4698,27885594,
002312.SZ,ґЁ·ўБътю,2018-06-04,76.4698,79.565,75.5594,76.2877,16836132,
002312.SZ,ґЁ·ўБътю,2018-06-05,76.2877,78.6546,75.5594,78.2905,16676355,
002312.SZ,ґЁ·ўБътю,2018-06-06,78.1084,79.3829,77.3801,78.1084,13134771,
002312.SZ,ґЁ·ўБътю,2018-06-07,78.4725,79.9291,77.5622,78.8367,15287826,
002312.SZ,ґЁ·ўБътю,2018-06-08,78.8367,78.8367,75.1953,77.9263,16416603,
002312.SZ,ґЁ·ўБътю,2018-06-11,77.9263,77.9263,76.1056,77.3801,9110653,
002312.SZ,ґЁ·ўБътю,2018-06-12,77.1981,78.4725,76.6518,77.3801,8076621,
002312.SZ,ґЁ·ўБътю,2018-06-13,77.3801,77.3801,74.1028,74.1028,16029083,
002312.SZ,ґЁ·ўБътю,2018-06-14,74.1028,75.0132,73.1925,73.3746,11738373,
002312.SZ,ґЁ·ўБътю,2018-06-15,74.1028,74.467,69.1869,69.7331,19328178,
002312.SZ,ґЁ·ўБътю,2018-06-19,68.6407,69.0049,62.8145,62.8145,24503162,
002312.SZ,ґЁ·ўБътю,2018-06-20,61.54,63.1786,59.7192,61.722,17352968,
002312.SZ,ґЁ·ўБътю,2018-06-21,61.9041,62.8145,58.991,59.3551,19547654,
002312.SZ,ґЁ·ўБътю,2018-06-22,59.5372,65.1814,58.6268,63.1786,26839303,
002312.SZ,ґЁ·ўБътю,2018-06-25,62.8145,63.1786,61.3579,61.54,15883586,
002312.SZ,ґЁ·ўБътю,2018-06-26,60.8117,67.7304,60.4475,67.7304,27155776,
002312.SZ,ґЁ·ўБътю,2018-06-27,69.5511,69.9152,66.4559,67.1842,28136386,
002312.SZ,ґЁ·ўБътю,2018-06-28,66.6379,68.0945,64.6352,65.9097,18523915,
002312.SZ,ґЁ·ўБътю,2018-06-29,65.9097,70.6435,65.3634,67.7304,22629330,
002312.SZ,ґЁ·ўБътю,2018-07-02,67.5483,69.9152,66.82,67.3662,25589327,
002312.SZ,ґЁ·ўБътю,2018-07-03,67.0021,69.5511,66.2738,69.1869,22808617,
002312.SZ,ґЁ·ўБътю,2018-07-04,68.8228,68.8228,65.7276,66.82,18366642,
002312.SZ,ґЁ·ўБътю,2018-07-05,65.9097,67.7304,61.722,62.0862,23886300,
002312.SZ,ґЁ·ўБътю,2018-07-06,62.0862,68.2766,61.1758,64.9993,30512179,
002312.SZ,ґЁ·ўБътю,2018-07-09,64.4531,66.0917,64.0889,65.3634,16838977,
002312.SZ,ґЁ·ўБътю,2018-07-10,65.7276,65.9097,63.3607,64.0889,16103114,
002312.SZ,ґЁ·ўБътю,2018-07-11,63.3607,63.3607,58.991,60.2655,24689056,
002312.SZ,ґЁ·ўБътю,2018-07-12,60.0834,63.1786,60.0834,62.4503,17388461,
002312.SZ,ґЁ·ўБътю,2018-07-13,62.4503,63.1786,61.3579,61.54,13352483,
002312.SZ,ґЁ·ўБътю,2018-07-16,62.6324,64.0889,61.722,62.2682,12247550,
002312.SZ,ґЁ·ўБътю,2018-07-17,61.54,63.3607,61.54,62.8145,13355468,
002312.SZ,ґЁ·ўБътю,2018-07-18,62.9965,68.2766,62.6324,63.3607,25126282,
002312.SZ,ґЁ·ўБътю,2018-07-19,63.7248,65.5455,62.2682,62.8145,16594511,
002312.SZ,ґЁ·ўБътю,2018-07-20,62.4503,63.1786,60.4475,62.8145,16277350,
002312.SZ,ґЁ·ўБътю,2018-07-23,62.4503,63.9069,62.2682,63.1786,12829668,
002312.SZ,ґЁ·ўБътю,2018-07-24,63.1786,65.9097,63.1786,64.9993,21118215,
002312.SZ,ґЁ·ўБътю,2018-07-25,65.5455,70.0973,65.3634,67.0021,36108701,
002312.SZ,ґЁ·ўБътю,2018-07-26,67.3662,71.1897,67.0021,70.0973,43917236,
002312.SZ,ґЁ·ўБътю,2018-07-27,70.0973,70.2794,67.3662,67.3662,30143150,
002312.SZ,ґЁ·ўБътю,2018-07-30,67.1842,67.1842,64.9993,65.3634,19380509,
002312.SZ,ґЁ·ўБътю,2018-07-31,65.5455,67.1842,65.1814,65.9097,14187116,
002312.SZ,ґЁ·ўБътю,2018-08-01,65.9097,66.6379,64.0889,64.0889,14350265,
002312.SZ,ґЁ·ўБътю,2018-08-02,63.5427,63.7248,60.0834,62.0862,20967737,
002312.SZ,ґЁ·ўБътю,2018-08-03,61.9041,62.6324,61.3579,61.54,9414600,
002312.SZ,ґЁ·ўБътю,2018-08-06,61.722,62.2682,59.7192,59.9013,10652963,
002312.SZ,ґЁ·ўБътю,2018-08-07,60.6296,61.9041,59.7192,61.722,12087241,
002312.SZ,ґЁ·ўБътю,2018-08-08,61.722,67.1842,61.54,62.8145,21356922,
