´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
002561.SZ,Ðì¼Ò»ã,2015-01-05,13.6239,14.032,13.6013,13.964,4500734,
002561.SZ,Ðì¼Ò»ã,2015-01-06,13.8733,14.2133,13.7486,14.1113,5435571,
002561.SZ,Ðì¼Ò»ã,2015-01-07,14.0886,14.2813,13.964,14.1793,4345934,
002561.SZ,Ðì¼Ò»ã,2015-01-08,14.1113,14.236,13.8506,13.8506,3591007,
002561.SZ,Ðì¼Ò»ã,2015-01-09,13.7826,13.964,13.6579,13.6693,3783200,
002561.SZ,Ðì¼Ò»ã,2015-01-12,13.6013,13.6013,13.2952,13.3746,3476923,
002561.SZ,Ðì¼Ò»ã,2015-01-13,13.3406,13.5106,13.3406,13.4879,1937261,
002561.SZ,Ðì¼Ò»ã,2015-01-14,13.4766,13.5332,13.3292,13.3972,2031994,
002561.SZ,Ðì¼Ò»ã,2015-01-15,13.3972,13.998,13.3406,13.9753,4210788,
002561.SZ,Ðì¼Ò»ã,2015-01-16,13.9413,14.0433,13.8279,13.8733,2632541,
002561.SZ,Ðì¼Ò»ã,2015-01-19,13.5899,13.998,13.3746,13.4539,4514727,
002561.SZ,Ðì¼Ò»ã,2015-01-20,13.5106,13.8733,13.5106,13.8733,3279709,
002561.SZ,Ðì¼Ò»ã,2015-01-21,13.9186,14.236,13.8619,14.2246,6031911,
002561.SZ,Ðì¼Ò»ã,2015-01-22,14.2246,14.3947,14.1453,14.3607,6060035,
002561.SZ,Ðì¼Ò»ã,2015-01-23,14.474,14.95,14.202,14.508,8879203,
002561.SZ,Ðì¼Ò»ã,2015-01-26,14.508,15.0861,14.372,14.9954,11622727,
002561.SZ,Ðì¼Ò»ã,2015-01-27,15.0067,15.0521,14.5533,14.746,8432095,
002561.SZ,Ðì¼Ò»ã,2015-01-28,14.78,15.1767,14.6894,14.814,7914852,
002561.SZ,Ðì¼Ò»ã,2015-01-29,14.61,14.7234,14.4853,14.5193,4546597,
002561.SZ,Ðì¼Ò»ã,2015-01-30,14.5307,14.6894,14.27,14.304,3870326,
002561.SZ,Ðì¼Ò»ã,2015-02-02,14.1906,14.576,14.168,14.4287,5229887,
002561.SZ,Ðì¼Ò»ã,2015-02-03,14.4967,14.7574,14.4173,14.7234,4782426,
002561.SZ,Ðì¼Ò»ã,2015-02-04,14.746,14.814,14.3947,14.3947,4117573,
002561.SZ,Ðì¼Ò»ã,2015-02-05,14.5193,14.5533,14.2587,14.3153,3397526,
002561.SZ,Ðì¼Ò»ã,2015-02-06,14.2246,14.406,14.202,14.2473,2877896,
002561.SZ,Ðì¼Ò»ã,2015-02-09,14.2473,14.2813,13.6919,13.7259,3444326,
002561.SZ,Ðì¼Ò»ã,2015-02-10,13.7259,13.9413,13.6239,13.93,2579707,
002561.SZ,Ðì¼Ò»ã,2015-02-11,13.9413,13.9753,13.8393,13.9186,2210414,
002561.SZ,Ðì¼Ò»ã,2015-02-12,13.964,14.1453,13.9186,14.1113,2265125,
002561.SZ,Ðì¼Ò»ã,2015-02-13,14.168,14.338,14.0773,14.2587,3249271,
002561.SZ,Ðì¼Ò»ã,2015-02-16,14.2587,14.508,14.1,14.4513,3159227,
002561.SZ,Ðì¼Ò»ã,2015-02-17,14.4967,14.6894,14.4173,14.5647,3651793,
002561.SZ,Ðì¼Ò»ã,2015-02-25,14.5307,14.5987,14.406,14.4173,2782110,
002561.SZ,Ðì¼Ò»ã,2015-02-26,14.4513,14.644,14.3947,14.4967,5768692,
002561.SZ,Ðì¼Ò»ã,2015-02-27,14.474,14.6667,14.4627,14.6667,4813839,
002561.SZ,Ðì¼Ò»ã,2015-03-02,14.7687,14.7914,14.6327,14.7687,5213681,
002561.SZ,Ðì¼Ò»ã,2015-03-03,14.7347,14.7687,14.508,14.5193,5438663,
002561.SZ,Ðì¼Ò»ã,2015-03-04,14.508,14.9954,14.4627,14.9841,11151740,
002561.SZ,Ðì¼Ò»ã,2015-03-05,14.9614,15.2334,14.8254,15.2334,11713209,
002561.SZ,Ðì¼Ò»ã,2015-03-06,15.1427,15.3468,14.882,15.0521,9215720,
002561.SZ,Ðì¼Ò»ã,2015-03-09,15.0861,15.2107,14.8254,15.1201,6902612,
002561.SZ,Ðì¼Ò»ã,2015-03-10,15.1201,15.4714,15.0974,15.1654,8203936,
002561.SZ,Ðì¼Ò»ã,2015-03-11,15.2107,15.3014,14.916,15.0067,6778701,
002561.SZ,Ðì¼Ò»ã,2015-03-12,14.9954,15.3014,14.9614,15.0181,5782778,
002561.SZ,Ðì¼Ò»ã,2015-03-13,15.0407,15.5054,15.0407,15.4828,8211203,
002561.SZ,Ðì¼Ò»ã,2015-03-16,15.6414,15.9701,15.5168,15.8115,11994628,
002561.SZ,Ðì¼Ò»ã,2015-03-17,15.8681,15.9588,15.5281,15.7208,11488123,
002561.SZ,Ðì¼Ò»ã,2015-03-18,15.7208,16.4235,15.6641,16.2875,13419297,
002561.SZ,Ðì¼Ò»ã,2015-03-19,16.4575,17.2283,16.4462,16.8769,21780740,
002561.SZ,Ðì¼Ò»ã,2015-03-20,16.8316,17.0922,16.5709,16.9222,9672584,
