代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920810.BJ,春光智能,2022-12-16,9.28,9.5,8.84,9.5,4896388,
920810.BJ,春光智能,2022-12-19,8.99,9.01,8.86,8.91,1178060,
920810.BJ,春光智能,2022-12-20,8.88,8.88,8.68,8.79,518258,
920810.BJ,春光智能,2022-12-21,8.79,8.79,8.56,8.6,416535,
920810.BJ,春光智能,2022-12-22,8.59,8.64,8.32,8.52,447597,
920810.BJ,春光智能,2022-12-23,8.42,8.42,8.22,8.34,319348,
920810.BJ,春光智能,2022-12-26,8.2,8.34,8.2,8.28,139316,
920810.BJ,春光智能,2022-12-27,8.29,8.42,8.24,8.4,160277,
920810.BJ,春光智能,2022-12-28,8.33,8.4,8.27,8.35,111429,
920810.BJ,春光智能,2022-12-29,8.22,8.38,8.22,8.35,162973,
920810.BJ,春光智能,2022-12-30,8.3,8.34,8.26,8.33,111977,
920810.BJ,春光智能,2023-01-03,8.43,8.43,8.33,8.4,100524,
920810.BJ,春光智能,2023-01-04,8.28,8.39,8.27,8.33,131501,
920810.BJ,春光智能,2023-01-05,8.35,8.44,8.33,8.39,190403,
920810.BJ,春光智能,2023-01-06,8.44,8.44,8.31,8.33,149684,
920810.BJ,春光智能,2023-01-09,8.27,8.38,8.27,8.3,101009,
920810.BJ,春光智能,2023-01-10,8.31,8.31,8.24,8.25,191786,
920810.BJ,春光智能,2023-01-11,8.33,8.33,8.23,8.24,93267,
920810.BJ,春光智能,2023-01-12,8.24,8.25,8.21,8.24,94198,
920810.BJ,春光智能,2023-01-13,8.35,8.35,8.22,8.28,142675,
920810.BJ,春光智能,2023-01-16,8.27,8.33,8.27,8.31,149713,
920810.BJ,春光智能,2023-01-17,8.29,8.36,8.23,8.32,145917,
920810.BJ,春光智能,2023-01-18,8.34,8.35,8.29,8.33,95877,
920810.BJ,春光智能,2023-01-19,8.32,8.36,8.31,8.36,90417,
920810.BJ,春光智能,2023-01-20,8.36,8.42,8.36,8.41,104936,
920810.BJ,春光智能,2023-01-30,8.43,8.48,8.4,8.43,180711,
920810.BJ,春光智能,2023-01-31,8.41,8.83,8.41,8.81,1158329,
920810.BJ,春光智能,2023-02-01,8.83,9.17,8.73,8.9,1140546,
920810.BJ,春光智能,2023-02-02,8.89,8.89,8.72,8.75,418687,
920810.BJ,春光智能,2023-02-03,8.75,8.81,8.68,8.77,242991,
920810.BJ,春光智能,2023-02-06,8.72,8.8,8.58,8.64,297021,
920810.BJ,春光智能,2023-02-07,8.64,8.73,8.62,8.66,209791,
920810.BJ,春光智能,2023-02-08,8.67,8.67,8.57,8.61,191980,
920810.BJ,春光智能,2023-02-09,8.59,8.74,8.59,8.71,187230,
920810.BJ,春光智能,2023-02-10,8.7,8.74,8.64,8.74,143514,
920810.BJ,春光智能,2023-02-13,8.74,8.8,8.72,8.78,103644,
920810.BJ,春光智能,2023-02-14,8.81,8.81,8.7,8.73,149517,
920810.BJ,春光智能,2023-02-15,8.7,8.76,8.65,8.67,138884,
920810.BJ,春光智能,2023-02-16,8.73,8.73,8.58,8.6,242674,
920810.BJ,春光智能,2023-02-17,8.62,8.78,8.61,8.72,156712,
920810.BJ,春光智能,2023-02-20,8.8,8.81,8.7,8.73,439923,
920810.BJ,春光智能,2023-02-21,8.71,8.78,8.66,8.69,154515,
920810.BJ,春光智能,2023-02-22,8.7,8.73,8.59,8.59,297032,
920810.BJ,春光智能,2023-02-23,8.59,8.64,8.56,8.57,172849,
920810.BJ,春光智能,2023-02-24,8.64,8.64,8.57,8.59,57147,
920810.BJ,春光智能,2023-02-27,8.59,8.59,8.42,8.49,134586,
920810.BJ,春光智能,2023-02-28,8.45,8.53,8.45,8.48,137603,
920810.BJ,春光智能,2023-03-01,8.51,8.56,8.4,8.48,188491,
920810.BJ,春光智能,2023-03-02,8.48,8.5,8.45,8.48,42403,
920810.BJ,春光智能,2023-03-03,8.45,8.49,8.43,8.46,68479,
920810.BJ,春光智能,2023-03-06,8.46,8.48,8.43,8.43,51151,
920810.BJ,春光智能,2023-03-07,8.44,8.44,8.33,8.36,156090,
920810.BJ,春光智能,2023-03-08,8.36,8.4,8.3,8.34,122199,
920810.BJ,春光智能,2023-03-09,8.31,8.44,8.28,8.38,67957,
920810.BJ,春光智能,2023-03-10,8.38,8.38,8.29,8.33,94014,
920810.BJ,春光智能,2023-03-13,8.29,8.34,8.29,8.3,61200,
920810.BJ,春光智能,2023-03-14,8.3,8.3,8.2,8.21,145741,
920810.BJ,春光智能,2023-03-15,8.27,8.3,8.21,8.26,119784,
920810.BJ,春光智能,2023-03-16,8.21,8.24,8.17,8.19,203784,
920810.BJ,春光智能,2023-03-17,8.25,8.25,8.16,8.2,94053,
920810.BJ,春光智能,2023-03-20,8.16,8.19,8.15,8.16,80596,
920810.BJ,春光智能,2023-03-21,8.15,8.26,8.15,8.25,58191,
920810.BJ,春光智能,2023-03-22,8.27,8.31,8.25,8.27,64001,
920810.BJ,春光智能,2023-03-23,8.25,8.26,8.23,8.24,36177,
920810.BJ,春光智能,2023-03-24,8.24,8.27,8.2,8.25,43351,
920810.BJ,春光智能,2023-03-27,8.2,8.3,8.2,8.25,43900,
920810.BJ,春光智能,2023-03-28,8.22,8.27,8.22,8.27,32200,
920810.BJ,春光智能,2023-03-29,8.3,8.33,8.22,8.3,38703,
920810.BJ,春光智能,2023-03-30,8.23,8.33,8.22,8.24,81140,
920810.BJ,春光智能,2023-03-31,8.19,8.23,8.18,8.2,89715,
920810.BJ,春光智能,2023-04-03,8.23,8.23,8.18,8.18,42210,
920810.BJ,春光智能,2023-04-04,8.25,8.25,8.16,8.18,53100,
920810.BJ,春光智能,2023-04-06,8.17,8.2,8.14,8.17,60107,
920810.BJ,春光智能,2023-04-07,8.16,8.21,8.14,8.17,99479,
920810.BJ,春光智能,2023-04-10,8.17,8.18,8.12,8.15,44789,
920810.BJ,春光智能,2023-04-11,8.15,8.15,8.09,8.13,175802,
