代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688696.SH,极米科技,2021-03-03,511.11,611.15,510,530.01,8528158,
688696.SH,极米科技,2021-03-04,500,583.48,486,528,4195131,
688696.SH,极米科技,2021-03-05,528.05,615,526,610,3553538,
688696.SH,极米科技,2021-03-08,613,622.77,510,510,3567472,
688696.SH,极米科技,2021-03-09,487,535.88,472.01,485,2418224,
688696.SH,极米科技,2021-03-10,500,528.88,491.11,510,1942575,
688696.SH,极米科技,2021-03-11,500.6,522.6,477,504,1995951,
688696.SH,极米科技,2021-03-12,496,518.13,485,493.11,1465786,
688696.SH,极米科技,2021-03-15,489,491,445,445,1618463,
688696.SH,极米科技,2021-03-16,445,475,441.5,460,892473,
688696.SH,极米科技,2021-03-17,455,507,450.06,507,1037283,
688696.SH,极米科技,2021-03-18,508.52,522.8,496.5,505,853279,
688696.SH,极米科技,2021-03-19,495.67,500.59,481.48,490,585804,
688696.SH,极米科技,2021-03-22,515,515,481.3,484,688184,
688696.SH,极米科技,2021-03-23,480.01,484.15,460,462.07,699723,
688696.SH,极米科技,2021-03-24,452.48,475,450,453,614204,
688696.SH,极米科技,2021-03-25,448,460.95,445.03,459.66,410741,
688696.SH,极米科技,2021-03-26,455,491.78,455,473.7,730965,
688696.SH,极米科技,2021-03-29,476.11,493,472,485.1,658689,
688696.SH,极米科技,2021-03-30,480,514.89,477.01,485.01,798034,
688696.SH,极米科技,2021-03-31,480.01,491.22,462.64,462.91,458361,
688696.SH,极米科技,2021-04-01,461,472,450.01,463.93,497094,
688696.SH,极米科技,2021-04-02,463.71,495.01,461,477,584831,
688696.SH,极米科技,2021-04-06,476.97,529.9,468.9,521,934662,
688696.SH,极米科技,2021-04-07,536,588.18,536,560.99,1651836,
688696.SH,极米科技,2021-04-08,570.96,605,545,581,1146068,
688696.SH,极米科技,2021-04-09,577,615.8,575,593.54,685737,
688696.SH,极米科技,2021-04-12,603.09,603.5,549.91,558.88,672159,
688696.SH,极米科技,2021-04-13,557.9,572.8,550.63,552,453164,
688696.SH,极米科技,2021-04-14,554.38,584.99,550.05,557.6,528369,
688696.SH,极米科技,2021-04-15,558,560.01,531.27,536.63,472390,
688696.SH,极米科技,2021-04-16,541.39,583,541.39,577.1,695105,
688696.SH,极米科技,2021-04-19,579.8,583.58,555.55,575,465526,
688696.SH,极米科技,2021-04-20,570.01,596.4,561,590.1,513133,
688696.SH,极米科技,2021-04-21,585.02,586,565.75,574.99,363289,
688696.SH,极米科技,2021-04-22,574.65,592.3,561.2,591.35,456397,
688696.SH,极米科技,2021-04-23,595.98,646.8,595.98,623.5,884882,
688696.SH,极米科技,2021-04-26,630.57,677.92,604.91,658,786598,
688696.SH,极米科技,2021-04-27,650,668,631,654.13,465614,
688696.SH,极米科技,2021-04-28,654,718,650.18,707.18,744885,
688696.SH,极米科技,2021-04-29,694.05,718.98,691.9,697.5,473928,
688696.SH,极米科技,2021-04-30,702.8,733,692.21,698,558120,
688696.SH,极米科技,2021-05-06,707.61,733,689.16,696,421583,
688696.SH,极米科技,2021-05-07,700,705,625,629.8,896314,
688696.SH,极米科技,2021-05-10,625.15,637.54,598.5,615,620674,
688696.SH,极米科技,2021-05-11,611.56,615,591.37,598,540467,
688696.SH,极米科技,2021-05-12,594.33,644.3,593,636,558642,
688696.SH,极米科技,2021-05-13,629.9,644.9,598.8,630.5,484235,
688696.SH,极米科技,2021-05-14,628,684.9,620,668.37,656298,
688696.SH,极米科技,2021-05-17,665,731,662,727.88,643987,
688696.SH,极米科技,2021-05-18,710,749,710,740.29,440140,
688696.SH,极米科技,2021-05-19,735.89,739.99,696.79,698.1,516412,
688696.SH,极米科技,2021-05-20,689.5,735,688.89,722.18,427689,
688696.SH,极米科技,2021-05-21,722.18,725.8,695,706,306215,
688696.SH,极米科技,2021-05-24,700.01,721,678.59,700,285136,
688696.SH,极米科技,2021-05-25,698,720.33,690.1,706,361271,
688696.SH,极米科技,2021-05-26,698.5829,705.5888,659.4943,692.5693,578223,
688696.SH,极米科技,2021-05-27,685.5534,721.4347,671.5817,720.6328,409483,
688696.SH,极米科技,2021-05-28,720.6328,733.6523,692.1483,708.4051,370488,
688696.SH,极米科技,2021-05-31,710.6101,746.8723,693.5916,734.4341,439379,
688696.SH,极米科技,2021-06-01,724.2711,766.7373,723.3791,732.4596,390576,
688696.SH,极米科技,2021-06-02,723.8,737.2705,682.3461,683.5488,580827,
688696.SH,极米科技,2021-06-03,683.6591,708.6056,683.649,688.47,308848,
688696.SH,极米科技,2021-06-04,689.7328,721.5349,679.2391,710.6302,419969,
688696.SH,极米科技,2021-06-07,707.1022,770.3956,694.5738,767.5391,583640,
688696.SH,极米科技,2021-06-08,760.7237,774.8858,741.9111,758.7091,429753,
688696.SH,极米科技,2021-06-09,766.7373,767.7396,731.6578,749.1775,393766,
688696.SH,极米科技,2021-06-10,749.6987,768.2407,726.6465,757.7169,370733,
688696.SH,极米科技,2021-06-11,757.7269,776.1988,729.9339,758.7191,512321,
688696.SH,极米科技,2021-06-15,763.6403,766.136,738.4733,743.6851,333853,
688696.SH,极米科技,2021-06-16,749.0973,757.7269,714.8097,719.6306,312307,
688696.SH,极米科技,2021-06-17,712.6748,743.6851,709.9887,728.641,348070,
688696.SH,极米科技,2021-06-18,731.6578,785.7805,728.641,783.7759,488306,
688696.SH,极米科技,2021-06-21,787.9955,859.9485,779.7668,847.9012,647667,
