╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
920871.BJ,еиль╤Ш,2022-10-14,5.94,6.1,5.91,5.95,1300545,
920871.BJ,еиль╤Ш,2022-10-17,5.99,6.05,5.9,5.97,1063989,
920871.BJ,еиль╤Ш,2022-10-18,6,6.25,5.91,6.24,1817074,
920871.BJ,еиль╤Ш,2022-10-19,6.2,6.24,6.05,6.09,1253749,
920871.BJ,еиль╤Ш,2022-10-20,6,6.13,5.98,6.04,1158281,
920871.BJ,еиль╤Ш,2022-10-21,6.05,6.05,5.95,5.96,688437,
920871.BJ,еиль╤Ш,2022-10-24,5.93,5.98,5.62,5.68,1135253,
920871.BJ,еиль╤Ш,2022-10-25,5.68,5.85,5.6,5.84,1303559,
920871.BJ,еиль╤Ш,2022-10-26,5.84,5.85,5.77,5.78,711677,
920871.BJ,еиль╤Ш,2022-10-27,5.78,5.78,5.61,5.62,910537,
920871.BJ,еиль╤Ш,2022-10-28,5.61,5.62,5.52,5.53,549776,
920871.BJ,еиль╤Ш,2022-10-31,5.54,5.6,5.45,5.52,500187,
920871.BJ,еиль╤Ш,2022-11-01,5.59,5.67,5.54,5.64,294804,
920871.BJ,еиль╤Ш,2022-11-02,5.7,5.7,5.63,5.65,328448,
920871.BJ,еиль╤Ш,2022-11-03,5.65,5.98,5.6,5.71,533262,
920871.BJ,еиль╤Ш,2022-11-04,5.67,5.79,5.67,5.74,863168,
920871.BJ,еиль╤Ш,2022-11-07,5.67,5.77,5.67,5.73,649976,
920871.BJ,еиль╤Ш,2022-11-08,5.76,5.76,5.7,5.73,441928,
920871.BJ,еиль╤Ш,2022-11-09,5.62,5.74,5.62,5.69,356841,
920871.BJ,еиль╤Ш,2022-11-10,5.66,5.68,5.62,5.63,242206,
920871.BJ,еиль╤Ш,2022-11-11,5.65,5.73,5.65,5.67,420616,
920871.BJ,еиль╤Ш,2022-11-14,5.68,5.76,5.66,5.68,275512,
920871.BJ,еиль╤Ш,2022-11-15,5.69,5.72,5.66,5.71,276619,
920871.BJ,еиль╤Ш,2022-11-16,5.69,5.71,5.66,5.67,349967,
920871.BJ,еиль╤Ш,2022-11-17,5.68,5.68,5.64,5.67,333160,
920871.BJ,еиль╤Ш,2022-11-18,5.66,5.69,5.64,5.65,201001,
920871.BJ,еиль╤Ш,2022-11-21,5.75,5.97,5.69,5.83,1444635,
920871.BJ,еиль╤Ш,2022-11-22,5.79,5.84,5.7,5.76,549400,
920871.BJ,еиль╤Ш,2022-11-23,5.77,5.77,5.69,5.73,301530,
920871.BJ,еиль╤Ш,2022-11-24,5.71,5.74,5.71,5.73,231841,
920871.BJ,еиль╤Ш,2022-11-25,5.71,5.74,5.66,5.66,303833,
920871.BJ,еиль╤Ш,2022-11-28,5.71,5.71,5.63,5.66,261659,
920871.BJ,еиль╤Ш,2022-11-29,5.66,5.69,5.66,5.67,145496,
920871.BJ,еиль╤Ш,2022-11-30,5.67,5.69,5.6,5.67,365233,
920871.BJ,еиль╤Ш,2022-12-01,5.69,5.74,5.65,5.65,150055,
920871.BJ,еиль╤Ш,2022-12-02,5.67,5.68,5.63,5.66,203523,
920871.BJ,еиль╤Ш,2022-12-05,5.63,5.69,5.63,5.69,334461,
920871.BJ,еиль╤Ш,2022-12-06,5.66,5.69,5.64,5.64,278399,
920871.BJ,еиль╤Ш,2022-12-07,5.62,5.64,5.58,5.59,359830,
920871.BJ,еиль╤Ш,2022-12-08,5.54,5.59,5.51,5.54,256989,
920871.BJ,еиль╤Ш,2022-12-09,5.55,5.62,5.52,5.55,135016,
920871.BJ,еиль╤Ш,2022-12-12,5.67,5.67,5.5,5.53,220881,
920871.BJ,еиль╤Ш,2022-12-13,5.53,5.54,5.51,5.53,98015,
920871.BJ,еиль╤Ш,2022-12-14,5.52,5.53,5.51,5.53,118846,
920871.BJ,еиль╤Ш,2022-12-15,5.51,5.54,5.5,5.54,170810,
920871.BJ,еиль╤Ш,2022-12-16,5.5,5.52,5.46,5.48,214777,
920871.BJ,еиль╤Ш,2022-12-19,5.47,5.47,5.28,5.31,577346,
920871.BJ,еиль╤Ш,2022-12-20,5.31,5.31,5.26,5.27,114015,
920871.BJ,еиль╤Ш,2022-12-21,5.34,5.39,5.13,5.14,266800,
920871.BJ,еиль╤Ш,2022-12-22,5.12,5.18,5.08,5.09,98814,
920871.BJ,еиль╤Ш,2022-12-23,5.02,5.09,4.9,4.9,532574,
920871.BJ,еиль╤Ш,2022-12-26,4.88,4.9,4.87,4.89,253412,
920871.BJ,еиль╤Ш,2022-12-27,4.89,4.96,4.88,4.91,56692,
920871.BJ,еиль╤Ш,2022-12-28,5.06,5.06,4.91,4.91,44827,
920871.BJ,еиль╤Ш,2022-12-29,4.9,4.94,4.87,4.87,30227,
920871.BJ,еиль╤Ш,2022-12-30,4.88,4.94,4.88,4.89,14902,
920871.BJ,еиль╤Ш,2023-01-03,4.87,4.93,4.87,4.93,80523,
920871.BJ,еиль╤Ш,2023-01-04,4.93,4.98,4.9,4.9,151561,
920871.BJ,еиль╤Ш,2023-01-05,4.91,4.96,4.91,4.93,94586,
920871.BJ,еиль╤Ш,2023-01-06,4.96,4.96,4.91,4.93,137687,
920871.BJ,еиль╤Ш,2023-01-09,4.9,4.95,4.9,4.92,36023,
920871.BJ,еиль╤Ш,2023-01-10,4.92,4.92,4.88,4.89,58301,
920871.BJ,еиль╤Ш,2023-01-11,4.89,4.94,4.88,4.91,75302,
920871.BJ,еиль╤Ш,2023-01-12,4.95,4.95,4.86,4.91,54496,
920871.BJ,еиль╤Ш,2023-01-13,4.93,4.93,4.88,4.91,61006,
920871.BJ,еиль╤Ш,2023-01-16,4.89,4.91,4.89,4.91,63454,
920871.BJ,еиль╤Ш,2023-01-17,4.92,4.92,4.87,4.87,98485,
920871.BJ,еиль╤Ш,2023-01-18,4.91,4.92,4.88,4.9,69085,
920871.BJ,еиль╤Ш,2023-01-19,4.89,4.92,4.89,4.92,52787,
920871.BJ,еиль╤Ш,2023-01-20,4.94,4.96,4.91,4.95,169234,
920871.BJ,еиль╤Ш,2023-01-30,4.96,5.07,4.96,5.07,216099,
920871.BJ,еиль╤Ш,2023-01-31,5.04,5.57,5,5.5,1238963,
920871.BJ,еиль╤Ш,2023-02-01,5.5,5.8,5.5,5.52,1030240,
920871.BJ,еиль╤Ш,2023-02-02,5.51,5.51,5.28,5.31,623554,
920871.BJ,еиль╤Ш,2023-02-03,5.39,5.39,5.24,5.33,171129,
920871.BJ,еиль╤Ш,2023-02-06,5.28,5.37,5.25,5.3,151423,
920871.BJ,еиль╤Ш,2023-02-07,5.35,5.36,5.25,5.29,195335,
920871.BJ,еиль╤Ш,2023-02-08,5.27,5.28,5.18,5.19,280613,
920871.BJ,еиль╤Ш,2023-02-09,5.15,5.27,5.15,5.24,169956,
920871.BJ,еиль╤Ш,2023-02-10,5.18,5.26,5.18,5.24,83418,
920871.BJ,еиль╤Ш,2023-02-13,5.32,5.32,5.27,5.28,318650,
920871.BJ,еиль╤Ш,2023-02-14,5.35,5.35,5.26,5.28,182660,
920871.BJ,еиль╤Ш,2023-02-15,5.27,5.3,5.26,5.29,45834,
920871.BJ,еиль╤Ш,2023-02-16,5.27,5.31,5.17,5.18,162309,
920871.BJ,еиль╤Ш,2023-02-17,5.28,5.28,5.15,5.16,113416,
920871.BJ,еиль╤Ш,2023-02-20,5.27,5.27,5.13,5.17,68741,
920871.BJ,еиль╤Ш,2023-02-21,5.1,5.18,5.08,5.16,224480,
920871.BJ,еиль╤Ш,2023-02-22,5.18,5.19,5.11,5.13,159949,
920871.BJ,еиль╤Ш,2023-02-23,5.13,5.14,5.06,5.1,71233,
920871.BJ,еиль╤Ш,2023-02-24,5.05,5.1,5.05,5.06,138486,
920871.BJ,еиль╤Ш,2023-02-27,5.07,5.11,5.05,5.05,111081,
920871.BJ,еиль╤Ш,2023-02-28,5.06,5.06,5.01,5.04,95378,
920871.BJ,еиль╤Ш,2023-03-01,5.03,5.11,5.03,5.09,200311,
920871.BJ,еиль╤Ш,2023-03-02,5.14,5.15,5.06,5.1,123171,
920871.BJ,еиль╤Ш,2023-03-03,5.04,5.06,5.04,5.04,53605,
920871.BJ,еиль╤Ш,2023-03-06,5.07,5.09,5.02,5.07,73587,
920871.BJ,еиль╤Ш,2023-03-07,5.05,5.07,4.93,4.94,217751,
920871.BJ,еиль╤Ш,2023-03-08,4.99,4.99,4.92,4.95,29400,
920871.BJ,еиль╤Ш,2023-03-09,5.05,5.05,4.93,4.95,29939,
920871.BJ,еиль╤Ш,2023-03-10,4.93,4.93,4.88,4.89,169841,
920871.BJ,еиль╤Ш,2023-03-13,4.9,4.9,4.85,4.87,86666,
920871.BJ,еиль╤Ш,2023-03-14,4.89,4.92,4.86,4.9,56709,
920871.BJ,еиль╤Ш,2023-03-15,4.94,4.94,4.88,4.92,101567,
920871.BJ,еиль╤Ш,2023-03-16,4.93,4.93,4.78,4.84,143430,
920871.BJ,еиль╤Ш,2023-03-17,4.8,4.87,4.8,4.84,30359,
920871.BJ,еиль╤Ш,2023-03-20,4.85,4.9,4.85,4.85,45690,
920871.BJ,еиль╤Ш,2023-03-21,4.83,4.89,4.83,4.89,83086,
920871.BJ,еиль╤Ш,2023-03-22,4.92,4.92,4.85,4.89,58069,
920871.BJ,еиль╤Ш,2023-03-23,4.81,4.88,4.81,4.88,59095,
920871.BJ,еиль╤Ш,2023-03-24,4.85,5,4.85,4.95,209051,
920871.BJ,еиль╤Ш,2023-03-27,4.9,4.96,4.9,4.94,56111,
920871.BJ,еиль╤Ш,2023-03-28,4.84,4.94,4.84,4.91,57761,
920871.BJ,еиль╤Ш,2023-03-29,4.8,4.94,4.79,4.89,40794,
920871.BJ,еиль╤Ш,2023-03-30,4.84,4.87,4.79,4.86,73775,
920871.BJ,еиль╤Ш,2023-03-31,4.86,4.94,4.82,4.88,28157,
920871.BJ,еиль╤Ш,2023-04-03,4.83,4.88,4.82,4.83,96589,
920871.BJ,еиль╤Ш,2023-04-04,4.86,4.86,4.78,4.82,125875,
920871.BJ,еиль╤Ш,2023-04-06,4.89,4.89,4.79,4.84,38854,
920871.BJ,еиль╤Ш,2023-04-07,4.8,4.86,4.8,4.81,64766,
920871.BJ,еиль╤Ш,2023-04-10,4.81,4.82,4.79,4.81,44931,
920871.BJ,еиль╤Ш,2023-04-11,4.73,4.85,4.73,4.78,59640,
920871.BJ,еиль╤Ш,2023-04-12,4.75,4.83,4.75,4.79,17068,
920871.BJ,еиль╤Ш,2023-04-13,4.78,4.8,4.75,4.8,222500,
920871.BJ,еиль╤Ш,2023-04-14,4.77,4.8,4.7,4.76,135876,
920871.BJ,еиль╤Ш,2023-04-17,4.8,4.82,4.76,4.8,69179,
920871.BJ,еиль╤Ш,2023-04-18,4.9,4.9,4.76,4.76,20354,
920871.BJ,еиль╤Ш,2023-04-19,4.76,4.8,4.75,4.76,20237,
920871.BJ,еиль╤Ш,2023-04-20,4.72,4.75,4.66,4.75,95798,
920871.BJ,еиль╤Ш,2023-04-21,4.7,4.75,4.63,4.65,122331,
920871.BJ,еиль╤Ш,2023-04-24,4.65,4.68,4.59,4.63,39495,
920871.BJ,еиль╤Ш,2023-04-25,4.6,4.68,4.39,4.56,203026,
920871.BJ,еиль╤Ш,2023-04-26,4.55,4.63,4.47,4.58,117496,
920871.BJ,еиль╤Ш,2023-04-27,4.51,4.59,4.44,4.51,52093,
920871.BJ,еиль╤Ш,2023-04-28,4.5,4.63,4.5,4.6,110227,
920871.BJ,еиль╤Ш,2023-05-04,4.47,4.59,4.47,4.56,10687,
920871.BJ,еиль╤Ш,2023-05-05,4.47,4.79,4.47,4.79,150610,
920871.BJ,еиль╤Ш,2023-05-08,4.78,4.88,4.71,4.88,300575,
920871.BJ,еиль╤Ш,2023-05-09,4.84,4.92,4.62,4.78,168474,
920871.BJ,еиль╤Ш,2023-05-10,4.84,4.87,4.66,4.8,226884,
920871.BJ,еиль╤Ш,2023-05-11,4.79,4.8,4.69,4.78,81779,
920871.BJ,еиль╤Ш,2023-05-12,4.76,4.78,4.68,4.76,48615,
920871.BJ,еиль╤Ш,2023-05-15,4.57,4.76,4.57,4.75,8230,
920871.BJ,еиль╤Ш,2023-05-16,4.69,4.72,4.68,4.72,14242,
920871.BJ,еиль╤Ш,2023-05-17,4.65,4.8,4.65,4.75,57700,
920871.BJ,еиль╤Ш,2023-05-18,4.75,4.83,4.7,4.75,20101,
920871.BJ,еиль╤Ш,2023-05-19,4.74,4.74,4.71,4.74,17705,
920871.BJ,еиль╤Ш,2023-05-22,4.68,4.74,4.56,4.71,128122,
920871.BJ,еиль╤Ш,2023-05-23,4.85,4.85,4.68,4.71,119865,
920871.BJ,еиль╤Ш,2023-05-24,4.65,4.74,4.65,4.73,40876,
920871.BJ,еиль╤Ш,2023-05-25,4.65,4.76,4.65,4.74,74369,
920871.BJ,еиль╤Ш,2023-05-26,4.83,4.83,4.65,4.74,72655,
920871.BJ,еиль╤Ш,2023-05-29,4.79,4.79,4.67,4.75,54030,
920871.BJ,еиль╤Ш,2023-05-30,4.69,4.78,4.66,4.75,45539,
920871.BJ,еиль╤Ш,2023-05-31,4.69,4.74,4.66,4.73,42741,
920871.BJ,еиль╤Ш,2023-06-01,4.6,4.75,4.6,4.71,70609,
920871.BJ,еиль╤Ш,2023-06-02,4.772,4.8133,4.6997,4.7823,44642,
920871.BJ,еиль╤Ш,2023-06-05,4.7203,4.8753,4.7203,4.803,29962,
920871.BJ,еиль╤Ш,2023-06-06,4.7203,4.7926,4.6584,4.772,42152,
920871.BJ,еиль╤Ш,2023-06-07,4.6893,4.772,4.5861,4.7307,61187,
920871.BJ,еиль╤Ш,2023-06-08,4.648,4.7307,4.6067,4.7307,18628,
920871.BJ,еиль╤Ш,2023-06-09,4.772,4.772,4.617,4.7307,46775,
920871.BJ,еиль╤Ш,2023-06-12,4.5964,4.7307,4.5964,4.7307,21401,
920871.BJ,еиль╤Ш,2023-06-13,4.772,4.772,4.6893,4.7203,38784,
920871.BJ,еиль╤Ш,2023-06-14,4.6893,4.6997,4.6274,4.648,84805,
920871.BJ,еиль╤Ш,2023-06-15,4.6274,4.6997,4.5241,4.6377,146954,
920871.BJ,еиль╤Ш,2023-06-16,4.6377,4.648,4.5861,4.648,23030,
920871.BJ,еиль╤Ш,2023-06-19,4.617,4.6687,4.5654,4.6274,39367,
920871.BJ,еиль╤Ш,2023-06-20,4.5757,4.6377,4.5654,4.6377,26195,
920871.BJ,еиль╤Ш,2023-06-21,4.5654,4.648,4.5654,4.6274,68755,
920871.BJ,еиль╤Ш,2023-06-26,4.5447,4.5964,4.5447,4.5654,43386,
920871.BJ,еиль╤Ш,2023-06-27,4.5964,4.5964,4.5551,4.5861,118046,
920871.BJ,еиль╤Ш,2023-06-28,4.6687,4.6687,4.5241,4.5861,36163,
920871.BJ,еиль╤Ш,2023-06-29,4.6274,4.71,4.5447,4.6687,171923,
920871.BJ,еиль╤Ш,2023-06-30,4.648,4.7307,4.617,4.6687,87421,
920871.BJ,еиль╤Ш,2023-07-03,4.7203,4.741,4.617,4.679,53601,
920871.BJ,еиль╤Ш,2023-07-04,4.617,4.772,4.617,4.7307,226836,
920871.BJ,еиль╤Ш,2023-07-05,4.741,4.8443,4.7203,4.7823,313706,
920871.BJ,еиль╤Ш,2023-07-06,4.7513,4.7823,4.6584,4.6687,126259,
920871.BJ,еиль╤Ш,2023-07-07,4.6687,4.71,4.6274,4.6997,71947,
920871.BJ,еиль╤Ш,2023-07-10,4.648,4.7307,4.648,4.6893,91827,
920871.BJ,еиль╤Ш,2023-07-11,4.6997,4.7926,4.617,4.71,214957,
920871.BJ,еиль╤Ш,2023-07-12,4.7616,4.7616,4.648,4.6893,85206,
920871.BJ,еиль╤Ш,2023-07-13,4.6274,4.7203,4.6274,4.679,64738,
920871.BJ,еиль╤Ш,2023-07-14,4.7616,4.7616,4.6997,4.71,79105,
920871.BJ,еиль╤Ш,2023-07-17,4.6584,4.7203,4.6377,4.6893,91165,
920871.BJ,еиль╤Ш,2023-07-18,4.648,4.679,4.5964,4.6377,130372,
920871.BJ,еиль╤Ш,2023-07-19,4.6067,4.6377,4.5757,4.6377,126221,
920871.BJ,еиль╤Ш,2023-07-20,4.5757,4.6274,4.5757,4.5964,33731,
920871.BJ,еиль╤Ш,2023-07-21,4.5861,4.6274,4.5757,4.6067,92778,
920871.BJ,еиль╤Ш,2023-07-24,4.5861,4.6067,4.5551,4.6067,39561,
920871.BJ,еиль╤Ш,2023-07-25,4.6274,4.648,4.617,4.648,30100,
920871.BJ,еиль╤Ш,2023-07-26,4.6067,4.679,4.5344,4.617,144515,
920871.BJ,еиль╤Ш,2023-07-27,4.6067,4.648,4.5964,4.6067,44520,
920871.BJ,еиль╤Ш,2023-07-28,4.5757,4.6377,4.5757,4.6274,72080,
920871.BJ,еиль╤Ш,2023-07-31,4.6377,4.6687,4.6067,4.6584,85275,
920871.BJ,еиль╤Ш,2023-08-01,4.6584,4.679,4.6377,4.6584,69573,
920871.BJ,еиль╤Ш,2023-08-02,4.648,4.6584,4.5964,4.648,103232,
920871.BJ,еиль╤Ш,2023-08-03,4.5964,4.6584,4.5964,4.6274,33509,
920871.BJ,еиль╤Ш,2023-08-04,4.617,4.648,4.6067,4.6274,105803,
920871.BJ,еиль╤Ш,2023-08-07,4.6067,4.648,4.5964,4.617,64887,
920871.BJ,еиль╤Ш,2023-08-08,4.6067,4.6067,4.5654,4.5964,88254,
920871.BJ,еиль╤Ш,2023-08-09,4.5964,4.617,4.5757,4.6067,15800,
920871.BJ,еиль╤Ш,2023-08-10,4.5757,4.617,4.5757,4.617,37305,
920871.BJ,еиль╤Ш,2023-08-11,4.5757,4.617,4.5757,4.5861,67222,
920871.BJ,еиль╤Ш,2023-08-14,4.5654,4.5861,4.4931,4.5861,50979,
920871.BJ,еиль╤Ш,2023-08-15,4.5964,4.5964,4.5138,4.5654,17168,
920871.BJ,еиль╤Ш,2023-08-16,4.5654,4.5654,4.5138,4.5551,40230,
920871.BJ,еиль╤Ш,2023-08-17,4.5034,4.5654,4.5034,4.5551,17200,
920871.BJ,еиль╤Ш,2023-08-18,4.5138,4.5447,4.4931,4.5344,14699,
920871.BJ,еиль╤Ш,2023-08-21,4.4724,4.5757,4.4621,4.5034,13602,
920871.BJ,еиль╤Ш,2023-08-22,4.4828,4.5138,4.4518,4.4724,58352,
920871.BJ,еиль╤Ш,2023-08-23,4.4724,4.5034,4.4518,4.4621,38724,
920871.BJ,еиль╤Ш,2023-08-24,4.4621,4.5447,4.4105,4.4724,43495,
920871.BJ,еиль╤Ш,2023-08-25,4.4724,4.4724,4.3175,4.4105,80722,
920871.BJ,еиль╤Ш,2023-08-28,4.5447,4.5861,4.3588,4.4414,23215,
920871.BJ,еиль╤Ш,2023-08-29,4.4414,4.5757,4.4001,4.5757,201568,
920871.BJ,еиль╤Ш,2023-08-30,4.5757,4.5757,4.5034,4.5654,46411,
920871.BJ,еиль╤Ш,2023-08-31,4.5138,4.5964,4.5138,4.5861,46357,
920871.BJ,еиль╤Ш,2023-09-01,4.5861,4.6377,4.5344,4.617,153851,
920871.BJ,еиль╤Ш,2023-09-04,4.679,4.803,4.6687,4.7616,463482,
920871.BJ,еиль╤Ш,2023-09-05,4.7513,4.7926,4.6377,4.71,276922,
920871.BJ,еиль╤Ш,2023-09-06,4.648,4.7203,4.6274,4.6893,58088,
920871.BJ,еиль╤Ш,2023-09-07,4.6067,4.6377,4.5654,4.6274,97360,
920871.BJ,еиль╤Ш,2023-09-08,4.6274,4.679,4.5964,4.648,101706,
920871.BJ,еиль╤Ш,2023-09-11,4.679,4.6893,4.6377,4.6893,57708,
920871.BJ,еиль╤Ш,2023-09-12,4.6997,4.6997,4.6274,4.6274,31151,
920871.BJ,еиль╤Ш,2023-09-13,4.6274,4.6274,4.5447,4.5964,63338,
920871.BJ,еиль╤Ш,2023-09-14,4.5964,4.5964,4.5241,4.5241,36006,
920871.BJ,еиль╤Ш,2023-09-15,4.5241,4.5447,4.4621,4.5447,38524,
920871.BJ,еиль╤Ш,2023-09-18,4.5241,4.5447,4.5034,4.5344,23154,
920871.BJ,еиль╤Ш,2023-09-19,4.4828,4.5241,4.4311,4.4828,30001,
920871.BJ,еиль╤Ш,2023-09-20,4.4931,4.5034,4.4311,4.4414,41480,
920871.BJ,еиль╤Ш,2023-09-21,4.4311,4.4518,4.4001,4.4414,38131,
920871.BJ,еиль╤Ш,2023-09-22,4.4414,4.5241,4.4414,4.5138,16133,
920871.BJ,еиль╤Ш,2023-09-25,4.4931,4.5034,4.4208,4.5034,33300,
920871.BJ,еиль╤Ш,2023-09-26,4.4414,4.4518,4.4105,4.4414,40223,
920871.BJ,еиль╤Ш,2023-09-27,4.4414,4.4828,4.3795,4.3795,19223,
920871.BJ,еиль╤Ш,2023-09-28,4.4518,4.4724,4.4208,4.4724,21409,
920871.BJ,еиль╤Ш,2023-10-09,4.4208,4.4311,4.3588,4.4105,64895,
920871.BJ,еиль╤Ш,2023-10-10,4.4001,4.4208,4.3898,4.4001,15451,
920871.BJ,еиль╤Ш,2023-10-11,4.4001,4.4001,4.3588,4.4001,12349,
920871.BJ,еиль╤Ш,2023-10-12,4.4001,4.4414,4.3795,4.4001,26500,
920871.BJ,еиль╤Ш,2023-10-13,4.3898,4.4001,4.3691,4.3898,45390,
920871.BJ,еиль╤Ш,2023-10-16,4.4518,4.4518,4.3588,4.3898,17842,
920871.BJ,еиль╤Ш,2023-10-17,4.3795,4.4621,4.3795,4.4001,18536,
920871.BJ,еиль╤Ш,2023-10-18,4.3691,4.3795,4.3382,4.3382,25514,
920871.BJ,еиль╤Ш,2023-10-19,4.3278,4.4001,4.1936,4.2865,42054,
920871.BJ,еиль╤Ш,2023-10-20,4.2865,4.2865,4.2452,4.2659,79449,
920871.BJ,еиль╤Ш,2023-10-23,4.2039,4.2349,4.1006,4.1316,91996,
920871.BJ,еиль╤Ш,2023-10-24,4.6274,4.6687,4.2142,4.2349,61656,
920871.BJ,еиль╤Ш,2023-10-25,4.3588,4.3588,4.2349,4.2968,39319,
920871.BJ,еиль╤Ш,2023-10-26,4.2039,4.3278,4.2039,4.2968,15070,
920871.BJ,еиль╤Ш,2023-10-27,4.3382,4.3898,4.2452,4.3691,43872,
920871.BJ,еиль╤Ш,2023-10-30,4.3588,4.4105,4.3175,4.3691,20236,
920871.BJ,еиль╤Ш,2023-10-31,4.3382,4.3588,4.2968,4.3588,20385,
920871.BJ,еиль╤Ш,2023-11-01,4.3278,4.3382,4.2762,4.3382,19100,
920871.BJ,еиль╤Ш,2023-11-02,4.2452,4.3175,4.2039,4.3072,171618,
920871.BJ,еиль╤Ш,2023-11-03,4.2659,4.3898,4.2452,4.3382,83242,
