代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
300886.SZ,华业香料,2020-09-16,81,100.01,75.8,91.8,11012218,
300886.SZ,华业香料,2020-09-17,82,90.9,77.92,78.01,9475285,
300886.SZ,华业香料,2020-09-18,73.31,75.08,68.68,69.8,6656086,
300886.SZ,华业香料,2020-09-21,68.76,71.68,67.94,70.6,3965447,
300886.SZ,华业香料,2020-09-22,68.86,71.1,66.4,66.4,4395196,
300886.SZ,华业香料,2020-09-23,65.67,68.5,65.66,68.21,3985756,
300886.SZ,华业香料,2020-09-24,66.6,72.1,65.33,68.94,5381796,
300886.SZ,华业香料,2020-09-25,68.5,71.44,66,67.32,4049112,
300886.SZ,华业香料,2020-09-28,66.9,66.91,59.25,59.95,3935636,
300886.SZ,华业香料,2020-09-29,59.99,60.66,57.98,58.4,2444796,
300886.SZ,华业香料,2020-09-30,58,62.28,58,59.57,2702678,
300886.SZ,华业香料,2020-10-09,60.6,62.58,60.48,61.96,2664754,
300886.SZ,华业香料,2020-10-12,61.63,64.03,60.91,63.12,3031801,
300886.SZ,华业香料,2020-10-13,63.12,63.13,61.3,61.72,2310956,
300886.SZ,华业香料,2020-10-14,61.31,73.5,61.31,69.96,6053859,
300886.SZ,华业香料,2020-10-15,67.56,69.99,65.1,67.4,4234455,
300886.SZ,华业香料,2020-10-16,65.79,69.25,65.56,65.72,3005038,
300886.SZ,华业香料,2020-10-19,65,66.39,63.04,63.75,2406723,
300886.SZ,华业香料,2020-10-20,63.93,68.75,63.15,67.73,3712603,
300886.SZ,华业香料,2020-10-21,68.11,71.3,65.85,68.38,4785891,
300886.SZ,华业香料,2020-10-22,67.61,73,66.5,69.6,5023898,
300886.SZ,华业香料,2020-10-23,69.26,73.28,68.36,71.2,4752552,
300886.SZ,华业香料,2020-10-26,69.9,71.95,67.3,70.5,3280739,
300886.SZ,华业香料,2020-10-27,69.88,70.52,66.66,68,2672286,
300886.SZ,华业香料,2020-10-28,67.7,77.97,67.7,73.25,6740041,
300886.SZ,华业香料,2020-10-29,70.63,76.2,70.1,74.91,6305351,
300886.SZ,华业香料,2020-10-30,74.4,74.4,66.79,67.5,4416825,
300886.SZ,华业香料,2020-11-02,67.48,70.4,66.75,69.61,3226266,
300886.SZ,华业香料,2020-11-03,68.8,69.94,67.8,69.22,2765416,
300886.SZ,华业香料,2020-11-04,68.97,69.69,67.16,67.97,2833085,
300886.SZ,华业香料,2020-11-05,69.01,72,68.2,70.7,3951544,
300886.SZ,华业香料,2020-11-06,70.31,71,65.2,66.3,3601826,
300886.SZ,华业香料,2020-11-09,65.88,68.5,65.6,67.4,2480207,
300886.SZ,华业香料,2020-11-10,67.41,67.82,62.68,64.4,2938904,
300886.SZ,华业香料,2020-11-11,64.21,65.36,63,63.59,1662182,
300886.SZ,华业香料,2020-11-12,63.4,63.55,60.85,61.1,1852295,
300886.SZ,华业香料,2020-11-13,61.49,62.33,60.9,61.88,1178304,
300886.SZ,华业香料,2020-11-16,62.58,65.54,62.58,64.28,2259809,
300886.SZ,华业香料,2020-11-17,65,68.89,64.99,65.63,3399342,
300886.SZ,华业香料,2020-11-18,65,68.53,63.7,67.51,3354239,
300886.SZ,华业香料,2020-11-19,66.28,67.1,65.06,65.75,2419422,
300886.SZ,华业香料,2020-11-20,66.28,66.38,63,63.32,2085664,
300886.SZ,华业香料,2020-11-23,62.98,63.88,61.69,63.78,1499108,
300886.SZ,华业香料,2020-11-24,63.24,63.51,62.03,62.16,1104291,
300886.SZ,华业香料,2020-11-25,62.18,62.45,60.06,60.16,1516163,
300886.SZ,华业香料,2020-11-26,60.07,61.8,59.81,60.98,1049869,
300886.SZ,华业香料,2020-11-27,61.2,64.85,61.09,62.96,2336067,
300886.SZ,华业香料,2020-11-30,61.94,62.17,59.51,60.8,1704523,
300886.SZ,华业香料,2020-12-01,60.27,61.97,60.27,61.4,1128476,
300886.SZ,华业香料,2020-12-02,61.19,64.4,61.19,63.64,2551106,
300886.SZ,华业香料,2020-12-03,62.89,63.19,61.32,61.79,1768478,
300886.SZ,华业香料,2020-12-04,62.26,65.3,62.26,64.57,2785466,
300886.SZ,华业香料,2020-12-07,63.23,66.82,63,64.39,2623695,
