╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
688052.SH,дип╬н╒,2022-09-23,304.6636,310.5765,290.9037,291.1342,728820,
688052.SH,дип╬н╒,2022-09-26,292.6374,309.4741,286.6243,301.0458,519211,
688052.SH,дип╬н╒,2022-09-27,305.5656,308.6223,296.9969,304.6636,443598,
688052.SH,дип╬н╒,2022-09-28,304.7338,310.2759,298.7107,302.5691,375853,
688052.SH,дип╬н╒,2022-09-29,303.0702,328.716,294.6418,323.194,895901,
688052.SH,дип╬н╒,2022-09-30,321.36,329.3173,300.9054,301.6771,642601,
688052.SH,дип╬н╒,2022-10-10,299.1416,299.6527,260.5676,277.6548,1257815,
688052.SH,дип╬н╒,2022-10-11,280.04,287.5864,277.0936,283.6178,589001,
688052.SH,дип╬н╒,2022-10-12,284.5398,310.7569,273.3755,308.6724,715743,
688052.SH,дип╬н╒,2022-10-13,311.0776,317.2911,306.4676,309.4741,364567,
688052.SH,дип╬н╒,2022-10-14,311.4083,315.6676,294.0104,312.18,611234,
688052.SH,дип╬н╒,2022-10-17,295.634,315.6676,295.634,308.6223,847772,
688052.SH,дип╬н╒,2022-10-18,313.6833,316.5696,300.6549,312.7613,500159,
688052.SH,дип╬н╒,2022-10-19,309.6745,311.6589,294.6618,298.6505,769677,
688052.SH,дип╬н╒,2022-10-20,295.644,319.4959,288.8592,311.9495,794427,
688052.SH,дип╬н╒,2022-10-21,301.6571,310.6767,286.6544,306.668,1248119,
688052.SH,дип╬н╒,2022-10-24,308.5822,315.6876,294.6418,298.6305,811627,
688052.SH,дип╬н╒,2022-10-25,293.82,300.6549,286.6845,289.6309,801245,
688052.SH,дип╬н╒,2022-10-26,287.1254,322.9835,284.7001,320.6986,1265909,
688052.SH,дип╬н╒,2022-10-27,322.5626,324.6071,311.6488,312.6811,697601,
688052.SH,дип╬н╒,2022-10-28,309.6745,317.692,302.1582,304.6436,739290,
688052.SH,дип╬н╒,2022-10-31,303.6614,316.5896,294.6418,299.6527,607819,
688052.SH,дип╬н╒,2022-11-01,302.2985,309.4541,294.8923,307.0689,566263,
688052.SH,дип╬н╒,2022-11-02,306.5177,338.7278,304.1325,327.7138,1081725,
688052.SH,дип╬н╒,2022-11-03,328.716,380.6391,324.7073,361.4373,1880175,
688052.SH,дип╬н╒,2022-11-04,360.7859,375.8086,350.724,358.7815,998734,
688052.SH,дип╬н╒,2022-11-07,358.7815,365.8369,345.8634,356.8974,1035734,
688052.SH,дип╬н╒,2022-11-08,358.0098,369.5249,352.7985,360.0142,475379,
688052.SH,дип╬н╒,2022-11-09,359.7837,359.7837,335.8315,341.5239,1191892,
688052.SH,дип╬н╒,2022-11-10,337.6655,339.3091,325.7095,327.9644,752391,
688052.SH,дип╬н╒,2022-11-11,341.2433,356.5767,332.9753,345.1418,1155313,
688052.SH,дип╬н╒,2022-11-14,342.7466,348.5192,331.8027,335.0598,646089,
688052.SH,дип╬н╒,2022-11-15,334.7291,375.4178,332.2337,362.7902,1448888,
688052.SH,дип╬н╒,2022-11-16,362.7902,378.8252,348.7597,353.7706,1069836,
688052.SH,дип╬н╒,2022-11-17,357.4787,378.725,344.1597,373.8143,1189948,
688052.SH,дип╬н╒,2022-11-18,368.8033,383.8361,363.7924,370.1062,695431,
688052.SH,дип╬н╒,2022-11-21,370.0861,372.6617,354.2717,362.0085,478542,
688052.SH,дип╬н╒,2022-11-22,362.0687,370.6073,354.3018,356.5166,491288,
688052.SH,дип╬н╒,2022-11-23,358.6011,368.3023,351.7662,365.3458,525278,
688052.SH,дип╬н╒,2022-11-24,360.7859,375.4679,359.7837,362.3994,557953,
688052.SH,дип╬н╒,2022-11-25,364.1933,369.8055,356.0255,362.229,428699,
688052.SH,дип╬н╒,2022-11-28,364.7946,367.6809,354.8229,358.7214,668721,
688052.SH,дип╬н╒,2022-11-29,361.9384,363.7924,331.0611,334.0276,1032687,
688052.SH,дип╬н╒,2022-11-30,335.7313,335.7313,315.4872,331.7226,1211787,
688052.SH,дип╬н╒,2022-12-01,332.7348,353.3697,332.7348,345.232,849700,
688052.SH,дип╬н╒,2022-12-02,345.232,370.497,343.7488,364.7746,948728,
688052.SH,дип╬н╒,2022-12-05,373.7742,384.3372,363.7924,372.2308,772440,
688052.SH,дип╬н╒,2022-12-06,370.8077,396.8645,367.7611,385.1389,951482,
688052.SH,дип╬н╒,2022-12-07,385.8405,388.1555,372.8121,375.6382,576689,
688052.SH,дип╬н╒,2022-12-08,372.8121,382.433,365.2957,373.2029,751447,
688052.SH,дип╬н╒,2022-12-09,372.311,382.8339,359.483,360.7859,1228330,
688052.SH,дип╬н╒,2022-12-12,363.8425,377.823,354.0111,371.2487,787065,
688052.SH,дип╬н╒,2022-12-13,368.8033,376.9611,356.7872,357.7793,558071,
688052.SH,дип╬н╒,2022-12-14,366.6787,370.7676,345.0516,346.7553,720758,
688052.SH,дип╬н╒,2022-12-15,343.3178,351.7662,341.7444,347.6873,396253,
688052.SH,дип╬н╒,2022-12-16,347.8076,348.7497,338.7579,343.2076,394515,
688052.SH,дип╬н╒,2022-12-19,344.751,344.751,327.7138,328.5156,540781,
688052.SH,дип╬н╒,2022-12-20,323.7352,331.4119,321.7108,327.8541,310131,
688052.SH,дип╬н╒,2022-12-21,325.0981,330.1191,320.8188,324.0859,279193,
688052.SH,дип╬н╒,2022-12-22,322.7029,325.3687,318.4938,321.7609,134174,
688052.SH,дип╬н╒,2022-12-23,316.6197,320.3678,298.5002,300.6549,771859,
688052.SH,дип╬н╒,2022-12-26,300.715,323.2742,298.5203,321.2097,561347,
688052.SH,дип╬н╒,2022-12-27,318.594,327.3531,315.2868,326.6615,357655,
688052.SH,дип╬н╒,2022-12-28,321.4302,327.4032,318.1731,320.2175,170737,
688052.SH,дип╬н╒,2022-12-29,318.1931,327.7138,316.6598,323.7051,328218,
688052.SH,дип╬н╒,2022-12-30,320.6986,325.479,315.6977,318.2933,266512,
688052.SH,дип╬н╒,2023-01-03,320.6986,326.7117,312.6911,326.0001,510181,
688052.SH,дип╬н╒,2023-01-04,320.7286,335.611,318.7042,323.7652,420490,
688052.SH,дип╬н╒,2023-01-05,321.7007,341.3936,316.7299,334.7391,537803,
688052.SH,дип╬н╒,2023-01-06,337.4751,341.1732,327.0223,336.7134,314156,
688052.SH,дип╬н╒,2023-01-09,333.7269,351.7662,333.7269,344.1296,327008,
688052.SH,дип╬н╒,2023-01-10,342.7466,349.3309,338.8481,344.9714,247270,
688052.SH,дип╬н╒,2023-01-11,342.7566,348.7497,331.7226,331.7226,333551,
688052.SH,дип╬н╒,2023-01-12,332.4441,334.9997,320.5683,331.3217,444325,
688052.SH,дип╬н╒,2023-01-13,328.716,329.0568,321.0393,323.8354,269832,
688052.SH,дип╬н╒,2023-01-16,320.7186,338.6777,315.7879,330.52,669816,
688052.SH,дип╬н╒,2023-01-17,334.1178,355.7249,327.764,350.263,931426,
688052.SH,дип╬н╒,2023-01-18,355.775,355.775,341.2533,345.9536,291054,
688052.SH,дип╬н╒,2023-01-19,349.0904,360.3149,341.8045,358.1401,404255,
688052.SH,дип╬н╒,2023-01-20,356.5166,365.7768,354.4922,362.4395,344228,
688052.SH,дип╬н╒,2023-01-30,365.7968,378.8252,351.1048,357.3684,526174,
688052.SH,дип╬н╒,2023-01-31,358.1602,358.1602,330.8106,334.4084,885020,
688052.SH,дип╬н╒,2023-02-01,334.4184,349.7318,333.4964,343.7488,652030,
688052.SH,дип╬н╒,2023-02-02,348.5292,359.5833,343.7488,348.9401,393083,
688052.SH,дип╬н╒,2023-02-03,348.1484,357.7793,344.33,356.7771,343631,
688052.SH,дип╬н╒,2023-02-06,356.7771,356.7771,337.0943,339.5095,534666,
688052.SH,дип╬н╒,2023-02-07,339.5196,341.2433,329.7182,335.0298,417399,
688052.SH,дип╬н╒,2023-02-08,334.7191,339.74,328.2951,329.1169,319480,
688052.SH,дип╬н╒,2023-02-09,324.6672,338.2368,324.6672,335.3805,367270,
688052.SH,дип╬н╒,2023-02-10,335.7213,335.7213,321.9112,327.6637,377635,
688052.SH,дип╬н╒,2023-02-13,329.608,329.608,316.0585,317.8123,546338,
688052.SH,дип╬н╒,2023-02-14,320.5983,321.7007,313.7133,319.0249,423860,
688052.SH,дип╬н╒,2023-02-15,321.0293,330.7204,321.0293,328.3953,535193,
688052.SH,дип╬н╒,2023-02-16,327.7138,332.5243,319.7966,319.997,347547,
688052.SH,дип╬н╒,2023-02-17,316.5595,323.7051,311.0576,312.8916,401837,
688052.SH,дип╬н╒,2023-02-20,310.6968,319.6964,304.2227,319.6964,590362,
688052.SH,дип╬н╒,2023-02-21,318.584,319.6763,308.1212,310.1756,384435,
688052.SH,дип╬н╒,2023-02-22,308.6623,311.6088,304.2527,304.2527,326429,
688052.SH,дип╬н╒,2023-02-23,303.6715,314.2645,303.6715,311.1277,224134,
688052.SH,дип╬н╒,2023-02-24,311.0776,325.4088,308.6724,311.0876,406136,
688052.SH,дип╬н╒,2023-02-27,311.0976,311.5787,302.7495,307.3695,593745,
688052.SH,дип╬н╒,2023-02-28,307.3996,308.6122,300.7551,304.0022,284135,
688052.SH,дип╬н╒,2023-03-01,301.8876,305.6057,292.6374,295.6039,788381,
688052.SH,дип╬н╒,2023-03-02,293.1586,295.634,267.0116,274.6984,1805605,
688052.SH,дип╬н╒,2023-03-03,275.7005,300.254,275.6003,299.5826,1747881,
688052.SH,дип╬н╒,2023-03-06,305.6658,305.6658,281.7337,285.101,1456862,
688052.SH,дип╬н╒,2023-03-07,284.3995,284.3995,270.7898,271.9824,952256,
688052.SH,дип╬н╒,2023-03-08,270.5894,276.1816,267.5829,272.4234,826593,
688052.SH,дип╬н╒,2023-03-09,272.6138,292.6374,272.5938,288.6287,1209732,
688052.SH,дип╬н╒,2023-03-10,283.1768,294.9725,282.2147,283.1969,807991,
688052.SH,дип╬н╒,2023-03-13,283.4174,290.593,272.704,284.0387,755788,
688052.SH,дип╬н╒,2023-03-14,282.2648,305.766,280.0701,301.0558,1171993,
688052.SH,дип╬н╒,2023-03-15,302.6893,309.6745,296.6462,305.8663,869777,
688052.SH,дип╬н╒,2023-03-16,300.6549,306.7081,297.6584,304.1225,362465,
688052.SH,дип╬н╒,2023-03-17,304.1225,309.6946,301.617,308.6724,509071,
688052.SH,дип╬н╒,2023-03-20,307.6702,318.6942,299.803,312.6811,833829,
688052.SH,дип╬н╒,2023-03-21,310.8471,312.5508,297.3477,299.0514,567041,
688052.SH,дип╬н╒,2023-03-22,297.2074,302.1181,286.0331,290.6331,804718,
688052.SH,дип╬н╒,2023-03-23,287.857,295.5939,282.6156,291.054,1146123,
688052.SH,дип╬н╒,2023-03-24,288.6287,290.6331,274.8587,279.1982,986511,
688052.SH,дип╬н╒,2023-03-27,278.6069,280.6112,273.5559,278.3563,840399,
688052.SH,дип╬н╒,2023-03-28,278.3062,283.6178,273.6461,273.9167,567988,
688052.SH,дип╬н╒,2023-03-29,274.5881,285.101,272.8944,277.7149,639832,
688052.SH,дип╬н╒,2023-03-30,277.8252,298.3699,274.0369,293.8902,1103669,
688052.SH,дип╬н╒,2023-03-31,292.6374,295.644,284.62,291.4048,901183,
688052.SH,дип╬н╒,2023-04-03,288.4884,310.6767,288.4884,305.9865,1052420,
688052.SH,дип╬н╒,2023-04-04,306.0867,310.6767,297.6484,298.6004,1011327,
688052.SH,дип╬н╒,2023-04-06,298.1394,315.6876,297.6484,310.1756,1194492,
688052.SH,дип╬н╒,2023-04-07,311.7791,319.1953,302.9699,307.1691,1034703,
688052.SH,дип╬н╒,2023-04-10,304.6636,311.5587,294.6418,297.3377,997594,
688052.SH,дип╬н╒,2023-04-11,295.654,321.7007,293.6396,313.6432,1796369,
688052.SH,дип╬н╒,2023-04-12,313.543,327.6838,305.6658,324.6772,1282856,
688052.SH,дип╬н╒,2023-04-13,330.3596,366.799,330.3596,345.703,2034340,
688052.SH,дип╬н╒,2023-04-14,345.6329,350.6638,328.8162,342.7466,1016145,
688052.SH,дип╬н╒,2023-04-17,343.3178,350.1928,328.8563,331.7426,661153,
688052.SH,дип╬н╒,2023-04-18,330.7204,335.7313,320.6986,325.3487,747278,
688052.SH,дип╬н╒,2023-04-19,325.3487,330.6502,311.1778,315.6776,601655,
688052.SH,дип╬н╒,2023-04-20,310.787,315.8881,305.6658,306.658,776958,
688052.SH,дип╬н╒,2023-04-21,309.3338,309.3338,295.8244,305.6658,680136,
688052.SH,дип╬н╒,2023-04-24,305.766,305.766,286.4239,290.6331,1136858,
688052.SH,дип╬н╒,2023-04-25,286.7246,289.0496,270.7898,281.6134,1291816,
688052.SH,дип╬н╒,2023-04-26,278.4966,290.623,278.2661,284.63,803281,
688052.SH,дип╬н╒,2023-04-27,285.1211,285.6222,275.6003,278.4866,579213,
688052.SH,дип╬н╒,2023-04-28,279.7694,289.5106,274.5981,285.6723,540938,
688052.SH,дип╬н╒,2023-05-04,281.6134,293.1886,281.6134,288.6387,463023,
688052.SH,дип╬н╒,2023-05-05,288.5786,288.6487,278.6069,279.6091,393956,
688052.SH,дип╬н╒,2023-05-08,280.02,283.5376,270.6896,279.9398,565675,
688052.SH,дип╬н╒,2023-05-09,280.6112,282.6156,270.5894,270.5894,359040,
688052.SH,дип╬н╒,2023-05-10,275.6003,282.6156,270.5894,280.6112,495009,
688052.SH,дип╬н╒,2023-05-11,280.7916,283.1367,270.2787,274.5981,448902,
688052.SH,дип╬н╒,2023-05-12,271.9524,276.1014,267.5728,275.1393,373916,
688052.SH,дип╬н╒,2023-05-15,274.5981,280.05,271.0604,275.6003,452709,
688052.SH,дип╬н╒,2023-05-16,275.6003,281.413,271.5916,278.216,521954,
688052.SH,дип╬н╒,2023-05-17,278.216,294.6418,278.206,283.1167,712572,
688052.SH,дип╬н╒,2023-05-18,283.1167,283.1167,273.606,276.1916,417587,
688052.SH,дип╬н╒,2023-05-19,276.2016,284.61,271.1406,280.4108,659278,
688052.SH,дип╬н╒,2023-05-22,278.6069,279.6091,273.6962,275.0992,404346,
688052.SH,дип╬н╒,2023-05-23,274.5981,274.999,271.2408,271.8421,322022,
688052.SH,дип╬н╒,2023-05-24,272.3933,274.8086,268.7855,268.9659,456834,
688052.SH,дип╬н╒,2023-05-25,267.6129,270.5894,266.0595,267.6731,502563,
688052.SH,дип╬н╒,2023-05-26,270.5894,272.0125,267.3022,267.9336,383708,
688052.SH,дип╬н╒,2023-05-29,270.6095,286.6143,269.0962,273.5559,1222328,
688052.SH,дип╬н╒,2023-05-30,273.0774,274.7941,257.5139,263.9307,1281725,
688052.SH,дип╬н╒,2023-05-31,262.4391,270.1786,259.9624,261.4118,1091268,
688052.SH,дип╬н╒,2023-06-01,260.0609,261.257,246.5239,254.9669,1110311,
688052.SH,дип╬н╒,2023-06-02,254.6011,268.2085,252.0259,259.2729,1131468,
688052.SH,дип╬н╒,2023-06-05,257.725,259.9484,245.5529,247.6074,922543,
688052.SH,дип╬н╒,2023-06-06,247.6074,249.0568,236.7158,238.0949,948266,
688052.SH,дип╬н╒,2023-06-07,237.1943,243.8643,236.4062,238.0949,999617,
688052.SH,дип╬н╒,2023-06-08,236.6455,242.3868,230.0739,230.2991,1391705,
688052.SH,дип╬н╒,2023-06-09,231.4811,243.6391,228.0476,243.6391,2865418,
688052.SH,дип╬н╒,2023-06-12,242.5978,242.5978,227.9632,235.3649,2678131,
688052.SH,дип╬н╒,2023-06-13,236.4062,240.4167,230.7916,237.0395,1312873,
688052.SH,дип╬н╒,2023-06-14,235.5619,245.5388,232.9305,241.7535,1229566,
688052.SH,дип╬н╒,2023-06-15,240.6278,264.5498,239.2206,258.0487,2331441,
688052.SH,дип╬н╒,2023-06-16,260.3283,271.8812,253.2924,266.942,1990083,
688052.SH,дип╬н╒,2023-06-19,277.2145,282.8432,257.0355,259.7936,1926924,
688052.SH,дип╬н╒,2023-06-20,256.6133,259.7654,249.4649,257.8517,1346628,
688052.SH,дип╬н╒,2023-06-21,250.9143,253.2924,240.2619,240.6278,1283329,
688052.SH,дип╬н╒,2023-06-26,239.2206,242.9496,232.2551,240.1353,1060969,
688052.SH,дип╬н╒,2023-06-27,239.2206,240.6278,234.4925,234.9991,660030,
688052.SH,дип╬н╒,2023-06-28,236.3781,237.2505,231.5093,231.7907,858030,
688052.SH,дип╬н╒,2023-06-29,229.6236,235.7027,226.556,227.0203,962171,
688052.SH,дип╬н╒,2023-06-30,226.7811,228.1461,218.9291,222.8551,1346113,
688052.SH,дип╬н╒,2023-07-03,224.4734,232.1566,220.2237,223.5587,1296934,
688052.SH,дип╬н╒,2023-07-04,223.2491,242.7104,221.7153,242.443,2273161,
688052.SH,дип╬н╒,2023-07-05,240.6278,243.7236,235.0835,235.773,905875,
688052.SH,дип╬н╒,2023-07-06,236.2092,244.8212,233.1134,237.8556,907351,
688052.SH,дип╬н╒,2023-07-07,235.9419,238.0949,232.8883,233.5919,493782,
688052.SH,дип╬н╒,2023-07-10,233.5919,247.6215,233.5919,238.7703,914993,
688052.SH,дип╬н╒,2023-07-11,238.7703,252.0682,237.0958,246.2846,1716026,
688052.SH,дип╬н╒,2023-07-12,242.035,246.2565,238.3763,238.517,865124,
688052.SH,дип╬н╒,2023-07-13,238.517,247.3822,238.517,242.3305,860707,
688052.SH,дип╬н╒,2023-07-14,243.4281,245.1448,230.7916,230.8479,906593,
688052.SH,дип╬н╒,2023-07-17,226.3871,230.3694,221.3635,225.7539,1272746,
688052.SH,дип╬н╒,2023-07-18,230.7775,240.6278,225.7539,232.6491,1801647,
688052.SH,дип╬н╒,2023-07-19,232.6069,232.6069,214.0602,214.1728,2159097,
688052.SH,дип╬н╒,2023-07-20,214.1728,215.4533,206.6162,208.5441,1742158,
688052.SH,дип╬н╒,2023-07-21,208.5441,212.1887,206.6162,209.5713,924741,
688052.SH,дип╬н╒,2023-07-24,209.6557,211.7806,204.0411,204.0411,1067226,
688052.SH,дип╬н╒,2023-07-25,207.8123,209.5291,202.4651,204.8432,1189178,
688052.SH,дип╬н╒,2023-07-26,203.3516,205.1668,201.3393,203.3375,965070,
688052.SH,дип╬н╒,2023-07-27,203.3938,211.0348,203.0983,204.1537,1335915,
688052.SH,дип╬н╒,2023-07-28,204.0411,205.4483,198.2857,200.6217,1273139,
688052.SH,дип╬н╒,2023-07-31,201.1986,203.7174,199.1863,203.0279,1070866,
688052.SH,дип╬н╒,2023-08-01,202.1977,208.9662,200.7483,205.7579,1360472,
688052.SH,дип╬н╒,2023-08-02,204.0411,209.6557,203.633,206.5177,1092070,
