¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600329.SH,¥Ô» Ã√,2015-01-05,44.7213,44.8684,43.6915,44.8095,4646576,
600329.SH,¥Ô» Ã√,2015-01-06,44.6919,46.9868,44.1328,46.0747,13918691,
600329.SH,¥Ô» Ã√,2015-01-07,45.8981,46.5454,45.4862,46.4866,7790354,
600329.SH,¥Ô» Ã√,2015-01-08,46.6043,47.3692,45.9276,46.0158,8882903,
600329.SH,¥Ô» Ã√,2015-01-09,45.8099,46.4277,45.0155,45.0743,6263597,
600329.SH,¥Ô» Ã√,2015-01-12,44.4271,45.1332,44.0151,44.8684,3918054,
600329.SH,¥Ô» Ã√,2015-01-13,44.7507,45.4568,44.5742,45.2803,3101698,
600329.SH,¥Ô» Ã√,2015-01-14,45.2803,46.2512,44.8978,45.7805,4318753,
600329.SH,¥Ô» Ã√,2015-01-15,45.8687,46.2512,45.1626,45.3391,4299102,
600329.SH,¥Ô» Ã√,2015-01-16,45.0449,45.5451,44.633,45.1626,7583195,
600329.SH,¥Ô» Ã√,2015-01-19,44.1328,45.6039,43.8975,44.2799,6431374,
600329.SH,¥Ô» Ã√,2015-01-20,44.7213,45.3686,44.2799,45.3391,4477398,
600329.SH,¥Ô» Ã√,2015-01-21,45.4274,49.8701,45.1626,49.6936,34154414,
600329.SH,¥Ô» Ã√,2015-01-22,49.1051,49.3405,48.3107,49.0169,15624365,
600329.SH,¥Ô» Ã√,2015-01-23,48.7226,49.3994,48.3402,49.164,10279675,
600329.SH,¥Ô» Ã√,2015-01-26,49.1346,50.1055,48.6638,49.3994,11256983,
600329.SH,¥Ô» Ã√,2015-01-27,49.4288,49.6053,48.0459,48.8698,6530696,
600329.SH,¥Ô» Ã√,2015-01-28,48.4284,49.3111,48.3107,48.4873,4942270,
600329.SH,¥Ô» Ã√,2015-01-29,48.5167,49.0757,47.7223,47.9871,5110456,
600329.SH,¥Ô» Ã√,2015-01-30,47.9871,48.4873,47.0162,47.1339,4916458,
600329.SH,¥Ô» Ã√,2015-02-02,46.9868,48.1342,46.7514,47.8988,5575443,
600329.SH,¥Ô» Ã√,2015-02-03,47.84,48.4579,47.6046,48.1931,3903099,
600329.SH,¥Ô» Ã√,2015-02-04,48.2813,48.2813,47.1339,47.3987,3587192,
600329.SH,¥Ô» Ã√,2015-02-05,47.9577,47.9577,47.1044,47.2516,4519084,
600329.SH,¥Ô» Ã√,2015-02-06,47.281,48.0165,47.1339,47.4869,4152084,
600329.SH,¥Ô» Ã√,2015-02-09,47.1927,47.6046,45.8981,46.1041,5250437,
600329.SH,¥Ô» Ã√,2015-02-10,46.1041,46.4572,45.957,46.2512,2740045,
600329.SH,¥Ô» Ã√,2015-02-11,46.2512,46.8102,45.8393,46.6043,4112699,
600329.SH,¥Ô» Ã√,2015-02-12,46.5454,46.8691,46.2512,46.6337,3494336,
600329.SH,¥Ô» Ã√,2015-02-13,46.7514,47.9871,46.6337,47.3398,5832539,
600329.SH,¥Ô» Ã√,2015-02-16,47.3692,48.2813,47.3398,48.2519,5785552,
600329.SH,¥Ô» Ã√,2015-02-17,48.7226,48.7226,47.8988,47.9283,4128988,
600329.SH,¥Ô» Ã√,2015-02-25,47.9283,48.4873,47.634,48.0165,3641611,
600329.SH,¥Ô» Ã√,2015-02-26,48.0165,48.9286,48.0165,48.6932,4017100,
600329.SH,¥Ô» Ã√,2015-02-27,48.6638,48.8403,47.9577,48.1931,4448085,
