╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
603713.SH,цэ╤Ш©кню,2018-08-27,41.11,43.35,41.03,42.95,13420401,
603713.SH,цэ╤Ш©кню,2018-08-28,43.08,45.96,42.54,43.86,15763553,
603713.SH,цэ╤Ш©кню,2018-08-29,44,45.4,43.43,45.38,14595059,
603713.SH,цэ╤Ш©кню,2018-08-30,45.4,46.5,44.03,46.29,14626970,
603713.SH,цэ╤Ш©кню,2018-08-31,45.8,49.22,43.55,43.68,18196559,
603713.SH,цэ╤Ш©кню,2018-09-03,44.7,48.05,43.39,48.05,15013855,
603713.SH,цэ╤Ш©кню,2018-09-04,50.5,52.86,48.05,52.86,13200697,
603713.SH,цэ╤Ш©кню,2018-09-05,54.7,58.1,47.57,47.57,25038257,
603713.SH,цэ╤Ш©кню,2018-09-06,45.02,45.6,43.52,44,18194666,
603713.SH,цэ╤Ш©кню,2018-09-07,43.75,44.5,41,42.01,14987331,
603713.SH,цэ╤Ш©кню,2018-09-10,41.7,42.8,41.5,42.08,10082726,
603713.SH,цэ╤Ш©кню,2018-09-11,41.4,41.7,40.26,40.95,8692839,
603713.SH,цэ╤Ш©кню,2018-09-12,40.77,41.04,40.08,40.88,6451576,
603713.SH,цэ╤Ш©кню,2018-09-13,41.61,42.65,40.6,42.17,11698719,
603713.SH,цэ╤Ш©кню,2018-09-14,41.7,41.7,38.05,39.22,11262561,
603713.SH,цэ╤Ш©кню,2018-09-17,38.08,39.8,37.81,38.56,6057674,
603713.SH,цэ╤Ш©кню,2018-09-18,38.49,41.36,38.01,40.34,10736265,
603713.SH,цэ╤Ш©кню,2018-09-19,39.51,40.99,39.03,40,9394655,
603713.SH,цэ╤Ш©кню,2018-09-20,39.6,39.95,38.68,38.71,6868465,
603713.SH,цэ╤Ш©кню,2018-09-21,38.72,39.15,37.89,38.75,5586228,
603713.SH,цэ╤Ш©кню,2018-09-25,38.86,40.5,38.75,39.51,7015960,
603713.SH,цэ╤Ш©кню,2018-09-26,39.92,40.97,39,40.79,8608995,
603713.SH,цэ╤Ш©кню,2018-09-27,40.91,42.32,39.01,39.2,11855029,
603713.SH,цэ╤Ш©кню,2018-09-28,39,40.6,38.13,40.22,8132820,
603713.SH,цэ╤Ш©кню,2018-10-08,38.89,41.32,38.6,39.32,7992097,
603713.SH,цэ╤Ш©кню,2018-10-09,39.51,42.16,39.51,41.17,10498882,
603713.SH,цэ╤Ш©кню,2018-10-10,41.05,42.64,40.21,42.6,10587654,
603713.SH,цэ╤Ш©кню,2018-10-11,40.9,41.49,38.34,38.46,11298593,
603713.SH,цэ╤Ш©кню,2018-10-12,37.8,38.46,34.88,37.2,9115186,
603713.SH,цэ╤Ш©кню,2018-10-15,37.2,37.92,34.06,34.72,9204993,
603713.SH,цэ╤Ш©кню,2018-10-16,34.87,35.19,32.2,32.88,8740139,
603713.SH,цэ╤Ш©кню,2018-10-17,33.66,33.66,31.24,32.72,6576257,
603713.SH,цэ╤Ш©кню,2018-10-18,32.1,32.1,29.9,29.9,6148321,
603713.SH,цэ╤Ш©кню,2018-10-19,28.71,30.66,28.71,30.48,5893387,
603713.SH,цэ╤Ш©кню,2018-10-22,30.61,33.18,30.51,32.45,7826847,
603713.SH,цэ╤Ш©кню,2018-10-23,32.11,34.39,32,32.45,9574394,
603713.SH,цэ╤Ш©кню,2018-10-24,31.89,32.47,31.45,31.61,5106623,
603713.SH,цэ╤Ш©кню,2018-10-25,29.56,30.74,29.45,30.74,5255380,
603713.SH,цэ╤Ш©кню,2018-10-26,31.2,31.68,30.31,31,4744286,
603713.SH,цэ╤Ш©кню,2018-10-29,31,32.14,30.75,31.4,5038543,
603713.SH,цэ╤Ш©кню,2018-10-30,30.69,31.16,28.86,30.6,5963961,
603713.SH,цэ╤Ш©кню,2018-10-31,30.55,31.99,30.55,31.97,7486380,
603713.SH,цэ╤Ш©кню,2018-11-01,31.88,33.5,31.72,32.83,10038641,
603713.SH,цэ╤Ш©кню,2018-11-02,33.3,33.5,32.61,33.28,8508921,
603713.SH,цэ╤Ш©кню,2018-11-05,34.28,34.47,32,32.48,9162331,
603713.SH,цэ╤Ш©кню,2018-11-06,31.75,31.79,30.2,31.01,6405062,
603713.SH,цэ╤Ш©кню,2018-11-07,31.21,31.47,30.46,30.48,5060626,
603713.SH,цэ╤Ш©кню,2018-11-08,30.8,30.97,29.51,29.8,4920915,
603713.SH,цэ╤Ш©кню,2018-11-09,29.6,30.06,29.18,29.21,4114629,
603713.SH,цэ╤Ш©кню,2018-11-12,29.28,29.91,28.88,29.91,4635976,
603713.SH,цэ╤Ш©кню,2018-11-13,29.32,30.18,29.25,30.01,5561982,
603713.SH,цэ╤Ш©кню,2018-11-14,30,30.85,29.8,30.32,6089350,
603713.SH,цэ╤Ш©кню,2018-11-15,30.75,31.78,30.1,31.78,8152263,
603713.SH,цэ╤Ш©кню,2018-11-16,31.88,32.8,31.35,32.43,10523959,
603713.SH,цэ╤Ш©кню,2018-11-19,32.03,32.28,31.72,32.28,5257645,
603713.SH,цэ╤Ш©кню,2018-11-20,31.7,32.97,31.38,31.45,5609595,
603713.SH,цэ╤Ш©кню,2018-11-21,30.84,32.11,30.3,32.11,5941993,
603713.SH,цэ╤Ш©кню,2018-11-22,32.5,32.54,31.5,31.73,5653221,
603713.SH,цэ╤Ш©кню,2018-11-23,31.72,33.9,31.35,33.12,13283998,
603713.SH,цэ╤Ш©кню,2018-11-26,32,32.25,29.82,30.12,9095261,
603713.SH,цэ╤Ш©кню,2018-11-27,30.4,30.53,29.03,29.73,5509183,
603713.SH,цэ╤Ш©кню,2018-11-28,29.5,29.95,29.05,29.88,3981585,
603713.SH,цэ╤Ш©кню,2018-11-29,30.14,30.22,27.7,27.76,5359870,
603713.SH,цэ╤Ш©кню,2018-11-30,27.58,27.97,26.41,27.32,4507497,
603713.SH,цэ╤Ш©кню,2018-12-03,28.4,28.85,27.74,28.59,4839075,
603713.SH,цэ╤Ш©кню,2018-12-04,28.31,28.73,28.02,28.66,3906797,
603713.SH,цэ╤Ш©кню,2018-12-05,27.81,28.36,27.7,28.04,2986060,
603713.SH,цэ╤Ш©кню,2018-12-06,28.9,29.75,28.42,28.49,6277186,
603713.SH,цэ╤Ш©кню,2018-12-07,27.76,28.25,27.51,27.88,3491314,
603713.SH,цэ╤Ш©кню,2018-12-10,27.5,29.34,27.48,28.88,5799401,
603713.SH,цэ╤Ш©кню,2018-12-11,28.65,30.2,28.65,29.87,6405762,
603713.SH,цэ╤Ш©кню,2018-12-12,29.94,30.66,29.37,29.91,5291054,
603713.SH,цэ╤Ш©кню,2018-12-13,30.07,30.58,29.29,30.2,4071759,
603713.SH,цэ╤Ш©кню,2018-12-14,30.09,31.39,29.71,30.66,5673072,
603713.SH,цэ╤Ш©кню,2018-12-17,30.3,31.39,30.01,31.28,4164437,
603713.SH,цэ╤Ш©кню,2018-12-18,31.48,31.87,29.5,29.64,4992150,
603713.SH,цэ╤Ш©кню,2018-12-19,29.11,29.68,28.03,28.12,4076776,
603713.SH,цэ╤Ш©кню,2018-12-20,28,28.93,27.98,28.73,2797900,
603713.SH,цэ╤Ш©кню,2018-12-21,28.54,29.01,28.4,28.76,2338954,
603713.SH,цэ╤Ш©кню,2018-12-24,29,29.58,28.67,29.34,2373257,
603713.SH,цэ╤Ш©кню,2018-12-25,29.03,29.96,28.11,29.88,3428506,
603713.SH,цэ╤Ш©кню,2018-12-26,29.96,30.19,29.28,29.48,3152876,
603713.SH,цэ╤Ш©кню,2018-12-27,29.9,30.11,28.11,28.2,3212631,
603713.SH,цэ╤Ш©кню,2018-12-28,28.32,28.49,27.64,27.71,2706351,
603713.SH,цэ╤Ш©кню,2019-01-02,28.1,28.39,27.7,27.92,1420123,
603713.SH,цэ╤Ш©кню,2019-01-03,27.76,27.95,27.08,27.63,1773023,
603713.SH,цэ╤Ш©кню,2019-01-04,27.05,28.28,26.97,28.14,1775301,
603713.SH,цэ╤Ш©кню,2019-01-07,28.3,28.76,27.94,28.56,2274012,
603713.SH,цэ╤Ш©кню,2019-01-08,28.7,28.7,28.2,28.35,1630949,
603713.SH,цэ╤Ш©кню,2019-01-09,28.4,31.19,28.4,29.7,7850262,
603713.SH,цэ╤Ш©кню,2019-01-10,29.35,30.15,29.01,29.88,5236337,
603713.SH,цэ╤Ш©кню,2019-01-11,29.28,32.87,29.26,32.87,9390013,
603713.SH,цэ╤Ш©кню,2019-01-14,32.6,32.6,30.7,30.96,6580468,
603713.SH,цэ╤Ш©кню,2019-01-15,30.55,32.2,30.48,31.5,5140324,
603713.SH,цэ╤Ш©кню,2019-01-16,31.74,32.2,30.91,31.86,4590411,
603713.SH,цэ╤Ш©кню,2019-01-17,31.6,32.79,30.95,31.03,4434202,
603713.SH,цэ╤Ш©кню,2019-01-18,31.18,32.2,31.03,31.58,4144028,
603713.SH,цэ╤Ш©кню,2019-01-21,32.11,33.74,31.86,32.8,5788359,
603713.SH,цэ╤Ш©кню,2019-01-22,32.68,34.92,32.68,34.5,7729129,
603713.SH,цэ╤Ш©кню,2019-01-23,34.08,34.31,33.16,34,4949290,
603713.SH,цэ╤Ш©кню,2019-01-24,34,34.28,33.32,34.15,3800702,
603713.SH,цэ╤Ш©кню,2019-01-25,33.88,33.88,31.55,31.7,4046780,
603713.SH,цэ╤Ш©кню,2019-01-28,32.3,32.68,31.55,31.76,3691117,
603713.SH,цэ╤Ш©кню,2019-01-29,31.4,32.75,30.11,32.06,3647402,
603713.SH,цэ╤Ш©кню,2019-01-30,31.5,33.8,31.5,33.18,5026646,
603713.SH,цэ╤Ш©кню,2019-01-31,32.88,32.88,30.85,31.99,4492085,
603713.SH,цэ╤Ш©кню,2019-02-01,32.8,32.85,31.8,32.45,2904494,
603713.SH,цэ╤Ш©кню,2019-02-11,32.32,34.18,32.08,34.03,4483613,
603713.SH,цэ╤Ш©кню,2019-02-12,33.99,34.44,33.52,34.17,3739415,
603713.SH,цэ╤Ш©кню,2019-02-13,34.1,34.79,33.52,34.06,4344640,
603713.SH,цэ╤Ш©кню,2019-02-14,33.55,35.99,33.52,35.24,5838675,
603713.SH,цэ╤Ш©кню,2019-02-15,34.9,35.33,34.5,34.95,3629600,
603713.SH,цэ╤Ш©кню,2019-02-18,35.1,35.9,34.84,35.66,3696823,
603713.SH,цэ╤Ш©кню,2019-02-19,35.64,35.65,34.06,34.54,4161900,
603713.SH,цэ╤Ш©кню,2019-02-20,34.5,35.58,34.26,34.9,3024803,
603713.SH,цэ╤Ш©кню,2019-02-21,34.9,35.05,33.91,33.96,3363100,
603713.SH,цэ╤Ш©кню,2019-02-22,34.17,34.4,33.77,34.23,2186865,
603713.SH,цэ╤Ш©кню,2019-02-25,34.23,35.95,34.23,35.47,4788952,
603713.SH,цэ╤Ш©кню,2019-02-26,35.67,37.18,35,35.95,6090839,
603713.SH,цэ╤Ш©кню,2019-02-27,35.7,37.5,35.4,37,5536334,
603713.SH,цэ╤Ш©кню,2019-02-28,36.6,37.14,35.78,36.43,3210528,
603713.SH,цэ╤Ш©кню,2019-03-01,36.45,36.48,35.6,36.28,2231600,
603713.SH,цэ╤Ш©кню,2019-03-04,36.7,37.2,35.94,36.63,4234960,
603713.SH,цэ╤Ш©кню,2019-03-05,36.68,37.08,35.97,37.05,3897510,
603713.SH,цэ╤Ш©кню,2019-03-06,36.9,37.77,36.2,37.41,5001733,
603713.SH,цэ╤Ш©кню,2019-03-07,37.34,39,36.5,38.29,7342736,
603713.SH,цэ╤Ш©кню,2019-03-08,36.71,37.31,35.02,35.2,4962476,
603713.SH,цэ╤Ш©кню,2019-03-11,35.5,36.58,35.5,36.2,2947043,
603713.SH,цэ╤Ш©кню,2019-03-12,36.31,37.61,36.09,37.32,4845423,
603713.SH,цэ╤Ш©кню,2019-03-13,37.28,37.97,36.11,36.3,3385922,
603713.SH,цэ╤Ш©кню,2019-03-14,36.27,37.38,35.06,35.68,2263119,
603713.SH,цэ╤Ш©кню,2019-03-15,35.98,37.6,35.97,36.95,3641174,
603713.SH,цэ╤Ш©кню,2019-03-18,36.95,38.25,36.7,37.98,4025552,
603713.SH,цэ╤Ш©кню,2019-03-19,37.98,38.45,37.3,37.64,3155804,
603713.SH,цэ╤Ш©кню,2019-03-20,37.7,39.1,37.41,39.05,5175425,
603713.SH,цэ╤Ш©кню,2019-03-21,39.29,40.44,38.61,39.12,5959581,
603713.SH,цэ╤Ш©кню,2019-03-22,37.2,39.16,36.5,38.95,6830679,
603713.SH,цэ╤Ш©кню,2019-03-25,38.43,41.6,38,40.28,6293691,
603713.SH,цэ╤Ш©кню,2019-03-26,40.65,40.65,38.01,38.46,3174926,
603713.SH,цэ╤Ш©кню,2019-03-27,38.47,39.35,38.47,38.92,2423138,
603713.SH,цэ╤Ш©кню,2019-03-28,38.8,38.93,37.7,37.96,2113790,
603713.SH,цэ╤Ш©кню,2019-03-29,38.08,40.3,38.08,39.95,3564649,
603713.SH,цэ╤Ш©кню,2019-04-01,40.27,42.48,40.27,41.87,4359055,
603713.SH,цэ╤Ш©кню,2019-04-02,42,43.85,41.6,42,2829076,
603713.SH,цэ╤Ш©кню,2019-04-03,42.5,46.2,41.6,46.2,4788017,
603713.SH,цэ╤Ш©кню,2019-04-04,48.8,50.03,45.5,45.57,6912935,
603713.SH,цэ╤Ш©кню,2019-04-08,47.28,50.13,47.27,47.95,7069373,
603713.SH,цэ╤Ш©кню,2019-04-09,47.16,48.3,45.62,45.82,3672859,
603713.SH,цэ╤Ш©кню,2019-04-10,46.34,47.85,44.65,46.5,2979210,
603713.SH,цэ╤Ш©кню,2019-04-11,46.24,47.59,44.67,44.67,2305327,
603713.SH,цэ╤Ш©кню,2019-04-12,44.8,45.72,44.01,44.74,1865500,
603713.SH,цэ╤Ш©кню,2019-04-15,45.75,46.02,43,43.28,2584960,
603713.SH,цэ╤Ш©кню,2019-04-16,43,44.3,42.05,44.18,2256803,
603713.SH,цэ╤Ш©кню,2019-04-17,44.22,44.22,42.9,43.58,1704714,
603713.SH,цэ╤Ш©кню,2019-04-18,43.58,43.8,42.6,43.32,1527756,
603713.SH,цэ╤Ш©кню,2019-04-19,42.72,43.84,42.42,42.88,1199997,
603713.SH,цэ╤Ш©кню,2019-04-22,42.88,43.28,41.33,41.43,1567900,
603713.SH,цэ╤Ш©кню,2019-04-23,41.78,41.98,40.82,41.15,1225900,
603713.SH,цэ╤Ш©кню,2019-04-24,41.58,41.58,40.5,41.21,1357941,
603713.SH,цэ╤Ш©кню,2019-04-25,41.21,41.21,38.85,39,2713729,
603713.SH,цэ╤Ш©кню,2019-04-26,38.4,40.48,38.35,39.82,2413836,
603713.SH,цэ╤Ш©кню,2019-04-29,39.8,41.45,39.5,40.16,2024051,
603713.SH,цэ╤Ш©кню,2019-04-30,39.85,41.47,39.01,41.16,1464862,
603713.SH,цэ╤Ш©кню,2019-05-06,40,40,37.12,38.09,2211878,
603713.SH,цэ╤Ш©кню,2019-05-07,38.48,38.97,37,37.59,1631890,
603713.SH,цэ╤Ш©кню,2019-05-08,36.87,39.01,36.2,37.62,2370481,
603713.SH,цэ╤Ш©кню,2019-05-09,37.1,38.1,36.2,37.7,1682446,
603713.SH,цэ╤Ш©кню,2019-05-10,38.16,38.93,36.57,38.92,1768110,
603713.SH,цэ╤Ш©кню,2019-05-13,39,40.29,38.9,39.1,1478320,
603713.SH,цэ╤Ш©кню,2019-05-14,38.42,40.73,38.37,39.27,1912144,
603713.SH,цэ╤Ш©кню,2019-05-15,39.44,40.27,39.1,39.64,952646,
603713.SH,цэ╤Ш©кню,2019-05-16,39.39,39.41,38.61,38.96,859284,
603713.SH,цэ╤Ш©кню,2019-05-17,38.96,38.96,37.31,37.69,730823,
603713.SH,цэ╤Ш©кню,2019-05-20,37.6,38.3,36,37.85,1255244,
603713.SH,цэ╤Ш©кню,2019-05-21,37.7,38.89,37.53,38.16,760959,
603713.SH,цэ╤Ш©кню,2019-05-22,38.46,38.85,38.04,38.35,499200,
603713.SH,цэ╤Ш©кню,2019-05-23,38.16,38.28,36.77,36.96,682209,
603713.SH,цэ╤Ш©кню,2019-05-24,36.96,37.58,36.75,37.1,593700,
603713.SH,цэ╤Ш©кню,2019-05-27,37.11,38.6354,36.809,38.4347,920203,
603713.SH,цэ╤Ш©кню,2019-05-28,38.9565,40.2912,38.8963,39.388,1225448,
603713.SH,цэ╤Ш©кню,2019-05-29,39.398,40.4216,39.2174,39.3679,826239,
603713.SH,цэ╤Ш©кню,2019-05-30,38.9665,39.6489,38.7156,39.3378,721023,
603713.SH,цэ╤Ш©кню,2019-05-31,39.1672,41.5456,38.6655,41.4452,1624074,
603713.SH,цэ╤Ш©кню,2019-06-03,45.5897,45.5897,38.9063,39.4382,5271667,
603713.SH,цэ╤Ш©кню,2019-06-04,36.1165,38.8963,36.1165,37.9329,3473086,
603713.SH,цэ╤Ш©кню,2019-06-05,38.1838,38.6253,36.7287,37.0297,1011179,
603713.SH,цэ╤Ш©кню,2019-06-06,36.9896,37.9329,36.9595,37.5315,787128,
603713.SH,цэ╤Ш©кню,2019-06-10,37.5315,38.0834,37.1502,37.6017,408941,
603713.SH,цэ╤Ш©кню,2019-06-11,37.3308,38.5852,37.3308,38.5149,667057,
603713.SH,цэ╤Ш©кню,2019-06-12,38.3845,38.3845,37.8827,38.234,444099,
603713.SH,цэ╤Ш©кню,2019-06-13,38.0935,38.4347,37.7523,37.8024,311200,
603713.SH,цэ╤Ш©кню,2019-06-14,37.7222,37.9229,35.6248,35.9259,1170213,
603713.SH,цэ╤Ш©кню,2019-06-17,35.9459,36.0262,32.4738,34.521,2169076,
603713.SH,цэ╤Ш©кню,2019-06-18,33.9791,35.2334,33.9791,35.0127,888274,
603713.SH,цэ╤Ш©кню,2019-06-19,35.9861,36.4176,35.3238,35.3438,969600,
603713.SH,цэ╤Ш©кню,2019-06-20,35.7051,35.8857,34.541,35.8456,835200,
603713.SH,цэ╤Ш©кню,2019-06-21,35.8155,36.3875,35.394,35.7753,785823,
603713.SH,цэ╤Ш©кню,2019-06-24,35.9459,36.6584,35.5245,35.7452,779662,
603713.SH,цэ╤Ш©кню,2019-06-25,35.7452,35.9259,34.4808,35.9158,869000,
603713.SH,цэ╤Ш©кню,2019-06-26,35.2836,35.3739,34.7518,34.832,908007,
603713.SH,цэ╤Ш©кню,2019-06-27,34.6915,35.6148,34.541,34.6915,672584,
603713.SH,цэ╤Ш©кню,2019-06-28,34.8923,36.1266,33.9791,34.9525,945400,
603713.SH,цэ╤Ш©кню,2019-07-01,35.1833,36.1868,35.0227,35.7753,1198223,
603713.SH,цэ╤Ш©кню,2019-07-02,35.4341,35.7854,34.6313,35.0026,893130,
603713.SH,цэ╤Ш©кню,2019-07-03,35.113,35.3137,34.3303,34.3303,530500,
603713.SH,цэ╤Ш©кню,2019-07-04,34.822,35.0829,33.8185,34.2901,747192,
603713.SH,цэ╤Ш©кню,2019-07-05,34.5009,34.5009,33.8185,34.0593,617800,
603713.SH,цэ╤Ш©кню,2019-07-08,34.0092,34.0593,32.7548,32.9454,580000,
603713.SH,цэ╤Ш©кню,2019-07-09,32.9454,33.2264,32.5139,33.0157,362400,
603713.SH,цэ╤Ш©кню,2019-07-10,33.0257,33.3167,32.7146,32.7146,291427,
603713.SH,цэ╤Ш©кню,2019-07-11,32.7146,33.6178,32.7146,32.9856,421500,
603713.SH,цэ╤Ш©кню,2019-07-12,32.9956,33.2465,32.6243,32.8953,310023,
603713.SH,цэ╤Ш©кню,2019-07-15,33.106,33.106,31.8917,32.1727,1043306,
603713.SH,цэ╤Ш©кню,2019-07-16,32.0924,32.5942,32.0824,32.3433,443933,
603713.SH,цэ╤Ш©кню,2019-07-17,32.6444,34.4808,32.3433,34.1095,1438611,
603713.SH,цэ╤Ш©кню,2019-07-18,33.5375,34.8421,32.9254,33.4372,1003700,
603713.SH,цэ╤Ш©кню,2019-07-19,33.5475,34.1095,33.1963,33.7382,714899,
603713.SH,цэ╤Ш©кню,2019-07-22,33.3167,33.7081,32.5842,32.5842,776853,
603713.SH,цэ╤Ш©кню,2019-07-23,32.5641,32.8852,32.1527,32.5139,458782,
603713.SH,цэ╤Ш©кню,2019-07-24,32.8451,34.2701,32.4537,33.9088,1281892,
603713.SH,цэ╤Ш©кню,2019-07-25,34.1095,35.1231,33.6178,35.0026,1592385,
603713.SH,цэ╤Ш©кню,2019-07-26,35.103,35.9259,34.5009,35.7051,1384585,
603713.SH,цэ╤Ш©кню,2019-07-29,35.0428,35.1431,33.7181,34.1396,1585036,
603713.SH,цэ╤Ш©кню,2019-07-30,34.1296,34.4206,33.9188,34.1697,853720,
603713.SH,цэ╤Ш©кню,2019-07-31,34.2299,34.3002,33.3769,33.387,832651,
603713.SH,цэ╤Ш©кню,2019-08-01,33.2565,33.7583,33.0458,33.2465,672425,
603713.SH,цэ╤Ш©кню,2019-08-02,31.9821,32.9856,30.6072,32.6143,988200,
603713.SH,цэ╤Ш©кню,2019-08-05,32.3132,32.9354,31.4101,31.5405,966598,
603713.SH,цэ╤Ш©кню,2019-08-06,31.119,32.0924,29.9851,30.3162,1388200,
603713.SH,цэ╤Ш©кню,2019-08-07,30.9183,31.109,29.8145,29.8646,970223,
603713.SH,цэ╤Ш©кню,2019-08-08,30.3062,30.3865,29.6539,29.7342,1006485,
603713.SH,цэ╤Ш©кню,2019-08-09,28.9013,30.1557,28.9013,29.7643,998700,
603713.SH,цэ╤Ш©кню,2019-08-12,29.4933,29.955,28.6002,29.5937,842322,
603713.SH,цэ╤Ш©кню,2019-08-13,30.0854,30.5671,29.403,29.5837,940167,
603713.SH,цэ╤Ш©кню,2019-08-14,29.7041,30.2058,29.3027,29.674,612955,
603713.SH,цэ╤Ш©кню,2019-08-15,28.9113,29.6639,28.6705,29.5034,538727,
603713.SH,цэ╤Ш©кню,2019-08-16,29.2625,30.0754,29.2625,29.9349,711818,
603713.SH,цэ╤Ш©кню,2019-08-19,30.2761,31.0689,30.0252,31.0689,933287,
603713.SH,цэ╤Ш©кню,2019-08-20,30.9484,31.9419,30.9484,31.2495,1059481,
603713.SH,цэ╤Ш©кню,2019-08-21,31.691,31.9018,31.2595,31.4,531839,
603713.SH,цэ╤Ш©кню,2019-08-22,31.8215,32.4437,31.4602,32.3534,762882,
603713.SH,цэ╤Ш©кню,2019-08-23,31.962,32.5641,31.7412,31.7914,522351,
603713.SH,цэ╤Ш©кню,2019-08-26,31.0689,32.0824,30.828,31.8215,568400,
603713.SH,цэ╤Ш©кню,2019-08-27,32.4035,32.4035,31.8215,32.2229,645700,
603713.SH,цэ╤Ш©кню,2019-08-28,33.7181,33.7181,32.815,33.2264,1247844,
603713.SH,цэ╤Ш©кню,2019-08-29,33.6078,33.6078,32.5641,32.6042,705680,
603713.SH,цэ╤Ш©кню,2019-08-30,32.9655,33.3769,32.3935,32.4637,468051,
603713.SH,цэ╤Ш©кню,2019-09-02,32.6042,34.3805,32.4938,34.3704,1364916,
603713.SH,цэ╤Ш©кню,2019-09-03,34.1496,35.0026,34.1296,34.7518,811373,
603713.SH,цэ╤Ш©кню,2019-09-04,34.6213,35.0528,34.3202,34.6313,600217,
603713.SH,цэ╤Ш©кню,2019-09-05,34.8722,35.2234,33.6479,34.26,1310099,
603713.SH,цэ╤Ш©кню,2019-09-06,34.2701,34.3905,33.8687,34.1597,574760,
603713.SH,цэ╤Ш©кню,2019-09-09,34.5009,35.0729,34.2199,34.6113,690165,
603713.SH,цэ╤Ш©кню,2019-09-10,34.9224,35.0026,34.4708,34.7417,598992,
603713.SH,цэ╤Ш©кню,2019-09-11,34.9826,34.9826,34.24,34.2801,540700,
603713.SH,цэ╤Ш©кню,2019-09-12,34.5812,34.5812,33.8687,34.1195,717689,
603713.SH,цэ╤Ш©кню,2019-09-16,34.3002,34.4306,34.0192,34.24,550608,
603713.SH,цэ╤Ш©кню,2019-09-17,34.2901,34.2901,33.1361,33.1963,554355,
603713.SH,цэ╤Ш©кню,2019-09-18,33.2565,33.8787,33.2565,33.8085,680342,
603713.SH,цэ╤Ш©кню,2019-09-19,33.969,33.969,33.1662,33.4171,746222,
603713.SH,цэ╤Ш©кню,2019-09-20,33.5776,35.4141,33.4472,34.1095,1848026,
603713.SH,цэ╤Ш©кню,2019-09-23,34.0092,34.0092,33.0157,33.116,1178254,
603713.SH,цэ╤Ш©кню,2019-09-24,33.2766,33.5776,33.0859,33.2164,683562,
603713.SH,цэ╤Ш©кню,2019-09-25,33.1662,33.2666,32.815,32.9354,474173,
603713.SH,цэ╤Ш©кню,2019-09-26,32.9354,33.1863,31.9921,32.0924,647855,
