╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002105.SZ,пеб║╫║©╣,2015-01-05,10.0901,10.1601,9.8522,10.1041,6178742,
002105.SZ,пеб║╫║©╣,2015-01-06,10.0481,10.7199,9.9502,10.5519,12084183,
002105.SZ,пеб║╫║©╣,2015-01-07,10.4819,10.5659,10.244,10.5099,8339598,
002105.SZ,пеб║╫║©╣,2015-01-08,10.5659,10.6919,10.37,10.5659,8553208,
002105.SZ,пеб║╫║©╣,2015-01-09,10.4959,10.7199,10.2021,10.23,7169870,
002105.SZ,пеб║╫║©╣,2015-01-12,10.0621,10.342,10.0621,10.1881,4038140,
002105.SZ,пеб║╫║©╣,2015-01-13,10.23,10.5519,10.2021,10.5099,5895033,
002105.SZ,пеб║╫║©╣,2015-01-14,10.5099,10.8318,10.398,10.8178,13504799,
002105.SZ,пеб║╫║©╣,2015-01-15,10.9158,11.1117,10.5659,10.6639,11008928,
002105.SZ,пеб║╫║©╣,2015-01-16,10.4959,10.7199,10.4959,10.6779,6353304,
002105.SZ,пеб║╫║©╣,2015-01-19,10.44,11.0837,10.314,10.4959,11298759,
002105.SZ,пеб║╫║©╣,2015-01-20,10.5799,11.1117,10.426,10.9997,11497010,
002105.SZ,пеб║╫║©╣,2015-01-21,10.9718,12.1053,10.8598,11.7834,30140081,
002105.SZ,пеб║╫║©╣,2015-01-22,11.6295,11.8114,11.4196,11.7275,18517527,
002105.SZ,пеб║╫║©╣,2015-01-23,11.6295,11.8814,11.4476,11.5595,12759700,
002105.SZ,пеб║╫║©╣,2015-01-26,11.5595,12.2733,11.5175,12.0633,17366452,
002105.SZ,пеб║╫║©╣,2015-01-27,12.0633,12.861,11.8254,12.6511,23424086,
002105.SZ,пеб║╫║©╣,2015-01-28,12.5951,13.1409,12.3292,12.4272,20888721,
002105.SZ,пеб║╫║©╣,2015-01-29,12.1753,12.5392,11.9514,12.1053,8566224,
002105.SZ,пеб║╫║©╣,2015-01-30,12.0353,12.4132,12.0353,12.0353,5892934,
002105.SZ,пеб║╫║©╣,2015-02-02,12.0353,12.4832,11.9794,12.1753,6655334,
002105.SZ,пеб║╫║©╣,2015-02-03,12.3992,12.3992,12.1193,12.3152,6154205,
002105.SZ,пеб║╫║©╣,2015-02-04,12.2313,12.3572,12.0493,12.0493,6091336,
002105.SZ,пеб║╫║©╣,2015-02-05,12.1193,12.2453,11.9094,11.9654,5145836,
002105.SZ,пеб║╫║©╣,2015-02-06,11.9654,12.2453,11.6295,11.9094,6623273,
