代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920489.BJ,佳先股份,2020-07-27,9.98,10.66,6.88,8.38,4303345,
920489.BJ,佳先股份,2020-07-28,8.35,8.98,7.76,8.98,1852432,
920489.BJ,佳先股份,2020-07-29,8.79,9.75,8.68,9.62,3471506,
920489.BJ,佳先股份,2020-07-30,9.65,9.95,9.25,9.42,1609169,
920489.BJ,佳先股份,2020-07-31,9.51,9.54,9.08,9.49,1426570,
920489.BJ,佳先股份,2020-08-03,9.6,9.61,9.46,9.51,1176922,
920489.BJ,佳先股份,2020-08-04,9.57,9.57,9.3,9.33,829476,
920489.BJ,佳先股份,2020-08-05,9.33,9.39,9.02,9.07,751235,
920489.BJ,佳先股份,2020-08-06,9.07,9.07,8.83,9,394807,
920489.BJ,佳先股份,2020-08-07,8.93,8.99,8.74,8.8,390205,
920489.BJ,佳先股份,2020-08-10,8.65,8.88,8.65,8.8,170116,
920489.BJ,佳先股份,2020-08-11,8.84,8.86,8.71,8.8,211104,
920489.BJ,佳先股份,2020-08-12,8.75,8.81,8.63,8.7,258902,
920489.BJ,佳先股份,2020-08-13,8.72,8.88,8.68,8.79,309640,
920489.BJ,佳先股份,2020-08-14,8.89,8.95,8.76,8.95,244641,
920489.BJ,佳先股份,2020-08-17,9,9.1,8.85,9,190097,
920489.BJ,佳先股份,2020-08-18,8.95,9,8.9,8.9,120062,
920489.BJ,佳先股份,2020-08-19,8.87,8.93,8.85,8.93,148785,
920489.BJ,佳先股份,2020-08-20,8.86,8.9,8.76,8.8,89517,
920489.BJ,佳先股份,2020-08-21,8.88,8.88,8.69,8.79,148315,
920489.BJ,佳先股份,2020-08-24,8.75,8.77,8.66,8.68,159779,
920489.BJ,佳先股份,2020-08-25,8.66,8.72,8.58,8.67,161351,
920489.BJ,佳先股份,2020-08-26,8.6,8.98,8.6,8.67,296476,
920489.BJ,佳先股份,2020-08-27,8.67,8.74,8.61,8.72,123853,
920489.BJ,佳先股份,2020-08-28,8.68,8.79,8.66,8.77,112032,
920489.BJ,佳先股份,2020-08-31,8.76,8.94,8.76,8.86,182910,
920489.BJ,佳先股份,2020-09-01,8.79,8.87,8.74,8.78,72243,
920489.BJ,佳先股份,2020-09-02,8.75,8.85,8.61,8.78,221213,
920489.BJ,佳先股份,2020-09-03,8.7,8.82,8.7,8.73,46461,
920489.BJ,佳先股份,2020-09-04,8.65,8.72,8.64,8.71,81720,
920489.BJ,佳先股份,2020-09-07,8.62,8.69,8.56,8.56,104851,
920489.BJ,佳先股份,2020-09-08,8.57,8.66,8.51,8.54,72638,
920489.BJ,佳先股份,2020-09-09,8.51,8.54,8.39,8.48,144417,
920489.BJ,佳先股份,2020-09-10,8.45,8.48,8.11,8.25,131706,
920489.BJ,佳先股份,2020-09-11,8.11,8.25,8.1,8.19,95178,
920489.BJ,佳先股份,2020-09-14,8.18,8.29,8.17,8.24,37700,
920489.BJ,佳先股份,2020-09-15,8.25,8.3,8.22,8.24,62282,
920489.BJ,佳先股份,2020-09-16,8.22,8.27,8.18,8.22,32720,
920489.BJ,佳先股份,2020-09-17,8.16,8.26,8.11,8.22,74817,
920489.BJ,佳先股份,2020-09-18,8.13,8.28,8.13,8.28,32764,
920489.BJ,佳先股份,2020-09-21,8.28,8.28,8.19,8.25,91697,
920489.BJ,佳先股份,2020-09-22,8.18,8.25,8.16,8.17,71654,
920489.BJ,佳先股份,2020-09-23,8.17,8.17,8.08,8.15,68925,
920489.BJ,佳先股份,2020-09-24,8.13,8.13,7.95,7.95,87455,
920489.BJ,佳先股份,2020-09-25,7.95,7.96,7.81,7.83,98504,
920489.BJ,佳先股份,2020-09-28,7.82,7.88,7.79,7.82,83800,
920489.BJ,佳先股份,2020-09-29,7.81,7.85,7.73,7.8,105146,
920489.BJ,佳先股份,2020-09-30,7.81,7.9,7.81,7.84,40400,
920489.BJ,佳先股份,2020-10-09,7.84,8.2,7.84,8.17,142326,
920489.BJ,佳先股份,2020-10-12,8.18,8.49,8.18,8.48,185417,
920489.BJ,佳先股份,2020-10-13,8.5,8.89,8.48,8.78,186975,
920489.BJ,佳先股份,2020-10-14,8.77,8.88,8.75,8.81,171765,
920489.BJ,佳先股份,2020-10-15,8.7,8.82,8.61,8.65,117655,
920489.BJ,佳先股份,2020-10-16,8.74,8.77,8.58,8.6,162080,
920489.BJ,佳先股份,2020-10-19,8.62,8.83,8.62,8.74,86676,
920489.BJ,佳先股份,2020-10-20,8.78,8.78,8.48,8.75,176327,
920489.BJ,佳先股份,2020-10-21,8.67,8.77,8.58,8.69,59024,
920489.BJ,佳先股份,2020-10-22,8.81,8.81,8.62,8.71,36524,
920489.BJ,佳先股份,2020-10-23,8.78,8.79,8.68,8.74,43053,
920489.BJ,佳先股份,2020-10-26,8.55,8.73,8.53,8.69,59131,
920489.BJ,佳先股份,2020-10-27,8.57,8.66,8.57,8.6,14500,
920489.BJ,佳先股份,2020-10-28,8.6,8.65,8.5,8.57,21351,
920489.BJ,佳先股份,2020-10-29,8.49,8.65,8.49,8.57,27283,
920489.BJ,佳先股份,2020-10-30,8.53,8.58,8.43,8.44,52478,
