´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-05,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-06,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-07,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-08,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-09,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-12,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-13,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-14,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-15,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-16,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-19,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-20,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-21,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-22,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-23,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-26,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-27,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-28,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-29,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-01-30,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-02-02,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-02-03,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-02-04,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-02-05,26.3586,26.3586,26.3586,26.3586,0,
300247.SZ,ÈÚ½Ý½¡¿µ,2015-02-06,26.3586,26.3586,26.3586,26.3586,0,
