´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
001215.SZ,Ç§Î¶Ñë³ø,2021-09-06,18.85,22.62,18.85,22.62,347449,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-07,24.88,24.88,24.88,24.88,58072,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-08,27.37,27.37,27.37,27.37,30874,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-09,30.11,30.11,30.11,30.11,55478,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-10,33.12,33.12,33.12,33.12,105932,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-13,36.43,36.43,36.43,36.43,305325,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-14,40.07,40.07,40.07,40.07,145888,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-15,44.08,44.08,44.08,44.08,126734,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-16,48.49,48.49,48.49,48.49,96831,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-17,53.34,53.34,53.34,53.34,236117,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-22,58.67,58.67,58.67,58.67,233035,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-23,64.54,64.54,60,64.54,13068655,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-24,64.54,66.2,58.09,58.09,12368224,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-27,55.3,63.1,54.01,61.68,9367349,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-28,60.22,62.88,56.68,58.57,4980351,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-29,58.1,58.87,53.79,53.79,4656410,
001215.SZ,Ç§Î¶Ñë³ø,2021-09-30,54.6,59.17,54,59.17,5999014,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-08,59.58,65.09,58.68,63.02,6625231,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-11,60,66.3,59.85,61.18,5295056,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-12,61.8,62.43,57.7,59.57,3650604,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-13,59.99,65.53,58.1,65.53,3636319,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-14,67,71.41,65.8,68.32,5779425,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-15,66.1,67.96,64.08,66.34,3740426,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-18,65.1,71,64.01,68.06,4670374,
001215.SZ,Ç§Î¶Ñë³ø,2021-10-19,68.06,68.06,64.03,65.98,3892130,
