代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688031.SH,星环科技-U,2022-10-18,72,78.5,64.18,76,19375800,
688031.SH,星环科技-U,2022-10-19,69.57,73.38,66.86,72.88,11644050,
688031.SH,星环科技-U,2022-10-20,72.5,77,67.74,68,8429611,
688031.SH,星环科技-U,2022-10-21,66.2,71.99,63.77,69.06,7291545,
688031.SH,星环科技-U,2022-10-24,69,75.68,68.5,71.51,7131819,
688031.SH,星环科技-U,2022-10-25,71.2,72.59,64.74,65,5454972,
688031.SH,星环科技-U,2022-10-26,65.01,75.98,64.68,71.1,6527312,
688031.SH,星环科技-U,2022-10-27,71.5,74.6,69.51,72,4195036,
688031.SH,星环科技-U,2022-10-28,72.02,73.46,67.13,68.8,2882743,
688031.SH,星环科技-U,2022-10-31,71.5,82.56,71.02,82.56,6420363,
688031.SH,星环科技-U,2022-11-01,83,83.39,76.81,79,5064154,
688031.SH,星环科技-U,2022-11-02,79,85.05,76.8,83.3,4549195,
688031.SH,星环科技-U,2022-11-03,81.99,82.9,75.67,79.38,3584479,
688031.SH,星环科技-U,2022-11-04,79.59,82.5,77.5,80.37,2346429,
688031.SH,星环科技-U,2022-11-07,80.39,83.52,76.33,76.72,3601681,
688031.SH,星环科技-U,2022-11-08,76.35,79.5,74.76,77.47,3401718,
688031.SH,星环科技-U,2022-11-09,77.4,80.95,75.8,77.99,3279077,
688031.SH,星环科技-U,2022-11-10,77,85.78,76.03,81.1,3822524,
688031.SH,星环科技-U,2022-11-11,83.12,84.9,78.13,79.4,2296617,
688031.SH,星环科技-U,2022-11-14,81.2,81.2,76.6,78.85,2003161,
688031.SH,星环科技-U,2022-11-15,80,88.28,78.56,84.16,3075116,
688031.SH,星环科技-U,2022-11-16,85.32,88.18,83.01,84.3,1880180,
688031.SH,星环科技-U,2022-11-17,84.22,94.95,84.22,94.95,2670251,
688031.SH,星环科技-U,2022-11-18,94,107.2,90.28,91.5,4567032,
688031.SH,星环科技-U,2022-11-21,90.66,94,89.03,92.97,2193535,
688031.SH,星环科技-U,2022-11-22,92.6,94.4,88.03,89.7,2068130,
688031.SH,星环科技-U,2022-11-23,88.98,96.65,87.5,95.2,2046268,
688031.SH,星环科技-U,2022-11-24,95,100.77,93.01,94,1934140,
688031.SH,星环科技-U,2022-11-25,93.91,95.53,87.08,90.07,1776421,
688031.SH,星环科技-U,2022-11-28,90,96.05,89.11,91.95,1892903,
688031.SH,星环科技-U,2022-11-29,91.87,100,91.87,98.15,2569815,
688031.SH,星环科技-U,2022-11-30,96.74,107,94.88,101.14,2543114,
688031.SH,星环科技-U,2022-12-01,101.54,109.95,99.4,106.92,1824372,
688031.SH,星环科技-U,2022-12-02,104,111.88,100.61,101.5,2111625,
688031.SH,星环科技-U,2022-12-05,102,103.69,97.28,102.48,2088927,
688031.SH,星环科技-U,2022-12-06,102,102.6,99.23,101.39,1048090,
