ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
300206.SZ,ภํฐ๎าวฦ๗,2015-02-26,47.1159,48.2329,46.1005,47.1565,1628962,
300206.SZ,ภํฐ๎าวฦ๗,2015-02-27,47.1565,47.3393,46.3036,46.9128,2149186,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-02,46.9128,47.7252,46.1005,47.5018,3290238,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-03,47.319,47.319,45.8974,45.8974,2533375,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-04,45.8974,50.4668,45.4912,49.9591,5476700,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-05,49.9591,51.726,48.9437,50.1622,3620278,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-06,50.1622,50.1622,47.9282,48.4969,2111766,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-09,47.7252,49.4717,47.1768,48.2938,1764836,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-10,48.2735,50.0606,47.9282,49.6545,1954049,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-11,49.6545,49.6545,48.1923,48.8218,1368419,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-12,48.7406,49.1468,47.4815,47.9689,1720513,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-13,48.2329,49.9997,47.6236,49.5732,1829659,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-16,49.6139,51.7463,49.5732,51.2589,2793966,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-17,51.2792,53.2085,51.1776,52.3352,2779436,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-18,52.5992,53.1679,51.4213,52.8023,1705149,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-19,53.5131,58.0419,52.8023,57.3514,3349899,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-20,57.8795,60.9257,56.7625,59.2401,3353290,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-23,59.2604,65.1702,57.7779,65.1499,5077611,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-24,64.5813,70.0646,63.3222,68.5821,5278891,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-25,68.9882,68.9882,65.2515,67.6276,3941707,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-26,65.617,67.9322,60.8648,64.7641,4932299,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-27,64.7438,66.1654,62.7738,65.0687,2554822,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-30,65.089,65.089,62.5504,63.8502,2158285,
300206.SZ,ภํฐ๎าวฦ๗,2015-03-31,64.3376,68.2368,63.6877,67.1605,4064886,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-01,66.5106,70.4302,66.1044,67.587,2536750,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-02,68.2368,70.2677,66.7746,67.6073,2696891,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-03,68.3384,68.9476,65.5561,68.2571,3121606,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-07,67.5463,75.0808,67.2011,73.3343,3998546,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-08,73.1921,78.7567,66.734,78.4114,5359095,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-09,77.5788,78.3911,70.9785,75.9947,2384625,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-10,73.1109,82.2497,71.9127,77.1726,4567220,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-13,76.1572,81.2343,73.7201,76.4821,4336385,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-14,75.3042,80.95,74.4513,77.9849,3943761,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-15,79.4065,80.1173,71.08,76.868,3780324,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-16,74.2482,80.7875,72.5829,80.1783,3170488,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-17,79.0613,80.3611,74.7356,75.1417,3175651,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-20,74.3294,76.3603,68.907,75.9541,3616389,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-21,73.1109,79.2035,73.1109,78.5536,3704838,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-22,77.1726,79.0004,76.6649,77.7819,3136768,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-23,78.4927,79.7721,75.1417,75.6292,3273422,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-24,75.1214,75.3042,72.7047,74.4106,2960699,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-27,73.9435,77.5788,73.1312,73.2327,2749547,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-28,73.5577,75.4058,68.643,73.7201,2699631,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-29,72.725,75.0402,71.7705,73.842,1378518,
300206.SZ,ภํฐ๎าวฦ๗,2015-04-30,73.842,81.1734,73.5171,78.7973,3912793,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-04,78.8988,80.1173,76.2587,79.2035,1577239,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-05,80.097,83.4073,76.279,78.6551,2638094,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-06,78.4927,84.2806,77.7412,80.4829,2469093,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-07,80.1783,84.2806,79.2238,83.1433,2495961,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-08,83.0824,91.4495,83.0824,91.4495,2209327,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-11,94.4349,100.3244,94.4146,98.456,2481673,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-12,98.2935,101.3398,91.3886,97.3593,1892273,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-13,94.3537,97.4609,91.7745,94.1506,1985118,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-14,93.6429,96.6688,90.3732,90.9621,2390099,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-15,91.7135,98.72,88.1392,95.2472,2592701,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-18,95.2472,103.7362,94.2115,103.1676,2412679,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-19,103.0051,105.5234,98.4966,105.1984,2017045,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-20,104.9344,110.2553,103.1879,105.1984,1755046,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-21,103.6144,109.6663,103.6144,108.001,2164687,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-22,108.8743,112.9766,102.5583,105.3609,2107571,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-25,101.9085,106.5997,100.5275,105.3609,1736835,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-26,104.5892,111.6972,103.9799,111.6566,2309257,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-27,111.6566,112.7532,104.7517,106.62,3250766,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-28,106.205,114.7502,101.5662,102.5427,3919463,
300206.SZ,ภํฐ๎าวฦ๗,2015-05-29,102.4207,106.205,92.2885,103.7635,3187214,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-01,102.5427,108.4023,101.322,105.4725,3307160,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-02,105.6434,112.797,105.619,111.3077,4256231,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-03,111.4786,118.5834,107.1328,118.5834,3105556,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-04,115.8489,126.9089,110.1602,126.8844,4199442,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-05,126.8844,130.0828,121.0981,121.855,3557161,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-08,120.3901,120.4389,109.6719,113.5295,4000066,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-09,112.4308,114.7258,104.3739,107.4257,3557268,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-10,106.9374,112.3087,103.4705,109.7207,2446728,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-11,108.7197,114.7258,107.3769,114.1398,2840726,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-12,112.6017,119.1449,111.6007,118.4125,3388306,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-15,117.265,117.68,106.5712,107.0351,3646191,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-16,103.3484,109.8672,99.613,101.322,2327007,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-17,102.5183,105.7899,95.7066,104.8622,2004935,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-18,103.2264,104.9354,97.6109,99.2956,2185816,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-19,96.439,98.3922,89.3587,89.3831,2193687,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-23,87.0637,96.439,84.964,95.145,2203411,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-24,96.439,99.9059,93.2162,96.0728,1529493,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-25,96.0972,97.5621,87.8938,92.3373,1508534,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-26,86.7219,90.0911,83.1085,83.1085,1923204,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-29,83.377,85.4035,74.8074,74.8074,2166823,
300206.SZ,ภํฐ๎าวฦ๗,2015-06-30,69.9,81.0088,67.3364,78.1766,5936151,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-01,75.8084,79.3486,70.3639,70.3639,3733801,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-02,67.3852,67.4096,63.3324,63.3324,4992471,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-03,57.0577,62.3069,57.0089,57.0089,3883480,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-06,60.5491,60.7932,51.3202,51.3202,6460355,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-07,46.1931,46.4372,46.1931,46.1931,591040,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-08,46.1931,46.1931,46.1931,46.1931,0,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-09,46.1931,46.1931,46.1931,46.1931,0,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-10,50.8075,50.8075,50.8075,50.8075,1542250,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-13,55.8858,55.8858,55.8858,55.8858,1503704,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-14,61.4768,61.4768,61.4768,61.4768,2960290,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-15,58.5959,61.2327,55.3243,55.3243,7630167,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-16,54.6895,57.0821,49.7821,52.0038,17220453,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-17,52.1259,57.2042,51.4423,57.2042,12173209,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-20,58.6203,62.9173,57.3751,62.9173,12800162,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-21,60.5491,67.4585,59.8166,65.0658,11349280,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-22,63.4788,66.6528,61.9651,64.2113,8589391,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-23,64.2113,69.7779,63.9916,69.0943,8616165,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-24,69.314,72.7077,62.2093,65.6274,9390906,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-27,62.7464,66.6528,59.0597,59.0597,7467298,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-28,53.1513,58.5959,53.1513,53.1513,13648133,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-29,54.2012,55.6661,48.8543,55.4707,12561018,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-30,54.2744,55.4219,50.0506,50.7831,10873169,
300206.SZ,ภํฐ๎าวฦ๗,2015-07-31,49.074,51.6376,46.5837,47.7556,7501479,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-03,46.7058,46.9988,42.9703,43.3365,8656476,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-04,43.9469,47.6824,43.9469,47.6824,7088558,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-05,50.9784,52.1991,48.3416,49.7088,12326790,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-06,47.8045,50.4657,47.6335,49.7821,7166095,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-07,50.5389,54.5674,49.8309,54.3232,10368782,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-10,54.3965,58.5959,54.3965,57.3507,10744362,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-11,57.4972,59.6213,56.4962,58.0587,9618636,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-12,57.3019,58.0587,55.2998,55.3731,6995028,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-13,55.3243,58.2052,54.5674,58.1076,9126202,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-14,58.5959,59.3283,57.0333,57.3751,8134314,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-17,57.2042,59.3039,54.958,59.3039,7778768,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-18,58.6203,59.8166,53.3711,53.3711,8719054,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-19,50.7587,54.543,48.0974,53.9326,7516309,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-20,53.4687,55.8126,51.2958,53.7129,5463506,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-21,52.248,52.9316,48.5857,48.7566,6047905,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-24,44.4352,46.3151,43.8736,43.8736,4428587,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-25,40.5776,41.9693,39.479,39.479,5301874,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-26,39.479,40.7729,35.5237,35.5482,11290087,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-27,36.5736,37.8676,33.7414,37.1351,10932093,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-28,37.9652,40.8462,37.3304,40.8462,10826432,
300206.SZ,ภํฐ๎าวฦ๗,2015-08-31,40.9194,41.8716,39.1371,40.4067,11906798,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-01,39.0639,39.5522,36.3783,36.3783,8677340,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-02,32.9846,38.5756,32.9602,33.6438,9771999,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-07,34.6692,37.013,34.4251,36.5736,11867096,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-08,35.89,40.2358,35.6702,40.2358,11701080,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-09,41.5054,43.3853,40.5776,42.9703,11549572,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-10,41.774,44.3131,41.3833,43.5074,11751464,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-11,43.2144,46.2419,42.8482,46.1442,10683093,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-14,46.2907,46.3151,41.5298,41.5298,9573748,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-15,38.9662,40.6509,37.3793,37.7943,10490377,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-16,38.5512,41.5786,37.7943,41.5786,10871323,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-17,42.482,45.2897,41.9449,42.2378,11311190,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-18,43.4342,44.8014,42.1646,44.6549,10372719,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-21,43.2144,48.8055,43.0435,47.9021,11607319,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-22,47.8533,49.5135,45.778,47.5847,10994967,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-23,46.3884,48.8055,45.485,46.9743,10708257,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-24,47.0232,48.5369,46.7546,47.2673,7244064,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-25,46.6325,47.0232,42.7261,44.6305,11533578,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-28,44.5573,49.0984,43.483,49.0984,10133905,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-29,48.3416,50.1483,47.4382,48.9031,9895203,
300206.SZ,ภํฐ๎าวฦ๗,2015-09-30,49.7332,50.0262,46.3396,46.6325,8275582,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-08,48.8299,51.2958,47.9509,50.9296,10646553,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-09,50.368,51.7108,49.8065,50.7342,8537468,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-12,51.3934,55.1778,51.369,53.4199,11264822,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-13,52.7363,56.1055,52.4921,54.4453,8113802,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-14,53.957,54.6895,52.1503,52.1503,7244155,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-15,51.7841,55.3731,51.7841,55.1045,8265901,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-16,55.5196,56.6427,53.5908,56.1544,10104406,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-19,56.0079,57.2774,54.5674,55.4707,9531041,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-20,55.4219,58.5959,54.6406,57.3263,11262938,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-21,57.131,59.2062,51.5888,51.5888,14631873,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-22,51.9794,56.7403,51.9794,56.7403,21524221,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-23,59.7922,62.4046,59.2062,62.4046,17016826,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-26,63.4788,65.8715,59.2795,62.5022,23284244,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-27,60.7932,67.7759,57.6193,65.1879,18863150,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-28,63.4544,64.6508,59.8166,60.3781,13100540,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-29,61.2815,62.136,59.3527,60.3781,9577701,
300206.SZ,ภํฐ๎าวฦ๗,2015-10-30,62.1849,66.4086,60.7932,62.7464,20272156,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-02,59.2795,61.5256,57.3751,58.3029,13817378,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-03,58.2052,59.2795,56.6182,57.1798,8380385,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-04,58.0587,62.5022,58.0099,62.0628,10962511,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-05,61.9163,63.3079,60.2072,60.8176,11548552,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-06,60.8176,63.2347,60.7688,62.1116,9053545,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-09,61.5989,64.5531,60.1828,63.1614,11787437,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-10,62.3802,64.8705,62.136,64.4066,11228612,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-11,63.8451,67.1411,63.8451,67.1411,11820173,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-12,67.1899,71.5358,66.4331,67.2632,11664179,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-13,65.9203,67.1411,62.5022,63.3079,9035572,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-16,61.3059,66.4086,61.1106,66.3354,7349273,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-17,66.8481,67.9956,64.2113,66.018,11885355,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-18,65.6274,66.3598,61.0374,61.9651,6701309,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-19,62.3802,63.9427,61.3059,63.8939,6806593,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-20,63.5521,68.6304,63.2591,67.0434,10383459,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-23,67.3852,70.315,65.9203,66.9214,12106117,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-24,66.8481,67.8735,64.2113,67.8735,7775400,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-25,67.2632,73.2448,67.1655,72.0241,12692883,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-26,72.8786,73.2448,70.193,72.5856,11590940,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-27,71.2672,72.1461,65.3344,65.3588,11652531,
300206.SZ,ภํฐ๎าวฦ๗,2015-11-30,66.0668,66.8969,59.3283,64.5775,8823345,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-01,64.3334,65.725,62.5022,63.7718,6091434,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-02,63.9183,64.3578,59.0109,61.5256,6747108,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-03,62.0139,64.309,61.5501,63.9671,4132734,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-04,63.723,65.1391,62.5022,63.2591,5023996,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-07,63.3812,64.2113,62.1849,64.016,3957678,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-08,63.4788,63.8695,60.3049,60.7444,6512889,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-09,60.5246,61.4036,59.5725,59.9875,4396231,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-10,59.8898,61.6477,59.8654,60.4758,4443907,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-11,60.7932,61.2815,59.6213,60.0119,3308859,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-14,59.1818,62.1849,58.5959,61.8919,4284892,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-15,61.7698,64.1136,61.4036,62.8441,4740612,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-16,62.8685,63.8451,62.7464,62.8441,3904060,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-17,62.8441,65.2611,62.8441,65.1879,6329084,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-18,65.432,66.7016,64.2601,64.6508,6204441,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-21,64.6996,67.0923,64.2113,66.3598,6735060,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-22,66.3842,67.0923,65.1635,66.6284,4784493,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-23,66.5307,68.3374,65.9692,67.8003,7228371,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-24,67.1411,67.4829,62.9905,64.9437,7787045,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-25,64.8461,65.725,63.9671,65.3344,4155054,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-28,65.3588,66.5307,62.5022,62.5022,5845757,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-29,62.4778,63.4788,61.8919,63.4788,3910823,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-30,63.7718,68.7281,63.3079,67.4096,8043951,
300206.SZ,ภํฐ๎าวฦ๗,2015-12-31,68.1665,68.899,66.4575,67.2876,6706771,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-04,66.6528,66.9458,60.5491,60.5491,5087957,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-05,55.1289,60.3293,54.543,57.3751,6872406,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-06,57.7657,58.7912,55.6905,58.3517,4747883,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-07,56.5938,56.7647,52.5165,52.5165,1256918,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-08,53.2246,53.6885,47.8533,50.7831,5618024,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-11,49.7088,49.7088,45.7048,45.7048,5458303,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-12,45.8268,47.2429,44.4596,45.9489,4548930,
300206.SZ,ภํฐ๎าวฦ๗,2016-01-13,46.6325,47.365,41.5786,41.774,4223778,
