¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
301028.SZ,∂¶»€—“,2021-07-20,22.8,22.8,16.7,16.77,57804103,
301028.SZ,∂¶»€—“,2021-07-21,15,15.45,13.89,14.4,41398033,
301028.SZ,∂¶»€—“,2021-07-22,13.96,14.3,13.38,13.56,29896259,
301028.SZ,∂¶»€—“,2021-07-23,13.6,13.96,13.4,13.4,19099570,
301028.SZ,∂¶»€—“,2021-07-26,13.28,13.28,12.41,12.71,17816921,
301028.SZ,∂¶»€—“,2021-07-27,12.8,12.87,12,12.02,17567439,
301028.SZ,∂¶»€—“,2021-07-28,12.03,12.57,11.88,12.13,17062464,
301028.SZ,∂¶»€—“,2021-07-29,12.13,12.64,12.03,12.37,14732945,
301028.SZ,∂¶»€—“,2021-07-30,12.18,12.19,11.81,11.81,13812538,
301028.SZ,∂¶»€—“,2021-08-02,11.8,13.57,11.63,12.69,19635168,
301028.SZ,∂¶»€—“,2021-08-03,12.41,12.59,12.33,12.49,12341319,
301028.SZ,∂¶»€—“,2021-08-04,12.45,13.08,12.41,12.91,16173507,
301028.SZ,∂¶»€—“,2021-08-05,12.89,13.3,12.63,13.11,15301598,
301028.SZ,∂¶»€—“,2021-08-06,12.99,13.04,12.6,12.66,10888042,
301028.SZ,∂¶»€—“,2021-08-09,12.59,13.26,12.5,12.9,9893460,
301028.SZ,∂¶»€—“,2021-08-10,12.76,13.22,12.75,13.15,12942780,
301028.SZ,∂¶»€—“,2021-08-11,13.16,14.12,13.16,14.05,25257681,
301028.SZ,∂¶»€—“,2021-08-12,13.9,13.95,13.51,13.64,15386006,
301028.SZ,∂¶»€—“,2021-08-13,13.55,13.91,13.19,13.26,13427579,
301028.SZ,∂¶»€—“,2021-08-16,13.3,14.25,13.3,14.04,21571645,
301028.SZ,∂¶»€—“,2021-08-17,14.3,15.05,13.8,13.83,25024011,
301028.SZ,∂¶»€—“,2021-08-18,13.63,14.3,13.3,14.2,17105261,
301028.SZ,∂¶»€—“,2021-08-19,14.17,14.17,13.31,13.35,15926649,
301028.SZ,∂¶»€—“,2021-08-20,13.43,13.86,13.37,13.45,11224207,
301028.SZ,∂¶»€—“,2021-08-23,13.45,15.05,13.4,14.8,27628233,
301028.SZ,∂¶»€—“,2021-08-24,14.67,15.39,14.6,14.76,25203924,
301028.SZ,∂¶»€—“,2021-08-25,14.59,16.13,14.28,15.71,27959331,
301028.SZ,∂¶»€—“,2021-08-26,15.38,15.77,15.03,15.24,19761030,
301028.SZ,∂¶»€—“,2021-08-27,15.55,16.69,15.28,16.08,26526680,
301028.SZ,∂¶»€—“,2021-08-30,16.09,16.55,15.58,16.44,22780808,
301028.SZ,∂¶»€—“,2021-08-31,16.09,16.27,15.01,15.06,19888285,
301028.SZ,∂¶»€—“,2021-09-01,15.01,15.27,14.28,14.93,15717234,
301028.SZ,∂¶»€—“,2021-09-02,14.73,15.46,14.51,15.26,12580208,
301028.SZ,∂¶»€—“,2021-09-03,15.02,15.57,14.65,14.84,12973109,
301028.SZ,∂¶»€—“,2021-09-06,15.49,17.81,15.49,17.81,32914028,
301028.SZ,∂¶»€—“,2021-09-07,17.7,18.88,16.7,17.82,45533367,
301028.SZ,∂¶»€—“,2021-09-08,17.85,18.08,16.83,16.96,27067044,
301028.SZ,∂¶»€—“,2021-09-09,16.91,17,16.2,16.4,18850905,
301028.SZ,∂¶»€—“,2021-09-10,16.53,16.73,15.72,15.79,16112542,
301028.SZ,∂¶»€—“,2021-09-13,15.85,16.2,15.68,16.14,14155945,
301028.SZ,∂¶»€—“,2021-09-14,16.15,16.77,15.56,16.61,21687334,
301028.SZ,∂¶»€—“,2021-09-15,16.33,16.89,15.99,16.6,15925636,
301028.SZ,∂¶»€—“,2021-09-16,16.4,16.98,16.2,16.84,16198357,
301028.SZ,∂¶»€—“,2021-09-17,16.66,17.95,16.6,17.13,21669269,
301028.SZ,∂¶»€—“,2021-09-22,16.43,16.91,16.18,16.57,13570898,
301028.SZ,∂¶»€—“,2021-09-23,16.37,17.47,16.26,16.91,15841507,
301028.SZ,∂¶»€—“,2021-09-24,16.6,17.09,14.15,14.41,23969215,
301028.SZ,∂¶»€—“,2021-09-27,14.25,14.3,13.2,13.69,14206258,
301028.SZ,∂¶»€—“,2021-09-28,13.65,14.11,13.64,13.74,7065737,
301028.SZ,∂¶»€—“,2021-09-29,13.53,13.85,13.11,13.21,6165107,
301028.SZ,∂¶»€—“,2021-09-30,13.3821,13.5441,13.2707,13.4833,3960348,
301028.SZ,∂¶»€—“,2021-10-08,13.6756,13.9287,13.6149,13.9287,4974730,
301028.SZ,∂¶»€—“,2021-10-11,13.9894,14.4753,13.9894,14.121,5728751,
301028.SZ,∂¶»€—“,2021-10-12,14.121,14.1514,13.3315,13.8174,6063977,
301028.SZ,∂¶»€—“,2021-10-13,13.7566,14.2729,13.6655,14.1615,6228542,
301028.SZ,∂¶»€—“,2021-10-14,14.0704,14.86,13.9692,14.4855,8603378,
301028.SZ,∂¶»€—“,2021-10-15,14.3741,14.5158,14.0603,14.1615,6138641,
301028.SZ,∂¶»€—“,2021-10-18,13.9793,14.2324,13.8781,14.0401,3682095,
301028.SZ,∂¶»€—“,2021-10-19,14.0299,14.0299,13.6858,13.8781,4530087,
301028.SZ,∂¶»€—“,2021-10-20,13.7971,14.0198,13.4631,13.9591,6610443,
301028.SZ,∂¶»€—“,2021-10-21,13.868,14.2729,13.6959,13.868,6367688,
301028.SZ,∂¶»€—“,2021-10-22,13.9085,14.1615,13.372,13.4125,6754648,
301028.SZ,∂¶»€—“,2021-10-25,13.9793,14.2729,13.5643,13.868,6406077,
301028.SZ,∂¶»€—“,2021-10-26,13.7161,13.8983,13.4023,13.4327,7281694,
301028.SZ,∂¶»€—“,2021-10-27,13.5036,13.625,12.7646,12.8962,7315330,
301028.SZ,∂¶»€—“,2021-10-28,12.6836,12.8557,12.2888,12.3496,6261558,
301028.SZ,∂¶»€—“,2021-10-29,12.3496,12.7646,12.3496,12.6735,3958494,
301028.SZ,∂¶»€—“,2021-11-01,12.6229,12.9569,12.6229,12.9468,4271387,
301028.SZ,∂¶»€—“,2021-11-02,12.9772,13.0582,12.5014,12.5419,4732479,
301028.SZ,∂¶»€—“,2021-11-03,12.6026,12.7039,12.4812,12.6836,2726208,
301028.SZ,∂¶»€—“,2021-11-04,12.7444,12.9873,12.6634,12.9165,3266999,
301028.SZ,∂¶»€—“,2021-11-05,12.8557,13.0379,12.795,12.9165,3948458,
301028.SZ,∂¶»€—“,2021-11-08,12.8456,13.2201,12.7849,13.1695,4591022,
301028.SZ,∂¶»€—“,2021-11-09,13.1695,13.3011,12.9873,13.2201,4411822,
301028.SZ,∂¶»€—“,2021-11-10,13.2303,13.372,13.1088,13.372,4888565,
301028.SZ,∂¶»€—“,2021-11-11,13.3821,13.9388,13.2606,13.8174,9009692,
301028.SZ,∂¶»€—“,2021-11-12,13.6959,14.3235,13.6453,14.2729,9622460,
301028.SZ,∂¶»€—“,2021-11-15,14.2121,14.8195,14.1109,14.6778,11339492,
301028.SZ,∂¶»€—“,2021-11-16,14.6879,15.1839,14.3032,15.1839,15471226,
301028.SZ,∂¶»€—“,2021-11-17,15.1839,15.275,14.8094,15.1333,11071372,
301028.SZ,∂¶»€—“,2021-11-18,15.0321,15.0321,14.3741,14.4247,11931867,
301028.SZ,∂¶»€—“,2021-11-19,14.4855,15.4471,14.4855,15.3864,15864795,
301028.SZ,∂¶»€—“,2021-11-22,15.4876,15.4977,15.0827,15.1232,9763090,
301028.SZ,∂¶»€—“,2021-11-23,15.2447,15.9127,15.0827,15.1131,11412933,
301028.SZ,∂¶»€—“,2021-11-24,15.1232,16.8035,15.1232,16.014,19690073,
301028.SZ,∂¶»€—“,2021-11-25,16.1759,16.3784,15.6293,16.1051,14344273,
301028.SZ,∂¶»€—“,2021-11-26,16.2974,16.3784,15.8723,16.1152,11119811,
301028.SZ,∂¶»€—“,2021-11-29,15.7002,16.7529,15.7002,16.0545,15380016,
301028.SZ,∂¶»€—“,2021-11-30,16.0848,16.2468,15.356,15.5888,13916844,
301028.SZ,∂¶»€—“,2021-12-01,15.5989,16.9959,15.5989,16.5505,22307207,
301028.SZ,∂¶»€—“,2021-12-02,16.7226,17.6336,16.2974,16.3885,20271221,
301028.SZ,∂¶»€—“,2021-12-03,16.4088,16.7428,15.3965,15.6091,17794224,
301028.SZ,∂¶»€—“,2021-12-06,15.6496,15.7103,14.779,14.8094,12811112,
301028.SZ,∂¶»€—“,2021-12-07,15.0827,15.1029,14.3944,14.6575,7265701,
301028.SZ,∂¶»€—“,2021-12-08,14.6069,14.9106,14.5766,14.6677,6588376,
301028.SZ,∂¶»€—“,2021-12-09,14.7588,15.0624,14.6677,14.7993,7176370,
301028.SZ,∂¶»€—“,2021-12-10,14.7993,15.0017,14.6373,14.9005,5723196,
301028.SZ,∂¶»€—“,2021-12-13,14.9815,14.9815,14.5158,14.6575,5986463,
301028.SZ,∂¶»€—“,2021-12-14,14.6575,14.8904,14.5057,14.8094,5100222,
301028.SZ,∂¶»€—“,2021-12-15,14.9713,15.518,14.6272,15.4775,11954921,
301028.SZ,∂¶»€—“,2021-12-16,15.3864,15.5787,15.194,15.5281,8704427,
301028.SZ,∂¶»€—“,2021-12-17,15.6192,15.6192,15.0422,15.0624,7269221,
301028.SZ,∂¶»€—“,2021-12-20,14.9815,15.2851,14.7284,14.8904,4910973,
301028.SZ,∂¶»€—“,2021-12-21,14.779,15.022,14.7588,14.9005,3987606,
301028.SZ,∂¶»€—“,2021-12-22,15.0017,15.0017,14.5259,14.6069,5781279,
301028.SZ,∂¶»€—“,2021-12-23,14.8701,14.8701,14.5259,14.5462,3331229,
301028.SZ,∂¶»€—“,2021-12-24,14.5766,14.7183,13.5643,13.5947,7479696,
301028.SZ,∂¶»€—“,2021-12-27,13.5845,13.7465,13.5137,13.6048,2850279,
301028.SZ,∂¶»€—“,2021-12-28,13.7161,13.9793,13.6655,13.8882,3658896,
301028.SZ,∂¶»€—“,2021-12-29,13.9793,14.3032,13.706,14.0603,4356471,
301028.SZ,∂¶»€—“,2021-12-30,14.1514,14.3032,13.9996,14.0401,3377641,
301028.SZ,∂¶»€—“,2021-12-31,14.0299,14.1919,13.8781,13.9388,2895043,
301028.SZ,∂¶»€—“,2022-01-04,13.949,14.121,13.9085,14.0502,2799663,
301028.SZ,∂¶»€—“,2022-01-05,13.9894,14.0704,13.5643,13.7465,4069181,
301028.SZ,∂¶»€—“,2022-01-06,13.787,14.283,13.6756,14.0907,3983572,
301028.SZ,∂¶»€—“,2022-01-07,14.0704,14.1312,13.7769,13.7769,3702080,
301028.SZ,∂¶»€—“,2022-01-10,13.7769,14.1919,13.5339,14.0806,3734862,
301028.SZ,∂¶»€—“,2022-01-11,13.9793,14.1514,13.949,14.0704,2564360,
301028.SZ,∂¶»€—“,2022-01-12,14.0704,14.4551,14.0603,14.445,5950129,
301028.SZ,∂¶»€—“,2022-01-13,14.3336,14.4753,14.2931,14.3437,3295368,
301028.SZ,∂¶»€—“,2022-01-14,14.4753,14.5158,13.9996,14.0198,3791339,
301028.SZ,∂¶»€—“,2022-01-17,13.9894,14.2526,13.9085,14.202,2772406,
301028.SZ,∂¶»€—“,2022-01-18,14.1615,14.2121,13.5744,13.625,4943742,
301028.SZ,∂¶»€—“,2022-01-19,13.625,13.8275,13.5845,13.7465,2007600,
301028.SZ,∂¶»€—“,2022-01-20,13.3112,13.4529,12.8658,12.9063,7543271,
