¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002832.SZ,±»“Ù¿’∑“,2016-12-23,34.54,37.68,34.54,37.68,18108,
002832.SZ,±»“Ù¿’∑“,2016-12-26,41.45,41.45,41.45,41.45,15293,
002832.SZ,±»“Ù¿’∑“,2016-12-27,45.6,45.6,45.6,45.6,4533,
002832.SZ,±»“Ù¿’∑“,2016-12-28,50.16,50.16,50.16,50.16,17988,
002832.SZ,±»“Ù¿’∑“,2016-12-29,55.18,55.18,55.18,55.18,39571,
002832.SZ,±»“Ù¿’∑“,2016-12-30,60.7,60.7,58.33,60.7,7159617,
002832.SZ,±»“Ù¿’∑“,2017-01-03,60.08,66.7,60,64.32,14980705,
002832.SZ,±»“Ù¿’∑“,2017-01-04,61.01,63.26,60.11,60.81,10752388,
002832.SZ,±»“Ù¿’∑“,2017-01-05,60.22,60.58,57.48,57.66,8605560,
002832.SZ,±»“Ù¿’∑“,2017-01-06,57.04,57.1,53.63,53.8,6642220,
002832.SZ,±»“Ù¿’∑“,2017-01-09,53.35,56.35,53,54.88,5423531,
002832.SZ,±»“Ù¿’∑“,2017-01-10,54.66,59.88,54.4,57.26,7530043,
002832.SZ,±»“Ù¿’∑“,2017-01-11,57.1,57.87,55.16,55.42,4010795,
002832.SZ,±»“Ù¿’∑“,2017-01-12,54.88,56.8,54.08,54.6,3818762,
002832.SZ,±»“Ù¿’∑“,2017-01-13,54.48,54.87,49.14,51.8,4882600,
002832.SZ,±»“Ù¿’∑“,2017-01-16,51.97,52.58,46.62,51.82,4353555,
002832.SZ,±»“Ù¿’∑“,2017-01-17,51,54.86,50.2,53.39,4684251,
002832.SZ,±»“Ù¿’∑“,2017-01-18,52.7,52.7,50.25,50.35,3083577,
002832.SZ,±»“Ù¿’∑“,2017-01-19,49.58,51.39,48.56,49.3,2465660,
002832.SZ,±»“Ù¿’∑“,2017-01-20,48.87,51.43,48.56,50.6,2732896,
002832.SZ,±»“Ù¿’∑“,2017-01-23,50.48,52.48,50.18,51.48,3076550,
002832.SZ,±»“Ù¿’∑“,2017-01-24,51.3,51.97,50.43,50.5,1817992,
002832.SZ,±»“Ù¿’∑“,2017-01-25,50.3,52.25,50.01,51.87,2439176,
002832.SZ,±»“Ù¿’∑“,2017-01-26,52.43,52.43,51.32,51.86,1660054,
002832.SZ,±»“Ù¿’∑“,2017-02-03,51.85,52.8,51.15,52.13,1720389,
002832.SZ,±»“Ù¿’∑“,2017-02-06,52.2,54.86,52.2,54.6,3249449,
002832.SZ,±»“Ù¿’∑“,2017-02-07,54.03,54.49,53.13,53.65,2620470,
002832.SZ,±»“Ù¿’∑“,2017-02-08,53.5,54.38,52.62,53.92,2250847,
002832.SZ,±»“Ù¿’∑“,2017-02-09,53.78,54.57,53.6,53.61,2334529,
