´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
605388.SH,¾ùÑþ½¡¿µ,2020-08-18,16.12,19.34,16.12,19.34,224852,
605388.SH,¾ùÑþ½¡¿µ,2020-08-19,21.27,21.27,21.27,21.27,68340,
605388.SH,¾ùÑþ½¡¿µ,2020-08-20,23.4,23.4,23.4,23.4,134300,
605388.SH,¾ùÑþ½¡¿µ,2020-08-21,25.74,25.74,25.74,25.74,331827,
605388.SH,¾ùÑþ½¡¿µ,2020-08-24,28.31,28.31,28.31,28.31,3576111,
605388.SH,¾ùÑþ½¡¿µ,2020-08-25,29.72,31.14,29.1,31.14,28174377,
605388.SH,¾ùÑþ½¡¿µ,2020-08-26,31.2,32.25,29.04,29.9,40965701,
605388.SH,¾ùÑþ½¡¿µ,2020-08-27,28.43,28.55,26.91,26.93,30603712,
605388.SH,¾ùÑþ½¡¿µ,2020-08-28,26.6,28.8,26.4,27.52,24702342,
605388.SH,¾ùÑþ½¡¿µ,2020-08-31,27.29,29.11,27.27,28.31,20328897,
605388.SH,¾ùÑþ½¡¿µ,2020-09-01,27.85,28.15,26.64,27.07,16200389,
605388.SH,¾ùÑþ½¡¿µ,2020-09-02,26.9,27.77,26.78,26.99,14022528,
605388.SH,¾ùÑþ½¡¿µ,2020-09-03,27.1,27.29,25.41,25.55,15112535,
605388.SH,¾ùÑþ½¡¿µ,2020-09-04,24.6,24.95,24.12,24.22,10070190,
605388.SH,¾ùÑþ½¡¿µ,2020-09-07,24.2,24.26,22.74,22.79,10745546,
605388.SH,¾ùÑþ½¡¿µ,2020-09-08,22.79,23,21.98,22.35,8441752,
605388.SH,¾ùÑþ½¡¿µ,2020-09-09,21.78,22.98,21.66,22.14,9199307,
605388.SH,¾ùÑþ½¡¿µ,2020-09-10,22.16,22.67,20.1,21.1,8205535,
605388.SH,¾ùÑþ½¡¿µ,2020-09-11,20.55,21.5,20.55,21.18,6466699,
605388.SH,¾ùÑþ½¡¿µ,2020-09-14,21.19,21.38,20.67,20.8,5924418,
605388.SH,¾ùÑþ½¡¿µ,2020-09-15,20.69,21.78,20.66,21.66,8044681,
605388.SH,¾ùÑþ½¡¿µ,2020-09-16,21.4,22.73,21.04,22.31,10082995,
605388.SH,¾ùÑþ½¡¿µ,2020-09-17,22.01,22.55,21.75,22.07,7182439,
605388.SH,¾ùÑþ½¡¿µ,2020-09-18,21.88,22.56,21.71,22.21,6564012,
605388.SH,¾ùÑþ½¡¿µ,2020-09-21,22.23,22.23,21.76,21.8,3977319,
605388.SH,¾ùÑþ½¡¿µ,2020-09-22,21.46,21.5,20.81,20.82,5291273,
605388.SH,¾ùÑþ½¡¿µ,2020-09-23,20.97,22.65,20.88,22,8962557,
605388.SH,¾ùÑþ½¡¿µ,2020-09-24,21.75,22.71,21.7,22.07,9104477,
605388.SH,¾ùÑþ½¡¿µ,2020-09-25,22.09,22.68,21.22,21.46,6517887,
605388.SH,¾ùÑþ½¡¿µ,2020-09-28,21.52,21.67,20.43,20.6,5374567,
605388.SH,¾ùÑþ½¡¿µ,2020-09-29,20.66,21.02,20.4,20.75,3820794,
605388.SH,¾ùÑþ½¡¿µ,2020-09-30,20.76,20.95,20.34,20.4,3663880,
605388.SH,¾ùÑþ½¡¿µ,2020-10-09,20.67,21.28,20.65,21.1,4489927,
605388.SH,¾ùÑþ½¡¿µ,2020-10-12,21.2,21.88,21.19,21.73,5060759,
605388.SH,¾ùÑþ½¡¿µ,2020-10-13,21.73,22.22,21.45,22,5183007,
605388.SH,¾ùÑþ½¡¿µ,2020-10-14,21.92,22.16,21.6,21.68,2984273,
605388.SH,¾ùÑþ½¡¿µ,2020-10-15,21.44,22.1,21.28,21.92,5092331,
605388.SH,¾ùÑþ½¡¿µ,2020-10-16,21.79,21.96,20.82,21.09,6504872,
605388.SH,¾ùÑþ½¡¿µ,2020-10-19,20.93,21.23,20.71,20.92,2591292,
605388.SH,¾ùÑþ½¡¿µ,2020-10-20,20.67,21.35,20.67,21.27,3137915,
605388.SH,¾ùÑþ½¡¿µ,2020-10-21,21.28,21.89,20.92,21.57,5111785,
605388.SH,¾ùÑþ½¡¿µ,2020-10-22,21.6,21.99,21.21,21.26,5130242,
605388.SH,¾ùÑþ½¡¿µ,2020-10-23,21.01,22.01,21.01,21.65,6700086,
605388.SH,¾ùÑþ½¡¿µ,2020-10-26,21.53,21.66,20,21,4789259,
605388.SH,¾ùÑþ½¡¿µ,2020-10-27,21.04,21.18,20.23,20.46,4063122,
