¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
002223.SZ,”„‘æ“Ω¡∆,2015-01-05,128.9604,129.9945,125.5476,128.9604,4948554,
002223.SZ,”„‘æ“Ω¡∆,2015-01-06,128.9087,135.7342,127.254,134.4415,6435123,
002223.SZ,”„‘æ“Ω¡∆,2015-01-07,134.9585,135.3722,131.9077,133.5624,3260595,
002223.SZ,”„‘æ“Ω¡∆,2015-01-08,132.8902,134.7,132.2697,132.5282,2790243,
002223.SZ,”„‘æ“Ω¡∆,2015-01-09,132.58,136.0961,132.58,134.4415,4429260,
002223.SZ,”„‘æ“Ω¡∆,2015-01-12,133.9244,136.2512,132.7351,135.3722,2855769,
002223.SZ,”„‘æ“Ω¡∆,2015-01-13,134.7,136.4064,133.9244,135.2688,2650165,
002223.SZ,”„‘æ“Ω¡∆,2015-01-14,135.0102,135.6307,133.097,134.4415,2026382,
002223.SZ,”„‘æ“Ω¡∆,2015-01-15,133.6658,139.0952,133.6658,136.82,3760064,
002223.SZ,”„‘æ“Ω¡∆,2015-01-16,138.5264,138.8884,134.7517,136.2512,2849907,
002223.SZ,”„‘æ“Ω¡∆,2015-01-19,134.3897,138.061,132.3731,133.4073,4767702,
002223.SZ,”„‘æ“Ω¡∆,2015-01-20,133.6658,145.1451,133.6658,145.1451,12592444,
002223.SZ,”„‘æ“Ω¡∆,2015-01-21,146.3343,155.0213,145.8173,148.2993,15956550,
002223.SZ,”„‘æ“Ω¡∆,2015-01-22,148.351,152.5393,146.2826,152.5393,9218349,
002223.SZ,”„‘æ“Ω¡∆,2015-01-23,150.4193,151.4535,147.6271,148.9198,6994445,
002223.SZ,”„‘æ“Ω¡∆,2015-01-26,148.9198,152.3325,147.6271,149.5403,5057530,
002223.SZ,”„‘æ“Ω¡∆,2015-01-27,149.4368,164.4839,149.0232,159.3648,15872036,
002223.SZ,”„‘æ“Ω¡∆,2015-01-28,157.2965,162.4156,155.6418,156.2623,4930403,
002223.SZ,”„‘æ“Ω¡∆,2015-01-29,155.8487,161.0712,155.797,159.3648,7380037,
002223.SZ,”„‘æ“Ω¡∆,2015-01-30,159.3648,161.0712,152.5393,155.073,5218013,
002223.SZ,”„‘æ“Ω¡∆,2015-02-02,154.9696,164.1737,153.0047,157.9687,5649566,
002223.SZ,”„‘æ“Ω¡∆,2015-02-03,158.1238,161.3297,155.6418,157.3999,3381858,
002223.SZ,”„‘æ“Ω¡∆,2015-02-04,157.8653,165.4664,157.8653,162.6224,7018768,
002223.SZ,”„‘æ“Ω¡∆,2015-02-05,162.881,177.411,162.7259,170.6372,12903032,
002223.SZ,”„‘æ“Ω¡∆,2015-02-06,170.6372,174.6188,159.6234,162.1054,7894531,
002223.SZ,”„‘æ“Ω¡∆,2015-02-09,160.8644,165.8284,155.1248,155.6418,7299212,
002223.SZ,”„‘æ“Ω¡∆,2015-02-10,155.6418,159.2614,154.6594,158.7443,4070496,
002223.SZ,”„‘æ“Ω¡∆,2015-02-11,158.796,164.4322,156.7277,161.7434,4713409,
002223.SZ,”„‘æ“Ω¡∆,2015-02-12,161.3297,167.0176,159.2614,164.4322,4279353,
002223.SZ,”„‘æ“Ω¡∆,2015-02-13,165.6215,167.5347,161.9502,164.1737,4420074,
002223.SZ,”„‘æ“Ω¡∆,2015-02-16,164.1737,173.2743,163.9669,172.4987,9236785,
002223.SZ,”„‘æ“Ω¡∆,2015-02-17,172.6021,176.17,167.4313,173.2226,8566982,
002223.SZ,”„‘æ“Ω¡∆,2015-02-25,173.9983,174.2568,166.3971,167.0176,4497704,
002223.SZ,”„‘æ“Ω¡∆,2015-02-26,167.5864,169.0343,158.6409,160.7609,13560977,
002223.SZ,”„‘æ“Ω¡∆,2015-02-27,160.6575,164.4839,159.2614,162.3122,9895850,
