¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688682.SH,ªÙ¿≥Œ÷,2021-04-20,128,141,103.51,103.51,6348310,
688682.SH,ªÙ¿≥Œ÷,2021-04-21,94.58,94.98,85.2,85.71,4411874,
688682.SH,ªÙ¿≥Œ÷,2021-04-22,87.98,95.95,86.86,88.8,2750760,
688682.SH,ªÙ¿≥Œ÷,2021-04-23,87.68,95.6,87.55,90,1923845,
688682.SH,ªÙ¿≥Œ÷,2021-04-26,90.5,94.46,87.3,88.06,1630764,
688682.SH,ªÙ¿≥Œ÷,2021-04-27,87.19,91.4,85.53,88.91,1392357,
688682.SH,ªÙ¿≥Œ÷,2021-04-28,89.5,91.39,87.21,90.49,1072046,
688682.SH,ªÙ¿≥Œ÷,2021-04-29,90.16,90.88,84.84,85.4,1113994,
688682.SH,ªÙ¿≥Œ÷,2021-04-30,85.63,86,77.5,78,1803272,
688682.SH,ªÙ¿≥Œ÷,2021-05-06,78.22,78.45,74.7,76.38,825619,
688682.SH,ªÙ¿≥Œ÷,2021-05-07,76.37,77.66,74.61,77.2,712978,
688682.SH,ªÙ¿≥Œ÷,2021-05-10,76.55,81.99,75.18,80.8,1096949,
688682.SH,ªÙ¿≥Œ÷,2021-05-11,80.15,83.69,79.04,81,950787,
688682.SH,ªÙ¿≥Œ÷,2021-05-12,81,81,76.36,77.45,809292,
688682.SH,ªÙ¿≥Œ÷,2021-05-13,75.7,78.68,75.3,75.93,543530,
688682.SH,ªÙ¿≥Œ÷,2021-05-14,76.42,79.27,75.57,78.3,616497,
688682.SH,ªÙ¿≥Œ÷,2021-05-17,77.69,81.89,77.5,79.01,640428,
688682.SH,ªÙ¿≥Œ÷,2021-05-18,78.55,82.49,78.52,81.47,732513,
688682.SH,ªÙ¿≥Œ÷,2021-05-19,81.14,82.88,78.63,79.15,662406,
688682.SH,ªÙ¿≥Œ÷,2021-05-20,79.1,81.59,78.66,81.19,570215,
688682.SH,ªÙ¿≥Œ÷,2021-05-21,80.98,81.33,77,78.15,590771,
688682.SH,ªÙ¿≥Œ÷,2021-05-24,77.55,79.55,77.55,78.27,348937,
688682.SH,ªÙ¿≥Œ÷,2021-05-25,78.27,80,78.1,79.41,383679,
688682.SH,ªÙ¿≥Œ÷,2021-05-26,79.38,81.35,78.53,80.53,499010,
688682.SH,ªÙ¿≥Œ÷,2021-05-27,80.01,82.08,79.02,81.29,620403,
688682.SH,ªÙ¿≥Œ÷,2021-05-28,80.99,81.95,79.8,80.45,438476,
688682.SH,ªÙ¿≥Œ÷,2021-05-31,80.46,88.5,80.46,87.35,1170209,
688682.SH,ªÙ¿≥Œ÷,2021-06-01,86,92.5,86,88.04,1255107,
688682.SH,ªÙ¿≥Œ÷,2021-06-02,89.1,94.96,88,94.18,1439025,
688682.SH,ªÙ¿≥Œ÷,2021-06-03,92.6,94.01,88.8,89.34,1100032,
688682.SH,ªÙ¿≥Œ÷,2021-06-04,88.8,90.62,85.18,85.92,877828,
688682.SH,ªÙ¿≥Œ÷,2021-06-07,86.2,88.88,86.08,87.58,528657,
688682.SH,ªÙ¿≥Œ÷,2021-06-08,90,92.99,87.5,90.95,901399,
688682.SH,ªÙ¿≥Œ÷,2021-06-09,89.88,91.77,87.83,88.46,568066,
688682.SH,ªÙ¿≥Œ÷,2021-06-10,88.04,89.48,87.53,89.15,534183,
688682.SH,ªÙ¿≥Œ÷,2021-06-11,89.42,89.75,84.82,85.49,758758,
688682.SH,ªÙ¿≥Œ÷,2021-06-15,86,86,82.95,83.99,398951,
688682.SH,ªÙ¿≥Œ÷,2021-06-16,83.77,84.74,82.51,82.87,306107,
688682.SH,ªÙ¿≥Œ÷,2021-06-17,82.38,85.49,82.38,84.9,433843,
688682.SH,ªÙ¿≥Œ÷,2021-06-18,84.03,88.98,84.02,87.45,580879,
688682.SH,ªÙ¿≥Œ÷,2021-06-21,87,93.65,86.98,92.81,1073090,
688682.SH,ªÙ¿≥Œ÷,2021-06-22,93,97.5,91.6,92.4,990105,
688682.SH,ªÙ¿≥Œ÷,2021-06-23,92.27,103.53,92.27,102.08,1668092,
688682.SH,ªÙ¿≥Œ÷,2021-06-24,102.15,114.79,102.05,107.44,1613935,
688682.SH,ªÙ¿≥Œ÷,2021-06-25,109.09,113.88,106,111.02,1041091,
688682.SH,ªÙ¿≥Œ÷,2021-06-28,115.88,133.22,113.33,133.22,1770635,
688682.SH,ªÙ¿≥Œ÷,2021-06-29,129.66,137.7,126,131.6,1590995,
688682.SH,ªÙ¿≥Œ÷,2021-06-30,129.8,137.77,126.4,128.2,1170984,
688682.SH,ªÙ¿≥Œ÷,2021-07-01,129.81,129.81,118.24,118.24,1112450,
688682.SH,ªÙ¿≥Œ÷,2021-07-02,123,141.89,120.44,141.89,1335762,
688682.SH,ªÙ¿≥Œ÷,2021-07-05,141.82,170.25,136.55,164,2613652,
688682.SH,ªÙ¿≥Œ÷,2021-07-06,164.8039,180.7618,157.7696,166.6831,1783934,
688682.SH,ªÙ¿≥Œ÷,2021-07-07,166.8137,176.8929,150.7554,169.4265,1306848,
688682.SH,ªÙ¿≥Œ÷,2021-07-08,165.8088,175.7373,160.7843,174.6319,1187087,
688682.SH,ªÙ¿≥Œ÷,2021-07-09,170.8132,174.7022,149.6902,152.7451,1721014,
688682.SH,ªÙ¿≥Œ÷,2021-07-12,156.2623,174.8529,156.2623,174.039,1548546,
688682.SH,ªÙ¿≥Œ÷,2021-07-13,175.8578,175.8578,156.1819,169.8284,1476485,
688682.SH,ªÙ¿≥Œ÷,2021-07-14,164.5929,169.8485,159.3775,161.7892,1018977,
688682.SH,ªÙ¿≥Œ÷,2021-07-15,159.5684,162.573,149.7304,157.7696,815078,
688682.SH,ªÙ¿≥Œ÷,2021-07-16,160.1412,167.8186,157.7696,161.1662,742113,
688682.SH,ªÙ¿≥Œ÷,2021-07-19,160.7843,166.462,157.7897,160.9753,599794,
688682.SH,ªÙ¿≥Œ÷,2021-07-20,160.7743,172.9637,160.7743,167.4569,843139,
688682.SH,ªÙ¿≥Œ÷,2021-07-21,167.2157,168.3914,159.277,165.8189,687378,
688682.SH,ªÙ¿≥Œ÷,2021-07-22,163.799,172.4211,161.6686,166.8238,765959,
688682.SH,ªÙ¿≥Œ÷,2021-07-23,162.5931,164.5226,150.7353,153.0466,1055690,
688682.SH,ªÙ¿≥Œ÷,2021-07-26,153.0466,159.8297,146.7157,147.0172,791139,
688682.SH,ªÙ¿≥Œ÷,2021-07-27,147.0172,155.2272,144.2235,146.565,643387,
688682.SH,ªÙ¿≥Œ÷,2021-07-28,143.6407,147.4091,130.7679,136.2145,729935,
688682.SH,ªÙ¿≥Œ÷,2021-07-29,140.6863,147.7507,138.6765,143.8919,644653,
688682.SH,ªÙ¿≥Œ÷,2021-07-30,141.0782,147.7005,140.6963,142.8971,465904,
688682.SH,ªÙ¿≥Œ÷,2021-08-02,144.0628,152.8255,141.9123,151.7201,584973,
688682.SH,ªÙ¿≥Œ÷,2021-08-03,175.8578,182.0681,165.3164,182.0681,439034,
688682.SH,ªÙ¿≥Œ÷,2021-08-04,200.9804,200.9804,167.9091,185.9069,2150649,
688682.SH,ªÙ¿≥Œ÷,2021-08-05,181.1838,185.7863,175.5564,176.923,982142,
688682.SH,ªÙ¿≥Œ÷,2021-08-06,178.8826,190.9113,177.4858,185.6657,870190,
688682.SH,ªÙ¿≥Œ÷,2021-08-09,186.0978,195.9559,182.8821,187.9167,768622,
688682.SH,ªÙ¿≥Œ÷,2021-08-10,184.9723,195.9458,183.1233,190.2882,857177,
688682.SH,ªÙ¿≥Œ÷,2021-08-11,187.9167,191.9162,181.9074,190.2581,638051,
688682.SH,ªÙ¿≥Œ÷,2021-08-12,189.9265,200.1765,185.2336,186.5199,827742,
688682.SH,ªÙ¿≥Œ÷,2021-08-13,184.912,192.7101,181.8873,189.012,755702,
688682.SH,ªÙ¿≥Œ÷,2021-08-16,187.9167,192.9311,184.0579,188.0674,689556,
688682.SH,ªÙ¿≥Œ÷,2021-08-17,189.1125,190.8108,169.8184,170.8333,1111162,
688682.SH,ªÙ¿≥Œ÷,2021-08-18,175.8578,175.8578,163.799,168.4015,736855,
688682.SH,ªÙ¿≥Œ÷,2021-08-19,167.9995,175.1243,167.9995,173.4059,540063,
688682.SH,ªÙ¿≥Œ÷,2021-08-20,173.3154,173.3154,160.7843,162.8645,652950,
688682.SH,ªÙ¿≥Œ÷,2021-08-23,165.8088,173.8581,162.9147,171.2755,519671,
688682.SH,ªÙ¿≥Œ÷,2021-08-24,171.2152,173.8581,163.2061,165.9897,665279,
688682.SH,ªÙ¿≥Œ÷,2021-08-25,162.8042,166.4922,156.8451,159.6689,525805,
688682.SH,ªÙ¿≥Œ÷,2021-08-26,159.7794,162.7941,156.7647,159.0458,293432,
688682.SH,ªÙ¿≥Œ÷,2021-08-27,161.5179,162.6735,150.6147,152.9159,480184,
688682.SH,ªÙ¿≥Œ÷,2021-08-30,152.9461,160.513,151.7,154.775,396591,
688682.SH,ªÙ¿≥Œ÷,2021-08-31,152.313,157.8902,150.8358,154.2625,290205,
688682.SH,ªÙ¿≥Œ÷,2021-09-01,153.8003,153.8003,144.2135,144.7762,450754,
688682.SH,ªÙ¿≥Œ÷,2021-09-02,140.9978,149.7103,140.9275,145.5299,214673,
