測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
000739.SZ,ぱ醫狻珛,2015-01-05,89.4377,91.0639,88.3923,90.5992,16205514,
000739.SZ,ぱ醫狻珛,2015-01-06,90.2508,94.3161,89.5539,94.2,33999075,
000739.SZ,ぱ醫狻珛,2015-01-07,93.8515,93.8515,91.6446,92.4577,20074779,
000739.SZ,ぱ醫狻珛,2015-01-08,91.8769,93.6192,91.6446,92.2254,15975892,
000739.SZ,ぱ醫狻珛,2015-01-09,91.6446,93.2708,90.7154,90.8316,14264539,
000739.SZ,ぱ醫狻珛,2015-01-12,90.7154,90.7154,87.4631,88.857,13120866,
000739.SZ,ぱ醫狻珛,2015-01-13,88.2762,91.2962,87.9277,90.5992,11297743,
000739.SZ,ぱ醫狻珛,2015-01-14,90.7154,92.8062,90.2508,91.8769,16443079,
000739.SZ,ぱ醫狻珛,2015-01-15,94.3161,95.1292,92.1092,92.8062,29985525,
000739.SZ,ぱ醫狻珛,2015-01-16,93.0385,93.6192,92.1092,93.0385,19305687,
000739.SZ,ぱ醫狻珛,2015-01-19,91.4123,94.7808,90.0185,91.5285,32864016,
000739.SZ,ぱ醫狻珛,2015-01-20,92.1092,94.5484,91.9931,94.5484,27876395,
000739.SZ,ぱ醫狻珛,2015-01-21,95.2454,95.9423,94.0838,95.71,31908812,
000739.SZ,ぱ醫狻珛,2015-01-22,95.71,96.9877,95.2454,96.1746,27826580,
000739.SZ,ぱ醫狻珛,2015-01-23,95.8261,96.4069,94.7808,95.71,27987658,
000739.SZ,ぱ醫狻珛,2015-01-26,95.5938,96.4069,94.8969,96.1746,21838853,
000739.SZ,ぱ醫狻珛,2015-01-27,95.71,96.8715,95.0131,96.1746,23029535,
000739.SZ,ぱ醫狻珛,2015-01-28,96.1746,98.033,95.5938,96.9877,30450457,
000739.SZ,ぱ醫狻珛,2015-01-29,96.4069,96.4069,95.0131,95.2454,18393125,
000739.SZ,ぱ醫狻珛,2015-01-30,95.1292,95.9423,93.9677,94.0838,15961721,
000739.SZ,ぱ醫狻珛,2015-02-02,93.3869,93.6192,92.4577,92.9223,11721934,
000739.SZ,ぱ醫狻珛,2015-02-03,92.9223,94.6646,92.9223,94.4323,11341238,
000739.SZ,ぱ醫狻珛,2015-02-04,94.6646,95.0131,92.9223,93.0385,10186907,
000739.SZ,ぱ醫狻珛,2015-02-05,93.8515,94.0838,91.9931,91.9931,12466454,
000739.SZ,ぱ醫狻珛,2015-02-06,91.7608,92.3415,89.4377,89.9023,15358099,
000739.SZ,ぱ醫狻珛,2015-02-09,89.7862,90.4831,88.9731,90.0185,5504497,
000739.SZ,ぱ醫狻珛,2015-02-10,90.0185,91.18,89.67,90.7154,9230754,
000739.SZ,ぱ醫狻珛,2015-02-11,90.7154,92.1092,90.5992,91.8769,8726319,
000739.SZ,ぱ醫狻珛,2015-02-12,92.2254,92.69,91.7608,92.2254,9912073,
000739.SZ,ぱ醫狻珛,2015-02-13,92.69,94.5484,92.2254,94.0838,17307145,
000739.SZ,ぱ醫狻珛,2015-02-16,94.6646,95.8261,94.4323,95.4777,17194659,
000739.SZ,ぱ醫狻珛,2015-02-17,95.71,95.9423,94.5484,95.1292,15130893,
000739.SZ,ぱ醫狻珛,2015-02-25,95.4777,96.8715,94.7808,96.1746,19763455,
000739.SZ,ぱ醫狻珛,2015-02-26,96.523,96.7553,95.2454,96.0584,16832767,
000739.SZ,ぱ醫狻珛,2015-02-27,96.2907,96.2907,95.2454,95.3615,18500430,
000739.SZ,ぱ醫狻珛,2015-03-02,95.71,97.3361,95.2454,97.22,37138597,
000739.SZ,ぱ醫狻珛,2015-03-03,96.7553,98.7299,96.0584,97.22,44394050,
000739.SZ,ぱ醫狻珛,2015-03-04,97.22,101.9822,96.9877,101.6338,61489768,
000739.SZ,ぱ醫狻珛,2015-03-05,101.2853,103.0276,99.8915,100.2399,39897340,
000739.SZ,ぱ醫狻珛,2015-03-06,99.6592,101.2853,97.3361,97.4523,36169386,
000739.SZ,ぱ醫狻珛,2015-03-09,95.4777,96.0584,92.5738,95.8261,49197679,
000739.SZ,ぱ醫狻珛,2015-03-10,95.3615,97.4523,95.0131,96.9877,28932315,
000739.SZ,ぱ醫狻珛,2015-03-11,96.8715,97.9169,95.2454,95.71,21731284,
000739.SZ,ぱ醫狻珛,2015-03-12,95.9423,97.6846,95.8261,97.3361,23791598,
000739.SZ,ぱ醫狻珛,2015-03-13,97.22,98.4976,96.8715,98.4976,25238441,
000739.SZ,ぱ醫狻珛,2015-03-16,99.4269,102.2145,99.4269,101.4015,46961196,
000739.SZ,ぱ醫狻珛,2015-03-17,102.4468,103.9568,100.4722,101.6338,59145185,
000739.SZ,ぱ醫狻珛,2015-03-18,101.7499,105.583,101.5176,104.5376,62259344,
000739.SZ,ぱ醫狻珛,2015-03-19,103.8407,105.3507,102.7953,104.073,45112988,
000739.SZ,ぱ醫狻珛,2015-03-20,104.4214,105.4668,103.6084,105.4668,42623162,
000739.SZ,ぱ醫狻珛,2015-03-23,106.2799,106.7445,104.8861,106.396,45381795,
000739.SZ,ぱ醫狻珛,2015-03-24,106.396,106.396,101.5176,104.8861,55835866,
000739.SZ,ぱ醫狻珛,2015-03-25,104.6537,108.7191,103.0276,108.6029,60973872,
000739.SZ,ぱ醫狻珛,2015-03-26,108.7191,110.1129,106.2799,106.7445,47897278,
000739.SZ,ぱ醫狻珛,2015-03-27,106.7445,108.6029,105.9314,107.093,28076871,
