´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
600819.SH,Ò«Æ¤²£Á§,2015-01-05,28.383,29.1359,28.383,28.7758,4440496,
600819.SH,Ò«Æ¤²£Á§,2015-01-06,28.5139,29.2341,28.3175,29.1359,5238439,
600819.SH,Ò«Æ¤²£Á§,2015-01-07,29.2014,29.2341,28.8413,29.2014,3211013,
600819.SH,Ò«Æ¤²£Á§,2015-01-08,29.2996,29.2996,28.8085,28.9395,2819212,
600819.SH,Ò«Æ¤²£Á§,2015-01-09,28.9067,28.9395,27.8919,27.8919,2971100,
600819.SH,Ò«Æ¤²£Á§,2015-01-12,27.8264,27.8264,26.1568,26.5169,4224051,
600819.SH,Ò«Æ¤²£Á§,2015-01-13,26.1896,26.3205,25.2075,25.7967,10657764,
600819.SH,Ò«Æ¤²£Á§,2015-01-14,25.6985,26.8771,25.4694,26.5824,6622223,
600819.SH,Ò«Æ¤²£Á§,2015-01-15,26.5169,26.5169,25.7313,26.0259,6415396,
600819.SH,Ò«Æ¤²£Á§,2015-01-16,25.6003,26.2878,25.6003,25.9277,8133016,
600819.SH,Ò«Æ¤²£Á§,2015-01-19,25.633,25.633,23.8325,24.2581,6968160,
600819.SH,Ò«Æ¤²£Á§,2015-01-20,24.389,25.011,24.3563,24.8146,7230094,
600819.SH,Ò«Æ¤²£Á§,2015-01-21,24.8146,25.3712,24.6509,25.2729,9254053,
600819.SH,Ò«Æ¤²£Á§,2015-01-22,25.3712,26.0259,25.3057,25.9932,12420181,
600819.SH,Ò«Æ¤²£Á§,2015-01-23,26.0259,26.3205,25.764,25.9604,8675619,
600819.SH,Ò«Æ¤²£Á§,2015-01-26,25.9932,27.1717,25.633,27.1717,10830764,
600819.SH,Ò«Æ¤²£Á§,2015-01-27,27.1062,27.3681,26.386,27.1717,11068598,
600819.SH,Ò«Æ¤²£Á§,2015-01-28,26.9753,26.9753,26.4515,26.5497,10596513,
600819.SH,Ò«Æ¤²£Á§,2015-01-29,26.5169,27.008,26.2223,26.8443,8063600,
600819.SH,Ò«Æ¤²£Á§,2015-01-30,27.0407,27.2372,26.0259,26.0586,6327293,
600819.SH,Ò«Æ¤²£Á§,2015-02-02,25.3712,26.4187,24.5855,26.2223,5690496,
600819.SH,Ò«Æ¤²£Á§,2015-02-03,26.9753,26.9753,26.4187,26.7134,6150607,
600819.SH,Ò«Æ¤²£Á§,2015-02-04,26.5497,28.3175,26.4842,27.8264,18877223,
600819.SH,Ò«Æ¤²£Á§,2015-02-05,27.761,28.2847,26.8116,26.9753,10647006,
600819.SH,Ò«Æ¤²£Á§,2015-02-06,26.9425,27.4663,25.764,25.8949,6969826,
600819.SH,Ò«Æ¤²£Á§,2015-02-09,25.5676,25.8622,24.9128,24.9783,7319700,
600819.SH,Ò«Æ¤²£Á§,2015-02-10,24.9128,27.1717,24.9128,27.0407,8809984,
600819.SH,Ò«Æ¤²£Á§,2015-02-11,27.008,27.4663,26.5497,27.2372,8674499,
600819.SH,Ò«Æ¤²£Á§,2015-02-12,26.8771,27.761,26.8116,27.2044,10514933,
600819.SH,Ò«Æ¤²£Á§,2015-02-13,27.3354,28.0883,26.6806,27.0735,33797785,
600819.SH,Ò«Æ¤²£Á§,2015-02-16,27.1062,27.4008,26.4515,26.7461,27578574,
600819.SH,Ò«Æ¤²£Á§,2015-02-17,26.7788,27.2044,26.5169,27.1062,17831876,
600819.SH,Ò«Æ¤²£Á§,2015-02-25,27.0407,27.1717,26.6479,26.9425,10851170,
600819.SH,Ò«Æ¤²£Á§,2015-02-26,26.8771,27.5645,26.7788,27.5318,15907189,
600819.SH,Ò«Æ¤²£Á§,2015-02-27,27.6955,27.7937,27.3354,27.4991,11564206,
600819.SH,Ò«Æ¤²£Á§,2015-03-02,27.5318,28.3175,27.3681,28.252,18572312,
600819.SH,Ò«Æ¤²£Á§,2015-03-03,28.2193,28.9067,27.9574,28.3175,20394321,
600819.SH,Ò«Æ¤²£Á§,2015-03-04,28.3175,29.1686,28.2847,28.874,17231409,
600819.SH,Ò«Æ¤²£Á§,2015-03-05,28.9067,29.005,28.2847,28.874,14606481,
600819.SH,Ò«Æ¤²£Á§,2015-03-06,28.874,30.0853,28.6776,29.8561,31821219,
600819.SH,Ò«Æ¤²£Á§,2015-03-09,30.0198,30.9692,29.3323,30.1507,38375035,
600819.SH,Ò«Æ¤²£Á§,2015-03-10,29.9871,30.5109,29.6924,29.8234,24564556,
600819.SH,Ò«Æ¤²£Á§,2015-03-11,29.8889,30.6091,29.2996,30.4781,25260238,
600819.SH,Ò«Æ¤²£Á§,2015-03-12,30.5109,31.1329,30.2817,31.1001,29415581,
600819.SH,Ò«Æ¤²£Á§,2015-03-13,31.1001,31.6566,30.6091,30.7728,25250978,
