¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603567.SH,’‰±¶µ∫,2015-04-24,28.32,33.98,28.32,33.98,43100,
603567.SH,’‰±¶µ∫,2015-04-27,37.38,37.38,37.38,37.38,13700,
603567.SH,’‰±¶µ∫,2015-04-28,41.12,41.12,41.12,41.12,20900,
603567.SH,’‰±¶µ∫,2015-04-29,45.23,45.23,45.23,45.23,68300,
603567.SH,’‰±¶µ∫,2015-04-30,49.75,49.75,49.75,49.75,147000,
603567.SH,’‰±¶µ∫,2015-05-04,54.73,54.73,54.73,54.73,449385,
603567.SH,’‰±¶µ∫,2015-05-05,60.2,60.2,60.2,60.2,4011780,
603567.SH,’‰±¶µ∫,2015-05-06,56.9,57.11,54.18,54.18,25036468,
603567.SH,’‰±¶µ∫,2015-05-07,51.3,54.05,49.57,50.85,14741267,
603567.SH,’‰±¶µ∫,2015-05-08,51.92,53.45,51.16,53.06,12138787,
603567.SH,’‰±¶µ∫,2015-05-11,53.2,58.37,52.5,58.37,15833360,
603567.SH,’‰±¶µ∫,2015-05-12,59.34,61.87,57.8,58.05,17955531,
603567.SH,’‰±¶µ∫,2015-05-13,56.5,60.8,56,58.67,14064098,
603567.SH,’‰±¶µ∫,2015-05-14,58.92,64.54,58.48,64.54,17527471,
603567.SH,’‰±¶µ∫,2015-05-15,67.6,70.99,65,70.99,17239314,
603567.SH,’‰±¶µ∫,2015-05-18,76.2,78.09,73.8,78.09,7375959,
603567.SH,’‰±¶µ∫,2015-05-19,85.9,85.9,70.35,74.84,24199120,
603567.SH,’‰±¶µ∫,2015-05-20,72.25,78.88,71.51,73.29,16339515,
603567.SH,’‰±¶µ∫,2015-05-21,72.45,77.98,69.28,74.7,16586798,
603567.SH,’‰±¶µ∫,2015-05-22,76.5,82.17,74.71,82.17,16708679,
603567.SH,’‰±¶µ∫,2015-05-25,83.11,90.39,82,90.39,16410257,
603567.SH,’‰±¶µ∫,2015-05-26,95,99.43,92,99.43,18679783,
603567.SH,’‰±¶µ∫,2015-05-27,105.01,109.37,99.5,109.37,14806940,
603567.SH,’‰±¶µ∫,2015-05-28,118,120.31,98.43,98.43,15404050,
603567.SH,’‰±¶µ∫,2015-05-29,88.59,105,88.59,92.24,25787627,
603567.SH,’‰±¶µ∫,2015-06-01,89.5,93.2,83.6,87.83,18734519,
603567.SH,’‰±¶µ∫,2015-06-02,86.22,87.7,81.5,83.46,13389394,
603567.SH,’‰±¶µ∫,2015-06-03,83.2,86.7,83,85.76,9900736,
603567.SH,’‰±¶µ∫,2015-06-04,85,85,77.18,78.65,10848529,
603567.SH,’‰±¶µ∫,2015-06-05,80,81.36,75.97,77.73,9714260,
603567.SH,’‰±¶µ∫,2015-06-08,78.01,78.58,71.67,72.47,10101756,
603567.SH,’‰±¶µ∫,2015-06-09,72.53,75.7,72.53,74.97,7492993,
603567.SH,’‰±¶µ∫,2015-06-10,73.1,79,73,77.7,8433605,
603567.SH,’‰±¶µ∫,2015-06-11,77.8,82.98,76.8,82.43,10640346,
603567.SH,’‰±¶µ∫,2015-06-12,81.99,85.43,77,77.19,11394970,
