代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920077.BJ,吉林碳谷,2021-08-31,16.8,19.38,16.5,19.1,18334938,
920077.BJ,吉林碳谷,2021-09-01,19.15,21.88,19.14,21.81,4114855,
920077.BJ,吉林碳谷,2021-09-02,22.23,25.18,22.23,25.18,2111900,
920077.BJ,吉林碳谷,2021-09-03,30,31.75,27,30.34,3665778,
920077.BJ,吉林碳谷,2021-09-06,32.01,35,29.21,32.7,4043973,
920077.BJ,吉林碳谷,2021-09-07,32.35,32.95,31.03,31.8,1570943,
920077.BJ,吉林碳谷,2021-09-08,31.86,32.99,31.58,32.35,1379015,
920077.BJ,吉林碳谷,2021-09-09,32.55,33,31.46,32.3,1864672,
920077.BJ,吉林碳谷,2021-09-10,32.94,32.94,30.18,31,1135915,
920077.BJ,吉林碳谷,2021-09-13,31,31,28.48,28.88,1827878,
920077.BJ,吉林碳谷,2021-09-14,29.39,30.99,28.5,29.76,1211426,
920077.BJ,吉林碳谷,2021-09-15,29.6,29.9,28.77,28.98,491859,
920077.BJ,吉林碳谷,2021-09-16,29,29.51,28.53,28.87,900373,
920077.BJ,吉林碳谷,2021-09-17,28.92,31.8,28.92,31.59,2273465,
920077.BJ,吉林碳谷,2021-09-22,34,36,32.2,36,2762253,
920077.BJ,吉林碳谷,2021-09-23,36.2,40.98,36.2,37.32,2641917,
920077.BJ,吉林碳谷,2021-09-24,37.4,39.58,37.4,38.65,1436642,
920077.BJ,吉林碳谷,2021-09-27,39,41.5,37,38.69,1460298,
920077.BJ,吉林碳谷,2021-09-28,39.01,43.47,38.02,43.3,2239049,
920077.BJ,吉林碳谷,2021-09-29,43.36,47.49,41.5,41.65,2458253,
920077.BJ,吉林碳谷,2021-09-30,42.78,44.58,39.04,42.9,1872026,
920077.BJ,吉林碳谷,2021-10-08,43,43,38.89,39.55,962277,
920077.BJ,吉林碳谷,2021-10-11,40.01,40.02,38.9,39.39,423526,
920077.BJ,吉林碳谷,2021-10-12,39.18,39.75,36.9,37.89,576743,
920077.BJ,吉林碳谷,2021-10-13,38,42.5,38,41.91,1160586,
920077.BJ,吉林碳谷,2021-10-14,41.5,42.5,40.2,41.95,604644,
920077.BJ,吉林碳谷,2021-10-15,41.95,42.4,40.5,41.45,368295,
920077.BJ,吉林碳谷,2021-10-18,41.6,41.6,39.4,40.34,551915,
920077.BJ,吉林碳谷,2021-10-19,40.34,40.35,39.56,39.85,299632,
920077.BJ,吉林碳谷,2021-10-20,39.2,40.88,39.2,40.77,348819,
920077.BJ,吉林碳谷,2021-10-21,40.08,40.89,39.66,39.85,934890,
920077.BJ,吉林碳谷,2021-10-22,40,40.67,39.69,40.59,815612,
920077.BJ,吉林碳谷,2021-10-25,40.4,41.94,39.83,41.83,913267,
920077.BJ,吉林碳谷,2021-10-26,41.99,43,40.54,41.7,719785,
920077.BJ,吉林碳谷,2021-10-27,40.69,40.7,37.5,38,1362777,
920077.BJ,吉林碳谷,2021-10-28,38,38.7,35.5,36,809199,
920077.BJ,吉林碳谷,2021-10-29,36.3,39.83,36.3,39.2,662167,
920077.BJ,吉林碳谷,2021-11-01,40.8,42.5,39.21,40.87,848313,
920077.BJ,吉林碳谷,2021-11-02,41,41.3,39.22,39.72,706811,
920077.BJ,吉林碳谷,2021-11-03,40.36,40.96,39.51,40.64,458827,
920077.BJ,吉林碳谷,2021-11-04,40.93,42.48,40.33,41.69,720793,
920077.BJ,吉林碳谷,2021-11-05,42,42.47,41.3,41.79,502866,
920077.BJ,吉林碳谷,2021-11-08,42,45.44,42,44.99,1039134,
920077.BJ,吉林碳谷,2021-11-09,45.01,46.49,44.2,45,777814,
920077.BJ,吉林碳谷,2021-11-10,45,45.47,43.76,44.95,548980,
