測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
301300.SZ,堈矧陔第,2022-10-19,36.07,36.26,35.2,35.23,1020291,
301300.SZ,堈矧陔第,2022-10-20,35.15,36.33,34.77,36.12,1259544,
301300.SZ,堈矧陔第,2022-10-21,36.3,36.35,34.36,34.66,1376688,
301300.SZ,堈矧陔第,2022-10-24,34.67,38.18,34.66,37.24,3479640,
301300.SZ,堈矧陔第,2022-10-25,36.85,37.05,34.36,35.42,2556016,
301300.SZ,堈矧陔第,2022-10-26,34.95,35.88,34.3,35.74,2018471,
301300.SZ,堈矧陔第,2022-10-27,35.68,35.76,34.52,34.82,1781718,
301300.SZ,堈矧陔第,2022-10-28,34.8,34.8,32.6,32.6,1700007,
301300.SZ,堈矧陔第,2022-10-31,32.5,33.29,32.33,33.01,813273,
301300.SZ,堈矧陔第,2022-11-01,33.1,33.77,33.06,33.68,867429,
301300.SZ,堈矧陔第,2022-11-02,33.64,34.66,33.45,34.37,1364103,
301300.SZ,堈矧陔第,2022-11-03,34.38,35.23,34.19,35.07,1338156,
301300.SZ,堈矧陔第,2022-11-04,35.01,35.97,34.96,35.7,1762730,
301300.SZ,堈矧陔第,2022-11-07,35.52,36.95,35.52,36.58,1772922,
301300.SZ,堈矧陔第,2022-11-08,36.45,38.15,36.39,36.81,1962649,
301300.SZ,堈矧陔第,2022-11-09,36.71,37.18,36.31,36.36,1337455,
301300.SZ,堈矧陔第,2022-11-10,36.31,36.72,35.63,35.65,1060133,
301300.SZ,堈矧陔第,2022-11-11,36.39,36.62,35.5,35.66,1010192,
301300.SZ,堈矧陔第,2022-11-14,35.58,36.15,35.21,35.28,868905,
301300.SZ,堈矧陔第,2022-11-15,35.41,37,35.16,37,1547945,
301300.SZ,堈矧陔第,2022-11-16,37.39,37.5,36.11,36.49,1077021,
301300.SZ,堈矧陔第,2022-11-17,36.53,36.94,36.12,36.89,814845,
301300.SZ,堈矧陔第,2022-11-18,36.9,36.9,35.77,36.07,934475,
301300.SZ,堈矧陔第,2022-11-21,36.1408,36.8588,35.6251,36.788,903654,
301300.SZ,堈矧陔第,2022-11-22,36.8992,37.0408,35.5644,35.6554,1016600,
301300.SZ,堈矧陔第,2022-11-23,35.5543,35.9992,34.2599,34.6139,938912,
301300.SZ,堈矧陔第,2022-11-24,34.9476,36.8284,34.5026,36.788,1860905,
301300.SZ,堈矧陔第,2022-11-25,36.3329,37.1621,35.888,36.0902,1112457,
301300.SZ,堈矧陔第,2022-11-28,35.8374,36.1711,34.6442,34.9476,1133785,
301300.SZ,堈矧陔第,2022-11-29,34.7959,35.2509,34.5936,35.079,813500,
301300.SZ,堈矧陔第,2022-11-30,35.0285,35.2509,34.8869,35.1094,684142,
301300.SZ,堈矧陔第,2022-12-01,35.3015,35.7464,35.2105,35.3824,805740,
301300.SZ,堈矧陔第,2022-12-02,35.2509,36.8486,35.0992,36.7981,1745703,
301300.SZ,堈矧陔第,2022-12-05,37.1116,37.1722,35.9992,36.4442,1269217,
301300.SZ,堈矧陔第,2022-12-06,36.3026,36.5554,35.7262,35.9891,971724,
301300.SZ,堈矧陔第,2022-12-07,35.7666,36.9295,35.7666,36.1408,945992,
301300.SZ,堈矧陔第,2022-12-08,36.0599,37.9104,35.5037,37.4453,2890025,
301300.SZ,堈矧陔第,2022-12-09,37.4149,37.8599,36.8082,36.9599,1973379,
301300.SZ,堈矧陔第,2022-12-12,37.1116,37.2127,36.3228,36.434,996584,
301300.SZ,堈矧陔第,2022-12-13,36.4543,36.5857,35.0891,35.2914,1388951,
301300.SZ,堈矧陔第,2022-12-14,35.2206,35.6048,34.8869,35.0285,776633,
301300.SZ,堈矧陔第,2022-12-15,34.6846,35.3723,34.6644,35.0588,595008,
301300.SZ,堈矧陔第,2022-12-16,35.0588,35.0588,33.5521,33.7442,1129343,
301300.SZ,堈矧陔第,2022-12-19,33.8959,33.8959,32.8645,32.915,566337,
301300.SZ,堈矧陔第,2022-12-20,33.1274,33.3701,32.7431,33.3599,435947,
301300.SZ,堈矧陔第,2022-12-21,33.3701,33.451,32.6824,32.8341,422750,
301300.SZ,堈矧陔第,2022-12-22,33.2588,33.2689,31.5802,31.5802,678534,
301300.SZ,堈矧陔第,2022-12-23,31.3679,31.9645,31.0038,31.287,521022,
301300.SZ,堈矧陔第,2022-12-26,31.2263,31.9139,31.2263,31.8229,432062,
301300.SZ,堈矧陔第,2022-12-27,31.7723,31.9341,31.469,31.8735,314858,
301300.SZ,堈矧陔第,2022-12-28,31.8634,31.8634,30.7712,30.8319,575884,
301300.SZ,堈矧陔第,2022-12-29,30.6903,31.2263,30.5387,30.5387,340300,
301300.SZ,堈矧陔第,2022-12-30,30.7409,30.8319,30.4173,30.6701,253792,
301300.SZ,堈矧陔第,2023-01-03,30.751,31.7218,30.7005,31.6712,491092,
301300.SZ,堈矧陔第,2023-01-04,31.6813,31.9038,31.2465,31.6813,420706,
301300.SZ,堈矧陔第,2023-01-05,31.8027,31.9544,31.3881,31.8836,414902,
301300.SZ,堈矧陔第,2023-01-06,31.8836,32.6824,31.8836,32.0251,654596,
301300.SZ,堈矧陔第,2023-01-09,32.2173,32.5308,31.9746,32.106,497650,
301300.SZ,堈矧陔第,2023-01-10,32.1869,32.1869,31.651,31.7723,339784,
301300.SZ,堈矧陔第,2023-01-11,31.7723,31.7825,31.3173,31.4083,376300,
301300.SZ,堈矧陔第,2023-01-12,31.1656,31.5701,31.0746,31.1151,272968,
301300.SZ,堈矧陔第,2023-01-13,31.0746,31.5195,31.0746,31.4589,263100,
301300.SZ,堈矧陔第,2023-01-16,31.4285,32.1364,31.2465,32.015,411922,
301300.SZ,堈矧陔第,2023-01-17,31.8229,32.2476,31.8229,32.0757,338800,
301300.SZ,堈矧陔第,2023-01-18,33.0869,33.0869,32.2375,32.3588,718976,
301300.SZ,堈矧陔第,2023-01-19,32.3588,32.7937,32.1869,32.7633,645832,
301300.SZ,堈矧陔第,2023-01-20,32.6622,32.9757,32.6622,32.7734,400800,
301300.SZ,堈矧陔第,2023-01-30,33.1071,33.5319,33.0869,33.1274,624612,
301300.SZ,堈矧陔第,2023-01-31,33.1375,33.3701,33.0262,33.3599,383792,
301300.SZ,堈矧陔第,2023-02-01,33.3701,34.2397,33.3599,34.179,857651,
301300.SZ,堈矧陔第,2023-02-02,34.3813,34.7352,33.9869,34.1891,816100,
301300.SZ,堈矧陔第,2023-02-03,34.0274,34.3408,33.7745,34.2802,638192,
301300.SZ,堈矧陔第,2023-02-06,34.2802,34.6644,34.0577,34.3004,450284,
301300.SZ,堈矧陔第,2023-02-07,34.3004,34.7959,34.2903,34.7858,609502,
301300.SZ,堈矧陔第,2023-02-08,34.9476,35.6655,34.3105,34.3206,997550,
301300.SZ,堈矧陔第,2023-02-09,34.4015,35.4835,34.3813,35.261,1253302,
301300.SZ,堈矧陔第,2023-02-10,35.0386,35.4228,34.7655,34.9577,876612,
301300.SZ,堈矧陔第,2023-02-13,34.9172,35.5442,34.9172,35.5239,832150,
301300.SZ,堈矧陔第,2023-02-14,35.7161,35.7161,35.1801,35.5239,730579,
301300.SZ,堈矧陔第,2023-02-15,35.6756,35.6756,35.0891,35.0891,799254,
301300.SZ,堈矧陔第,2023-02-16,35.0992,35.3318,33.7038,33.9566,983801,
301300.SZ,堈矧陔第,2023-02-17,34.0172,34.4824,33.8959,33.9768,466500,
301300.SZ,堈矧陔第,2023-02-20,33.9667,34.1386,33.3802,34.0981,962292,
301300.SZ,堈矧陔第,2023-02-21,34.0678,36.1711,33.9768,35.4431,2194717,
301300.SZ,堈矧陔第,2023-02-22,35.0891,35.3015,34.6644,35.0588,1228013,
301300.SZ,堈矧陔第,2023-02-23,34.9374,35.2509,34.5633,34.9678,749755,
301300.SZ,堈矧陔第,2023-02-24,35.1195,35.1195,34.2903,34.4521,562794,
301300.SZ,堈矧陔第,2023-02-27,34.4622,36.434,33.997,36.2217,2771968,
301300.SZ,堈矧陔第,2023-02-28,36.1003,36.1003,35.0992,35.5745,1493605,
301300.SZ,堈矧陔第,2023-03-01,35.3925,35.6048,34.9577,35.3824,1084780,
301300.SZ,堈矧陔第,2023-03-02,35.1296,35.4431,34.6543,34.6846,965035,
301300.SZ,堈矧陔第,2023-03-03,34.6442,34.7959,34.1891,34.3206,719666,
301300.SZ,堈矧陔第,2023-03-06,34.715,34.715,33.997,34.2802,615586,
301300.SZ,堈矧陔第,2023-03-07,34.1285,34.2296,33.0667,33.0667,874684,
301300.SZ,堈矧陔第,2023-03-08,33.0667,33.6431,32.9656,33.6229,465060,
301300.SZ,堈矧陔第,2023-03-09,33.7644,34.6139,33.5925,34.1689,630678,
301300.SZ,堈矧陔第,2023-03-10,34.0779,34.2802,33.8049,33.906,472224,
301300.SZ,堈矧陔第,2023-03-13,33.6835,34.0981,33.0364,33.2487,525460,
301300.SZ,堈矧陔第,2023-03-14,33.2487,33.2993,32.0353,32.5712,779162,
301300.SZ,堈矧陔第,2023-03-15,32.6218,33.6937,32.6218,33.0161,508685,
301300.SZ,堈矧陔第,2023-03-16,32.6824,33.1375,32.4499,32.7128,418275,
301300.SZ,堈矧陔第,2023-03-17,32.7532,33.4712,32.6622,32.7532,431126,
301300.SZ,堈矧陔第,2023-03-20,32.8543,33.0161,32.1667,32.7128,445200,
301300.SZ,堈矧陔第,2023-03-21,32.733,33.451,32.5308,33.3498,488746,
301300.SZ,堈矧陔第,2023-03-22,33.4712,34.179,33.2791,33.7745,646143,
301300.SZ,堈矧陔第,2023-03-23,33.6026,34.179,33.3701,33.5622,535675,
301300.SZ,堈矧陔第,2023-03-24,33.7139,34.7756,33.5319,34.3813,1375718,
301300.SZ,堈矧陔第,2023-03-27,34.3813,34.3813,33.5622,33.724,820701,
301300.SZ,堈矧陔第,2023-03-28,33.8757,34.7858,33.5116,34.3105,1120523,
301300.SZ,堈矧陔第,2023-03-29,34.3105,34.3307,33.6633,33.8049,695796,
301300.SZ,堈矧陔第,2023-03-30,33.7948,35.3925,33.5824,34.6846,1956956,
301300.SZ,堈矧陔第,2023-03-31,34.5835,34.8161,34.0172,34.088,1239906,
301300.SZ,堈矧陔第,2023-04-03,33.9768,34.4824,33.8352,33.9869,792313,
301300.SZ,堈矧陔第,2023-04-04,33.9869,33.9869,32.6622,32.7431,1079830,
301300.SZ,堈矧陔第,2023-04-06,32.9757,33.6229,32.46,33.0465,668073,
301300.SZ,堈矧陔第,2023-04-07,33.0465,33.3296,32.8948,33.0262,385633,
301300.SZ,堈矧陔第,2023-04-10,32.9656,33.1982,32.1768,32.3993,615467,
301300.SZ,堈矧陔第,2023-04-11,32.642,32.6622,32.0049,32.0353,442774,
301300.SZ,堈矧陔第,2023-04-12,32.0251,32.3487,31.9341,32.3386,459150,
301300.SZ,堈矧陔第,2023-04-13,32.2982,32.2982,31.651,31.651,605333,
301300.SZ,堈矧陔第,2023-04-14,31.833,32.0454,31.4589,31.924,420322,
301300.SZ,堈矧陔第,2023-04-17,32.106,32.1971,31.8027,32.0959,350303,
301300.SZ,堈矧陔第,2023-04-18,32.0959,32.0959,31.3476,31.4285,583959,
301300.SZ,堈矧陔第,2023-04-19,31.4386,31.5297,31.0038,31.3375,400433,
301300.SZ,堈矧陔第,2023-04-20,31.3982,31.4993,30.6802,30.8117,557710,
301300.SZ,堈矧陔第,2023-04-21,30.3364,30.6398,29.2544,29.4263,1010483,
301300.SZ,堈矧陔第,2023-04-24,29.3353,29.3454,28.5971,28.9713,469883,
301300.SZ,堈矧陔第,2023-04-25,29.305,29.305,27.8084,28.3949,469715,
301300.SZ,堈矧陔第,2023-04-26,28.2938,28.9814,28.223,28.8095,359938,
301300.SZ,堈矧陔第,2023-04-27,28.7084,29.3353,28.3544,29.0926,280764,
301300.SZ,堈矧陔第,2023-04-28,29.305,30.387,29.1331,29.851,502613,
301300.SZ,堈矧陔第,2023-05-04,29.6185,30.1645,29.6185,30.0128,349111,
301300.SZ,堈矧陔第,2023-05-05,30.5184,30.5387,29.2342,29.3151,376111,
301300.SZ,堈矧陔第,2023-05-08,29.4162,29.7701,29.4162,29.4971,248684,
301300.SZ,堈矧陔第,2023-05-09,29.3353,29.578,28.6275,28.6275,348866,
301300.SZ,堈矧陔第,2023-05-10,28.5971,29.4263,28.587,29.0218,293113,
301300.SZ,堈矧陔第,2023-05-11,29.6994,33.3701,29.5982,31.0948,2599701,
301300.SZ,堈矧陔第,2023-05-12,30.9431,31.0948,29.7297,29.7297,1703240,
301300.SZ,堈矧陔第,2023-05-15,29.6892,30.8016,29.5376,30.1544,1163738,
301300.SZ,堈矧陔第,2023-05-16,30.0331,30.8926,29.6387,30.296,1122950,
301300.SZ,堈矧陔第,2023-05-17,30.0634,30.7915,30.0331,30.7409,715039,
301300.SZ,堈矧陔第,2023-05-18,30.5387,30.9128,30.2859,30.4477,556111,
301300.SZ,堈矧陔第,2023-05-19,30.842,30.842,30.3061,30.6903,591194,
301300.SZ,堈矧陔第,2023-05-22,30.5387,31.5297,30.4982,31.4285,758672,
301300.SZ,堈矧陔第,2023-05-23,31.4993,31.8836,31.1151,31.5297,667597,
301300.SZ,堈矧陔第,2023-05-24,31.2263,31.8634,31.2162,31.4791,513241,
301300.SZ,堈矧陔第,2023-05-25,31.643,32.0732,31.1308,31.8376,709292,
301300.SZ,堈矧陔第,2023-05-26,31.6328,31.9093,31.3562,31.4893,511661,
301300.SZ,堈矧陔第,2023-05-29,31.8069,31.9093,31.2435,31.6635,538116,
301300.SZ,堈矧陔第,2023-05-30,31.602,31.7454,31.0079,31.1411,460510,
301300.SZ,堈矧陔第,2023-05-31,31.0694,31.3562,30.885,30.9874,313672,
301300.SZ,堈矧陔第,2023-06-01,30.8337,31.5815,30.8337,31.3152,350979,
301300.SZ,堈矧陔第,2023-06-02,31.7557,31.7659,31.2435,31.7045,549911,
301300.SZ,堈矧陔第,2023-06-05,31.9606,31.9606,31.4484,31.4484,333681,
301300.SZ,堈矧陔第,2023-06-06,31.7864,31.7864,30.7825,30.803,469694,
301300.SZ,堈矧陔第,2023-06-07,30.8952,31.0181,30.5879,30.9055,242194,
301300.SZ,堈矧陔第,2023-06-08,30.8337,31.2333,30.6801,30.7006,316129,
301300.SZ,堈矧陔第,2023-06-09,30.7313,31.1103,30.5981,31.1103,300980,
301300.SZ,堈矧陔第,2023-06-12,31.0284,31.9503,30.7313,31.7762,632291,
301300.SZ,堈矧陔第,2023-06-13,31.7762,32.1245,31.5611,32.1142,698289,
301300.SZ,堈矧陔第,2023-06-14,32.104,32.1654,31.5508,31.8581,523349,
301300.SZ,堈矧陔第,2023-06-15,31.684,31.9093,31.5918,31.6635,461415,
301300.SZ,堈矧陔第,2023-06-16,31.6328,33.1181,31.6328,32.2064,1383824,
301300.SZ,堈矧陔第,2023-06-19,32.1962,33.661,32.1654,33.1591,1619212,
301300.SZ,堈矧陔第,2023-06-20,32.9645,33.2001,32.1654,32.401,727595,
301300.SZ,堈矧陔第,2023-06-21,32.6879,32.8723,31.684,31.725,493252,
301300.SZ,堈矧陔第,2023-06-26,31.4996,31.9298,30.9362,31.1923,621500,
301300.SZ,堈矧陔第,2023-06-27,31.3664,31.8376,31.264,31.6942,350768,
301300.SZ,堈矧陔第,2023-06-28,31.6942,31.9298,31.0386,31.4279,385522,
301300.SZ,堈矧陔第,2023-06-29,31.1206,32.2474,31.1206,32.0425,524100,
301300.SZ,堈矧陔第,2023-06-30,32.1347,32.6981,31.9401,32.3703,626383,
301300.SZ,堈矧陔第,2023-07-03,32.4215,32.7288,32.145,32.2679,420911,
301300.SZ,堈矧陔第,2023-07-04,32.063,32.8825,32.063,32.6981,506021,
301300.SZ,堈矧陔第,2023-07-05,32.5649,33.1079,32.4932,32.5649,438902,
301300.SZ,堈矧陔第,2023-07-06,32.5649,32.8723,32.1654,32.6674,445906,
301300.SZ,堈矧陔第,2023-07-07,32.6674,32.8108,32.442,32.5752,366800,
301300.SZ,堈矧陔第,2023-07-10,32.7801,33.323,32.5854,32.903,748006,
301300.SZ,堈矧陔第,2023-07-11,32.7801,33.1488,32.5854,32.903,549922,
301300.SZ,堈矧陔第,2023-07-12,32.8825,33.5381,32.7801,33.1079,769453,
301300.SZ,堈矧陔第,2023-07-13,32.9849,33.8352,32.9849,33.4869,859178,
301300.SZ,堈矧陔第,2023-07-14,33.4869,35.0849,33.0464,34.7571,2526757,
301300.SZ,堈矧陔第,2023-07-17,34.8288,34.921,33.7122,34.0196,1490625,
301300.SZ,堈矧陔第,2023-07-18,33.7635,33.9683,33.2923,33.5791,806131,
301300.SZ,堈矧陔第,2023-07-19,33.6303,33.7122,32.8927,33.1284,736101,
301300.SZ,堈矧陔第,2023-07-20,33.2718,33.3742,32.3601,32.4728,594438,
301300.SZ,堈矧陔第,2023-07-21,32.4215,32.6367,31.9606,32.063,499159,
301300.SZ,堈矧陔第,2023-07-24,32.2371,32.4113,31.6225,32.2986,285500,
301300.SZ,堈矧陔第,2023-07-25,32.5547,32.9747,32.4523,32.9542,356660,
301300.SZ,堈矧陔第,2023-07-26,32.821,33.6098,32.821,33.1898,470127,
301300.SZ,堈矧陔第,2023-07-27,33.5688,33.7532,32.6674,32.7801,527000,
301300.SZ,堈矧陔第,2023-07-28,32.9235,33.0566,32.0528,32.9747,485766,
301300.SZ,堈矧陔第,2023-07-31,33.0669,33.5483,32.9645,33.2923,489907,
301300.SZ,堈矧陔第,2023-08-01,33.1181,33.5791,32.9952,33.4766,442946,
301300.SZ,堈矧陔第,2023-08-02,33.4357,33.4562,32.8415,33.282,330068,
301300.SZ,堈矧陔第,2023-08-03,32.5035,33.2103,32.5035,32.862,381761,
301300.SZ,堈矧陔第,2023-08-04,33.4971,33.4971,31.3459,31.4074,1159770,
301300.SZ,堈矧陔第,2023-08-07,31.5508,31.5508,30.6289,30.7723,566772,
301300.SZ,堈矧陔第,2023-08-08,30.8337,31.305,30.5264,31.1411,374200,
301300.SZ,堈矧陔第,2023-08-09,31.7557,31.7557,30.6494,30.8952,311650,
301300.SZ,堈矧陔第,2023-08-10,31.0386,32.4318,30.762,32.2884,1179826,
301300.SZ,堈矧陔第,2023-08-11,32.2474,32.7493,32.0937,32.1552,655319,
301300.SZ,堈矧陔第,2023-08-14,31.9708,32.4728,31.5406,31.9913,525586,
301300.SZ,堈矧陔第,2023-08-15,32.2474,33.5688,31.7352,33.0362,1734380,
301300.SZ,堈矧陔第,2023-08-16,32.6879,33.7532,32.5854,32.862,1214053,
301300.SZ,堈矧陔第,2023-08-17,32.6367,32.6571,31.643,32.5957,897714,
301300.SZ,堈矧陔第,2023-08-18,32.5137,33.9069,32.4523,33.2513,1438782,
301300.SZ,堈矧陔第,2023-08-21,32.9337,33.4971,32.8927,33.1591,722400,
301300.SZ,堈矧陔第,2023-08-22,32.9747,33.2718,30.9464,31.4484,1203348,
301300.SZ,堈矧陔第,2023-08-23,31.4484,31.9606,30.7313,30.8235,671375,
301300.SZ,堈矧陔第,2023-08-24,30.9976,31.0386,29.7991,29.8708,696892,
301300.SZ,堈矧陔第,2023-08-25,29.8606,30.2703,29.0718,29.1845,569964,
301300.SZ,堈矧陔第,2023-08-28,30.342,30.8952,29.164,29.3074,833462,
301300.SZ,堈矧陔第,2023-08-29,29.4508,31.2537,29.1845,31.2333,1357241,
301300.SZ,堈矧陔第,2023-08-30,31.2333,32.7801,31.1923,32.2269,1183427,
301300.SZ,堈矧陔第,2023-08-31,32.483,33.0259,32.3498,32.8006,1080322,
301300.SZ,堈矧陔第,2023-09-01,33.0362,33.241,32.3806,32.7698,584276,
301300.SZ,堈矧陔第,2023-09-04,32.7903,33.1796,32.1859,32.5035,574888,
301300.SZ,堈矧陔第,2023-09-05,32.5035,32.862,32.2679,32.3703,371096,
301300.SZ,堈矧陔第,2023-09-06,32.3293,32.821,32.3191,32.7084,402030,
301300.SZ,堈矧陔第,2023-09-07,32.6469,33.2205,32.3191,32.4318,582048,
301300.SZ,堈矧陔第,2023-09-08,32.401,32.6981,32.0732,32.2167,462926,
301300.SZ,堈矧陔第,2023-09-11,32.2371,32.7596,31.8684,32.524,454244,
301300.SZ,堈矧陔第,2023-09-12,32.524,32.524,32.063,32.2576,302500,
301300.SZ,堈矧陔第,2023-09-13,32.3601,34.1015,32.3601,33.0874,2501578,
301300.SZ,堈矧陔第,2023-09-14,33.0874,33.4562,31.3972,32.0015,2061543,
301300.SZ,堈矧陔第,2023-09-15,31.9093,31.9298,30.8542,31.0284,1037662,
301300.SZ,堈矧陔第,2023-09-18,31.0181,32.2474,30.2191,31.8786,856390,
301300.SZ,堈矧陔第,2023-09-19,32.1552,32.1552,30.7723,30.9669,584600,
301300.SZ,堈矧陔第,2023-09-20,30.9669,31.4791,30.8337,31.0284,554300,
301300.SZ,堈矧陔第,2023-09-21,31.0898,31.3357,30.7313,30.8542,392860,
301300.SZ,堈矧陔第,2023-09-22,30.8645,31.5918,30.5367,31.3972,462300,
301300.SZ,堈矧陔第,2023-09-25,31.3972,31.684,31.1103,31.3152,406747,
301300.SZ,堈矧陔第,2023-09-26,31.3152,31.602,30.8952,31.2333,430411,
301300.SZ,堈矧陔第,2023-09-27,31.602,32.1859,30.9259,31.6635,505100,
301300.SZ,堈矧陔第,2023-09-28,31.643,32.1859,31.602,31.8274,330620,
301300.SZ,堈矧陔第,2023-10-09,31.8274,31.9913,31.264,31.3562,468811,
301300.SZ,堈矧陔第,2023-10-10,31.3664,31.602,31.1103,31.182,343622,
301300.SZ,堈矧陔第,2023-10-11,31.1513,31.5508,30.9259,31.2845,322111,
301300.SZ,堈矧陔第,2023-10-12,31.4689,31.725,31.1411,31.7147,395411,
301300.SZ,堈矧陔第,2023-10-13,31.5918,31.5918,30.9157,31.2025,470297,
301300.SZ,堈矧陔第,2023-10-16,31.2025,31.2128,30.6186,30.9362,430811,
301300.SZ,堈矧陔第,2023-10-17,30.885,30.9362,30.3728,30.7518,444122,
301300.SZ,堈矧陔第,2023-10-18,30.8133,30.8133,29.8606,30.045,374900,
301300.SZ,堈矧陔第,2023-10-19,30.1781,30.885,29.7069,30.086,358100,
301300.SZ,堈矧陔第,2023-10-20,29.7991,30.9259,29.7991,29.9221,397211,
301300.SZ,堈矧陔第,2023-10-23,29.6967,29.9221,28.7645,29.0923,446363,
301300.SZ,堈矧陔第,2023-10-24,29.205,30.8952,29.0206,30.803,692101,
301300.SZ,堈矧陔第,2023-10-25,31.0898,31.5815,30.8133,31.3972,516443,
301300.SZ,堈矧陔第,2023-10-26,31.1513,31.602,30.9464,31.4689,503453,
301300.SZ,堈矧陔第,2023-10-27,31.264,31.8889,31.264,31.8581,552300,
301300.SZ,堈矧陔第,2023-10-30,31.8274,32.1142,31.602,31.8991,487219,
301300.SZ,堈矧陔第,2023-10-31,31.9093,32.1552,31.7147,31.9401,345100,
301300.SZ,堈矧陔第,2023-11-01,31.9503,32.3703,31.6635,32.3396,423324,
301300.SZ,堈矧陔第,2023-11-02,32.3396,32.4728,31.7762,31.9913,292400,
301300.SZ,堈矧陔第,2023-11-03,32.3396,32.4215,31.7557,32.1757,351811,
301300.SZ,堈矧陔第,2023-11-06,32.5035,32.7698,32.1859,32.6879,427900,
301300.SZ,堈矧陔第,2023-11-07,32.944,32.944,31.9913,32.5957,470400,
301300.SZ,堈矧陔第,2023-11-08,32.6264,32.6264,32.1962,32.442,475090,
301300.SZ,堈矧陔第,2023-11-09,32.5752,34.3678,32.2269,32.5342,2123922,
301300.SZ,堈矧陔第,2023-11-10,31.7557,32.944,31.0386,32.7084,1584375,
301300.SZ,堈矧陔第,2023-11-13,32.7391,33.0771,32.4625,33.0464,981083,
301300.SZ,堈矧陔第,2023-11-14,33.364,33.364,32.3293,32.7903,801745,
301300.SZ,堈矧陔第,2023-11-15,33.1488,33.1488,32.5854,32.9132,604484,
301300.SZ,堈矧陔第,2023-11-16,32.9235,33.1079,32.5649,32.6879,589245,
301300.SZ,堈矧陔第,2023-11-17,32.6981,33.2718,32.3806,33.241,790211,
301300.SZ,堈矧陔第,2023-11-20,33.661,33.6713,32.7903,33.5381,831012,
301300.SZ,堈矧陔第,2023-11-21,33.5381,33.7532,32.9849,33.0771,540112,
301300.SZ,堈矧陔第,2023-11-22,33.0976,33.5996,32.6981,33.0464,730907,
301300.SZ,堈矧陔第,2023-11-23,32.7596,33.3332,32.7596,33.1181,624500,
301300.SZ,堈矧陔第,2023-11-24,33.1079,33.2513,32.4113,32.5137,463000,
