´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688272.SH,¸»¼ªÈð,2021-10-18,41,50.49,40,46.11,11352698,
688272.SH,¸»¼ªÈð,2021-10-19,44.68,49.8,42.9,47.93,9861580,
688272.SH,¸»¼ªÈð,2021-10-20,46.12,46.19,42.61,43.59,7103420,
688272.SH,¸»¼ªÈð,2021-10-21,42.6,47.44,41.55,46.5,7119320,
688272.SH,¸»¼ªÈð,2021-10-22,46.51,48.84,45.43,48.35,5638460,
688272.SH,¸»¼ªÈð,2021-10-25,48,53.08,46.88,51.88,5923649,
688272.SH,¸»¼ªÈð,2021-10-26,52.58,55,50.21,52,5189483,
688272.SH,¸»¼ªÈð,2021-10-27,53.18,53.99,50.48,53.25,3609562,
688272.SH,¸»¼ªÈð,2021-10-28,52.66,53.27,48.17,48.17,3461569,
688272.SH,¸»¼ªÈð,2021-10-29,47.7,51.3,46.16,50.6,3186145,
688272.SH,¸»¼ªÈð,2021-11-01,50,51,47.1,48,3297746,
688272.SH,¸»¼ªÈð,2021-11-02,48.58,53.53,48.58,53.2,5219136,
688272.SH,¸»¼ªÈð,2021-11-03,52.14,52.4,48.32,50.5,4066766,
688272.SH,¸»¼ªÈð,2021-11-04,50.01,51.24,49.36,50.31,1990102,
688272.SH,¸»¼ªÈð,2021-11-05,50.3,52.3,49.52,50.17,1880287,
688272.SH,¸»¼ªÈð,2021-11-08,49,49.3,47.3,48.2,1813435,
688272.SH,¸»¼ªÈð,2021-11-09,48.02,52.6,47.79,51,3114243,
688272.SH,¸»¼ªÈð,2021-11-10,51.26,55.3,51,54.25,3003345,
688272.SH,¸»¼ªÈð,2021-11-11,54.78,56.94,52,54.24,3756957,
688272.SH,¸»¼ªÈð,2021-11-12,54.28,59.48,53,58.03,3188973,
688272.SH,¸»¼ªÈð,2021-11-15,57.9,59,55.55,57.78,2515913,
688272.SH,¸»¼ªÈð,2021-11-16,57.8,57.96,52.82,53.37,3234128,
688272.SH,¸»¼ªÈð,2021-11-17,52.65,54.6,52.55,54.12,1718365,
688272.SH,¸»¼ªÈð,2021-11-18,53.9,56.58,53.9,55.38,1862766,
688272.SH,¸»¼ªÈð,2021-11-19,54.99,55.98,54.23,55.3,1090802,
688272.SH,¸»¼ªÈð,2021-11-22,54.85,57.49,54,56.1,1541461,
