代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920679.BJ,前进科技,2023-11-10,20.5,32,19.51,21.98,11429127,
920679.BJ,前进科技,2023-11-13,18.51,22.49,18.5,20.4,6492867,
920679.BJ,前进科技,2023-11-14,20,24.06,19.1,23.49,6620577,
920679.BJ,前进科技,2023-11-15,22.3,23.54,21.55,21.78,5233626,
920679.BJ,前进科技,2023-11-16,21.4,21.9,19.2,19.2,4285045,
920679.BJ,前进科技,2023-11-17,19.05,20.2,19.05,19.57,2513147,
920679.BJ,前进科技,2023-11-20,19.71,20.31,18.75,20.06,2777811,
920679.BJ,前进科技,2023-11-21,19.8,22.93,19.8,20.47,5059739,
920679.BJ,前进科技,2023-11-22,20.09,22.57,19.8,22.2,5218885,
920679.BJ,前进科技,2023-11-23,21.99,23.59,20.88,21.09,4662716,
920679.BJ,前进科技,2023-11-24,20.71,23.15,20.27,22.79,5177744,
920679.BJ,前进科技,2023-11-27,23.2,28.11,22.51,25.42,6900275,
920679.BJ,前进科技,2023-11-28,23.95,29.88,23.44,26.43,6541952,
920679.BJ,前进科技,2023-11-29,26.44,27.35,23.05,23.6,4131927,
920679.BJ,前进科技,2023-11-30,23.04,24.78,22.48,23,2723233,
920679.BJ,前进科技,2023-12-01,22.99,23.49,20.8,21.1,2640805,
920679.BJ,前进科技,2023-12-04,21.05,21.78,20.5,21.3,1638875,
920679.BJ,前进科技,2023-12-05,21.43,23.11,21.26,22.76,3064711,
920679.BJ,前进科技,2023-12-06,22.75,23.18,21.5,22.15,2346492,
920679.BJ,前进科技,2023-12-07,22.19,23.11,21.82,22.57,1793812,
920679.BJ,前进科技,2023-12-08,22.7,23.95,22.31,23.8,2813059,
920679.BJ,前进科技,2023-12-11,23.7,24.52,22.03,22.59,2002821,
920679.BJ,前进科技,2023-12-12,22.54,23.45,22.05,22.87,1372744,
920679.BJ,前进科技,2023-12-13,22.74,23.67,22.7,23.21,2310465,
920679.BJ,前进科技,2023-12-14,23.35,24.99,23.01,24.95,3779862,
920679.BJ,前进科技,2023-12-15,25.3,27.18,24.22,26.33,5069005,
920679.BJ,前进科技,2023-12-18,25.48,26.14,24.86,25.88,3431774,
920679.BJ,前进科技,2023-12-19,25.9,25.9,24.01,24.41,2583430,
920679.BJ,前进科技,2023-12-20,24.14,25.35,24.12,25.19,2263794,
920679.BJ,前进科技,2023-12-21,24.95,25.65,22.01,22.01,3041994,
920679.BJ,前进科技,2023-12-22,21.98,22.72,21.35,22.33,1432402,
920679.BJ,前进科技,2023-12-25,22.49,23.1,22.06,23.05,1420042,
920679.BJ,前进科技,2023-12-26,22.98,23.68,22.38,23.06,1609680,
920679.BJ,前进科技,2023-12-27,23,23.34,22.41,22.9,1118329,
920679.BJ,前进科技,2023-12-28,22.82,23.18,22.61,23.06,1369624,
920679.BJ,前进科技,2023-12-29,22.97,23.59,22.82,23.48,1615423,
920679.BJ,前进科技,2024-01-02,23.74,24.78,23.32,24.38,2530104,
920679.BJ,前进科技,2024-01-03,24.48,24.5,23.75,24.29,1497845,
920679.BJ,前进科技,2024-01-04,24.2,25.39,23.9,25.09,2299535,
920679.BJ,前进科技,2024-01-05,24.89,25.99,23.88,24.43,2777123,
920679.BJ,前进科技,2024-01-08,24,24.69,22.45,22.46,1587036,
