����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
688515.SH,ԣ̫΢-U,2023-05-09,157.75,162,155.02,155.05,628467,
688515.SH,ԣ̫΢-U,2023-05-10,155.8,156,149.5,152.9,870119,
688515.SH,ԣ̫΢-U,2023-05-11,153.01,155.7,150.98,151.81,465977,
688515.SH,ԣ̫΢-U,2023-05-12,151.52,155.25,149.11,149.56,584375,
688515.SH,ԣ̫΢-U,2023-05-15,149.81,150.81,144.59,146.14,894236,
688515.SH,ԣ̫΢-U,2023-05-16,146.81,146.81,140.96,141.8,1048639,
688515.SH,ԣ̫΢-U,2023-05-17,141.81,145.4,141.3,143.6,565144,
688515.SH,ԣ̫΢-U,2023-05-18,143.01,146.4,142.55,144.3,683034,
688515.SH,ԣ̫΢-U,2023-05-19,142.82,154.39,142.09,152.49,1806928,
688515.SH,ԣ̫΢-U,2023-05-22,150.05,153.4,145,145.53,1138091,
688515.SH,ԣ̫΢-U,2023-05-23,144.94,145.76,140.28,140.28,691090,
688515.SH,ԣ̫΢-U,2023-05-24,139.91,145.17,138.08,141.5,653554,
688515.SH,ԣ̫΢-U,2023-05-25,142.24,145.79,139.83,143.87,578174,
688515.SH,ԣ̫΢-U,2023-05-26,143.6,147.46,142.03,146.98,834146,
688515.SH,ԣ̫΢-U,2023-05-29,165,175,162.18,169.02,4094227,
688515.SH,ԣ̫΢-U,2023-05-30,166,173.01,157.52,170.9,2896309,
688515.SH,ԣ̫΢-U,2023-05-31,168.21,173.88,167,169.79,1495871,
688515.SH,ԣ̫΢-U,2023-06-01,167.44,169.76,164,168,1195909,
688515.SH,ԣ̫΢-U,2023-06-02,167.1,172.23,167.1,169,1071320,
688515.SH,ԣ̫΢-U,2023-06-05,166.25,169.98,164,164.55,756935,
688515.SH,ԣ̫΢-U,2023-06-06,164.11,164.16,151.52,153.96,1493919,
688515.SH,ԣ̫΢-U,2023-06-07,155.15,158.8,150.55,156.63,811673,
688515.SH,ԣ̫΢-U,2023-06-08,155.18,156,147.03,147.5,1211600,
688515.SH,ԣ̫΢-U,2023-06-09,147.54,149.6,142.02,145.52,971714,
688515.SH,ԣ̫΢-U,2023-06-12,145.85,152.55,145.85,146.91,1060594,
688515.SH,ԣ̫΢-U,2023-06-13,147.94,156.01,144.05,155.03,1732591,
688515.SH,ԣ̫΢-U,2023-06-14,153.3,157.76,151.8,155.03,1170970,
688515.SH,ԣ̫΢-U,2023-06-15,158.37,178.8,157.48,165.69,3297198,
688515.SH,ԣ̫΢-U,2023-06-16,163.07,169.76,160.79,168.79,1556722,
688515.SH,ԣ̫΢-U,2023-06-19,172.99,189.75,171,184.32,3100891,
688515.SH,ԣ̫΢-U,2023-06-20,182.76,191.02,178.93,183.05,1731193,
688515.SH,ԣ̫΢-U,2023-06-21,183.05,195.1,180.33,185.22,2937876,
688515.SH,ԣ̫΢-U,2023-06-26,182.65,194.96,176,178.41,1897335,
688515.SH,ԣ̫΢-U,2023-06-27,177.99,180.13,171.5,175.72,1080358,
688515.SH,ԣ̫΢-U,2023-06-28,175.73,177.98,169.03,170.52,1190071,
688515.SH,ԣ̫΢-U,2023-06-29,170.46,175.8,165.3,166.6,1142578,
688515.SH,ԣ̫΢-U,2023-06-30,165.38,175.29,162.61,171.66,1721095,
688515.SH,ԣ̫΢-U,2023-07-03,171,172,161.55,163.05,1583724,
688515.SH,ԣ̫΢-U,2023-07-04,163.03,184.8,162.17,179.19,2070339,
688515.SH,ԣ̫΢-U,2023-07-05,180.01,184.56,173.4,173.93,1253739,
688515.SH,ԣ̫΢-U,2023-07-06,173.9,179.28,170.01,175.74,1127307,
688515.SH,ԣ̫΢-U,2023-07-07,174.62,182.5,167.02,167.02,1376802,
688515.SH,ԣ̫΢-U,2023-07-10,168.51,171.8,160.05,162.02,1129758,
688515.SH,ԣ̫΢-U,2023-07-11,162.09,168,161.95,166.87,903241,
688515.SH,ԣ̫΢-U,2023-07-12,166.87,168.45,155.11,155.95,1578864,
688515.SH,ԣ̫΢-U,2023-07-13,157.5,159.58,154.31,158.63,766441,
688515.SH,ԣ̫΢-U,2023-07-14,158.63,161.74,156.01,157.09,730556,
688515.SH,ԣ̫΢-U,2023-07-17,155,158.18,153,157.71,703196,
688515.SH,ԣ̫΢-U,2023-07-18,155.51,162,155.51,157.22,642596,
688515.SH,ԣ̫΢-U,2023-07-19,157.45,161,153.7,154.31,653482,
688515.SH,ԣ̫΢-U,2023-07-20,155.5,155.59,148.67,150.02,597448,
688515.SH,ԣ̫΢-U,2023-07-21,148.88,152.28,148.1,151.26,479799,
688515.SH,ԣ̫΢-U,2023-07-24,151.58,152.12,145.12,147,528400,
688515.SH,ԣ̫΢-U,2023-07-25,148.41,149.9,147.31,149.11,370839,
688515.SH,ԣ̫΢-U,2023-07-26,150,150.46,147.61,149.73,422616,
688515.SH,ԣ̫΢-U,2023-07-27,151.5,158.52,149.73,151,661854,
688515.SH,ԣ̫΢-U,2023-07-28,150.1,150.9,141.22,144.9,976126,
688515.SH,ԣ̫΢-U,2023-07-31,144.9,146.91,141.7,145.12,422067,
688515.SH,ԣ̫΢-U,2023-08-01,145.11,146.98,143.21,144.07,483269,
688515.SH,ԣ̫΢-U,2023-08-02,143.5,146.6,142.3,146,376313,
688515.SH,ԣ̫΢-U,2023-08-03,145.01,146.7,142.32,143.1,531287,
688515.SH,ԣ̫΢-U,2023-08-04,143.1,146.5,139.79,141.5,663739,
688515.SH,ԣ̫΢-U,2023-08-07,140.2,142.6,138.88,142.08,332603,
688515.SH,ԣ̫΢-U,2023-08-08,142.07,142.5,139.51,140.14,347561,
688515.SH,ԣ̫΢-U,2023-08-09,140,140.75,136.45,136.45,398445,
688515.SH,ԣ̫΢-U,2023-08-10,135.12,137.8,132.9,136,952043,
688515.SH,ԣ̫΢-U,2023-08-11,135.99,138.76,134.2,136,710246,
688515.SH,ԣ̫΢-U,2023-08-14,134.5,135.98,130.78,132.42,528969,
688515.SH,ԣ̫΢-U,2023-08-15,133.49,133.88,128.66,129.9,473102,
688515.SH,ԣ̫΢-U,2023-08-16,129.9,130.88,126.27,126.27,523572,
688515.SH,ԣ̫΢-U,2023-08-17,126.01,128.45,123.55,126.65,750473,
688515.SH,ԣ̫΢-U,2023-08-18,127,132.34,126.58,126.58,764874,
688515.SH,ԣ̫΢-U,2023-08-21,125.89,128.89,124.98,125,499643,
688515.SH,ԣ̫΢-U,2023-08-22,125.11,128.5,122.02,126.05,573042,
688515.SH,ԣ̫΢-U,2023-08-23,126.05,126.05,120.71,120.8,430699,
688515.SH,ԣ̫΢-U,2023-08-24,120.8,125.96,119.19,122.8,604610,
688515.SH,ԣ̫΢-U,2023-08-25,120.23,122.44,116,116.79,629477,
688515.SH,ԣ̫΢-U,2023-08-28,128,128,112.83,112.96,678602,
688515.SH,ԣ̫΢-U,2023-08-29,111,118.5,109,117.5,1883308,
688515.SH,ԣ̫΢-U,2023-08-30,116.9,129.34,116.62,127.95,2297106,
688515.SH,ԣ̫΢-U,2023-08-31,127.7,128.52,123.27,127.47,898370,
688515.SH,ԣ̫΢-U,2023-09-01,127.94,130.8,126.02,127.78,963297,
688515.SH,ԣ̫΢-U,2023-09-04,127.8,128.11,122.5,126.88,1274599,
688515.SH,ԣ̫΢-U,2023-09-05,126.88,130.6,126,128.36,1249886,
688515.SH,ԣ̫΢-U,2023-09-06,126.01,137.9,126.01,136.65,1802884,
688515.SH,ԣ̫΢-U,2023-09-07,135.8,135.8,128.97,129.88,1329498,
688515.SH,ԣ̫΢-U,2023-09-08,129,139.74,126.8,138.4,1752049,
688515.SH,ԣ̫΢-U,2023-09-11,141.49,141.49,134.35,137.9,1753594,
688515.SH,ԣ̫΢-U,2023-09-12,137.93,141.66,135.11,136.2,1588209,
688515.SH,ԣ̫΢-U,2023-09-13,135.14,136,128.88,130.86,1130466,
688515.SH,ԣ̫΢-U,2023-09-14,130.04,134.08,126.96,128.04,754722,
688515.SH,ԣ̫΢-U,2023-09-15,126,130.66,123,127.33,865345,
688515.SH,ԣ̫΢-U,2023-09-18,125.8,127.33,122.11,122.4,991767,
688515.SH,ԣ̫΢-U,2023-09-19,122.88,125.62,119.49,121.92,1019802,
688515.SH,ԣ̫΢-U,2023-09-20,120.4,122.5,116.69,118.78,991841,
688515.SH,ԣ̫΢-U,2023-09-21,118.35,118.6,115,116.03,749188,
688515.SH,ԣ̫΢-U,2023-09-22,116.03,122,114.2,121.06,1015458,
688515.SH,ԣ̫΢-U,2023-09-25,122.01,126.29,119.6,124.78,1437739,
688515.SH,ԣ̫΢-U,2023-09-26,123.23,123.44,119.06,121.03,836639,
688515.SH,ԣ̫΢-U,2023-09-27,120.04,121.1,117.28,117.5,789646,
688515.SH,ԣ̫΢-U,2023-09-28,118.7,118.8,114.78,116.5,936260,
688515.SH,ԣ̫΢-U,2023-10-09,117.6,134.96,115.1,131.88,2108673,
688515.SH,ԣ̫΢-U,2023-10-10,130.55,131.8,126,127.11,1482449,
688515.SH,ԣ̫΢-U,2023-10-11,138,138,123.7,125.89,2109775,
688515.SH,ԣ̫΢-U,2023-10-12,125.09,127.1,121.27,123.6,1172491,
688515.SH,ԣ̫΢-U,2023-10-13,124.03,125.95,121.02,122.3,784910,
688515.SH,ԣ̫΢-U,2023-10-16,121.33,121.91,115.66,116.83,834544,
688515.SH,ԣ̫΢-U,2023-10-17,116.7,116.7,113.2,114.88,573856,
688515.SH,ԣ̫΢-U,2023-10-18,116,117,110.52,111.4,692852,
688515.SH,ԣ̫΢-U,2023-10-19,111,116.5,110.01,112.1,839749,
688515.SH,ԣ̫΢-U,2023-10-20,112.97,114.1,109.49,109.74,548616,
688515.SH,ԣ̫΢-U,2023-10-23,108.88,109.79,100.48,101.63,981518,
688515.SH,ԣ̫΢-U,2023-10-24,102.1,106.55,100.3,104.55,718353,
688515.SH,ԣ̫΢-U,2023-10-25,104.6,106.5,101.9,102.7,676206,
688515.SH,ԣ̫΢-U,2023-10-26,101,102.25,98.69,101.16,724945,
688515.SH,ԣ̫΢-U,2023-10-27,100.62,105.21,99.01,103.95,713817,
688515.SH,ԣ̫΢-U,2023-10-30,102.05,109.88,102,107.52,1201490,
688515.SH,ԣ̫΢-U,2023-10-31,107.57,109.3,104.8,105.15,630645,
688515.SH,ԣ̫΢-U,2023-11-01,104.59,107.88,102.71,103.41,709933,
688515.SH,ԣ̫΢-U,2023-11-02,104.3,105.29,100.89,100.89,526798,
688515.SH,ԣ̫΢-U,2023-11-03,101.2,108.69,101.2,107.5,1007661,
688515.SH,ԣ̫΢-U,2023-11-06,108.52,114,108.51,112.7,866581,
688515.SH,ԣ̫΢-U,2023-11-07,112.89,117.6,111.79,116.53,889345,
688515.SH,ԣ̫΢-U,2023-11-08,116,117.24,113.9,115.57,737471,
688515.SH,ԣ̫΢-U,2023-11-09,114.67,117.8,112.51,112.85,785211,
688515.SH,ԣ̫΢-U,2023-11-10,113,115.38,110.98,111.99,493908,
688515.SH,ԣ̫΢-U,2023-11-13,113.05,113.75,110.9,112.49,455085,
688515.SH,ԣ̫΢-U,2023-11-14,112.26,116.28,111.38,115.35,602882,
688515.SH,ԣ̫΢-U,2023-11-15,116.7,118.99,115.01,115.49,699957,
688515.SH,ԣ̫΢-U,2023-11-16,115.5,115.98,112.5,112.79,378593,
688515.SH,ԣ̫΢-U,2023-11-17,112.79,117.96,111.23,112.77,382100,
688515.SH,ԣ̫΢-U,2023-11-20,113.17,119.78,111.57,117.27,869422,
688515.SH,ԣ̫΢-U,2023-11-21,117.03,117.9,113.5,113.9,658869,
688515.SH,ԣ̫΢-U,2023-11-22,112.83,114.46,110,110.12,559583,
688515.SH,ԣ̫΢-U,2023-11-23,110.34,115,107.01,113.33,682962,
688515.SH,ԣ̫΢-U,2023-11-24,112.98,112.98,107.01,107.4,648853,
688515.SH,ԣ̫΢-U,2023-11-27,109,111.98,107.4,109.02,634258,
688515.SH,ԣ̫΢-U,2023-11-28,109.5,117.47,108.02,113.19,962616,
688515.SH,ԣ̫΢-U,2023-11-29,113,117,111.36,111.89,817314,
688515.SH,ԣ̫΢-U,2023-11-30,112.1,112.11,106.48,108.21,762745,
688515.SH,ԣ̫΢-U,2023-12-01,108.21,108.27,105.27,107.37,549272,
688515.SH,ԣ̫΢-U,2023-12-04,107.73,109.5,106.25,106.81,395724,
688515.SH,ԣ̫΢-U,2023-12-05,106.03,106.7,101.89,102.03,567828,
688515.SH,ԣ̫΢-U,2023-12-06,102.05,104.82,101.3,102.2,538109,
688515.SH,ԣ̫΢-U,2023-12-07,102.05,103.52,100.09,102.23,701579,
688515.SH,ԣ̫΢-U,2023-12-08,102.23,105.48,102.23,104.28,834299,
688515.SH,ԣ̫΢-U,2023-12-11,104.01,108.48,102,108.01,743384,
688515.SH,ԣ̫΢-U,2023-12-12,108.97,115.86,108.7,110.74,1103347,
688515.SH,ԣ̫΢-U,2023-12-13,109.69,112.6,107.79,109.02,591051,
688515.SH,ԣ̫΢-U,2023-12-14,109.08,110.9,106.5,106.76,484098,
688515.SH,ԣ̫΢-U,2023-12-15,106.13,111.2,106.13,107.62,524483,
688515.SH,ԣ̫΢-U,2023-12-18,106.9,107.59,104.52,104.55,423098,
688515.SH,ԣ̫΢-U,2023-12-19,104.73,107.79,103.1,104.6,403146,
688515.SH,ԣ̫΢-U,2023-12-20,104.85,105.15,99.7,100.43,618969,
688515.SH,ԣ̫΢-U,2023-12-21,100,102.77,98.87,100,630412,
688515.SH,ԣ̫΢-U,2023-12-22,100.26,101.22,97.6,97.98,478699,
688515.SH,ԣ̫΢-U,2023-12-25,97.69,99.5,96.6,98.26,480043,
688515.SH,ԣ̫΢-U,2023-12-26,98.26,98.5,92.42,93.43,825783,
688515.SH,ԣ̫΢-U,2023-12-27,93.69,95.11,92.65,94.14,531938,
688515.SH,ԣ̫΢-U,2023-12-28,94.3,98.5,92.15,97.49,725822,
688515.SH,ԣ̫΢-U,2023-12-29,97.64,100.86,97.5,98.81,551092,
688515.SH,ԣ̫΢-U,2024-01-02,99.11,99.11,94.76,94.8,522260,
688515.SH,ԣ̫΢-U,2024-01-03,95.1,95.1,90.89,90.98,661182,
688515.SH,ԣ̫΢-U,2024-01-04,91.29,91.29,87.8,89.19,599108,
688515.SH,ԣ̫΢-U,2024-01-05,89.19,89.76,84.9,85.52,476346,
688515.SH,ԣ̫΢-U,2024-01-08,85.34,86.01,81.01,81.47,621154,
688515.SH,ԣ̫΢-U,2024-01-09,82.27,83.89,80.25,80.48,825703,
688515.SH,ԣ̫΢-U,2024-01-10,80.6,82.06,78.55,79.55,607699,
688515.SH,ԣ̫΢-U,2024-01-11,79.54,83.29,79.46,81.65,753225,
688515.SH,ԣ̫΢-U,2024-01-12,81.6,81.85,79,79.08,652265,
688515.SH,ԣ̫΢-U,2024-01-15,79.08,80.4,77.56,78.74,663882,
688515.SH,ԣ̫΢-U,2024-01-16,78.6,78.75,75.21,77,785014,
688515.SH,ԣ̫΢-U,2024-01-17,76.91,76.91,73,73.25,560936,
688515.SH,ԣ̫΢-U,2024-01-18,73.25,75,71.7,74.17,739219,
688515.SH,ԣ̫΢-U,2024-01-19,74.3,75.2,72.95,73.15,613918,
688515.SH,ԣ̫΢-U,2024-01-22,73.8,74,68.35,69.2,793731,
688515.SH,ԣ̫΢-U,2024-01-23,69.77,70.48,67.78,69.62,833832,
688515.SH,ԣ̫΢-U,2024-01-24,70.22,70.22,66,69.15,754221,
688515.SH,ԣ̫΢-U,2024-01-25,68.52,71.48,68.1,71.13,669496,
688515.SH,ԣ̫΢-U,2024-01-26,71.23,71.5,68.28,68.46,576233,
688515.SH,ԣ̫΢-U,2024-01-29,69,70.58,66.3,66.78,643887,
688515.SH,ԣ̫΢-U,2024-01-30,66.66,66.93,64.6,64.6,624502,
688515.SH,ԣ̫΢-U,2024-01-31,64.28,65.49,60.11,60.11,760489,
688515.SH,ԣ̫΢-U,2024-02-01,60.1,62.87,58.3,61,782611,
688515.SH,ԣ̫΢-U,2024-02-02,61.58,62.5,56.2,58.39,856775,
688515.SH,ԣ̫΢-U,2024-02-05,58.09,58.09,48,49.68,1157531,
688515.SH,ԣ̫΢-U,2024-02-06,49.18,54.46,46.58,52.46,1352037,
688515.SH,ԣ̫΢-U,2024-02-07,55.01,55.01,47.06,48.88,1186466,
688515.SH,ԣ̫΢-U,2024-02-08,48.99,57.71,48.99,56.29,1595930,
688515.SH,ԣ̫΢-U,2024-02-19,56.5,59.76,55.05,59.59,1767553,
688515.SH,ԣ̫΢-U,2024-02-20,60,60,57.5,59.8,1136329,
688515.SH,ԣ̫΢-U,2024-02-21,58.9,60.8,57.6,58.79,1680428,
688515.SH,ԣ̫΢-U,2024-02-22,58.48,60.19,58.32,59.88,1732441,
688515.SH,ԣ̫΢-U,2024-02-23,60.6,63.85,59.62,63.57,1672055,
688515.SH,ԣ̫΢-U,2024-02-26,63.6,66.59,62.04,64.57,2147895,
688515.SH,ԣ̫΢-U,2024-02-27,64,68.09,63.13,68,1664523,
688515.SH,ԣ̫΢-U,2024-02-28,68.53,69.59,60.17,60.5,2265060,
688515.SH,ԣ̫΢-U,2024-02-29,59.51,64.03,59.51,63.42,1594525,
688515.SH,ԣ̫΢-U,2024-03-01,64.39,67.58,64.25,66.45,1687751,
688515.SH,ԣ̫΢-U,2024-03-04,67.46,68.96,64.31,66.42,1329346,
688515.SH,ԣ̫΢-U,2024-03-05,66.6,66.79,63.2,64.2,1354732,
688515.SH,ԣ̫΢-U,2024-03-06,64.99,65.1,61.61,63.45,990236,
688515.SH,ԣ̫΢-U,2024-03-07,64.02,65,61.05,61.05,1024402,
688515.SH,ԣ̫΢-U,2024-03-08,61,67.98,60.69,67.2,2722944,
688515.SH,ԣ̫΢-U,2024-03-11,69.1,76.85,67.51,73,3733624,
688515.SH,ԣ̫΢-U,2024-03-12,73.06,74.62,70.01,70.35,2730870,
688515.SH,ԣ̫΢-U,2024-03-13,73.4,76.3,72.46,73.22,2894165,
688515.SH,ԣ̫΢-U,2024-03-14,72,78.76,72,78.1,3332165,
688515.SH,ԣ̫΢-U,2024-03-15,78.57,88.18,76.35,88.11,4153505,
688515.SH,ԣ̫΢-U,2024-03-18,87.71,97.37,85.6,95.76,4273259,
688515.SH,ԣ̫΢-U,2024-03-19,92.48,95,88.5,90.51,3398432,
688515.SH,ԣ̫΢-U,2024-03-20,90.54,90.68,85.88,88.38,2987348,
688515.SH,ԣ̫΢-U,2024-03-21,85.82,88.55,84.11,84.6,2500617,
688515.SH,ԣ̫΢-U,2024-03-22,84.02,86.97,83.61,84.4,2024443,
688515.SH,ԣ̫΢-U,2024-03-25,83,83,77.04,77.56,2580438,
688515.SH,ԣ̫΢-U,2024-03-26,77.7,78.87,73,74.45,2059025,
688515.SH,ԣ̫΢-U,2024-03-27,74.03,77.98,72.1,72.4,2208810,
688515.SH,ԣ̫΢-U,2024-03-28,73.6,77.14,73.13,75.79,1628775,
688515.SH,ԣ̫΢-U,2024-03-29,78,79.85,76,77.18,1479945,
688515.SH,ԣ̫΢-U,2024-04-01,77.89,80.98,77.01,78.32,1200448,
688515.SH,ԣ̫΢-U,2024-04-02,78,84,75.5,83.9,2488139,
688515.SH,ԣ̫΢-U,2024-04-03,84.05,88.39,81.06,86.9,2284971,
688515.SH,ԣ̫΢-U,2024-04-08,85.02,86.5,77.05,78.35,1719257,
688515.SH,ԣ̫΢-U,2024-04-09,77.52,78.81,72.62,74.42,1829574,
688515.SH,ԣ̫΢-U,2024-04-10,74.05,75.89,71.77,74.66,1233325,
688515.SH,ԣ̫΢-U,2024-04-11,74,76.3,73,73.2,1024460,
688515.SH,ԣ̫΢-U,2024-04-12,73,75.1,72.27,72.29,813243,
688515.SH,ԣ̫΢-U,2024-04-15,72,72,63.34,65.7,1831588,
688515.SH,ԣ̫΢-U,2024-04-16,64.7,65.02,58,60.93,2209484,
688515.SH,ԣ̫΢-U,2024-04-17,61.38,64.95,61.38,62.6,1413718,
688515.SH,ԣ̫΢-U,2024-04-18,63,63.18,59.26,60.5,1243538,
688515.SH,ԣ̫΢-U,2024-04-19,60.32,60.65,56.9,57.36,1288409,
688515.SH,ԣ̫΢-U,2024-04-22,57.9,63.99,55.3,62.7,1661484,
688515.SH,ԣ̫΢-U,2024-04-23,61.9,63.51,61.23,62.35,962117,
688515.SH,ԣ̫΢-U,2024-04-24,62.36,64.4,62.29,63.68,882106,
688515.SH,ԣ̫΢-U,2024-04-25,64.59,64.59,62.9,62.93,810238,
688515.SH,ԣ̫΢-U,2024-04-26,62.51,67.59,62.22,67.18,1325661,
688515.SH,ԣ̫΢-U,2024-04-29,66.23,71.85,65.49,70.54,1683145,
688515.SH,ԣ̫΢-U,2024-04-30,70.52,72,68.61,69,1127061,
688515.SH,ԣ̫΢-U,2024-05-06,70,70.92,68.8,69.44,888654,
688515.SH,ԣ̫΢-U,2024-05-07,69.9,71.26,69,70.28,912344,
688515.SH,ԣ̫΢-U,2024-05-08,70.13,70.26,67.4,67.73,1070316,
688515.SH,ԣ̫΢-U,2024-05-09,67.9,70.56,67.9,69.88,997996,
688515.SH,ԣ̫΢-U,2024-05-10,69.37,69.58,65.98,65.99,1163239,
688515.SH,ԣ̫΢-U,2024-05-13,65.01,65.49,62.2,62.45,862205,
688515.SH,ԣ̫΢-U,2024-05-14,62.45,64.19,61.91,62.55,619023,
688515.SH,ԣ̫΢-U,2024-05-15,62.61,63.98,61.62,62.59,525166,
688515.SH,ԣ̫΢-U,2024-05-16,63.2,64.61,63.14,63.77,664147,
688515.SH,ԣ̫΢-U,2024-05-17,63.72,64.79,62.6,64.62,576716,
688515.SH,ԣ̫΢-U,2024-05-20,65,65.62,63.74,63.77,744506,
688515.SH,ԣ̫΢-U,2024-05-21,64.28,64.28,61.16,61.37,725616,
688515.SH,ԣ̫΢-U,2024-05-22,61.7,62.34,60.82,62.2,763108,
688515.SH,ԣ̫΢-U,2024-05-23,63.48,69,62.33,65.23,2413625,
688515.SH,ԣ̫΢-U,2024-05-24,66.3,68.8,65.14,65.54,2777306,
688515.SH,ԣ̫΢-U,2024-05-27,64.01,64.87,59,61.83,2460428,
688515.SH,ԣ̫΢-U,2024-05-28,61.36,64.17,60.4,60.8,1618079,
688515.SH,ԣ̫΢-U,2024-05-29,60.63,63.5,60.19,60.57,1056256,
688515.SH,ԣ̫΢-U,2024-05-30,60.44,62.75,59.16,61.8,1085426,
688515.SH,ԣ̫΢-U,2024-05-31,62.1,64.6,61.44,63.65,1198512,
688515.SH,ԣ̫΢-U,2024-06-03,64.3,64.76,60.6,61.38,1423016,
