代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
600064.SH,南京高科,2015-01-05,119.2762,121.2347,117.9052,119.6679,13957687,
600064.SH,南京高科,2015-01-06,118.1663,118.7539,112.9435,115.2938,17763086,
600064.SH,南京高科,2015-01-07,114.1186,116.4689,112.6171,113.7922,9788975,
600064.SH,南京高科,2015-01-08,115.2285,115.2938,111.5072,112.0295,7312937,
600064.SH,南京高科,2015-01-09,111.7031,115.3591,111.6378,112.5518,9330201,
600064.SH,南京高科,2015-01-12,111.5072,111.6378,108.3735,109.0264,8213924,
600064.SH,南京高科,2015-01-13,109.0917,110.2668,108.4388,109.4181,5090205,
600064.SH,南京高科,2015-01-14,109.4181,110.6585,108.0471,108.8305,4995331,
600064.SH,南京高科,2015-01-15,109.4834,113.1394,108.8305,112.8782,7012246,
600064.SH,南京高科,2015-01-16,113.4658,113.9228,110.5279,111.7684,8036902,
600064.SH,南京高科,2015-01-19,107.5248,110.4627,101.845,103.7383,13783403,
600064.SH,南京高科,2015-01-20,104.4564,108.1777,104.4564,107.6554,8055395,
600064.SH,南京高科,2015-01-21,108.3735,113.9881,107.7207,113.4658,12099217,
600064.SH,南京高科,2015-01-22,113.0741,115.9466,112.3559,115.0979,8858040,
600064.SH,南京高科,2015-01-23,115.4243,116.0772,112.8782,113.4658,7387459,
600064.SH,南京高科,2015-01-26,113.7269,119.1456,112.8782,118.4927,14144877,
600064.SH,南京高科,2015-01-27,118.1663,119.6679,114.9021,117.1218,11551049,
600064.SH,南京高科,2015-01-28,117.3176,119.4067,115.8813,116.9259,6882676,
600064.SH,南京高科,2015-01-29,115.2938,116.73,113.7922,115.1632,6043301,
600064.SH,南京高科,2015-01-30,114.9673,116.0119,112.3559,113.2046,5729217,
600064.SH,南京高科,2015-02-02,110.1362,113.2046,109.5487,110.7891,4670822,
600064.SH,南京高科,2015-02-03,110.9849,112.8782,110.4627,112.5518,5213032,
600064.SH,南京高科,2015-02-04,112.8129,114.8368,110.3321,110.5279,6215941,
600064.SH,南京高科,2015-02-05,113.7269,113.7269,110.3974,110.5279,6763866,
600064.SH,南京高科,2015-02-06,109.8751,110.7238,107.8512,108.3735,4062931,
600064.SH,南京高科,2015-02-09,107.9165,109.3528,107.1984,108.3735,3484270,
600064.SH,南京高科,2015-02-10,107.9818,109.8751,107.8512,109.2875,3830835,
600064.SH,南京高科,2015-02-11,110.1362,110.1362,108.9611,109.7445,2921416,
600064.SH,南京高科,2015-02-12,110.0057,112.0295,109.157,111.0502,2931378,
600064.SH,南京高科,2015-02-13,112.5518,114.5103,111.7031,113.2046,6648485,
600064.SH,南京高科,2015-02-16,113.2699,117.7093,113.2699,115.7508,6599609,
600064.SH,南京高科,2015-02-17,116.0119,117.187,114.7715,116.0119,5235652,
600064.SH,南京高科,2015-02-25,116.0119,117.187,114.9021,115.2285,3390046,
600064.SH,南京高科,2015-02-26,116.0772,118.6886,115.0979,118.2316,7460372,
600064.SH,南京高科,2015-02-27,118.4927,118.4927,116.5995,116.8606,5823690,
600064.SH,南京高科,2015-03-02,118.558,118.558,116.9259,117.8399,7810907,
600064.SH,南京高科,2015-03-03,116.7953,120.4513,116.0772,117.7093,11419011,
600064.SH,南京高科,2015-03-04,117.9705,118.6886,116.8606,118.3622,7592022,
600064.SH,南京高科,2015-03-05,117.644,129.983,117.644,126.9798,23386248,
600064.SH,南京高科,2015-03-06,127.3063,139.7105,126.7187,137.3602,26391953,
600064.SH,南京高科,2015-03-09,136.7726,142.7789,132.1374,138.7312,17082062,
600064.SH,南京高科,2015-03-10,138.47,144.8027,137.1643,138.1436,14956777,
600064.SH,南京高科,2015-03-11,141.0814,144.9333,138.0783,144.2151,16194800,
600064.SH,南京高科,2015-03-12,144.5416,157.4028,144.5416,153.6162,18592359,
