´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
920566.BJ,è÷™H¹¬,2021-08-13,13.28,13.47,13.12,13.25,4019844,
920566.BJ,è÷™H¹¬,2021-08-16,13.12,13.31,13.07,13.2,1672646,
920566.BJ,è÷™H¹¬,2021-08-17,13.2,13.39,13.12,13.36,1640027,
920566.BJ,è÷™H¹¬,2021-08-18,13.27,13.42,13.21,13.38,742491,
920566.BJ,è÷™H¹¬,2021-08-19,13.32,13.38,13.2,13.35,347715,
920566.BJ,è÷™H¹¬,2021-08-20,13.28,13.35,13.19,13.27,322271,
920566.BJ,è÷™H¹¬,2021-08-23,13.21,13.28,13.16,13.17,451928,
920566.BJ,è÷™H¹¬,2021-08-24,13.2,13.22,13,13.05,616761,
920566.BJ,è÷™H¹¬,2021-08-25,13.03,13.06,12.9,12.92,362717,
920566.BJ,è÷™H¹¬,2021-08-26,12.9,12.92,12,12.21,698682,
920566.BJ,è÷™H¹¬,2021-08-27,12.19,12.39,12.13,12.22,181202,
920566.BJ,è÷™H¹¬,2021-08-30,12.48,12.85,12.47,12.68,387799,
920566.BJ,è÷™H¹¬,2021-08-31,12.6,12.64,12.3,12.4,472517,
920566.BJ,è÷™H¹¬,2021-09-01,12.34,12.69,12.34,12.65,157401,
920566.BJ,è÷™H¹¬,2021-09-02,12.65,12.97,12.65,12.97,392229,
920566.BJ,è÷™H¹¬,2021-09-03,14.22,14.98,13.25,13.81,3763364,
920566.BJ,è÷™H¹¬,2021-09-06,14.4,17.95,14.4,16.37,4187045,
920566.BJ,è÷™H¹¬,2021-09-07,16.9,17.48,16.18,16.72,2346313,
920566.BJ,è÷™H¹¬,2021-09-08,16.71,17.65,16.71,17.41,1515836,
920566.BJ,è÷™H¹¬,2021-09-09,17.55,19.41,17.2,19.4,2260574,
920566.BJ,è÷™H¹¬,2021-09-10,19.1,20.3,18.05,19,2060751,
920566.BJ,è÷™H¹¬,2021-09-13,19.17,19.82,18.01,18.28,1345260,
920566.BJ,è÷™H¹¬,2021-09-14,18.28,18.76,17.88,18.06,387176,
920566.BJ,è÷™H¹¬,2021-09-15,18.05,18.1,16.8,16.93,851309,
920566.BJ,è÷™H¹¬,2021-09-16,16.84,17.15,16.05,16.17,838670,
920566.BJ,è÷™H¹¬,2021-09-17,16.21,16.95,16.05,16.89,571886,
920566.BJ,è÷™H¹¬,2021-09-22,18.89,18.89,17.64,18.16,1279728,
920566.BJ,è÷™H¹¬,2021-09-23,18.38,18.38,17.51,17.69,599566,
920566.BJ,è÷™H¹¬,2021-09-24,17.83,18.38,17.69,18.2,457716,
920566.BJ,è÷™H¹¬,2021-09-27,18.25,18.25,17.69,17.93,389055,
920566.BJ,è÷™H¹¬,2021-09-28,18.02,18.18,17.94,18.13,254154,
920566.BJ,è÷™H¹¬,2021-09-29,18.08,18.08,17.77,17.89,271111,
920566.BJ,è÷™H¹¬,2021-09-30,17.89,18.55,17.85,18.48,542643,
920566.BJ,è÷™H¹¬,2021-10-08,18.16,18.61,17.83,17.95,333599,
920566.BJ,è÷™H¹¬,2021-10-11,17.84,18.02,17.73,17.83,126786,
920566.BJ,è÷™H¹¬,2021-10-12,17.83,17.88,17.5,17.83,265886,
920566.BJ,è÷™H¹¬,2021-10-13,17.87,18.55,17.87,18.21,393044,
920566.BJ,è÷™H¹¬,2021-10-14,18.2913,18.3625,17.9761,18.1998,110825,
920566.BJ,è÷™H¹¬,2021-10-15,18.0066,18.3422,17.9761,18.149,257168,
920566.BJ,è÷™H¹¬,2021-10-18,18.0676,18.1388,17.8033,17.9761,137709,
920566.BJ,è÷™H¹¬,2021-10-19,17.9456,18.1287,17.8135,17.8643,151246,
920566.BJ,è÷™H¹¬,2021-10-20,17.8948,18.3218,17.8948,18.1388,260240,
920566.BJ,è÷™H¹¬,2021-10-21,18.0778,18.2812,17.9965,18.2812,275841,
920566.BJ,è÷™H¹¬,2021-10-22,18.3422,18.3523,18.0575,18.0676,145042,
920566.BJ,è÷™H¹¬,2021-10-25,18.0982,18.2507,17.7931,17.8846,233559,
920566.BJ,è÷™H¹¬,2021-10-26,17.7931,17.905,16.8882,16.9492,378275,
920566.BJ,è÷™H¹¬,2021-10-27,16.6645,17.0306,16.268,16.4714,268984,
920566.BJ,è÷™H¹¬,2021-10-28,16.268,16.268,15.4648,15.8613,414300,
920566.BJ,è÷™H¹¬,2021-10-29,16.1562,17.2746,16.1562,16.8577,376974,
920566.BJ,è÷™H¹¬,2021-11-01,17.5898,18.2202,17.5898,18.0066,652429,
920566.BJ,è÷™H¹¬,2021-11-02,18.2202,18.2202,17.5084,17.6711,250512,
920566.BJ,è÷™H¹¬,2021-11-03,17.4678,17.9253,17.4678,17.9151,312802,
920566.BJ,è÷™H¹¬,2021-11-04,18.149,19.6233,17.9558,19.3081,1067142,
920566.BJ,è÷™H¹¬,2021-11-05,19.5216,19.5216,18.82,19.1962,518020,
920566.BJ,è÷™H¹¬,2021-11-08,19.1962,20.1723,19.0641,20.1011,1041123,
920566.BJ,è÷™H¹¬,2021-11-09,20.1825,20.1825,19.1352,19.5013,879185,
920566.BJ,è÷™H¹¬,2021-11-10,19.5114,19.6233,19.1962,19.4809,400846,
920566.BJ,è÷™H¹¬,2021-11-11,20.1215,20.335,19.4809,19.9385,906842,
920566.BJ,è÷™H¹¬,2021-11-12,20.1215,20.701,19.8266,20.4875,1134776,
920566.BJ,è÷™H¹¬,2021-11-15,20.6299,21.2704,18.6065,18.9116,2828755,
920566.BJ,è÷™H¹¬,2021-11-16,19.2674,19.3182,17.4373,17.8135,1399748,
920566.BJ,è÷™H¹¬,2021-11-17,18.0168,18.2507,17.8033,18.1287,606716,
920566.BJ,è÷™H¹¬,2021-11-18,18.2405,18.576,17.8643,17.966,600077,
920566.BJ,è÷™H¹¬,2021-11-19,17.9761,18.1897,17.6813,17.9965,348299,
920566.BJ,è÷™H¹¬,2021-11-22,18.1592,18.2303,17.9965,18.1693,295901,
920566.BJ,è÷™H¹¬,2021-11-23,18.1185,18.6065,18.0982,18.4947,548837,
920566.BJ,è÷™H¹¬,2021-11-24,18.9116,18.9116,18.4032,18.4947,446305,
920566.BJ,è÷™H¹¬,2021-11-25,18.4235,18.576,18.21,18.3015,481209,
920566.BJ,è÷™H¹¬,2021-11-26,18.0473,18.1998,17.7423,17.8338,629364,
920566.BJ,è÷™H¹¬,2021-11-29,17.7931,17.844,17.4983,17.6914,257246,
