´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300647.SZ,³¬ÆµÈý,2017-05-03,10.75,12.9,10.75,12.9,9300,
300647.SZ,³¬ÆµÈý,2017-05-04,14.19,14.19,14.19,14.19,2500,
300647.SZ,³¬ÆµÈý,2017-05-05,15.61,15.61,15.61,15.61,3600,
300647.SZ,³¬ÆµÈý,2017-05-08,17.17,17.17,17.17,17.17,3500,
300647.SZ,³¬ÆµÈý,2017-05-09,18.89,18.89,18.89,18.89,8500,
300647.SZ,³¬ÆµÈý,2017-05-10,20.78,20.78,20.78,20.78,9713,
300647.SZ,³¬ÆµÈý,2017-05-11,22.86,22.86,22.86,22.86,27973,
300647.SZ,³¬ÆµÈý,2017-05-12,25.15,25.15,25.15,25.15,48008,
300647.SZ,³¬ÆµÈý,2017-05-15,27.67,27.67,27.67,27.67,49664,
300647.SZ,³¬ÆµÈý,2017-05-16,30.44,30.44,30.44,30.44,206941,
300647.SZ,³¬ÆµÈý,2017-05-17,33.47,33.48,32.68,33.48,4905031,
300647.SZ,³¬ÆµÈý,2017-05-18,35,36.67,33.6,33.88,18885649,
300647.SZ,³¬ÆµÈý,2017-05-19,31.4,31.9,30.49,30.49,5092200,
300647.SZ,³¬ÆµÈý,2017-05-22,27.75,29.36,27.75,27.9,11723657,
300647.SZ,³¬ÆµÈý,2017-05-23,27.86,30.69,27.86,30.69,6363492,
300647.SZ,³¬ÆµÈý,2017-05-24,29.89,33.28,29.61,31.69,15919551,
300647.SZ,³¬ÆµÈý,2017-05-25,31.01,31.58,28.61,30.99,13102439,
300647.SZ,³¬ÆµÈý,2017-05-26,30.2,32.99,29.65,31.4,14645807,
300647.SZ,³¬ÆµÈý,2017-05-31,32.68,34.54,32.22,34.54,17230695,
300647.SZ,³¬ÆµÈý,2017-06-01,33.48,36.45,31.82,35.18,20252966,
300647.SZ,³¬ÆµÈý,2017-06-02,31.66,32.2,31.66,31.66,9953387,
300647.SZ,³¬ÆµÈý,2017-06-05,32.01,33.3,31,31,12515193,
300647.SZ,³¬ÆµÈý,2017-06-06,30,30.39,27.92,29.38,11075079,
300647.SZ,³¬ÆµÈý,2017-06-07,29.25,30.9,29,30.3,10689661,
300647.SZ,³¬ÆµÈý,2017-06-08,29.8,29.91,28.3,28.4,10498047,
300647.SZ,³¬ÆµÈý,2017-06-09,27.98,29.71,27.79,28.72,8562282,
300647.SZ,³¬ÆµÈý,2017-06-12,27.5,27.5,25.85,26.08,8595053,
300647.SZ,³¬ÆµÈý,2017-06-13,26.11,26.85,25.9,26.45,5997055,
300647.SZ,³¬ÆµÈý,2017-06-14,26.12,26.38,25.21,25.49,6183013,
