代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920227.BJ,美登科技,2022-12-28,20.69,21.74,19.99,21.5,2084956,
920227.BJ,美登科技,2022-12-29,20.21,20.27,19.18,19.19,535861,
920227.BJ,美登科技,2022-12-30,19.04,19.04,18.53,18.7,226164,
920227.BJ,美登科技,2023-01-03,18.6,19.39,18.5,19.17,191054,
920227.BJ,美登科技,2023-01-04,19.01,19.39,18.96,19.16,94813,
920227.BJ,美登科技,2023-01-05,19.16,19.23,18.91,18.96,82096,
920227.BJ,美登科技,2023-01-06,18.92,18.96,18.8,18.83,74068,
920227.BJ,美登科技,2023-01-09,18.75,18.85,18.7,18.8,49947,
920227.BJ,美登科技,2023-01-10,18.68,18.7,18.63,18.66,58076,
920227.BJ,美登科技,2023-01-11,18.66,18.87,18.66,18.7,57110,
920227.BJ,美登科技,2023-01-12,18.8,18.8,18.6,18.68,25131,
920227.BJ,美登科技,2023-01-13,18.52,18.88,18.52,18.7,24690,
920227.BJ,美登科技,2023-01-16,18.6,19.1,18.6,19.03,56705,
920227.BJ,美登科技,2023-01-17,19.01,19.04,18.92,19.03,28601,
920227.BJ,美登科技,2023-01-18,18.72,19.2,18.72,19.11,34788,
920227.BJ,美登科技,2023-01-19,19.11,19.15,18.75,18.97,62983,
920227.BJ,美登科技,2023-01-20,18.91,19.21,18.91,19.21,66464,
920227.BJ,美登科技,2023-01-30,19.28,19.36,19.24,19.3,68280,
920227.BJ,美登科技,2023-01-31,19.27,20.33,19.25,20.17,297573,
920227.BJ,美登科技,2023-02-01,20.94,20.94,19.7,20.2,268575,
920227.BJ,美登科技,2023-02-02,20.46,20.46,20.03,20.06,109876,
920227.BJ,美登科技,2023-02-03,20.08,20.16,19.72,20.16,93477,
920227.BJ,美登科技,2023-02-06,20.15,20.25,19.85,19.97,63562,
920227.BJ,美登科技,2023-02-07,20.14,20.25,19.88,19.99,79929,
920227.BJ,美登科技,2023-02-08,19.92,20,19.81,19.87,59203,
920227.BJ,美登科技,2023-02-09,19.72,20.08,19.72,20.03,37695,
920227.BJ,美登科技,2023-02-10,20.02,20.1,19.88,20.03,23703,
920227.BJ,美登科技,2023-02-13,20.03,20.11,19.9,20.02,31238,
920227.BJ,美登科技,2023-02-14,19.94,20.1,19.9,19.99,48234,
920227.BJ,美登科技,2023-02-15,20,20.06,19.85,19.98,32132,
920227.BJ,美登科技,2023-02-16,19.82,20.1,19.82,19.83,46658,
920227.BJ,美登科技,2023-02-17,19.83,19.83,19.4,19.66,88231,
920227.BJ,美登科技,2023-02-20,19.59,19.96,19.46,19.69,33743,
920227.BJ,美登科技,2023-02-21,19.69,19.88,19.5,19.62,79746,
920227.BJ,美登科技,2023-02-22,19.5,19.59,19.41,19.44,43156,
920227.BJ,美登科技,2023-02-23,19.43,19.54,19.43,19.46,23024,
920227.BJ,美登科技,2023-02-24,19.41,19.57,19.36,19.4,26327,
920227.BJ,美登科技,2023-02-27,19.5,19.51,19.38,19.39,6897,
920227.BJ,美登科技,2023-02-28,19.37,19.5,19.31,19.32,31212,
920227.BJ,美登科技,2023-03-01,19.3,19.44,19.3,19.4,31525,
920227.BJ,美登科技,2023-03-02,19.41,19.41,19.33,19.34,33258,
920227.BJ,美登科技,2023-03-03,19.32,19.32,19.04,19.22,19396,
920227.BJ,美登科技,2023-03-06,19.2,19.23,19.15,19.18,37430,
920227.BJ,美登科技,2023-03-07,19.28,19.28,19.12,19.13,32599,
920227.BJ,美登科技,2023-03-08,19.35,19.35,19.1,19.11,15400,
920227.BJ,美登科技,2023-03-09,19.06,19.11,19.06,19.07,20433,
920227.BJ,美登科技,2023-03-10,19.02,19.22,19.02,19.05,15544,
920227.BJ,美登科技,2023-03-13,19.01,19.1,18.9,18.91,40150,
920227.BJ,美登科技,2023-03-14,18.91,18.93,18.6,18.61,49540,
920227.BJ,美登科技,2023-03-15,18.63,18.99,18.63,18.69,18171,
920227.BJ,美登科技,2023-03-16,18.61,18.74,18.55,18.62,35999,
920227.BJ,美登科技,2023-03-17,18.63,18.84,18.63,18.81,49378,
920227.BJ,美登科技,2023-03-20,18.84,18.84,18.75,18.79,19934,
920227.BJ,美登科技,2023-03-21,18.68,19.58,18.68,19.32,101036,
920227.BJ,美登科技,2023-03-22,19.24,19.31,19,19.1,58037,
920227.BJ,美登科技,2023-03-23,18.89,19.19,18.81,18.94,37847,
920227.BJ,美登科技,2023-03-24,18.9,19.72,18.77,19.65,150049,
920227.BJ,美登科技,2023-03-27,19.6,19.96,19.4,19.57,76718,
920227.BJ,美登科技,2023-03-28,19.41,19.57,19,19.25,111056,
920227.BJ,美登科技,2023-03-29,19.32,19.8,18.7,19,182390,
920227.BJ,美登科技,2023-03-30,18.97,19.16,18.71,18.8,44614,
920227.BJ,美登科技,2023-03-31,18.73,18.95,18.73,18.84,50559,
920227.BJ,美登科技,2023-04-03,18.73,19.07,18.72,19.04,57405,
920227.BJ,美登科技,2023-04-04,19.02,19.3,18.82,19.06,66139,
920227.BJ,美登科技,2023-04-06,19,19,18.85,18.95,14196,
920227.BJ,美登科技,2023-04-07,18.9,19.04,18.85,19.04,16260,
920227.BJ,美登科技,2023-04-10,19.21,19.21,18.83,18.99,32479,
920227.BJ,美登科技,2023-04-11,18.83,19,18.82,18.91,31289,
920227.BJ,美登科技,2023-04-12,18.98,19,18.81,18.96,27419,
920227.BJ,美登科技,2023-04-13,18.88,18.97,18.82,18.95,32905,
920227.BJ,美登科技,2023-04-14,18.95,18.95,18.82,18.95,25831,
920227.BJ,美登科技,2023-04-17,18.95,18.95,18.83,18.94,34768,
920227.BJ,美登科技,2023-04-18,19.01,19.01,18.9,18.92,23361,
920227.BJ,美登科技,2023-04-19,18.83,19.04,18.83,19.04,57522,
920227.BJ,美登科技,2023-04-20,19.5255,19.5255,18.7867,18.8817,56675,
920227.BJ,美登科技,2023-04-21,18.8817,18.8817,18.6495,18.66,46632,
