¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600760.SH,÷–∫Ω…Ú∑…,2015-01-05,52.5303,53.3641,50.0288,51.6965,11121084,
600760.SH,÷–∫Ω…Ú∑…,2015-01-06,51.5493,56.6503,50.2741,55.8165,22496878,
600760.SH,÷–∫Ω…Ú∑…,2015-01-07,55.4241,55.4241,53.9527,54.8846,11752738,
600760.SH,÷–∫Ω…Ú∑…,2015-01-08,54.6884,55.7184,54.345,54.6393,9709054,
600760.SH,÷–∫Ω…Ú∑…,2015-01-09,54.4431,55.4241,53.266,53.5603,8587688,
600760.SH,÷–∫Ω…Ú∑…,2015-01-12,52.9717,53.315,51.1569,51.255,8368432,
600760.SH,÷–∫Ω…Ú∑…,2015-01-13,51.255,53.2169,51.255,51.8436,5920850,
600760.SH,÷–∫Ω…Ú∑…,2015-01-14,51.5984,54.5903,51.4022,53.9527,11490660,
600760.SH,÷–∫Ω…Ú∑…,2015-01-15,53.7074,55.326,53.266,53.9036,11327963,
600760.SH,÷–∫Ω…Ú∑…,2015-01-16,53.9036,54.8846,53.7565,54.1979,7683177,
600760.SH,÷–∫Ω…Ú∑…,2015-01-19,53.8055,55.5712,50.6174,51.8926,12740451,
600760.SH,÷–∫Ω…Ú∑…,2015-01-20,51.9907,53.6093,51.9907,53.3641,7965188,
600760.SH,÷–∫Ω…Ú∑…,2015-01-21,53.4131,55.6693,53.2169,55.1298,14296316,
600760.SH,÷–∫Ω…Ú∑…,2015-01-22,55.6693,60.5741,54.5412,59.1517,31388334,
600760.SH,÷–∫Ω…Ú∑…,2015-01-23,59.1027,59.1027,57.2389,57.4351,20631322,
600760.SH,÷–∫Ω…Ú∑…,2015-01-26,57.8765,59.3479,57.386,58.0727,12333740,
600760.SH,÷–∫Ω…Ú∑…,2015-01-27,58.2198,60.5741,57.8274,60.2798,24845301,
600760.SH,÷–∫Ω…Ú∑…,2015-01-28,60.2308,60.2308,58.8084,58.9555,12712319,
600760.SH,÷–∫Ω…Ú∑…,2015-01-29,58.2689,58.2689,56.8955,56.9936,10862335,
600760.SH,÷–∫Ω…Ú∑…,2015-01-30,55.9146,56.8465,54.9827,55.7184,11802057,
600760.SH,÷–∫Ω…Ú∑…,2015-02-02,54.8846,56.2089,54.0017,55.1789,5396444,
600760.SH,÷–∫Ω…Ú∑…,2015-02-03,55.1789,56.1598,54.6393,56.1598,6915649,
600760.SH,÷–∫Ω…Ú∑…,2015-02-04,56.1598,57.7293,55.7184,55.9636,8932221,
600760.SH,÷–∫Ω…Ú∑…,2015-02-05,56.1598,56.7974,54.9336,54.9827,8665855,
600760.SH,÷–∫Ω…Ú∑…,2015-02-06,54.6884,55.5222,52.5303,53.4131,6897780,
600760.SH,÷–∫Ω…Ú∑…,2015-02-09,53.0698,54.6884,52.7755,53.266,3616979,
600760.SH,÷–∫Ω…Ú∑…,2015-02-10,53.4622,55.1789,52.9717,54.0017,5157843,
600760.SH,÷–∫Ω…Ú∑…,2015-02-11,53.9527,54.3941,53.3641,53.7074,5106607,
600760.SH,÷–∫Ω…Ú∑…,2015-02-12,53.2169,53.8546,53.2169,53.4131,4258719,
600760.SH,÷–∫Ω…Ú∑…,2015-02-13,53.5603,55.0808,53.5112,54.4922,6554679,
600760.SH,÷–∫Ω…Ú∑…,2015-02-16,54.7374,55.6203,54.4431,55.2769,9280987,
600760.SH,÷–∫Ω…Ú∑…,2015-02-17,55.4241,56.1598,54.9827,55.8165,6809747,
600760.SH,÷–∫Ω…Ú∑…,2015-02-25,56.1108,58.416,55.4731,57.2879,13184288,
600760.SH,÷–∫Ω…Ú∑…,2015-02-26,57.386,57.6312,56.307,57.1898,9002497,
600760.SH,÷–∫Ω…Ú∑…,2015-02-27,57.4841,60.2798,57.4841,58.6122,20243604,
600760.SH,÷–∫Ω…Ú∑…,2015-03-02,58.8574,59.5932,57.386,59.1517,12531680,
600760.SH,÷–∫Ω…Ú∑…,2015-03-03,59.3479,59.5441,58.1708,58.6122,14019902,
600760.SH,÷–∫Ω…Ú∑…,2015-03-04,58.6122,59.5441,58.416,58.8084,11416889,
600760.SH,÷–∫Ω…Ú∑…,2015-03-05,59.4951,59.7403,58.1217,58.7593,11178912,
600760.SH,÷–∫Ω…Ú∑…,2015-03-06,58.7593,61.4079,57.386,60.0346,22057854,
600760.SH,÷–∫Ω…Ú∑…,2015-03-09,59.1027,59.9855,57.9255,59.3479,13329427,
600760.SH,÷–∫Ω…Ú∑…,2015-03-10,58.8574,60.6722,58.6613,60.0346,15368039,
600760.SH,÷–∫Ω…Ú∑…,2015-03-11,60.3289,60.3289,58.7593,58.8574,11874311,
600760.SH,÷–∫Ω…Ú∑…,2015-03-12,58.8574,59.2989,57.5822,58.2198,9381545,
600760.SH,÷–∫Ω…Ú∑…,2015-03-13,58.4651,59.8384,58.2198,58.5632,6608567,
600760.SH,÷–∫Ω…Ú∑…,2015-03-16,58.7103,60.0346,58.7103,59.7894,14702381,
600760.SH,÷–∫Ω…Ú∑…,2015-03-17,60.0346,65.7732,59.6913,63.0756,38309808,
600760.SH,÷–∫Ω…Ú∑…,2015-03-18,62.536,64.7432,62.2908,63.7622,23651112,
