¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688646.SH,ST“›∑…,2023-07-28,48,62,48,56.5,14601430,
688646.SH,ST“›∑…,2023-07-31,55.99,58.21,52.5,53.47,9338742,
688646.SH,ST“›∑…,2023-08-01,51,51.41,48.58,48.67,6752605,
688646.SH,ST“›∑…,2023-08-02,48,48.07,46.02,46.35,4138070,
688646.SH,ST“›∑…,2023-08-03,46.35,49.6,46.21,47.5,5606474,
688646.SH,ST“›∑…,2023-08-04,46.99,47.74,44.86,45.52,5530651,
688646.SH,ST“›∑…,2023-08-07,45.2,46.3,44.55,45.95,3015956,
688646.SH,ST“›∑…,2023-08-08,45.74,47.33,45.3,47.19,3441258,
688646.SH,ST“›∑…,2023-08-09,46.7,48.65,45.73,47.57,4088341,
688646.SH,ST“›∑…,2023-08-10,46.84,48.6,46.8,47.2,3544345,
688646.SH,ST“›∑…,2023-08-11,47.09,47.44,46.19,46.3,2493767,
688646.SH,ST“›∑…,2023-08-14,46.12,47.23,45.27,47.12,1942650,
688646.SH,ST“›∑…,2023-08-15,47.14,47.14,45.16,45.68,2338133,
688646.SH,ST“›∑…,2023-08-16,45.5,45.57,44.58,44.7,1814176,
688646.SH,ST“›∑…,2023-08-17,44.22,45.79,43.3,45.65,1885906,
688646.SH,ST“›∑…,2023-08-18,47.5,50.61,47.05,47.75,5668796,
688646.SH,ST“›∑…,2023-08-21,47.52,48.26,46.45,46.48,2654219,
688646.SH,ST“›∑…,2023-08-22,46.39,46.65,43.48,44.35,2795783,
688646.SH,ST“›∑…,2023-08-23,44.34,44.93,42.81,42.89,1766086,
688646.SH,ST“›∑…,2023-08-24,43.09,43.65,41.07,43.48,1816835,
688646.SH,ST“›∑…,2023-08-25,42.71,43.15,40.93,41.32,1360366,
688646.SH,ST“›∑…,2023-08-28,43.52,44.5,42.07,42.2,2078527,
688646.SH,ST“›∑…,2023-08-29,41.83,46.46,41.4,46.44,3141221,
688646.SH,ST“›∑…,2023-08-30,46.16,49.28,46.02,48.38,3863012,
688646.SH,ST“›∑…,2023-08-31,47.99,50.6,47.6,48.4,3303889,
688646.SH,ST“›∑…,2023-09-01,48.62,50.1,47.7,48.6,2476554,
688646.SH,ST“›∑…,2023-09-04,48,48.35,46.1,47.2,2732879,
688646.SH,ST“›∑…,2023-09-05,47.44,50.68,47.04,48.92,3383463,
688646.SH,ST“›∑…,2023-09-06,47.78,48.68,47.32,48.59,1988538,
688646.SH,ST“›∑…,2023-09-07,48.04,48.66,46.4,46.45,1445425,
688646.SH,ST“›∑…,2023-09-08,46.4,47.47,46.35,47.08,1010556,
688646.SH,ST“›∑…,2023-09-11,46.62,47.04,45.73,45.8,1438227,
688646.SH,ST“›∑…,2023-09-12,45.95,46.38,45.47,45.97,767194,
688646.SH,ST“›∑…,2023-09-13,45.98,45.98,43.78,44.09,1162413,
688646.SH,ST“›∑…,2023-09-14,44.1,44.1,42.21,42.63,1081981,
688646.SH,ST“›∑…,2023-09-15,42.66,43.04,42,42.46,684479,
688646.SH,ST“›∑…,2023-09-18,42.51,44.78,41.91,43.62,1244316,
688646.SH,ST“›∑…,2023-09-19,43.62,43.9,42.2,42.45,942640,
688646.SH,ST“›∑…,2023-09-20,42.45,42.89,42.07,42.16,597146,
688646.SH,ST“›∑…,2023-09-21,42.09,42.27,41.45,41.55,610027,
688646.SH,ST“›∑…,2023-09-22,41.81,42.5,41,42.39,629998,
688646.SH,ST“›∑…,2023-09-25,42.32,42.39,41.61,42.11,535263,
688646.SH,ST“›∑…,2023-09-26,41.61,42.76,40.77,42.16,1050612,
688646.SH,ST“›∑…,2023-09-27,42.08,43.13,41.71,42.49,831410,
688646.SH,ST“›∑…,2023-09-28,42.58,43.49,42.58,42.92,738266,
688646.SH,ST“›∑…,2023-10-09,42.92,42.93,41.7,42.05,657580,
688646.SH,ST“›∑…,2023-10-10,41.75,42.36,41.4,41.48,537139,
688646.SH,ST“›∑…,2023-10-11,41.48,42.65,41.02,42.13,705180,
688646.SH,ST“›∑…,2023-10-12,42.4,42.44,41.38,42.07,673429,
688646.SH,ST“›∑…,2023-10-13,41.98,41.99,40.31,40.47,1181375,
688646.SH,ST“›∑…,2023-10-16,40.41,40.56,39.29,39.51,644274,
688646.SH,ST“›∑…,2023-10-17,39.28,39.56,38.79,39.44,525523,
688646.SH,ST“›∑…,2023-10-18,39.38,39.38,38.58,38.58,437737,
688646.SH,ST“›∑…,2023-10-19,38.4,39.64,38.39,38.73,602530,
688646.SH,ST“›∑…,2023-10-20,38.71,39.38,37.99,37.99,569379,
688646.SH,ST“›∑…,2023-10-23,38.38,38.38,36.45,36.73,622661,
688646.SH,ST“›∑…,2023-10-24,36.58,37.73,36.17,37.53,651710,
688646.SH,ST“›∑…,2023-10-25,37.53,38.09,37.21,37.55,503758,
688646.SH,ST“›∑…,2023-10-26,37.15,37.8,36.47,37.64,523931,
688646.SH,ST“›∑…,2023-10-27,37.02,38.85,36.8,38.51,807594,
688646.SH,ST“›∑…,2023-10-30,38.1,39.11,38,38.72,696429,
688646.SH,ST“›∑…,2023-10-31,39,39,38.03,38.5,836048,
688646.SH,ST“›∑…,2023-11-01,38.5,38.88,38.05,38.3,662801,
688646.SH,ST“›∑…,2023-11-02,38.5,38.5,37.48,37.48,603598,
688646.SH,ST“›∑…,2023-11-03,37.35,39.09,37.35,38.69,1060548,
688646.SH,ST“›∑…,2023-11-06,38.7,39.81,38.7,39.7,898947,
