ґъВл,јтіЖ,ИХЖЪ,їЄЕМјЫ(ФЄ),ЧоёЯјЫ(ФЄ),ЧоµНјЫ(ФЄ),КХЕМјЫ(ФЄ),іЙЅ»Бї(№Й),
002081.SZ,Ѕру«тл,2017-06-15,286.7001,288.6391,284.4841,285.3151,10802978,
002081.SZ,Ѕру«тл,2017-06-16,285.0381,285.8691,283.653,285.0381,4269535,
002081.SZ,Ѕру«тл,2017-06-19,285.0381,287.5311,284.7611,286.7001,6672584,
002081.SZ,Ѕру«тл,2017-06-20,287.2541,288.9161,286.7001,288.0851,7103454,
002081.SZ,Ѕру«тл,2017-06-21,289.7471,290.5782,287.8081,288.6391,6758369,
002081.SZ,Ѕру«тл,2017-06-22,289.4701,298.6113,288.0851,292.2402,15550097,
002081.SZ,Ѕру«тл,2017-06-23,291.4092,303.3204,291.1322,303.3204,26792840,
002081.SZ,Ѕру«тл,2017-06-26,301.9354,309.6915,301.3814,306.0904,27073905,
002081.SZ,Ѕру«тл,2017-06-27,304.7054,307.1985,300.2733,303.0434,16890656,
002081.SZ,Ѕру«тл,2017-06-28,301.1043,305.5364,300.5503,301.3814,11566426,
002081.SZ,Ѕру«тл,2017-06-29,301.3814,306.0904,299.7193,303.3204,10068138,
002081.SZ,Ѕру«тл,2017-06-30,301.6584,307.7525,299.9963,304.1514,12694947,
002081.SZ,Ѕру«тл,2017-07-03,305.8134,312.4615,304.7054,305.2594,21674438,
002081.SZ,Ѕру«тл,2017-07-04,305.2594,308.5835,301.3814,308.3065,17234772,
002081.SZ,Ѕру«тл,2017-07-05,308.3065,308.3065,303.3204,307.7525,11205470,
002081.SZ,Ѕру«тл,2017-07-06,307.4755,307.7525,300.2733,300.8273,15116141,
002081.SZ,Ѕру«тл,2017-07-07,301.3814,302.7664,296.9493,298.8883,13954781,
002081.SZ,Ѕру«тл,2017-07-10,298.3343,303.3204,297.7803,300.2733,20522985,
002081.SZ,Ѕру«тл,2017-07-11,298.8883,301.6584,296.3953,297.2263,16524180,
002081.SZ,Ѕру«тл,2017-07-12,297.2263,298.8883,291.6862,295.0102,12525241,
002081.SZ,Ѕру«тл,2017-07-13,295.0102,298.0573,293.9022,296.3953,9201688,
002081.SZ,Ѕру«тл,2017-07-14,296.6723,297.5033,292.2402,293.0712,8498157,
002081.SZ,Ѕру«тл,2017-07-17,293.0712,294.4562,280.052,281.437,22343825,
002081.SZ,Ѕру«тл,2017-07-18,281.437,288.3621,280.606,285.3151,16835077,
002081.SZ,Ѕру«тл,2017-07-19,283.376,294.7332,283.376,294.1792,19473693,
002081.SZ,Ѕру«тл,2017-07-20,294.4562,298.0573,293.3482,296.3953,12638094,
002081.SZ,Ѕру«тл,2017-07-21,295.0102,300.5503,295.0102,297.7803,13636701,
002081.SZ,Ѕру«тл,2017-07-24,296.3953,302.7664,295.8413,300.8273,15733497,
002081.SZ,Ѕру«тл,2017-07-25,300.5503,300.5503,296.3953,298.0573,10147699,
002081.SZ,Ѕру«тл,2017-07-26,297.7803,298.8883,295.8413,296.6723,10138203,
002081.SZ,Ѕру«тл,2017-07-27,296.3953,302.2124,292.5172,297.5033,14252366,
002081.SZ,Ѕру«тл,2017-07-28,297.7803,303.3204,296.1183,303.0434,16429426,
002081.SZ,Ѕру«тл,2017-07-31,304.1514,307.7525,301.9354,304.9824,20331617,
002081.SZ,Ѕру«тл,2017-08-01,304.4284,307.4755,300.5503,305.2594,16813654,
002081.SZ,Ѕру«тл,2017-08-02,305.2594,309.1375,297.7803,301.6584,20125278,
002081.SZ,Ѕру«тл,2017-08-03,301.3814,302.2124,297.5033,299.7193,16546337,
002081.SZ,Ѕру«тл,2017-08-04,299.1653,300.5503,291.6862,293.6252,14936408,
002081.SZ,Ѕру«тл,2017-08-07,291.6862,301.6584,291.6862,299.9963,10859033,
002081.SZ,Ѕру«тл,2017-08-08,300.5503,303.0434,298.3343,298.8883,8866332,
002081.SZ,Ѕру«тл,2017-08-09,299.7193,304.7054,296.6723,304.7054,12531680,
002081.SZ,Ѕру«тл,2017-08-10,304.7054,305.5364,295.2872,299.1653,10959573,
002081.SZ,Ѕру«тл,2017-08-11,295.8413,310.5225,293.0712,304.7054,31224427,
002081.SZ,Ѕру«тл,2017-08-14,306.3674,312.4615,303.3204,312.4615,31075091,
002081.SZ,Ѕру«тл,2017-08-15,315.5086,318.2787,307.1985,310.2455,24969685,
002081.SZ,Ѕру«тл,2017-08-16,308.8605,310.5225,303.8744,309.9685,16198676,
002081.SZ,Ѕру«тл,2017-08-17,307.7525,310.7995,305.2594,309.9685,17972300,
002081.SZ,Ѕру«тл,2017-08-18,307.4755,309.6915,302.7664,302.7664,14262650,
002081.SZ,Ѕру«тл,2017-08-21,302.4894,306.9215,300.8273,306.3674,12695566,
002081.SZ,Ѕру«тл,2017-08-22,306.0904,309.1375,303.5974,304.7054,11095550,
002081.SZ,Ѕру«тл,2017-08-23,304.9824,306.6444,296.3953,301.9354,15047198,
002081.SZ,Ѕру«тл,2017-08-24,300.8273,303.8744,298.3343,299.4423,8351514,
002081.SZ,Ѕру«тл,2017-08-25,300.8273,305.5364,298.6113,305.5364,10013028,
002081.SZ,Ѕру«тл,2017-08-28,304.1514,310.2455,303.5974,308.3065,14533155,
002081.SZ,Ѕру«тл,2017-08-29,308.0295,310.7995,304.9824,307.7525,11151570,
002081.SZ,Ѕру«тл,2017-08-30,307.7525,307.7525,302.2124,305.5364,10911402,
002081.SZ,Ѕру«тл,2017-08-31,305.5364,312.7386,304.7054,312.1845,22465977,
002081.SZ,Ѕру«тл,2017-09-01,313.2926,313.2926,308.8605,309.1375,13894878,
002081.SZ,Ѕру«тл,2017-09-04,307.7525,310.5225,305.5364,307.4755,16490650,
002081.SZ,Ѕру«тл,2017-09-05,307.4755,307.7525,303.3204,303.8744,18619453,
002081.SZ,Ѕру«тл,2017-09-06,303.0434,306.3674,301.9354,305.2594,11658940,
002081.SZ,Ѕру«тл,2017-09-07,304.9824,306.0904,302.7664,303.0434,10502847,
002081.SZ,Ѕру«тл,2017-09-08,302.2124,304.1514,301.3814,302.7664,12511200,
002081.SZ,Ѕру«тл,2017-09-11,302.2124,307.1985,302.2124,306.9215,13203176,
002081.SZ,Ѕру«тл,2017-09-12,307.1985,308.5835,301.6584,302.2124,11892179,
002081.SZ,Ѕру«тл,2017-09-13,302.2124,306.3674,298.8883,304.9824,12702832,
002081.SZ,Ѕру«тл,2017-09-14,304.7054,306.9215,302.7664,306.6444,10245478,
002081.SZ,Ѕру«тл,2017-09-15,306.9215,311.6305,305.5364,311.6305,27259270,
002081.SZ,Ѕру«тл,2017-09-18,312.7386,319.9407,312.7386,319.6637,36555715,
002081.SZ,Ѕру«тл,2017-09-19,319.6637,322.1567,313.5696,316.6166,24428733,
002081.SZ,Ѕру«тл,2017-09-20,317.1706,318.8327,313.5696,317.7246,13524965,
002081.SZ,Ѕру«тл,2017-09-21,317.7246,321.8797,313.8466,318.0016,18273378,
002081.SZ,Ѕру«тл,2017-09-22,315.7856,316.6166,311.6305,313.8466,13319820,
002081.SZ,Ѕру«тл,2017-09-25,311.9075,312.4615,302.2124,302.2124,16686043,
002081.SZ,Ѕру«тл,2017-09-26,301.1043,306.0904,301.1043,304.9824,6251892,
002081.SZ,Ѕру«тл,2017-09-27,304.9824,305.5364,301.9354,303.0434,9326265,
002081.SZ,Ѕру«тл,2017-09-28,303.5974,303.5974,300.2733,300.8273,6853824,
002081.SZ,Ѕру«тл,2017-09-29,301.9354,306.6444,300.8273,305.8134,9432009,
002081.SZ,Ѕру«тл,2017-10-09,307.7525,311.6305,305.5364,309.4145,11233784,
002081.SZ,Ѕру«тл,2017-10-10,308.0295,313.2926,307.4755,310.7995,12906250,
002081.SZ,Ѕру«тл,2017-10-11,309.9685,319.1097,309.4145,316.6166,18739577,
002081.SZ,Ѕру«тл,2017-10-12,316.0626,318.0016,310.2455,312.4615,9603393,
002081.SZ,Ѕру«тл,2017-10-13,312.7386,316.6166,311.0765,314.4006,7901638,
002081.SZ,Ѕру«тл,2017-10-16,315.7856,315.7856,306.9215,306.9215,11855450,
002081.SZ,Ѕру«тл,2017-10-17,306.9215,311.3535,305.8134,306.9215,10745275,
002081.SZ,Ѕру«тл,2017-10-18,306.9215,317.4476,306.9215,317.4476,22884748,
002081.SZ,Ѕру«тл,2017-10-19,320.4947,347.6412,316.8936,342.9321,75273732,
002081.SZ,Ѕру«тл,2017-10-20,337.115,341.2701,333.2369,340.7161,32197208,
002081.SZ,Ѕру«тл,2017-10-23,340.162,351.7962,334.6219,348.4722,48086262,
002081.SZ,Ѕру«тл,2017-10-24,344.8711,357.0593,342.1011,355.1203,46543878,
002081.SZ,Ѕру«тл,2017-10-25,353.1813,369.8016,351.7962,356.2283,47281937,
002081.SZ,Ѕру«тл,2017-10-26,355.3973,366.2005,349.5802,350.6882,38443189,
002081.SZ,Ѕру«тл,2017-10-27,354.8433,363.9845,352.9043,354.2893,29937327,
002081.SZ,Ѕру«тл,2017-10-30,358.9984,367.0315,346.2561,361.2144,43968441,
002081.SZ,Ѕру«тл,2017-10-31,360.1064,379.4967,360.1064,379.4967,44985219,
002081.SZ,Ѕру«тл,2017-11-01,378.1117,378.9427,362.5994,365.0925,40182666,
002081.SZ,Ѕру«тл,2017-11-02,365.6465,369.5246,357.3363,368.9706,28794831,
002081.SZ,Ѕру«тл,2017-11-03,368.9706,369.8016,352.0733,353.1813,37978006,
002081.SZ,Ѕру«тл,2017-11-06,355.9513,368.9706,354.2893,368.4165,31558302,
002081.SZ,Ѕру«тл,2017-11-07,368.4165,380.0508,365.9235,372.5716,39658132,
002081.SZ,Ѕру«тл,2017-11-08,373.1256,395.009,370.0786,388.3609,46719808,
002081.SZ,Ѕру«тл,2017-11-09,386.4219,393.347,382.8208,390.5769,24619365,
002081.SZ,Ѕру«тл,2017-11-10,391.962,403.0422,382.8208,391.1309,28362580,
002081.SZ,Ѕру«тл,2017-11-13,390.5769,427.9726,389.4689,415.5074,53956066,
002081.SZ,Ѕру«тл,2017-11-14,418.2774,427.9726,405.2582,409.4133,40341870,
002081.SZ,Ѕру«тл,2017-11-15,409.9673,430.4656,405.2582,412.4603,58125236,
002081.SZ,Ѕру«тл,2017-11-16,419.6625,421.0475,398.8871,412.1833,33662874,
002081.SZ,Ѕру«тл,2017-11-17,413.0143,423.8175,405.8122,413.0143,41213443,
002081.SZ,Ѕру«тл,2017-11-20,407.1972,423.5405,393.347,423.2635,36147041,
002081.SZ,Ѕру«тл,2017-11-21,422.4325,454.2881,419.1084,452.349,52030966,
002081.SZ,Ѕру«тл,2017-11-22,451.518,451.518,434.6207,443.2079,40545452,
002081.SZ,Ѕру«тл,2017-11-23,440.4378,448.194,417.7234,426.3106,40611065,
002081.SZ,Ѕру«тл,2017-11-24,417.1694,426.3106,407.7512,420.4935,47446435,
002081.SZ,Ѕру«тл,2017-11-27,415.2304,420.4935,401.6571,409.1363,34609735,
002081.SZ,Ѕру«тл,2017-11-28,407.7512,419.1084,404.4272,416.8924,24588090,
002081.SZ,Ѕру«тл,2017-11-29,415.2304,416.6154,389.1919,396.671,48048823,
002081.SZ,Ѕру«тл,2017-11-30,398.8871,404.4272,390.0229,390.0229,33953790,
002081.SZ,Ѕру«тл,2017-12-01,390.5769,412.7373,390.5769,405.8122,33080738,
002081.SZ,Ѕру«тл,2017-12-04,405.2582,419.6625,401.9341,406.6432,23029967,
002081.SZ,Ѕру«тл,2017-12-05,402.4881,412.7373,395.286,403.0422,31534944,
002081.SZ,Ѕру«тл,2017-12-06,402.4881,412.7373,393.07,412.1833,27315808,
002081.SZ,Ѕру«тл,2017-12-07,412.1833,425.2026,409.1363,411.3523,25630161,
002081.SZ,Ѕру«тл,2017-12-08,406.6432,418.5544,401.1031,411.0753,20012221,
002081.SZ,Ѕру«тл,2017-12-11,411.0753,425.7566,408.3053,425.7566,27468981,
002081.SZ,Ѕру«тл,2017-12-12,427.1416,427.9726,409.9673,412.7373,25327380,
002081.SZ,Ѕру«тл,2017-12-13,409.9673,423.2635,408.8593,420.4935,19296879,
002081.SZ,Ѕру«тл,2017-12-14,420.4935,422.4325,411.6293,418.5544,16151782,
002081.SZ,Ѕру«тл,2017-12-15,416.0614,422.9865,409.4133,409.4133,20919977,
002081.SZ,Ѕру«тл,2017-12-18,406.0892,406.0892,378.6657,387.8069,37789623,
002081.SZ,Ѕру«тл,2017-12-19,391.408,397.7791,386.4219,396.117,19493284,
002081.SZ,Ѕру«тл,2017-12-20,396.117,401.9341,393.901,397.2251,12905807,
002081.SZ,Ѕру«тл,2017-12-21,398.6101,414.3994,398.3331,409.4133,18134297,
002081.SZ,Ѕру«тл,2017-12-22,411.6293,422.4325,409.6903,417.1694,16991674,
002081.SZ,Ѕру«тл,2017-12-25,417.1694,427.1416,413.0143,416.8924,16420103,
002081.SZ,Ѕру«тл,2017-12-26,414.3994,431.5737,413.0143,429.9116,28929192,
002081.SZ,Ѕру«тл,2017-12-27,429.3576,432.6817,415.2304,415.2304,22658396,
002081.SZ,Ѕру«тл,2017-12-28,414.6764,424.3715,414.1224,418.5544,14616835,
002081.SZ,Ѕру«тл,2017-12-29,421.0475,429.6346,418.0004,424.3715,21257833,
002081.SZ,Ѕру«тл,2018-01-02,428.5266,453.7341,427.9726,450.687,37759450,
002081.SZ,Ѕру«тл,2018-01-03,450.687,457.0581,441.2688,445.9779,32014215,
002081.SZ,Ѕру«тл,2018-01-04,448.748,452.072,439.6068,450.41,18088829,
002081.SZ,Ѕру«тл,2018-01-05,449.856,461.4902,443.4849,443.7619,26273801,
002081.SZ,Ѕру«тл,2018-01-08,441.8228,460.9362,436.5598,457.0581,32604795,
002081.SZ,Ѕру«тл,2018-01-09,459.2742,468.9693,451.795,458.7201,23523939,
002081.SZ,Ѕру«тл,2018-01-10,455.1191,459.2742,436.8368,441.5458,28272617,
002081.SZ,Ѕру«тл,2018-01-11,440.4378,442.6539,431.8507,438.4988,16401210,
002081.SZ,Ѕру«тл,2018-01-12,437.6678,445.7009,429.3576,431.8507,13959037,
002081.SZ,Ѕру«тл,2018-01-15,433.5127,440.4378,429.9116,432.9587,17793143,
002081.SZ,Ѕру«тл,2018-01-16,432.4047,448.194,430.1886,447.3629,21340867,
002081.SZ,Ѕру«тл,2018-01-17,447.3629,448.471,413.0143,423.8175,33233033,
002081.SZ,Ѕру«тл,2018-01-18,425.2026,435.7287,423.2635,427.6956,15089570,
002081.SZ,Ѕру«тл,2018-01-19,428.2496,432.1277,421.8785,424.3715,21448636,
002081.SZ,Ѕру«тл,2018-01-22,424.0945,436.8368,415.2304,435.4517,25178714,
002081.SZ,Ѕру«тл,2018-01-23,432.6817,446.2549,431.8507,441.2688,23611997,
002081.SZ,Ѕру«тл,2018-01-24,441.2688,447.3629,437.1138,438.2218,15551601,
002081.SZ,Ѕру«тл,2018-01-25,436.2827,453.18,433.7897,447.0859,20497756,
002081.SZ,Ѕру«тл,2018-01-26,447.64,464.2602,442.0999,454.2881,28781867,
002081.SZ,Ѕру«тл,2018-01-29,455.1191,469.2463,450.41,454.0111,24007532,
002081.SZ,Ѕру«тл,2018-01-30,451.795,462.0442,435.4517,441.5458,20850000,
002081.SZ,Ѕру«тл,2018-01-31,435.4517,445.9779,426.8646,441.5458,18631977,
002081.SZ,Ѕру«тл,2018-02-01,440.7148,442.3769,415.7844,422.9865,22109879,
002081.SZ,Ѕру«тл,2018-02-02,418.2774,432.9587,413.0143,431.8507,23964112,
002081.SZ,Ѕру«тл,2018-02-05,424.3715,433.2357,423.8175,427.1416,13315548,
002081.SZ,Ѕру«тл,2018-02-06,415.2304,422.9865,406.0892,415.5074,22495194,
002081.SZ,Ѕру«тл,2018-02-07,423.2635,424.9255,382.2668,393.347,25162549,
002081.SZ,Ѕру«тл,2018-02-08,388.0839,403.3192,381.9898,394.732,16809674,
002081.SZ,Ѕру«тл,2018-02-09,380.6048,391.962,355.3973,365.9235,21911970,
002081.SZ,Ѕру«тл,2018-02-12,369.5246,383.6518,367.3085,375.8957,11932717,
002081.SZ,Ѕру«тл,2018-02-13,378.3887,388.3609,375.8957,378.9427,10215922,
002081.SZ,Ѕру«тл,2018-02-14,378.9427,387.5299,374.5107,386.6989,7288621,
002081.SZ,Ѕру«тл,2018-02-22,390.5769,397.7791,387.2529,395.563,10611086,
002081.SZ,Ѕру«тл,2018-02-23,394.732,403.0422,382.2668,385.0368,16005252,
002081.SZ,Ѕру«тл,2018-02-26,389.1919,390.8539,365.6465,389.4689,40197259,
002081.SZ,Ѕру«тл,2018-02-27,386.4219,386.4219,376.7267,376.7267,21101867,
002081.SZ,Ѕру«тл,2018-02-28,377.0037,394.178,373.4026,392.239,26352691,
002081.SZ,Ѕру«тл,2018-03-01,389.1919,395.563,385.8679,393.347,15879637,
002081.SZ,Ѕру«тл,2018-03-02,390.5769,391.685,385.3138,389.1919,9889616,
002081.SZ,Ѕру«тл,2018-03-05,388.9149,391.408,373.4026,379.4967,17759994,
002081.SZ,Ѕру«тл,2018-03-06,382.5438,390.5769,377.0037,387.5299,15972253,
002081.SZ,Ѕру«тл,2018-03-07,388.3609,390.0229,377.5577,378.1117,14449520,
002081.SZ,Ѕру«тл,2018-03-08,376.7267,383.3748,376.7267,379.7737,10192818,
002081.SZ,Ѕру«тл,2018-03-09,382.2668,383.3748,375.8957,379.4967,16697620,
002081.SZ,Ѕру«тл,2018-03-12,381.9898,386.1449,378.1117,382.2668,22710872,
002081.SZ,Ѕру«тл,2018-03-13,383.6518,384.4828,372.0176,372.2946,19557469,
002081.SZ,Ѕру«тл,2018-03-14,371.1866,374.5107,363.4305,364.2615,20962086,
002081.SZ,Ѕру«тл,2018-03-15,363.7075,366.7545,358.9984,364.2615,16921136,
002081.SZ,Ѕру«тл,2018-03-16,363.4305,365.6465,356.7823,357.6134,13949565,
002081.SZ,Ѕру«тл,2018-03-19,357.3363,360.9374,347.6412,357.8904,16745769,
002081.SZ,Ѕру«тл,2018-03-20,355.6743,362.8764,349.3032,362.5994,17363364,
002081.SZ,Ѕру«тл,2018-03-21,364.2615,368.1395,352.3503,356.7823,19284544,
002081.SZ,Ѕру«тл,2018-03-22,354.2893,359.5524,350.9652,356.2283,12240305,
002081.SZ,Ѕру«тл,2018-03-23,343.4861,347.6412,326.3118,347.0872,31191953,
002081.SZ,Ѕру«тл,2018-03-26,339.331,347.0872,337.392,344.0401,16012158,
002081.SZ,Ѕру«тл,2018-03-27,347.3642,352.3503,346.5332,350.9652,16140680,
002081.SZ,Ѕру«тл,2018-03-28,347.6412,354.2893,345.1481,350.6882,12459417,
002081.SZ,Ѕру«тл,2018-03-29,352.9043,358.4444,350.4112,357.0593,13156179,
002081.SZ,Ѕру«тл,2018-03-30,357.0593,359.8294,353.7353,359.5524,12635964,
002081.SZ,Ѕру«тл,2018-04-02,359.8294,366.2005,356.5053,360.1064,15571571,
002081.SZ,Ѕру«тл,2018-04-03,356.2283,361.7684,355.1203,356.5053,9531876,
002081.SZ,Ѕру«тл,2018-04-04,358.9984,361.7684,352.0733,352.0733,9024947,
002081.SZ,Ѕру«тл,2018-04-09,351.5192,354.5663,346.5332,348.4722,8059404,
002081.SZ,Ѕру«тл,2018-04-10,348.4722,370.0786,348.4722,367.5855,27300137,
002081.SZ,Ѕру«тл,2018-04-11,369.5246,375.0647,367.8625,372.5716,22429324,
002081.SZ,Ѕру«тл,2018-04-12,370.9096,375.3417,366.2005,366.7545,14296023,
002081.SZ,Ѕру«тл,2018-04-13,370.0786,383.3748,368.6935,375.6187,24306753,
002081.SZ,Ѕру«тл,2018-04-16,375.6187,378.3887,365.3695,369.2476,13189181,
002081.SZ,Ѕру«тл,2018-04-17,368.6935,370.6326,351.7962,353.7353,12411243,
002081.SZ,Ѕру«тл,2018-04-18,356.7823,363.7075,351.7962,360.9374,11811525,
002081.SZ,Ѕру«тл,2018-04-19,360.3834,371.1866,358.9984,370.9096,12198426,
002081.SZ,Ѕру«тл,2018-04-20,370.6326,371.1866,359.5524,362.8764,9987702,
002081.SZ,Ѕру«тл,2018-04-23,363.7075,363.7075,344.8711,350.1342,14143369,
002081.SZ,Ѕру«тл,2018-04-24,350.1342,359.2754,350.1342,352.9043,13006918,
002081.SZ,Ѕру«тл,2018-04-25,352.9043,359.5524,352.6273,353.1813,9938818,
002081.SZ,Ѕру«тл,2018-04-26,354.8433,357.6134,332.4059,337.115,19257805,
002081.SZ,Ѕру«тл,2018-04-27,340.7161,345.4251,334.8989,337.392,13739383,
002081.SZ,Ѕру«тл,2018-05-02,339.331,344.5941,335.176,339.054,12100077,
002081.SZ,Ѕру«тл,2018-05-03,338.777,344.5941,335.176,342.9321,10877057,
002081.SZ,Ѕру«тл,2018-05-04,344.3171,348.7492,340.439,341.8241,9587189,
002081.SZ,Ѕру«тл,2018-05-07,338.5,355.3973,338.5,353.1813,12981282,
002081.SZ,Ѕру«тл,2018-05-08,352.9043,365.6465,352.9043,358.7214,21386644,
002081.SZ,Ѕру«тл,2018-05-09,361.7684,363.9845,356.7823,357.3363,17658800,
002081.SZ,Ѕру«тл,2018-05-10,359.5524,365.6465,358.7214,363.9845,14448704,
002081.SZ,Ѕру«тл,2018-05-11,363.7075,365.9235,358.4444,359.8294,7671906,
002081.SZ,Ѕру«тл,2018-05-14,359.5524,363.4305,357.6134,362.0454,11343772,
002081.SZ,Ѕру«тл,2018-05-15,363.7075,363.9845,354.8433,359.2754,12094416,
002081.SZ,Ѕру«тл,2018-05-16,359.2754,372.0176,357.8904,367.0315,21240655,
002081.SZ,Ѕру«тл,2018-05-17,367.0315,370.0786,359.2754,361.4914,14310900,
002081.SZ,Ѕру«тл,2018-05-18,363.1535,363.4305,351.7962,359.8294,12293530,
002081.SZ,Ѕру«тл,2018-05-21,360.3834,362.8764,358.4444,360.1064,9855697,
002081.SZ,Ѕру«тл,2018-05-22,360.1064,360.9374,355.1203,358.4444,8593338,
002081.SZ,Ѕру«тл,2018-05-23,358.7214,359.8294,350.6882,351.2422,10200668,
002081.SZ,Ѕру«тл,2018-05-24,352.0733,357.3363,347.0872,347.9182,9938372,
002081.SZ,Ѕру«тл,2018-05-25,347.6412,360.3834,340.7161,344.3171,15257168,
002081.SZ,Ѕру«тл,2018-05-28,344.0401,352.3503,342.6551,348.7492,7425152,
002081.SZ,Ѕру«тл,2018-05-29,347.6412,353.7353,346.2561,348.7492,8559484,
002081.SZ,Ѕру«тл,2018-05-30,344.0401,344.0401,329.9129,332.4059,16790597,
002081.SZ,Ѕру«тл,2018-05-31,335.176,345.4251,331.5749,341.2701,10931712,
002081.SZ,Ѕру«тл,2018-06-01,340.7161,340.7161,332.6829,333.5139,9788559,
002081.SZ,Ѕру«тл,2018-06-04,334.3449,339.054,331.5749,334.0679,11126845,
002081.SZ,Ѕру«тл,2018-06-05,334.8989,337.669,332.4059,337.115,12383192,
002081.SZ,Ѕру«тл,2018-06-06,337.9564,337.9564,331.2253,333.1885,10116233,
002081.SZ,Ѕру«тл,2018-06-07,334.3104,335.1518,323.0919,323.3724,19284063,
002081.SZ,Ѕру«тл,2018-06-08,324.7747,324.7747,316.3608,319.4459,13486955,
002081.SZ,Ѕру«тл,2018-06-11,319.1654,323.6528,315.239,318.0436,7369907,
002081.SZ,Ѕру«тл,2018-06-12,318.3241,323.9333,314.9585,323.9333,7329409,
002081.SZ,Ѕру«тл,2018-06-13,320.0068,327.2988,318.885,321.1287,9418294,
002081.SZ,Ѕру«тл,2018-06-14,317.7631,319.1654,309.9102,311.593,18208097,
002081.SZ,Ѕру«тл,2018-06-15,313.2757,313.5562,305.7033,307.947,11968685,
002081.SZ,Ѕру«тл,2018-06-19,302.8987,303.74,290.5583,297.009,20622985,
002081.SZ,Ѕру«тл,2018-06-20,297.8503,304.5814,294.2043,301.2159,10083841,
002081.SZ,Ѕру«тл,2018-06-21,300.655,304.0205,293.9239,295.3262,9107360,
002081.SZ,Ѕру«тл,2018-06-22,293.363,308.5079,292.802,308.5079,11773070,
002081.SZ,Ѕру«тл,2018-06-25,307.947,309.3493,298.9722,299.2527,11314834,
002081.SZ,Ѕру«тл,2018-06-26,292.2411,297.8503,291.1193,296.448,13508923,
002081.SZ,Ѕру«тл,2018-06-27,294.7653,297.5699,286.3514,288.0342,15011553,
002081.SZ,Ѕру«тл,2018-06-28,287.4733,288.8756,272.3283,277.6571,20173298,
002081.SZ,Ѕру«тл,2018-06-29,278.218,285.51,274.8525,283.2663,12690119,
002081.SZ,Ѕру«тл,2018-07-02,282.9859,288.0342,276.5353,279.6203,12375475,
002081.SZ,Ѕру«тл,2018-07-03,280.4617,284.9491,277.3766,284.1077,12140809,
002081.SZ,Ѕру«тл,2018-07-04,283.8273,285.2296,273.4502,274.572,11188434,
002081.SZ,Ѕру«тл,2018-07-05,274.572,277.0962,261.3903,263.634,20807335,
002081.SZ,Ѕру«тл,2018-07-06,262.2317,272.6088,258.5857,266.9996,13153799,
002081.SZ,Ѕру«тл,2018-07-09,268.1214,278.4985,266.9996,277.3766,17756910,
002081.SZ,Ѕру«тл,2018-07-10,278.4985,285.7905,277.6571,281.0226,14130893,
002081.SZ,Ѕру«тл,2018-07-11,275.1329,284.1077,272.3283,281.3031,15768940,
002081.SZ,Ѕру«тл,2018-07-12,280.1813,290.5583,279.0594,288.0342,15560661,
002081.SZ,Ѕру«тл,2018-07-13,288.0342,289.156,284.3882,285.51,7757793,
002081.SZ,Ѕру«тл,2018-07-16,287.7537,288.3146,281.3031,285.51,7814597,
002081.SZ,Ѕру«тл,2018-07-17,285.51,285.7905,279.9008,284.6686,9663911,
002081.SZ,Ѕру«тл,2018-07-18,284.9491,287.1928,281.3031,281.5836,7666777,
002081.SZ,Ѕру«тл,2018-07-19,282.1445,286.6319,281.5836,281.864,6426095,
002081.SZ,Ѕру«тл,2018-07-20,282.9859,287.4733,278.218,287.4733,8645261,
002081.SZ,Ѕру«тл,2018-07-23,287.1928,300.655,284.3882,298.9722,15684271,
002081.SZ,Ѕру«тл,2018-07-24,300.655,309.6297,300.094,303.1791,20881743,
002081.SZ,Ѕру«тл,2018-07-25,302.6182,307.947,299.5331,303.74,10730978,
002081.SZ,Ѕру«тл,2018-07-26,304.301,305.7033,297.8503,298.4113,11976269,
002081.SZ,Ѕру«тл,2018-07-27,298.4113,306.2642,297.5699,300.094,11638983,
002081.SZ,Ѕру«тл,2018-07-30,302.8987,312.4344,302.3377,303.74,14872943,
002081.SZ,Ѕру«тл,2018-07-31,304.301,305.9837,297.8503,300.094,8520954,
002081.SZ,Ѕру«тл,2018-08-01,303.1791,305.1424,289.4365,293.363,17355330,
002081.SZ,Ѕру«тл,2018-08-02,289.4365,293.0825,281.864,287.4733,18233524,
002081.SZ,Ѕру«тл,2018-08-03,286.071,287.4733,279.0594,280.1813,14121165,
002081.SZ,Ѕру«тл,2018-08-06,280.1813,280.1813,264.1949,266.7191,12821948,
002081.SZ,Ѕру«тл,2018-08-07,269.2433,279.3399,268.4019,279.3399,14636329,
002081.SZ,Ѕру«тл,2018-08-08,279.9008,289.717,279.3399,280.4617,15215415,
002081.SZ,Ѕру«тл,2018-08-09,279.0594,290.8388,279.0594,287.1928,14305987,
002081.SZ,Ѕру«тл,2018-08-10,287.1928,292.5216,286.3514,288.5951,11344983,
002081.SZ,Ѕру«тл,2018-08-13,282.1445,291.3997,282.1445,289.156,10763044,
002081.SZ,Ѕру«тл,2018-08-14,291.3997,291.3997,283.5468,284.6686,8159229,
002081.SZ,Ѕру«тл,2018-08-15,284.9491,288.8756,279.9008,280.4617,8984137,
002081.SZ,Ѕру«тл,2018-08-16,277.6571,280.4617,272.0479,274.572,11486321,
002081.SZ,Ѕру«тл,2018-08-17,277.3766,278.7789,266.1582,270.6456,11239296,
